	Unnamed: 0	press	hum	temp	datetime	sensor
402262	0	428	98.08	297.66	2005-02-14 15:00:54+00:00	Vaisala
402267	2	437	97.77	297.74	2005-02-14 15:00:54+00:00	Vaisala
402272	5	450	99.01	297.51	2005-02-14 15:00:54+00:00	Vaisala
402277	7	459	99.5	297.45	2005-02-14 15:00:54+00:00	Vaisala
402282	10	472	99.99	297.31	2005-02-14 15:00:54+00:00	Vaisala
402287	12	481	99.25	297.28	2005-02-14 15:00:54+00:00	Vaisala
402292	15	495	98.9	297.26	2005-02-14 15:00:54+00:00	Vaisala
402297	17	503	98.9	297.13	2005-02-14 15:00:54+00:00	Vaisala
402302	20	517	99.59	297.08	2005-02-14 15:00:54+00:00	Vaisala
402307	22	526	99.99	296.95	2005-02-14 15:00:54+00:00	Vaisala
402312	25	539	99.99	296.86	2005-02-14 15:00:54+00:00	Vaisala
402317	27	548	99.01	296.84	2005-02-14 15:00:54+00:00	Vaisala
402322	30	561	98.99	296.8	2005-02-14 15:00:54+00:00	Vaisala
402327	32	570	99.01	296.71	2005-02-14 15:00:54+00:00	Vaisala
402332	35	583	99.5	296.59	2005-02-14 15:00:54+00:00	Vaisala
402337	37	592	99.99	296.47	2005-02-14 15:00:54+00:00	Vaisala
402342	40	605	99.99	296.33	2005-02-14 15:00:54+00:00	Vaisala
402347	42	614	99.99	296.32	2005-02-14 15:00:54+00:00	Vaisala
402352	45	627	99.99	296.24	2005-02-14 15:00:54+00:00	Vaisala
402357	47	636	99.99	296.24	2005-02-14 15:00:54+00:00	Vaisala
402362	50	650	99.99	296.24	2005-02-14 15:00:54+00:00	Vaisala
402367	52	658	99.99	296.24	2005-02-14 15:00:54+00:00	Vaisala
402372	55	672	99.99	296.21	2005-02-14 15:00:54+00:00	Vaisala
402377	57	681	99.99	296.09	2005-02-14 15:00:54+00:00	Vaisala
402382	60	694	99.99	295.96	2005-02-14 15:00:54+00:00	Vaisala
402387	62	703	99.99	295.8	2005-02-14 15:00:54+00:00	Vaisala
402392	65	716	99.99	295.74	2005-02-14 15:00:54+00:00	Vaisala
402397	67	725	99.99	295.69	2005-02-14 15:00:54+00:00	Vaisala
402402	70	738	99.99	295.62	2005-02-14 15:00:54+00:00	Vaisala
402407	72	747	99.99	295.54	2005-02-14 15:00:54+00:00	Vaisala
402412	75	760	99.99	295.53	2005-02-14 15:00:54+00:00	Vaisala
402417	77	769	99.99	295.5	2005-02-14 15:00:54+00:00	Vaisala
402422	80	782	99.99	295.36	2005-02-14 15:00:54+00:00	Vaisala
402427	82	791	99.99	295.24	2005-02-14 15:00:54+00:00	Vaisala
402432	85	805	99.99	295.23	2005-02-14 15:00:54+00:00	Vaisala
402437	87	813	99.99	295.21	2005-02-14 15:00:54+00:00	Vaisala
402442	90	827	99.99	295.17	2005-02-14 15:00:54+00:00	Vaisala
402447	92	836	99.99	295.17	2005-02-14 15:00:54+00:00	Vaisala
402452	95	849	99.99	295.17	2005-02-14 15:00:54+00:00	Vaisala
