	Unnamed: 0	press	hum	temp	datetime	sensor
713906	0	430	86.7	296.12	2005-02-21 15:50:20+00:00	Vaisala
713911	2	438	86.19	296.42	2005-02-21 15:50:20+00:00	Vaisala
713916	5	451	87.99	295.98	2005-02-21 15:50:20+00:00	Vaisala
713921	7	459	87.99	295.88	2005-02-21 15:50:20+00:00	Vaisala
713926	10	472	88.71	295.78	2005-02-21 15:50:20+00:00	Vaisala
713931	12	480	88.66	295.77	2005-02-21 15:50:20+00:00	Vaisala
713936	15	493	88.66	295.69	2005-02-21 15:50:20+00:00	Vaisala
713941	17	501	88.56	295.69	2005-02-21 15:50:20+00:00	Vaisala
713946	20	514	87.06	295.74	2005-02-21 15:50:20+00:00	Vaisala
713951	22	522	86.29	295.8	2005-02-21 15:50:20+00:00	Vaisala
713956	25	535	83.81	295.83	2005-02-21 15:50:20+00:00	Vaisala
713961	27	544	83.35	295.84	2005-02-21 15:50:20+00:00	Vaisala
713966	30	556	82.11	295.89	2005-02-21 15:50:20+00:00	Vaisala
713971	32	565	80.36	295.95	2005-02-21 15:50:20+00:00	Vaisala
713976	35	577	79.48	296.04	2005-02-21 15:50:20+00:00	Vaisala
713981	37	586	78.6	296.01	2005-02-21 15:50:20+00:00	Vaisala
713986	40	598	77.98	295.9	2005-02-21 15:50:20+00:00	Vaisala
713991	42	607	77.98	295.9	2005-02-21 15:50:20+00:00	Vaisala
713996	45	620	77.98	295.84	2005-02-21 15:50:20+00:00	Vaisala
714001	47	628	77.62	295.92	2005-02-21 15:50:20+00:00	Vaisala
714006	50	641	76.18	295.94	2005-02-21 15:50:20+00:00	Vaisala
714011	52	649	75.41	295.94	2005-02-21 15:50:20+00:00	Vaisala
714016	55	662	75.1	295.88	2005-02-21 15:50:20+00:00	Vaisala
714021	57	670	75.1	295.83	2005-02-21 15:50:20+00:00	Vaisala
714026	60	683	75.1	295.8	2005-02-21 15:50:20+00:00	Vaisala
714031	62	691	75.1	295.7	2005-02-21 15:50:20+00:00	Vaisala
714036	65	704	75.1	295.6	2005-02-21 15:50:20+00:00	Vaisala
714041	67	712	75.56	295.58	2005-02-21 15:50:20+00:00	Vaisala
714046	70	725	75.97	295.46	2005-02-21 15:50:20+00:00	Vaisala
714051	72	734	75.97	295.39	2005-02-21 15:50:20+00:00	Vaisala
714056	75	746	76.02	295.3	2005-02-21 15:50:20+00:00	Vaisala
714061	77	755	76.33	295.23	2005-02-21 15:50:20+00:00	Vaisala
714066	80	767	76.7	295.21	2005-02-21 15:50:20+00:00	Vaisala
714071	82	776	76.95	295.16	2005-02-21 15:50:20+00:00	Vaisala
714076	85	788	76.54	295.16	2005-02-21 15:50:20+00:00	Vaisala
714081	87	797	75.41	295.16	2005-02-21 15:50:20+00:00	Vaisala
714086	90	810	75.1	295.17	2005-02-21 15:50:20+00:00	Vaisala
714091	92	818	75.15	295.1	2005-02-21 15:50:20+00:00	Vaisala
714096	95	831	74.68	295.04	2005-02-21 15:50:20+00:00	Vaisala
714101	97	839	73.76	294.99	2005-02-21 15:50:20+00:00	Vaisala
714106	100	852	73.29	294.88	2005-02-21 15:50:20+00:00	Vaisala
714111	102	860	72.98	294.87	2005-02-21 15:50:20+00:00	Vaisala
714116	105	873	73.65	294.74	2005-02-21 15:50:20+00:00	Vaisala
714121	107	881	73.5	294.7	2005-02-21 15:50:20+00:00	Vaisala
714126	110	894	73.65	294.64	2005-02-21 15:50:20+00:00	Vaisala
714131	112	902	73.24	294.58	2005-02-21 15:50:20+00:00	Vaisala
714136	115	915	73.39	294.5	2005-02-21 15:50:20+00:00	Vaisala
714141	117	924	73.96	294.45	2005-02-21 15:50:20+00:00	Vaisala
714146	120	936	74.32	294.33	2005-02-21 15:50:20+00:00	Vaisala
714151	122	945	74.32	294.26	2005-02-21 15:50:20+00:00	Vaisala
714156	125	957	75.1	294.15	2005-02-21 15:50:20+00:00	Vaisala
714161	127	966	75.1	294.06	2005-02-21 15:50:20+00:00	Vaisala
714166	130	978	75.46	293.92	2005-02-21 15:50:20+00:00	Vaisala
714171	132	987	75.92	293.89	2005-02-21 15:50:20+00:00	Vaisala
714176	135	1000	76.08	293.8	2005-02-21 15:50:20+00:00	Vaisala
714181	137	1008	76.64	293.7	2005-02-21 15:50:20+00:00	Vaisala
714186	140	1021	77.68	293.58	2005-02-21 15:50:20+00:00	Vaisala
714191	142	1029	77.73	293.52	2005-02-21 15:50:20+00:00	Vaisala
