	Unnamed: 0	press	hum	temp	datetime	sensor
316222	0	425	96.0	295.89	2005-02-11 18:31:58+00:00	Vaisala
316227	2	428	96.0	295.91	2005-02-11 18:31:58+00:00	Vaisala
316232	5	432	96.0	295.73	2005-02-11 18:31:58+00:00	Vaisala
316237	7	434	96.0	295.67	2005-02-11 18:31:58+00:00	Vaisala
316242	10	438	96.0	295.58	2005-02-11 18:31:58+00:00	Vaisala
316247	12	441	96.0	295.55	2005-02-11 18:31:58+00:00	Vaisala
316252	15	445	96.0	295.49	2005-02-11 18:31:58+00:00	Vaisala
316257	17	447	96.0	295.45	2005-02-11 18:31:58+00:00	Vaisala
316262	20	451	96.0	295.43	2005-02-11 18:31:58+00:00	Vaisala
316267	22	454	95.96	295.41	2005-02-11 18:31:58+00:00	Vaisala
316272	25	458	95.87	295.37	2005-02-11 18:31:58+00:00	Vaisala
316277	27	460	95.55	295.36	2005-02-11 18:31:58+00:00	Vaisala
316282	30	464	95.16	295.35	2005-02-11 18:31:58+00:00	Vaisala
316287	32	467	95.0	295.35	2005-02-11 18:31:58+00:00	Vaisala
316292	35	471	95.0	295.34	2005-02-11 18:31:58+00:00	Vaisala
316297	37	473	95.0	295.34	2005-02-11 18:31:58+00:00	Vaisala
316302	40	477	95.0	295.31	2005-02-11 18:31:58+00:00	Vaisala
316307	42	480	95.0	295.28	2005-02-11 18:31:58+00:00	Vaisala
316312	45	484	95.0	295.25	2005-02-11 18:31:58+00:00	Vaisala
316317	47	486	95.0	295.23	2005-02-11 18:31:58+00:00	Vaisala
316322	50	490	95.0	295.2	2005-02-11 18:31:58+00:00	Vaisala
316327	52	493	95.0	295.17	2005-02-11 18:31:58+00:00	Vaisala
316332	55	497	95.0	295.15	2005-02-11 18:31:58+00:00	Vaisala
316337	57	499	95.0	295.15	2005-02-11 18:31:58+00:00	Vaisala
316342	60	503	95.0	295.15	2005-02-11 18:31:58+00:00	Vaisala
316347	62	506	95.0	295.15	2005-02-11 18:31:58+00:00	Vaisala
316352	65	510	94.89	295.15	2005-02-11 18:31:58+00:00	Vaisala
316357	67	512	94.86	295.15	2005-02-11 18:31:58+00:00	Vaisala
316362	70	516	94.29	295.15	2005-02-11 18:31:58+00:00	Vaisala
316367	72	519	94.1	295.16	2005-02-11 18:31:58+00:00	Vaisala
316372	75	523	94.01	295.12	2005-02-11 18:31:58+00:00	Vaisala
316377	77	525	94.01	295.08	2005-02-11 18:31:58+00:00	Vaisala
316382	80	529	94.01	295.04	2005-02-11 18:31:58+00:00	Vaisala
316387	82	532	94.01	295.03	2005-02-11 18:31:58+00:00	Vaisala
316392	85	536	94.27	294.97	2005-02-11 18:31:58+00:00	Vaisala
