	Unnamed: 0	press	hum	temp	datetime	sensor
206912	0	422	95.99		2005-02-10 19:00:19+00:00	Vaisala
206917	4980	427		296.3	2005-02-10 19:00:19+00:00	Vaisala
206922	4	440	97.01	296.21	2005-02-10 19:00:19+00:00	Vaisala
206927	6	448	98.09	296.08	2005-02-10 19:00:19+00:00	Vaisala
206932	9	461	98.98		2005-02-10 19:00:19+00:00	Vaisala
206937	10	466	98.98	295.91	2005-02-10 19:00:19+00:00	Vaisala
206942	13	479	98.98	295.81	2005-02-10 19:00:19+00:00	Vaisala
206947	15	488	99.48	295.78	2005-02-10 19:00:19+00:00	Vaisala
206952	4982	497		295.67	2005-02-10 19:00:19+00:00	Vaisala
206957	19	505	99.97	295.61	2005-02-10 19:00:19+00:00	Vaisala
206962	22	518	99.97	295.51	2005-02-10 19:00:19+00:00	Vaisala
206967	24	527	99.97	295.44	2005-02-10 19:00:19+00:00	Vaisala
206972	26	536	99.97	295.34	2005-02-10 19:00:19+00:00	Vaisala
206977	28	545	99.97	295.27	2005-02-10 19:00:19+00:00	Vaisala
206982	31	558	99.97	295.15	2005-02-10 19:00:19+00:00	Vaisala
206987	33	566	99.97		2005-02-10 19:00:19+00:00	Vaisala
206992	35	575	99.97	294.98	2005-02-10 19:00:19+00:00	Vaisala
206997	37	584	99.97	294.97	2005-02-10 19:00:19+00:00	Vaisala
207002	40	597	99.97	294.94	2005-02-10 19:00:19+00:00	Vaisala
207007	4985	602		295.01	2005-02-10 19:00:19+00:00	Vaisala
207012	44	615	99.97	295.11	2005-02-10 19:00:19+00:00	Vaisala
207017	46	623	98.59	295.19	2005-02-10 19:00:19+00:00	Vaisala
207022	49	636	99.74		2005-02-10 19:00:19+00:00	Vaisala
207027	50	641	98.86	295.07	2005-02-10 19:00:19+00:00	Vaisala
207032	53	654	99.41	294.86	2005-02-10 19:00:19+00:00	Vaisala
207037	55	663	99.12	294.82	2005-02-10 19:00:19+00:00	Vaisala
207042	4987	672		294.64	2005-02-10 19:00:19+00:00	Vaisala
207047	59	680	99.97	294.69	2005-02-10 19:00:19+00:00	Vaisala
207052	62	693	99.97	294.65	2005-02-10 19:00:19+00:00	Vaisala
207057	64	702	99.0	294.58	2005-02-10 19:00:19+00:00	Vaisala
207062	66	711	99.12	294.49	2005-02-10 19:00:19+00:00	Vaisala
207067	68	720	98.98	294.48	2005-02-10 19:00:19+00:00	Vaisala
207072	71	733	98.98	294.39	2005-02-10 19:00:19+00:00	Vaisala
207077	73	741	98.98	294.31	2005-02-10 19:00:19+00:00	Vaisala
207082	76	755	98.98	294.19	2005-02-10 19:00:19+00:00	Vaisala
207087	78	763	98.98	294.19	2005-02-10 19:00:19+00:00	Vaisala
207092	81	776	98.45	294.22	2005-02-10 19:00:19+00:00	Vaisala
207097	83	785	97.47	294.33	2005-02-10 19:00:19+00:00	Vaisala
207102	86	798	96.5	294.29	2005-02-10 19:00:19+00:00	Vaisala
207107	88	807	96.0	294.28	2005-02-10 19:00:19+00:00	Vaisala
207112	91	820	96.0	294.2	2005-02-10 19:00:19+00:00	Vaisala
207117	93	829	96.0	294.12	2005-02-10 19:00:19+00:00	Vaisala
207122	96	842	96.0	294.0	2005-02-10 19:00:19+00:00	Vaisala
207127	98	851	96.13	293.99	2005-02-10 19:00:19+00:00	Vaisala
207132	101	864	96.14	293.89	2005-02-10 19:00:19+00:00	Vaisala
207137	103	873	96.2	293.82	2005-02-10 19:00:19+00:00	Vaisala
207142	106	886	96.69	293.73	2005-02-10 19:00:19+00:00	Vaisala
207147	108	895	96.98	293.67	2005-02-10 19:00:19+00:00	Vaisala
207152	111	908	96.98	293.63	2005-02-10 19:00:19+00:00	Vaisala
207157	113	916	96.98	293.59	2005-02-10 19:00:19+00:00	Vaisala
207162	116	930	96.98	293.5	2005-02-10 19:00:19+00:00	Vaisala
207167	118	938	97.04	293.42	2005-02-10 19:00:19+00:00	Vaisala
207172	121	951	97.23	293.29	2005-02-10 19:00:19+00:00	Vaisala
207177	123	960	98.47	293.2	2005-02-10 19:00:19+00:00	Vaisala
207182	126	973	98.86	293.13	2005-02-10 19:00:19+00:00	Vaisala
207187	128	982	98.98	293.1	2005-02-10 19:00:19+00:00	Vaisala
207192	131	995	99.0	293.01	2005-02-10 19:00:19+00:00	Vaisala
207197	133	1004	99.0	292.93	2005-02-10 19:00:19+00:00	Vaisala
207202	136	1017	99.0	292.89	2005-02-10 19:00:19+00:00	Vaisala
207207	138	1026	99.49	292.79	2005-02-10 19:00:19+00:00	Vaisala
207212	140	1035	99.74		2005-02-10 19:00:19+00:00	Vaisala
207217	142	1043	99.97	292.7	2005-02-10 19:00:19+00:00	Vaisala
207222	145	1056	99.97	292.63	2005-02-10 19:00:19+00:00	Vaisala
207227	147	1065	99.97	292.56	2005-02-10 19:00:19+00:00	Vaisala
207232	149	1074	99.97	292.5	2005-02-10 19:00:19+00:00	Vaisala
207237	151	1083	99.97	292.44	2005-02-10 19:00:19+00:00	Vaisala
207242	154	1096	99.97	292.33	2005-02-10 19:00:19+00:00	Vaisala
207247	4991	1104		292.28	2005-02-10 19:00:19+00:00	Vaisala
207252	158	1113	99.97	292.27	2005-02-10 19:00:19+00:00	Vaisala
207257	160	1122	99.97	292.2	2005-02-10 19:00:19+00:00	Vaisala
207262	163	1135	99.32	292.13	2005-02-10 19:00:19+00:00	Vaisala
207267	164	1140	99.32		2005-02-10 19:00:19+00:00	Vaisala
207272	167	1153	99.97	292.04	2005-02-10 19:00:19+00:00	Vaisala
207277	169	1161	99.97	291.95	2005-02-10 19:00:19+00:00	Vaisala
207282	4993	1174		291.84	2005-02-10 19:00:19+00:00	Vaisala
207287	173	1179	99.97	291.9	2005-02-10 19:00:19+00:00	Vaisala
207292	176	1192	99.6	291.92	2005-02-10 19:00:19+00:00	Vaisala
207297	178	1201	98.09	291.92	2005-02-10 19:00:19+00:00	Vaisala
207302	180	1210	97.08		2005-02-10 19:00:19+00:00	Vaisala
207307	182	1218	96.98	291.87	2005-02-10 19:00:19+00:00	Vaisala
207312	185	1231	96.98	291.78	2005-02-10 19:00:19+00:00	Vaisala
207317	187	1240	97.07	291.71	2005-02-10 19:00:19+00:00	Vaisala
207322	189	1249	97.17	291.7	2005-02-10 19:00:19+00:00	Vaisala
207327	191	1258	97.6	291.62	2005-02-10 19:00:19+00:00	Vaisala
207332	194	1271	98.18	291.58	2005-02-10 19:00:19+00:00	Vaisala
207337	4996	1279		291.58	2005-02-10 19:00:19+00:00	Vaisala
207342	198	1288	98.82	291.49	2005-02-10 19:00:19+00:00	Vaisala
