	Unnamed: 0	press	hum	temp	datetime	sensor
533868	0	429	98.88	296.24	2005-02-16 18:11:15+00:00	Vaisala
533873	5046	437		296.42	2005-02-16 18:11:15+00:00	Vaisala
533878	4	446	99.94	295.99	2005-02-16 18:11:15+00:00	Vaisala
533883	5047	454		295.9	2005-02-16 18:11:15+00:00	Vaisala
533888	8	463	99.94	295.78	2005-02-16 18:11:15+00:00	Vaisala
533893	9	468	99.94		2005-02-16 18:11:15+00:00	Vaisala
533898	5049	480		295.66	2005-02-16 18:11:15+00:00	Vaisala
533903	5050	484		295.64	2005-02-16 18:11:15+00:00	Vaisala
533908	15	493	99.94	295.57	2005-02-16 18:11:15+00:00	Vaisala
533913	16	498	99.94		2005-02-16 18:11:15+00:00	Vaisala
533918	5052	510		295.48	2005-02-16 18:11:15+00:00	Vaisala
533923	20	515	99.94	295.49	2005-02-16 18:11:15+00:00	Vaisala
533928	5053	527		295.41	2005-02-16 18:11:15+00:00	Vaisala
533933	24	532	99.94	295.4	2005-02-16 18:11:15+00:00	Vaisala
533938	26	541	99.94		2005-02-16 18:11:15+00:00	Vaisala
533943	28	549	99.94	295.31	2005-02-16 18:11:15+00:00	Vaisala
533948	30	558	99.94		2005-02-16 18:11:15+00:00	Vaisala
533953	32	566	99.94	295.21	2005-02-16 18:11:15+00:00	Vaisala
533958	34	575	99.94	295.18	2005-02-16 18:11:15+00:00	Vaisala
533963	36	583	99.94	295.09	2005-02-16 18:11:15+00:00	Vaisala
533968	38	592	99.94	295.05	2005-02-16 18:11:15+00:00	Vaisala
533973	5058	600		295.04	2005-02-16 18:11:15+00:00	Vaisala
533978	42	609	99.94	295.0	2005-02-16 18:11:15+00:00	Vaisala
533983	44	618	99.94	294.93	2005-02-16 18:11:15+00:00	Vaisala
533988	5059	630		294.93	2005-02-16 18:11:15+00:00	Vaisala
533993	48	635	99.94	294.88	2005-02-16 18:11:15+00:00	Vaisala
533998	50	644	99.94		2005-02-16 18:11:15+00:00	Vaisala
534003	52	652	99.94	294.81	2005-02-16 18:11:15+00:00	Vaisala
534008	54	661	99.94		2005-02-16 18:11:15+00:00	Vaisala
534013	56	669	99.94	294.73	2005-02-16 18:11:15+00:00	Vaisala
534018	58	678	99.94	294.71	2005-02-16 18:11:15+00:00	Vaisala
534023	60	686	99.94	294.63	2005-02-16 18:11:15+00:00	Vaisala
534028	62	695	99.94	294.63	2005-02-16 18:11:15+00:00	Vaisala
534033	5064	703		294.59	2005-02-16 18:11:15+00:00	Vaisala
534038	66	712	99.94	294.59	2005-02-16 18:11:15+00:00	Vaisala
534043	68	721	99.94	294.54	2005-02-16 18:11:15+00:00	Vaisala
534048	5065	733		294.5	2005-02-16 18:11:15+00:00	Vaisala
534053	72	738	99.94	294.45	2005-02-16 18:11:15+00:00	Vaisala
534058	75	751	99.94	294.41	2005-02-16 18:11:15+00:00	Vaisala
534063	77	759	99.94	294.33	2005-02-16 18:11:15+00:00	Vaisala
534068	79	768	99.94	294.29	2005-02-16 18:11:15+00:00	Vaisala
534073	81	776	99.94	294.3	2005-02-16 18:11:15+00:00	Vaisala
534078	84	789	99.94	294.24	2005-02-16 18:11:15+00:00	Vaisala
534083	85	794	99.94		2005-02-16 18:11:15+00:00	Vaisala
534088	88	806	99.94	294.13	2005-02-16 18:11:15+00:00	Vaisala
534093	90	815	99.94	294.13	2005-02-16 18:11:15+00:00	Vaisala
534098	93	828	99.94	294.09	2005-02-16 18:11:15+00:00	Vaisala
534103	5068	836		294.03	2005-02-16 18:11:15+00:00	Vaisala
534108	97	845	99.94	294.03	2005-02-16 18:11:15+00:00	Vaisala
534113	99	854	99.94	294.0	2005-02-16 18:11:15+00:00	Vaisala
534118	5069	866		293.91	2005-02-16 18:11:15+00:00	Vaisala
534123	103	871	99.94	293.9	2005-02-16 18:11:15+00:00	Vaisala
534128	106	884	99.94	293.83	2005-02-16 18:11:15+00:00	Vaisala
534133	108	892	99.94	293.78	2005-02-16 18:11:15+00:00	Vaisala
534138	111	905	99.94	293.73	2005-02-16 18:11:15+00:00	Vaisala
534143	113	914	99.94	293.69	2005-02-16 18:11:15+00:00	Vaisala
534148	116	927	99.94	293.64	2005-02-16 18:11:15+00:00	Vaisala
534153	118	935	99.94	293.64	2005-02-16 18:11:15+00:00	Vaisala
534158	121	948	99.94	293.58	2005-02-16 18:11:15+00:00	Vaisala
534163	123	957	99.94	293.54	2005-02-16 18:11:15+00:00	Vaisala
534168	126	969	99.94	293.49	2005-02-16 18:11:15+00:00	Vaisala
534173	128	978	99.94	293.47	2005-02-16 18:11:15+00:00	Vaisala
534178	131	991	99.94	293.3	2005-02-16 18:11:15+00:00	Vaisala
534183	133	1000	99.94	293.3	2005-02-16 18:11:15+00:00	Vaisala
534188	136	1012	99.94	293.16	2005-02-16 18:11:15+00:00	Vaisala
534193	138	1021	99.94	293.09	2005-02-16 18:11:15+00:00	Vaisala
534198	141	1034	99.94	292.98	2005-02-16 18:11:15+00:00	Vaisala
534203	143	1042	99.94	292.97	2005-02-16 18:11:15+00:00	Vaisala
534208	146	1055	99.94	292.89	2005-02-16 18:11:15+00:00	Vaisala
534213	148	1064	99.94	292.85	2005-02-16 18:11:15+00:00	Vaisala
534218	151	1077	99.94	292.84	2005-02-16 18:11:15+00:00	Vaisala
534223	153	1085	99.94	292.8	2005-02-16 18:11:15+00:00	Vaisala
534228	156	1098	99.94	292.71	2005-02-16 18:11:15+00:00	Vaisala
534233	5070	1103		292.68	2005-02-16 18:11:15+00:00	Vaisala
534238	160	1115	99.94	292.52	2005-02-16 18:11:15+00:00	Vaisala
