	Unnamed: 0	press	hum	temp	datetime	sensor
416522	0	425	96.68	297.4	2005-02-14 18:00:36+00:00	Vaisala
416527	2	429	96.54	297.41	2005-02-14 18:00:36+00:00	Vaisala
416532	5	436	98.1	297.3	2005-02-14 18:00:36+00:00	Vaisala
416537	7	441	98.17	297.24	2005-02-14 18:00:36+00:00	Vaisala
416542	10	448	98.81	297.24	2005-02-14 18:00:36+00:00	Vaisala
416547	12	453	98.97	297.2	2005-02-14 18:00:36+00:00	Vaisala
416552	15	460	98.97	297.16	2005-02-14 18:00:36+00:00	Vaisala
416557	17	464	98.97	297.15	2005-02-14 18:00:36+00:00	Vaisala
416562	20	471	98.86	297.15	2005-02-14 18:00:36+00:00	Vaisala
416567	22	476	98.64	297.15	2005-02-14 18:00:36+00:00	Vaisala
416572	25	483	98.5	297.11	2005-02-14 18:00:36+00:00	Vaisala
416577	27	488	98.76	297.08	2005-02-14 18:00:36+00:00	Vaisala
416582	30	495	98.97	297.04	2005-02-14 18:00:36+00:00	Vaisala
416587	32	500	98.97	297.05	2005-02-14 18:00:36+00:00	Vaisala
416592	35	507	98.66	297.04	2005-02-14 18:00:36+00:00	Vaisala
416597	37	511	98.5	297.02	2005-02-14 18:00:36+00:00	Vaisala
416602	40	518	98.5	296.95	2005-02-14 18:00:36+00:00	Vaisala
416607	42	523	98.57	296.89	2005-02-14 18:00:36+00:00	Vaisala
416612	45	530	98.85	296.84	2005-02-14 18:00:36+00:00	Vaisala
416617	47	535	98.78	296.84	2005-02-14 18:00:36+00:00	Vaisala
416622	50	542	98.1	296.84	2005-02-14 18:00:36+00:00	Vaisala
416627	52	546	98.0	296.83	2005-02-14 18:00:36+00:00	Vaisala
416632	55	553	98.48	296.78	2005-02-14 18:00:36+00:00	Vaisala
416637	57	558	98.66	296.67	2005-02-14 18:00:36+00:00	Vaisala
416642	60	565	99.26	296.56	2005-02-14 18:00:36+00:00	Vaisala
416647	62	570	99.7	296.45	2005-02-14 18:00:36+00:00	Vaisala
416652	65	577	99.96	296.32	2005-02-14 18:00:36+00:00	Vaisala
416657	67	581	99.96	296.27	2005-02-14 18:00:36+00:00	Vaisala
416662	70	588	99.96	296.19	2005-02-14 18:00:36+00:00	Vaisala
416667	72	593	99.96	296.17	2005-02-14 18:00:36+00:00	Vaisala
416672	75	600	99.96	296.1	2005-02-14 18:00:36+00:00	Vaisala
416677	77	605	99.96	296.05	2005-02-14 18:00:36+00:00	Vaisala
416682	80	612	99.96	296.05	2005-02-14 18:00:36+00:00	Vaisala
416687	82	616	99.96	296.02	2005-02-14 18:00:36+00:00	Vaisala
416692	85	623	99.96	295.97	2005-02-14 18:00:36+00:00	Vaisala
416697	87	628	99.96	295.94	2005-02-14 18:00:36+00:00	Vaisala
416702	90	635	99.96	295.91	2005-02-14 18:00:36+00:00	Vaisala
416707	92	640	99.96	295.86	2005-02-14 18:00:36+00:00	Vaisala
416712	95	647	99.96	295.84	2005-02-14 18:00:36+00:00	Vaisala
416717	97	651	99.96	295.84	2005-02-14 18:00:36+00:00	Vaisala
416722	100	658	99.96	295.84	2005-02-14 18:00:36+00:00	Vaisala
416727	102	663	99.96	295.84	2005-02-14 18:00:36+00:00	Vaisala
416732	105	670	99.96	295.8	2005-02-14 18:00:36+00:00	Vaisala
416737	107	675	99.96	295.74	2005-02-14 18:00:36+00:00	Vaisala
416742	110	682	99.96	295.74	2005-02-14 18:00:36+00:00	Vaisala
416747	112	686	99.96	295.74	2005-02-14 18:00:36+00:00	Vaisala
416752	115	693	99.96	295.69	2005-02-14 18:00:36+00:00	Vaisala
416757	117	698	99.96	295.67	2005-02-14 18:00:36+00:00	Vaisala
416762	120	705	99.96	295.65	2005-02-14 18:00:36+00:00	Vaisala
416767	122	710	99.96	295.65	2005-02-14 18:00:36+00:00	Vaisala
416772	125	717	99.96	295.66	2005-02-14 18:00:36+00:00	Vaisala
416777	127	721	99.96	295.62	2005-02-14 18:00:36+00:00	Vaisala
416782	130	728	99.96	295.56	2005-02-14 18:00:36+00:00	Vaisala
416787	132	733	99.96	295.54	2005-02-14 18:00:36+00:00	Vaisala
416792	135	740	99.96	295.52	2005-02-14 18:00:36+00:00	Vaisala
416797	137	745	99.96	295.44	2005-02-14 18:00:36+00:00	Vaisala
416802	140	752	99.96	295.44	2005-02-14 18:00:36+00:00	Vaisala
416807	142	757	99.96	295.41	2005-02-14 18:00:36+00:00	Vaisala
416812	145	764	99.96	295.36	2005-02-14 18:00:36+00:00	Vaisala
416817	147	768	99.96	295.34	2005-02-14 18:00:36+00:00	Vaisala
416822	150	775	99.96	295.34	2005-02-14 18:00:36+00:00	Vaisala
416827	152	780	99.96	295.33	2005-02-14 18:00:36+00:00	Vaisala
416832	155	787	99.96	295.29	2005-02-14 18:00:36+00:00	Vaisala
416837	157	792	99.96	295.26	2005-02-14 18:00:36+00:00	Vaisala
416842	160	799	99.96	295.24	2005-02-14 18:00:36+00:00	Vaisala
416847	162	803	99.96	295.24	2005-02-14 18:00:36+00:00	Vaisala
416852	165	810	99.96	295.21	2005-02-14 18:00:36+00:00	Vaisala
416857	167	815	99.96	295.16	2005-02-14 18:00:36+00:00	Vaisala
416862	170	822	99.96	295.16	2005-02-14 18:00:36+00:00	Vaisala
416867	172	827	99.96	295.16	2005-02-14 18:00:36+00:00	Vaisala
416872	175	834	99.96	295.16	2005-02-14 18:00:36+00:00	Vaisala
416877	177	838	99.96	295.16	2005-02-14 18:00:36+00:00	Vaisala
416882	180	845	99.96	295.11	2005-02-14 18:00:36+00:00	Vaisala
416887	182	850	99.96	295.04	2005-02-14 18:00:36+00:00	Vaisala
416892	185	857	99.96	294.98	2005-02-14 18:00:36+00:00	Vaisala
416897	187	862	99.96	294.97	2005-02-14 18:00:36+00:00	Vaisala
416902	190	869	99.96	294.94	2005-02-14 18:00:36+00:00	Vaisala
416907	192	873	99.96	294.9	2005-02-14 18:00:36+00:00	Vaisala
416912	195	880	99.96	294.87	2005-02-14 18:00:36+00:00	Vaisala
416917	197	885	99.96	294.84	2005-02-14 18:00:36+00:00	Vaisala
416922	200	892	99.96	294.84	2005-02-14 18:00:36+00:00	Vaisala
416927	202	897	99.96	294.84	2005-02-14 18:00:36+00:00	Vaisala
416932	205	904	99.96	294.82	2005-02-14 18:00:36+00:00	Vaisala
416937	207	908	99.96	294.78	2005-02-14 18:00:36+00:00	Vaisala
416942	210	915	99.96	294.72	2005-02-14 18:00:36+00:00	Vaisala
416947	212	920	99.96	294.7	2005-02-14 18:00:36+00:00	Vaisala
416952	215	927	99.96	294.65	2005-02-14 18:00:36+00:00	Vaisala
416957	217	932	99.96	294.65	2005-02-14 18:00:36+00:00	Vaisala
416962	220	939	99.96	294.65	2005-02-14 18:00:36+00:00	Vaisala
416967	222	943	99.96	294.65	2005-02-14 18:00:36+00:00	Vaisala
416972	225	950	99.96	294.62	2005-02-14 18:00:36+00:00	Vaisala
416977	227	955	99.96	294.62	2005-02-14 18:00:36+00:00	Vaisala
416982	230	962	99.96	294.53	2005-02-14 18:00:36+00:00	Vaisala
416987	232	967	99.96	294.49	2005-02-14 18:00:36+00:00	Vaisala
416992	235	974	99.96	294.44	2005-02-14 18:00:36+00:00	Vaisala
416997	237	978	99.96	294.44	2005-02-14 18:00:36+00:00	Vaisala
417002	240	985	99.96	294.44	2005-02-14 18:00:36+00:00	Vaisala
417007	242	990	99.96	294.42	2005-02-14 18:00:36+00:00	Vaisala
417012	245	997	99.96	294.38	2005-02-14 18:00:36+00:00	Vaisala
417017	247	1002	99.96	294.29	2005-02-14 18:00:36+00:00	Vaisala
417022	250	1009	99.96	294.24	2005-02-14 18:00:36+00:00	Vaisala
417027	252	1014	99.96	294.24	2005-02-14 18:00:36+00:00	Vaisala
417032	255	1021	99.96	294.22	2005-02-14 18:00:36+00:00	Vaisala
417037	257	1025	99.96	294.15	2005-02-14 18:00:36+00:00	Vaisala
417042	260	1032	99.96	294.16	2005-02-14 18:00:36+00:00	Vaisala
417047	262	1037	99.96	294.08	2005-02-14 18:00:36+00:00	Vaisala
417052	265	1044	99.96	294.02	2005-02-14 18:00:36+00:00	Vaisala
417057	267	1049	99.96	293.99	2005-02-14 18:00:36+00:00	Vaisala
417062	270	1056	99.96	293.94	2005-02-14 18:00:36+00:00	Vaisala
417067	272	1060	99.96	293.94	2005-02-14 18:00:36+00:00	Vaisala
417072	275	1067	99.96	294.0	2005-02-14 18:00:36+00:00	Vaisala
417077	277	1072	99.96	294.07	2005-02-14 18:00:36+00:00	Vaisala
417082	280	1079	99.96	294.18	2005-02-14 18:00:36+00:00	Vaisala
417087	282	1084	99.96	294.24	2005-02-14 18:00:36+00:00	Vaisala
417092	285	1091	99.96	294.19	2005-02-14 18:00:36+00:00	Vaisala
417097	287	1095	99.96	294.06	2005-02-14 18:00:36+00:00	Vaisala
417102	290	1102	99.96	293.97	2005-02-14 18:00:36+00:00	Vaisala
417107	292	1107	99.96	293.95	2005-02-14 18:00:36+00:00	Vaisala
417112	295	1114	99.96	293.98	2005-02-14 18:00:36+00:00	Vaisala
417117	297	1119	99.96	294.04	2005-02-14 18:00:36+00:00	Vaisala
417122	300	1126	99.96	294.04	2005-02-14 18:00:36+00:00	Vaisala
417127	302	1130	99.96	294.04	2005-02-14 18:00:36+00:00	Vaisala
417132	305	1137	99.96	294.04	2005-02-14 18:00:36+00:00	Vaisala
417137	307	1142	99.96	293.99	2005-02-14 18:00:36+00:00	Vaisala
417142	310	1149	99.96	293.92	2005-02-14 18:00:36+00:00	Vaisala
417147	312	1154	99.96	293.89	2005-02-14 18:00:36+00:00	Vaisala
417152	315	1161	99.96	293.82	2005-02-14 18:00:36+00:00	Vaisala
