	Unnamed: 0	press	hum	temp	datetime	sensor
742456	5062	426		301.15	2005-02-22 10:01:54+00:00	Vaisala
742461	1	435	73.0	299.88	2005-02-22 10:01:54+00:00	Vaisala
742466	4	448	74.37	299.01	2005-02-22 10:01:54+00:00	Vaisala
742471	6	456	75.47	298.98	2005-02-22 10:01:54+00:00	Vaisala
742476	9	469	76.58	298.91	2005-02-22 10:01:54+00:00	Vaisala
742481	11	478	77.37	298.84	2005-02-22 10:01:54+00:00	Vaisala
742486	14	491	77.95	298.76	2005-02-22 10:01:54+00:00	Vaisala
742491	16	500	77.95	298.69	2005-02-22 10:01:54+00:00	Vaisala
742496	19	512	78.53	298.43	2005-02-22 10:01:54+00:00	Vaisala
742501	21	521	78.42	298.19	2005-02-22 10:01:54+00:00	Vaisala
742506	24	534	79.53	297.94	2005-02-22 10:01:54+00:00	Vaisala
742511	26	543	79.68	297.75	2005-02-22 10:01:54+00:00	Vaisala
742516	29	556	80.37	297.59	2005-02-22 10:01:54+00:00	Vaisala
742521	31	564	81.21	297.5	2005-02-22 10:01:54+00:00	Vaisala
742526	34	577	81.68	297.36	2005-02-22 10:01:54+00:00	Vaisala
742531	36	586	82.53	297.3	2005-02-22 10:01:54+00:00	Vaisala
742536	39	599	82.84	297.21	2005-02-22 10:01:54+00:00	Vaisala
742541	41	607	83.42	297.09	2005-02-22 10:01:54+00:00	Vaisala
742546	44	620	83.79	296.99	2005-02-22 10:01:54+00:00	Vaisala
742551	46	629	84.42	296.89	2005-02-22 10:01:54+00:00	Vaisala
742556	49	642	84.79	296.81	2005-02-22 10:01:54+00:00	Vaisala
742561	51	650	85.11	296.7	2005-02-22 10:01:54+00:00	Vaisala
742566	54	663	84.47	296.58	2005-02-22 10:01:54+00:00	Vaisala
742571	56	672	83.95	296.42	2005-02-22 10:01:54+00:00	Vaisala
742576	59	685	84.74	296.31	2005-02-22 10:01:54+00:00	Vaisala
742581	61	693	84.74	296.26	2005-02-22 10:01:54+00:00	Vaisala
742586	64	706	85.32	296.11	2005-02-22 10:01:54+00:00	Vaisala
742591	66	715	85.42	295.99	2005-02-22 10:01:54+00:00	Vaisala
742596	69	728	85.95	295.9	2005-02-22 10:01:54+00:00	Vaisala
742601	71	737	85.95	295.77	2005-02-22 10:01:54+00:00	Vaisala
742606	74	750	87.26	295.67	2005-02-22 10:01:54+00:00	Vaisala
742611	76	758	87.37	295.58	2005-02-22 10:01:54+00:00	Vaisala
742616	79	771	88.74	295.43	2005-02-22 10:01:54+00:00	Vaisala
742621	81	780	88.95	295.32	2005-02-22 10:01:54+00:00	Vaisala
742626	84	793	88.95	295.2	2005-02-22 10:01:54+00:00	Vaisala
742631	86	801	88.95	295.11	2005-02-22 10:01:54+00:00	Vaisala
742636	89	814	89.45	294.99	2005-02-22 10:01:54+00:00	Vaisala
742641	91	823	89.79	294.92	2005-02-22 10:01:54+00:00	Vaisala
742646	94	836	91.47	294.82	2005-02-22 10:01:54+00:00	Vaisala
