	Unnamed: 0	press	hum	temp	datetime	sensor
799484	0	430	62.84	300.88	2005-02-23 10:02:01+00:00	Vaisala
799489	2	439	63.45	301.44	2005-02-23 10:02:01+00:00	Vaisala
799494	5	452	61.23	299.71	2005-02-23 10:02:01+00:00	Vaisala
799499	7	460	62.27	299.68	2005-02-23 10:02:01+00:00	Vaisala
799504	10	473	63.59	299.51	2005-02-23 10:02:01+00:00	Vaisala
799509	12	481	63.69	299.48	2005-02-23 10:02:01+00:00	Vaisala
799514	15	494	63.97	299.4	2005-02-23 10:02:01+00:00	Vaisala
799519	17	503	63.97	299.34	2005-02-23 10:02:01+00:00	Vaisala
799524	20	515	63.97	299.15	2005-02-23 10:02:01+00:00	Vaisala
799529	22	524	64.02	299.06	2005-02-23 10:02:01+00:00	Vaisala
799534	25	537	64.3	298.75	2005-02-23 10:02:01+00:00	Vaisala
799539	27	545	65.2	298.72	2005-02-23 10:02:01+00:00	Vaisala
799544	30	558	66.38	298.61	2005-02-23 10:02:01+00:00	Vaisala
799549	32	566	66.34	298.54	2005-02-23 10:02:01+00:00	Vaisala
799554	35	579	66.95	298.49	2005-02-23 10:02:01+00:00	Vaisala
799559	37	587	66.95	298.4	2005-02-23 10:02:01+00:00	Vaisala
799564	40	600	66.95	298.29	2005-02-23 10:02:01+00:00	Vaisala
799569	42	609	67.0	298.23	2005-02-23 10:02:01+00:00	Vaisala
799574	45	621	67.33	298.09	2005-02-23 10:02:01+00:00	Vaisala
799579	47	630	68.75	298.0	2005-02-23 10:02:01+00:00	Vaisala
799584	50	643	69.27	297.92	2005-02-23 10:02:01+00:00	Vaisala
799589	52	651	70.45	297.87	2005-02-23 10:02:01+00:00	Vaisala
799594	55	664	70.78	297.78	2005-02-23 10:02:01+00:00	Vaisala
799599	57	672	70.97	297.67	2005-02-23 10:02:01+00:00	Vaisala
799604	60	685	70.97	297.46	2005-02-23 10:02:01+00:00	Vaisala
799609	62	694	70.97	297.35	2005-02-23 10:02:01+00:00	Vaisala
799614	65	706	70.97	297.21	2005-02-23 10:02:01+00:00	Vaisala
799619	67	715	71.28	297.13	2005-02-23 10:02:01+00:00	Vaisala
799624	70	728	71.73	297.04	2005-02-23 10:02:01+00:00	Vaisala
799629	72	736	72.43	297.0	2005-02-23 10:02:01+00:00	Vaisala
