	Unnamed: 0	press	hum	temp	datetime	sensor
580622	0	430	95.56	296.64	2005-02-17 18:03:18+00:00	Vaisala
580627	2	438	95.53	296.71	2005-02-17 18:03:18+00:00	Vaisala
580632	5	450	96.76	296.37	2005-02-17 18:03:18+00:00	Vaisala
580637	7	458	96.95	296.34	2005-02-17 18:03:18+00:00	Vaisala
580642	10	470	96.48	296.34	2005-02-17 18:03:18+00:00	Vaisala
580647	12	478	96.57	296.29	2005-02-17 18:03:18+00:00	Vaisala
580652	15	490	95.97	296.24	2005-02-17 18:03:18+00:00	Vaisala
580657	17	498	95.97	296.25	2005-02-17 18:03:18+00:00	Vaisala
580662	20	510	95.97	296.24	2005-02-17 18:03:18+00:00	Vaisala
580667	22	519	95.97	296.17	2005-02-17 18:03:18+00:00	Vaisala
580672	25	531	96.29	296.1	2005-02-17 18:03:18+00:00	Vaisala
580677	27	539	96.41	296.01	2005-02-17 18:03:18+00:00	Vaisala
580682	30	551	96.95	295.9	2005-02-17 18:03:18+00:00	Vaisala
580687	32	559	97.14	295.82	2005-02-17 18:03:18+00:00	Vaisala
580692	35	571	97.59	295.74	2005-02-17 18:03:18+00:00	Vaisala
580697	37	579	97.97	295.74	2005-02-17 18:03:18+00:00	Vaisala
580702	40	591	97.97	295.7	2005-02-17 18:03:18+00:00	Vaisala
580707	42	599	97.97	295.61	2005-02-17 18:03:18+00:00	Vaisala
580712	45	612	98.24	295.49	2005-02-17 18:03:18+00:00	Vaisala
580717	47	620	98.44	295.4	2005-02-17 18:03:18+00:00	Vaisala
580722	50	632	98.95	295.33	2005-02-17 18:03:18+00:00	Vaisala
580727	52	640	98.98	295.3	2005-02-17 18:03:18+00:00	Vaisala
580732	55	652	99.3	295.21	2005-02-17 18:03:18+00:00	Vaisala
580737	57	660	99.96	295.16	2005-02-17 18:03:18+00:00	Vaisala
580742	60	672	99.62	295.18	2005-02-17 18:03:18+00:00	Vaisala
580747	62	680	98.7	295.18	2005-02-17 18:03:18+00:00	Vaisala
580752	65	692	97.59	295.16	2005-02-17 18:03:18+00:00	Vaisala
580757	67	700	96.95	295.16	2005-02-17 18:03:18+00:00	Vaisala
580762	70	713	96.51	295.16	2005-02-17 18:03:18+00:00	Vaisala
580767	72	721	95.97	295.16	2005-02-17 18:03:18+00:00	Vaisala
580772	75	733	95.97	295.18	2005-02-17 18:03:18+00:00	Vaisala
580777	77	741	95.97	295.11	2005-02-17 18:03:18+00:00	Vaisala
580782	80	753	95.49	294.99	2005-02-17 18:03:18+00:00	Vaisala
580787	82	761	95.02	295.0	2005-02-17 18:03:18+00:00	Vaisala
580792	85	773	95.02	294.93	2005-02-17 18:03:18+00:00	Vaisala
580797	87	781	95.02	294.89	2005-02-17 18:03:18+00:00	Vaisala
580802	90	793	95.02	294.77	2005-02-17 18:03:18+00:00	Vaisala
580807	92	801	95.49	294.72	2005-02-17 18:03:18+00:00	Vaisala
580812	95	814	95.87	294.59	2005-02-17 18:03:18+00:00	Vaisala
580817	97	822	95.97	294.55	2005-02-17 18:03:18+00:00	Vaisala
580822	100	834	96.0	294.44	2005-02-17 18:03:18+00:00	Vaisala
580827	102	842	96.76	294.39	2005-02-17 18:03:18+00:00	Vaisala
580832	105	854	96.35	294.33	2005-02-17 18:03:18+00:00	Vaisala
580837	107	862	96.35	294.28	2005-02-17 18:03:18+00:00	Vaisala
580842	110	874	95.97	294.29	2005-02-17 18:03:18+00:00	Vaisala
580847	112	882	95.34	294.33	2005-02-17 18:03:18+00:00	Vaisala
580852	115	894	94.7	294.43	2005-02-17 18:03:18+00:00	Vaisala
580857	117	903	93.85	294.43	2005-02-17 18:03:18+00:00	Vaisala
580862	120	915	93.08	294.39	2005-02-17 18:03:18+00:00	Vaisala
580867	122	923	92.96	294.32	2005-02-17 18:03:18+00:00	Vaisala
