	Unnamed: 0	press	hum	temp	datetime	sensor
192568	0	427	94.23	296.12	2005-02-10 14:57:54+00:00	Vaisala
192573	2	436	93.96	296.31	2005-02-10 14:57:54+00:00	Vaisala
192578	5	450	96.57	295.74	2005-02-10 14:57:54+00:00	Vaisala
192583	7	459	96.48	295.73	2005-02-10 14:57:54+00:00	Vaisala
192588	10	472	97.02	295.63	2005-02-10 14:57:54+00:00	Vaisala
192593	12	481	97.02	295.58	2005-02-10 14:57:54+00:00	Vaisala
192598	15	495	97.29	295.51	2005-02-10 14:57:54+00:00	Vaisala
192603	17	504	97.51	295.44	2005-02-10 14:57:54+00:00	Vaisala
192608	20	518	98.05	295.37	2005-02-10 14:57:54+00:00	Vaisala
192613	22	527	98.1	295.31	2005-02-10 14:57:54+00:00	Vaisala
192618	25	540	98.55	295.21	2005-02-10 14:57:54+00:00	Vaisala
192623	27	550	99.0	295.12	2005-02-10 14:57:54+00:00	Vaisala
192628	30	563	99.31	295.02	2005-02-10 14:57:54+00:00	Vaisala
192633	32	572	99.27	294.94	2005-02-10 14:57:54+00:00	Vaisala
192638	35	586	100.03	294.81	2005-02-10 14:57:54+00:00	Vaisala
192643	37	595	100.03	294.7	2005-02-10 14:57:54+00:00	Vaisala
192648	40	609	100.03	294.58	2005-02-10 14:57:54+00:00	Vaisala
192653	42	618	100.03	294.68	2005-02-10 14:57:54+00:00	Vaisala
192658	45	631	100.03	294.77	2005-02-10 14:57:54+00:00	Vaisala
192663	47	640	100.03	294.7	2005-02-10 14:57:54+00:00	Vaisala
192668	50	654	100.03	294.62	2005-02-10 14:57:54+00:00	Vaisala
192673	52	663	100.03	294.55	2005-02-10 14:57:54+00:00	Vaisala
192678	55	677	99.56	294.61	2005-02-10 14:57:54+00:00	Vaisala
192683	57	686	99.58	294.6	2005-02-10 14:57:54+00:00	Vaisala
192688	60	700	98.59	294.54	2005-02-10 14:57:54+00:00	Vaisala
192693	62	709	98.05	294.54	2005-02-10 14:57:54+00:00	Vaisala
192698	65	722	97.42	294.54	2005-02-10 14:57:54+00:00	Vaisala
192703	67	731	97.42	294.49	2005-02-10 14:57:54+00:00	Vaisala
192708	70	745	96.79	294.44	2005-02-10 14:57:54+00:00	Vaisala
192713	72	754	95.89	294.44	2005-02-10 14:57:54+00:00	Vaisala
192718	75	768	95.58	294.39	2005-02-10 14:57:54+00:00	Vaisala
192723	77	777	95.13	294.36	2005-02-10 14:57:54+00:00	Vaisala
192728	80	790	95.13	294.29	2005-02-10 14:57:54+00:00	Vaisala
192733	82	800	95.13	294.19	2005-02-10 14:57:54+00:00	Vaisala
192738	85	813	95.13	294.12	2005-02-10 14:57:54+00:00	Vaisala
192743	87	822	95.13	294.03	2005-02-10 14:57:54+00:00	Vaisala
192748	90	836	95.58	293.93	2005-02-10 14:57:54+00:00	Vaisala
192753	92	845	95.8	293.84	2005-02-10 14:57:54+00:00	Vaisala
192758	95	859	96.03	293.72	2005-02-10 14:57:54+00:00	Vaisala
192763	97	868	96.07	293.68	2005-02-10 14:57:54+00:00	Vaisala
192768	100	881	96.57	293.61	2005-02-10 14:57:54+00:00	Vaisala
192773	102	890	97.02	293.49	2005-02-10 14:57:54+00:00	Vaisala
192778	105	904	97.02	293.4	2005-02-10 14:57:54+00:00	Vaisala
192783	107	913	97.02	293.33	2005-02-10 14:57:54+00:00	Vaisala
192788	110	927	97.02	293.27	2005-02-10 14:57:54+00:00	Vaisala
192793	112	936	97.02	293.24	2005-02-10 14:57:54+00:00	Vaisala
192798	115	950	96.84	293.24	2005-02-10 14:57:54+00:00	Vaisala
192803	117	959	96.3	293.23	2005-02-10 14:57:54+00:00	Vaisala
192808	120	972	96.03	293.16	2005-02-10 14:57:54+00:00	Vaisala
192813	122	981	96.03	293.11	2005-02-10 14:57:54+00:00	Vaisala
192818	125	995	96.21	293.0	2005-02-10 14:57:54+00:00	Vaisala
192823	127	1004	96.52	292.88	2005-02-10 14:57:54+00:00	Vaisala
192828	130	1018	97.02	292.79	2005-02-10 14:57:54+00:00	Vaisala
192833	132	1027	97.02	292.73	2005-02-10 14:57:54+00:00	Vaisala
192838	135	1040	97.78	292.62	2005-02-10 14:57:54+00:00	Vaisala
192843	137	1050	97.74	292.56	2005-02-10 14:57:54+00:00	Vaisala
192848	140	1063	97.24	292.57	2005-02-10 14:57:54+00:00	Vaisala
192853	142	1072	96.21	292.62	2005-02-10 14:57:54+00:00	Vaisala
192858	145	1086	94.99	292.65	2005-02-10 14:57:54+00:00	Vaisala
192863	147	1095	94.41	292.62	2005-02-10 14:57:54+00:00	Vaisala
192868	150	1109	94.05	292.55	2005-02-10 14:57:54+00:00	Vaisala
192873	152	1118	93.64	292.52	2005-02-10 14:57:54+00:00	Vaisala
192878	155	1131	93.24	292.44	2005-02-10 14:57:54+00:00	Vaisala
192883	157	1140	93.73	292.4	2005-02-10 14:57:54+00:00	Vaisala
192888	160	1154	94.05	292.28	2005-02-10 14:57:54+00:00	Vaisala
192893	162	1163	94.05	292.23	2005-02-10 14:57:54+00:00	Vaisala
192898	165	1177	94.09	292.08	2005-02-10 14:57:54+00:00	Vaisala
192903	167	1186	95.58	291.86	2005-02-10 14:57:54+00:00	Vaisala
192908	170	1200	96.7	291.69	2005-02-10 14:57:54+00:00	Vaisala
192913	172	1209	97.51	291.56	2005-02-10 14:57:54+00:00	Vaisala
192918	175	1222	97.74	291.54	2005-02-10 14:57:54+00:00	Vaisala
192923	177	1231	97.69	291.54	2005-02-10 14:57:54+00:00	Vaisala
192928	180	1245	96.48	291.54	2005-02-10 14:57:54+00:00	Vaisala
192933	182	1254	96.03	291.5	2005-02-10 14:57:54+00:00	Vaisala
192938	185	1268	96.03	291.44	2005-02-10 14:57:54+00:00	Vaisala
192943	187	1277	96.03	291.44	2005-02-10 14:57:54+00:00	Vaisala
192948	190	1290	96.03	291.4	2005-02-10 14:57:54+00:00	Vaisala
192953	192	1300	96.03	291.37	2005-02-10 14:57:54+00:00	Vaisala
192958	195	1313	96.03	291.21	2005-02-10 14:57:54+00:00	Vaisala
192963	197	1322	96.03	291.14	2005-02-10 14:57:54+00:00	Vaisala
