	Unnamed: 0	press	hum	temp	datetime	sensor
15702	0	424	87.98	297.15	2005-02-07 14:57:50+00:00	Vaisala
15707	2	431	89.94	296.66	2005-02-07 14:57:50+00:00	Vaisala
15712	5	442	92.7	295.87	2005-02-07 14:57:50+00:00	Vaisala
15717	7	449	93.66	295.81	2005-02-07 14:57:50+00:00	Vaisala
15722	10	460	94.02	295.69	2005-02-07 14:57:50+00:00	Vaisala
15727	12	467	94.02	295.66	2005-02-07 14:57:50+00:00	Vaisala
15732	15	478	94.02	295.59	2005-02-07 14:57:50+00:00	Vaisala
15737	17	485	94.02	295.51	2005-02-07 14:57:50+00:00	Vaisala
15742	20	496	93.93	295.4	2005-02-07 14:57:50+00:00	Vaisala
15747	22	503	93.75	295.39	2005-02-07 14:57:50+00:00	Vaisala
15752	25	514	93.2	295.47	2005-02-07 14:57:50+00:00	Vaisala
15757	27	521	92.65	295.39	2005-02-07 14:57:50+00:00	Vaisala
15762	30	532	91.75	295.41	2005-02-07 14:57:50+00:00	Vaisala
15767	32	539	91.62	295.41	2005-02-07 14:57:50+00:00	Vaisala
15772	35	550	90.44	295.41	2005-02-07 14:57:50+00:00	Vaisala
15777	37	557	90.53	295.35	2005-02-07 14:57:50+00:00	Vaisala
15782	40	568	90.97	295.26	2005-02-07 14:57:50+00:00	Vaisala
15787	42	575	90.4	295.31	2005-02-07 14:57:50+00:00	Vaisala
15792	45	586	90.38	295.35	2005-02-07 14:57:50+00:00	Vaisala
15797	47	593	90.32	295.33	2005-02-07 14:57:50+00:00	Vaisala
15802	50	604	90.97	295.24	2005-02-07 14:57:50+00:00	Vaisala
15807	52	611	90.97	295.17	2005-02-07 14:57:50+00:00	Vaisala
15812	55	622	90.97	295.16	2005-02-07 14:57:50+00:00	Vaisala
15817	57	629	90.97	295.16	2005-02-07 14:57:50+00:00	Vaisala
15822	60	640	90.91	295.16	2005-02-07 14:57:50+00:00	Vaisala
15827	62	647	90.78	295.16	2005-02-07 14:57:50+00:00	Vaisala
15832	65	658	90.02	295.16	2005-02-07 14:57:50+00:00	Vaisala
15837	67	665	90.02	295.13	2005-02-07 14:57:50+00:00	Vaisala
15842	70	676	90.02	295.08	2005-02-07 14:57:50+00:00	Vaisala
15847	72	683	90.02	295.01	2005-02-07 14:57:50+00:00	Vaisala
15852	75	694	90.02	294.96	2005-02-07 14:57:50+00:00	Vaisala
15857	77	701	90.2	294.89	2005-02-07 14:57:50+00:00	Vaisala
15862	80	712	90.66	294.8	2005-02-07 14:57:50+00:00	Vaisala
15867	82	719	91.08	294.75	2005-02-07 14:57:50+00:00	Vaisala
