	Unnamed: 0	press	hum	temp	datetime	sensor
459170	0	425	93.92	297.42	2005-02-15 15:01:34+00:00	Vaisala
459175	2	430	93.82	297.44	2005-02-15 15:01:34+00:00	Vaisala
459180	5	437	96.53	297.11	2005-02-15 15:01:34+00:00	Vaisala
459185	7	442	96.96	296.97	2005-02-15 15:01:34+00:00	Vaisala
459190	10	450	97.19	296.86	2005-02-15 15:01:34+00:00	Vaisala
459195	12	455	97.27	296.84	2005-02-15 15:01:34+00:00	Vaisala
459200	15	463	97.9	296.79	2005-02-15 15:01:34+00:00	Vaisala
459205	17	468	98.02	296.76	2005-02-15 15:01:34+00:00	Vaisala
459210	20	476	98.02	296.7	2005-02-15 15:01:34+00:00	Vaisala
459215	22	481	98.02	296.65	2005-02-15 15:01:34+00:00	Vaisala
459220	25	488	98.17	296.59	2005-02-15 15:01:34+00:00	Vaisala
459225	27	494	98.45	296.56	2005-02-15 15:01:34+00:00	Vaisala
459230	30	501	98.98	296.5	2005-02-15 15:01:34+00:00	Vaisala
459235	32	506	98.98	296.48	2005-02-15 15:01:34+00:00	Vaisala
459240	35	514	98.98	296.44	2005-02-15 15:01:34+00:00	Vaisala
459245	37	519	98.98	296.43	2005-02-15 15:01:34+00:00	Vaisala
459250	40	527	98.98	296.39	2005-02-15 15:01:34+00:00	Vaisala
459255	42	532	98.98	296.36	2005-02-15 15:01:34+00:00	Vaisala
459260	45	540	98.98	296.32	2005-02-15 15:01:34+00:00	Vaisala
459265	47	545	99.16	296.28	2005-02-15 15:01:34+00:00	Vaisala
459270	50	552	99.64	296.18	2005-02-15 15:01:34+00:00	Vaisala
459275	52	557	99.58	296.16	2005-02-15 15:01:34+00:00	Vaisala
459280	55	565	99.41	296.16	2005-02-15 15:01:34+00:00	Vaisala
459285	57	570	98.98	296.16	2005-02-15 15:01:34+00:00	Vaisala
459290	60	578	98.82	296.16	2005-02-15 15:01:34+00:00	Vaisala
459295	62	583	98.62	296.16	2005-02-15 15:01:34+00:00	Vaisala
459300	65	591	98.02	296.16	2005-02-15 15:01:34+00:00	Vaisala
459305	67	596	98.02	296.16	2005-02-15 15:01:34+00:00	Vaisala
459310	70	603	98.02	296.13	2005-02-15 15:01:34+00:00	Vaisala
459315	72	609	98.02	296.07	2005-02-15 15:01:34+00:00	Vaisala
459320	75	616	98.02	295.96	2005-02-15 15:01:34+00:00	Vaisala
459325	77	621	98.02	295.94	2005-02-15 15:01:34+00:00	Vaisala
459330	80	629	98.02	295.91	2005-02-15 15:01:34+00:00	Vaisala
459335	82	634	98.02	295.89	2005-02-15 15:01:34+00:00	Vaisala
459340	85	642	98.02	295.84	2005-02-15 15:01:34+00:00	Vaisala
459345	87	647	98.02	295.84	2005-02-15 15:01:34+00:00	Vaisala
459350	90	655	98.02	295.84	2005-02-15 15:01:34+00:00	Vaisala
459355	92	660	97.82	295.84	2005-02-15 15:01:34+00:00	Vaisala
459360	95	667	97.57	295.83	2005-02-15 15:01:34+00:00	Vaisala
459365	97	672	96.98	295.79	2005-02-15 15:01:34+00:00	Vaisala
459370	100	680	97.29	295.73	2005-02-15 15:01:34+00:00	Vaisala
459375	102	685	97.82	295.7	2005-02-15 15:01:34+00:00	Vaisala
459380	105	693	98.02	295.61	2005-02-15 15:01:34+00:00	Vaisala
459385	107	698	98.02	295.56	2005-02-15 15:01:34+00:00	Vaisala
459390	110	706	98.02	295.53	2005-02-15 15:01:34+00:00	Vaisala
459395	112	711	98.02	295.51	2005-02-15 15:01:34+00:00	Vaisala
459400	115	718	98.02	295.44	2005-02-15 15:01:34+00:00	Vaisala
459405	117	724	98.02	295.41	2005-02-15 15:01:34+00:00	Vaisala
459410	120	731	98.41	295.31	2005-02-15 15:01:34+00:00	Vaisala
459415	122	736	98.57	295.27	2005-02-15 15:01:34+00:00	Vaisala
459420	125	744	98.98	295.19	2005-02-15 15:01:34+00:00	Vaisala
459425	127	749	99.21	295.14	2005-02-15 15:01:34+00:00	Vaisala
459430	130	757	99.47	295.08	2005-02-15 15:01:34+00:00	Vaisala
459435	132	762	99.9	295.02	2005-02-15 15:01:34+00:00	Vaisala
459440	135	770	99.98	294.91	2005-02-15 15:01:34+00:00	Vaisala
