	Unnamed: 0	press	hum	temp	datetime	sensor
813766	0	421	85.0		2005-02-23 15:01:31+00:00	Vaisala
813771	2	430	85.38	297.15	2005-02-23 15:01:31+00:00	Vaisala
813776	5	443	88.56	297.07	2005-02-23 15:01:31+00:00	Vaisala
813781	7	451	88.98	296.99	2005-02-23 15:01:31+00:00	Vaisala
813786	10	464	89.03	296.89	2005-02-23 15:01:31+00:00	Vaisala
813791	12	473	89.73	296.79	2005-02-23 15:01:31+00:00	Vaisala
813796	15	485	90.05	296.68	2005-02-23 15:01:31+00:00	Vaisala
813801	17	494	90.05	296.6	2005-02-23 15:01:31+00:00	Vaisala
813806	20	507	90.24	296.47	2005-02-23 15:01:31+00:00	Vaisala
813811	22	515	90.94	296.38	2005-02-23 15:01:31+00:00	Vaisala
813816	25	528	91.27	296.26	2005-02-23 15:01:31+00:00	Vaisala
813821	27	537	91.27	296.22	2005-02-23 15:01:31+00:00	Vaisala
813826	30	550	91.97	296.1	2005-02-23 15:01:31+00:00	Vaisala
813831	32	558	92.02	296.06	2005-02-23 15:01:31+00:00	Vaisala
813836	35	571	92.35	295.95	2005-02-23 15:01:31+00:00	Vaisala
813841	37	580	92.95	295.81	2005-02-23 15:01:31+00:00	Vaisala
813846	40	593	93.7	295.7	2005-02-23 15:01:31+00:00	Vaisala
813851	42	601	93.89	295.59	2005-02-23 15:01:31+00:00	Vaisala
813856	45	614	94.96	295.5	2005-02-23 15:01:31+00:00	Vaisala
813861	47	623	94.03	295.43	2005-02-23 15:01:31+00:00	Vaisala
813866	50	635	93.98	295.38	2005-02-23 15:01:31+00:00	Vaisala
813871	52	644	93.98	295.31	2005-02-23 15:01:31+00:00	Vaisala
813876	55	657	93.94	295.22	2005-02-23 15:01:31+00:00	Vaisala
813881	57	665	93.33	295.23	2005-02-23 15:01:31+00:00	Vaisala
813886	60	678	91.41	295.37	2005-02-23 15:01:31+00:00	Vaisala
813891	62	687	89.82	295.5	2005-02-23 15:01:31+00:00	Vaisala
813896	65	700	85.05	295.81	2005-02-23 15:01:31+00:00	Vaisala
813901	67	708	82.9	295.83	2005-02-23 15:01:31+00:00	Vaisala
813906	70	721	81.45	295.78	2005-02-23 15:01:31+00:00	Vaisala
813911	72	730	81.54	295.74	2005-02-23 15:01:31+00:00	Vaisala
813916	75	742	80.56	295.71	2005-02-23 15:01:31+00:00	Vaisala
813921	77	751	80.09	295.66	2005-02-23 15:01:31+00:00	Vaisala
813926	80	764	80.05	295.61	2005-02-23 15:01:31+00:00	Vaisala
813931	82	772	80.51	295.51	2005-02-23 15:01:31+00:00	Vaisala
813936	85	785	80.98	295.38	2005-02-23 15:01:31+00:00	Vaisala
813941	87	794	80.98	295.31	2005-02-23 15:01:31+00:00	Vaisala
813946	90	807	81.54	295.21	2005-02-23 15:01:31+00:00	Vaisala
813951	92	815	81.4	295.14	2005-02-23 15:01:31+00:00	Vaisala
813956	95	828	81.96	295.08	2005-02-23 15:01:31+00:00	Vaisala
813961	97	837	81.96	294.98	2005-02-23 15:01:31+00:00	Vaisala
813966	100	850	82.67	294.88	2005-02-23 15:01:31+00:00	Vaisala
813971	102	858	82.9	294.81	2005-02-23 15:01:31+00:00	Vaisala
813976	105	871	82.95	294.69	2005-02-23 15:01:31+00:00	Vaisala
813981	107	880	82.95	294.64	2005-02-23 15:01:31+00:00	Vaisala
813986	110	892	82.95	294.5	2005-02-23 15:01:31+00:00	Vaisala
813991	112	901	82.95	294.46	2005-02-23 15:01:31+00:00	Vaisala
813996	115	914	83.45	294.33	2005-02-23 15:01:31+00:00	Vaisala
814001	117	922	83.32	294.31	2005-02-23 15:01:31+00:00	Vaisala
814006	120	935	84.72	294.19	2005-02-23 15:01:31+00:00	Vaisala
814011	122	944	84.72	294.09	2005-02-23 15:01:31+00:00	Vaisala
814016	125	957	85.05	293.96	2005-02-23 15:01:31+00:00	Vaisala
814021	127	965	85.66	293.88	2005-02-23 15:01:31+00:00	Vaisala
814026	130	978	85.94	293.77	2005-02-23 15:01:31+00:00	Vaisala
814031	132	987	86.31	293.68	2005-02-23 15:01:31+00:00	Vaisala
814036	135	1000	86.69	293.56	2005-02-23 15:01:31+00:00	Vaisala
814041	137	1008	86.97	293.51	2005-02-23 15:01:31+00:00	Vaisala
814046	140	1021	87.67	293.39	2005-02-23 15:01:31+00:00	Vaisala
814051	142	1029	87.9	293.35	2005-02-23 15:01:31+00:00	Vaisala
814056	145	1042	88.65	293.3	2005-02-23 15:01:31+00:00	Vaisala
814061	147	1051	88.51	293.2	2005-02-23 15:01:31+00:00	Vaisala
814066	150	1064	88.98	293.11	2005-02-23 15:01:31+00:00	Vaisala
814071	152	1072	89.03	293.03	2005-02-23 15:01:31+00:00	Vaisala
814076	155	1085	89.31	292.95	2005-02-23 15:01:31+00:00	Vaisala
814081	157	1094	90.05	292.88	2005-02-23 15:01:31+00:00	Vaisala
814086	160	1107	90.05	292.78	2005-02-23 15:01:31+00:00	Vaisala
814091	162	1115	90.52	292.7	2005-02-23 15:01:31+00:00	Vaisala
814096	165	1128	90.94	292.61	2005-02-23 15:01:31+00:00	Vaisala
814101	167	1137	91.27	292.51	2005-02-23 15:01:31+00:00	Vaisala
814106	170	1149	91.69	292.39	2005-02-23 15:01:31+00:00	Vaisala
814111	172	1158	91.97	292.3	2005-02-23 15:01:31+00:00	Vaisala
814116	175	1171	92.02	292.21	2005-02-23 15:01:31+00:00	Vaisala
814121	177	1179	92.67	292.17	2005-02-23 15:01:31+00:00	Vaisala
814126	180	1192	92.95	291.99	2005-02-23 15:01:31+00:00	Vaisala
814131	182	1201	92.95	291.99	2005-02-23 15:01:31+00:00	Vaisala
814136	185	1214	92.91	291.94	2005-02-23 15:01:31+00:00	Vaisala
814141	187	1222	92.49	291.98	2005-02-23 15:01:31+00:00	Vaisala
814146	190	1235	90.9	292.07	2005-02-23 15:01:31+00:00	Vaisala
814151	192	1244	89.59	292.17	2005-02-23 15:01:31+00:00	Vaisala
814156	195	1257	88.18	292.09	2005-02-23 15:01:31+00:00	Vaisala
814161	197	1265	87.95	291.98	2005-02-23 15:01:31+00:00	Vaisala
814166	200	1278	87.95	291.9	2005-02-23 15:01:31+00:00	Vaisala
814171	202	1287	87.9	291.84	2005-02-23 15:01:31+00:00	Vaisala
814176	205	1299	87.39	291.78	2005-02-23 15:01:31+00:00	Vaisala
814181	207	1308	86.97	291.7	2005-02-23 15:01:31+00:00	Vaisala
814186	210	1321	85.94	291.76	2005-02-23 15:01:31+00:00	Vaisala
814191	212	1329	84.12	291.76	2005-02-23 15:01:31+00:00	Vaisala
814196	215	1342	80.51	291.85	2005-02-23 15:01:31+00:00	Vaisala
814201	217	1351	79.16	291.9	2005-02-23 15:01:31+00:00	Vaisala
814206	220	1364	75.65	291.93	2005-02-23 15:01:31+00:00	Vaisala
814211	222	1372	75.04	291.9	2005-02-23 15:01:31+00:00	Vaisala
814216	225	1385	74.62	291.8	2005-02-23 15:01:31+00:00	Vaisala
814221	227	1394	74.58	291.74	2005-02-23 15:01:31+00:00	Vaisala
814226	230	1406	73.36	291.68	2005-02-23 15:01:31+00:00	Vaisala
814231	232	1415	73.31	291.6	2005-02-23 15:01:31+00:00	Vaisala
814236	235	1428	72.94	291.52	2005-02-23 15:01:31+00:00	Vaisala
814241	237	1436	72.94	291.46	2005-02-23 15:01:31+00:00	Vaisala
814246	240	1449	72.94	291.33	2005-02-23 15:01:31+00:00	Vaisala
814251	242	1458	72.94	291.29	2005-02-23 15:01:31+00:00	Vaisala
814256	245	1471	72.63	291.24	2005-02-23 15:01:31+00:00	Vaisala
814261	247	1479	72.66	291.21	2005-02-23 15:01:31+00:00	Vaisala
814266	250	1492	72.0	291.17	2005-02-23 15:01:31+00:00	Vaisala
814271	252	1501	71.35	291.17	2005-02-23 15:01:31+00:00	Vaisala
814276	255	1514	71.44	291.08	2005-02-23 15:01:31+00:00	Vaisala
814281	257	1522	71.96	291.0	2005-02-23 15:01:31+00:00	Vaisala
814286	260	1535	71.96	290.91	2005-02-23 15:01:31+00:00	Vaisala
814291	262	1544	72.0	290.89	2005-02-23 15:01:31+00:00	Vaisala
814296	265	1556	72.33	290.8	2005-02-23 15:01:31+00:00	Vaisala
814301	267	1565	72.8	290.72	2005-02-23 15:01:31+00:00	Vaisala
814306	270	1578	73.5	290.59	2005-02-23 15:01:31+00:00	Vaisala
814311	272	1586	73.64	290.51	2005-02-23 15:01:31+00:00	Vaisala
814316	275	1599	74.01	290.44	2005-02-23 15:01:31+00:00	Vaisala
814321	277	1608	74.67	290.41	2005-02-23 15:01:31+00:00	Vaisala
814326	280	1621	75.09	290.35	2005-02-23 15:01:31+00:00	Vaisala
814331	282	1629	74.67	290.34	2005-02-23 15:01:31+00:00	Vaisala
814336	285	1642	74.15	290.35	2005-02-23 15:01:31+00:00	Vaisala
814341	287	1651	73.41	290.41	2005-02-23 15:01:31+00:00	Vaisala
814346	290	1664	71.49	290.6	2005-02-23 15:01:31+00:00	Vaisala
814351	292	1672	67.93	290.6	2005-02-23 15:01:31+00:00	Vaisala
814356	295	1685	63.87	290.77	2005-02-23 15:01:31+00:00	Vaisala
814361	297	1694	58.11	290.92	2005-02-23 15:01:31+00:00	Vaisala
814366	300	1706	49.46	291.11	2005-02-23 15:01:31+00:00	Vaisala
814371	302	1715	46.61	291.16	2005-02-23 15:01:31+00:00	Vaisala
814376	305	1728	43.66	291.16	2005-02-23 15:01:31+00:00	Vaisala
814381	307	1736	43.01	291.15	2005-02-23 15:01:31+00:00	Vaisala
814386	310	1749	43.29	291.12	2005-02-23 15:01:31+00:00	Vaisala
