	Unnamed: 0	press	hum	temp	datetime	sensor
549742	0	425	87.0		2005-02-17 10:15:24+00:00	Vaisala
549743	0	425	87.0		2005-02-17 10:15:24+00:00	Vaisala
549744	1	429	86.94	298.32	2005-02-17 10:15:24+00:00	Vaisala
549745	1	429	86.94	298.32	2005-02-17 10:15:24+00:00	Vaisala
549746	2	433	85.05	298.28	2005-02-17 10:15:24+00:00	Vaisala
549747	2	433	85.05	298.28	2005-02-17 10:15:24+00:00	Vaisala
549748	3	437	87.35	298.28	2005-02-17 10:15:24+00:00	Vaisala
549749	3	437	87.35	298.28	2005-02-17 10:15:24+00:00	Vaisala
549750	4	441	82.67	298.24	2005-02-17 10:15:24+00:00	Vaisala
549751	4	441	82.67	298.24	2005-02-17 10:15:24+00:00	Vaisala
549752	5	445	80.54	298.18	2005-02-17 10:15:24+00:00	Vaisala
549753	5	445	80.54	298.18	2005-02-17 10:15:24+00:00	Vaisala
549754	6	449	77.69	298.12	2005-02-17 10:15:24+00:00	Vaisala
549755	6	449	77.69	298.12	2005-02-17 10:15:24+00:00	Vaisala
549756	7	453	77.65	298.03	2005-02-17 10:15:24+00:00	Vaisala
549757	7	453	77.65	298.03	2005-02-17 10:15:24+00:00	Vaisala
549758	8	457	78.24	297.94	2005-02-17 10:15:24+00:00	Vaisala
549759	8	457	78.24	297.94	2005-02-17 10:15:24+00:00	Vaisala
549760	9	461	78.41	297.85	2005-02-17 10:15:24+00:00	Vaisala
549761	9	461	78.41	297.85	2005-02-17 10:15:24+00:00	Vaisala
549762	10	465	78.81	297.79	2005-02-17 10:15:24+00:00	Vaisala
549763	10	465	78.81	297.79	2005-02-17 10:15:24+00:00	Vaisala
549764	11	469	79.0	297.77	2005-02-17 10:15:24+00:00	Vaisala
549765	11	469	79.0	297.77	2005-02-17 10:15:24+00:00	Vaisala
549766	12	473	79.0	297.71	2005-02-17 10:15:24+00:00	Vaisala
549767	12	473	79.0	297.71	2005-02-17 10:15:24+00:00	Vaisala
549768	13	477	79.0	297.66	2005-02-17 10:15:24+00:00	Vaisala
549769	13	477	79.0	297.66	2005-02-17 10:15:24+00:00	Vaisala
549770	14	481	79.0	297.59	2005-02-17 10:15:24+00:00	Vaisala
