	Unnamed: 0	press	hum	temp	datetime	sensor
299824	0	427	95.33	295.85	2005-02-11 15:05:21+00:00	Vaisala
299825	0	427	95.33	295.85	2005-02-11 15:05:21+00:00	Vaisala
299826	6959	429		295.76	2005-02-11 15:05:21+00:00	Vaisala
299827	6959	429		295.76	2005-02-11 15:05:21+00:00	Vaisala
299828	1	430	95.65		2005-02-11 15:05:21+00:00	Vaisala
299829	1	430	95.65		2005-02-11 15:05:21+00:00	Vaisala
299830	6960	431		295.87	2005-02-11 15:05:21+00:00	Vaisala
299831	6960	431		295.87	2005-02-11 15:05:21+00:00	Vaisala
299832	2	432	95.36		2005-02-11 15:05:21+00:00	Vaisala
299833	2	432	95.36		2005-02-11 15:05:21+00:00	Vaisala
299834	3	434	95.83	295.78	2005-02-11 15:05:21+00:00	Vaisala
299835	3	434	95.83	295.78	2005-02-11 15:05:21+00:00	Vaisala
299836	6961	436		295.68	2005-02-11 15:05:21+00:00	Vaisala
299837	6961	436		295.68	2005-02-11 15:05:21+00:00	Vaisala
299838	4	437	96.36		2005-02-11 15:05:21+00:00	Vaisala
299839	4	437	96.36		2005-02-11 15:05:21+00:00	Vaisala
299840	5	439	96.76	295.59	2005-02-11 15:05:21+00:00	Vaisala
299841	5	439	96.76	295.59	2005-02-11 15:05:21+00:00	Vaisala
299842	6	441	97.26	295.49	2005-02-11 15:05:21+00:00	Vaisala
299843	6	441	97.26	295.49	2005-02-11 15:05:21+00:00	Vaisala
299844	6962	443		295.4	2005-02-11 15:05:21+00:00	Vaisala
299845	6962	443		295.4	2005-02-11 15:05:21+00:00	Vaisala
299846	7	444	97.63		2005-02-11 15:05:21+00:00	Vaisala
299847	7	444	97.63		2005-02-11 15:05:21+00:00	Vaisala
299848	8	446	97.88	295.36	2005-02-11 15:05:21+00:00	Vaisala
299849	8	446	97.88	295.36	2005-02-11 15:05:21+00:00	Vaisala
299850	6963	448		295.32	2005-02-11 15:05:21+00:00	Vaisala
