	Unnamed: 0	press	hum	temp	datetime	sensor
135290	0	428	95.0	296.47	2005-02-09 14:59:48+00:00	Vaisala
135295	2	436	95.04	296.63	2005-02-09 14:59:48+00:00	Vaisala
135300	5	448	95.08	296.32	2005-02-09 14:59:48+00:00	Vaisala
135305	7	457	94.69	296.3	2005-02-09 14:59:48+00:00	Vaisala
135310	10	469	94.1	296.24	2005-02-09 14:59:48+00:00	Vaisala
135315	12	477	93.94	296.18	2005-02-09 14:59:48+00:00	Vaisala
135320	15	490	93.94	296.09	2005-02-09 14:59:48+00:00	Vaisala
135325	17	498	93.94	296.07	2005-02-09 14:59:48+00:00	Vaisala
135330	20	510	93.94	295.93	2005-02-09 14:59:48+00:00	Vaisala
135335	22	518	93.86	295.93	2005-02-09 14:59:48+00:00	Vaisala
135340	25	531	93.27	295.91	2005-02-09 14:59:48+00:00	Vaisala
135345	27	539	92.61	295.87	2005-02-09 14:59:48+00:00	Vaisala
135350	30	551	92.18	295.78	2005-02-09 14:59:48+00:00	Vaisala
135355	32	559	91.94	295.7	2005-02-09 14:59:48+00:00	Vaisala
135360	35	572	92.25	295.61	2005-02-09 14:59:48+00:00	Vaisala
135365	37	580	92.33	295.49	2005-02-09 14:59:48+00:00	Vaisala
135370	40	592	92.96	295.37	2005-02-09 14:59:48+00:00	Vaisala
135375	42	601	93.0	295.29	2005-02-09 14:59:48+00:00	Vaisala
135380	45	613	93.47	295.21	2005-02-09 14:59:48+00:00	Vaisala
135385	47	621	93.9	295.16	2005-02-09 14:59:48+00:00	Vaisala
135390	50	633	92.61	295.13	2005-02-09 14:59:48+00:00	Vaisala
135395	52	642	92.1	295.08	2005-02-09 14:59:48+00:00	Vaisala
135400	55	654	92.49	294.96	2005-02-09 14:59:48+00:00	Vaisala
135405	57	662	93.67	294.88	2005-02-09 14:59:48+00:00	Vaisala
135410	60	675	93.94	294.76	2005-02-09 14:59:48+00:00	Vaisala
135415	62	683	93.94	294.68	2005-02-09 14:59:48+00:00	Vaisala
135420	65	695	93.47	294.6	2005-02-09 14:59:48+00:00	Vaisala
135425	67	703	92.06	294.63	2005-02-09 14:59:48+00:00	Vaisala
135430	70	716	89.39	294.63	2005-02-09 14:59:48+00:00	Vaisala
135435	72	724	88.18	294.63	2005-02-09 14:59:48+00:00	Vaisala
135440	75	736	85.78	294.63	2005-02-09 14:59:48+00:00	Vaisala
135445	77	745	84.22	294.59	2005-02-09 14:59:48+00:00	Vaisala
135450	80	757	82.96	294.51	2005-02-09 14:59:48+00:00	Vaisala
135455	82	765	82.96	294.51	2005-02-09 14:59:48+00:00	Vaisala
135460	85	777	83.0	294.39	2005-02-09 14:59:48+00:00	Vaisala
135465	87	786	83.59	294.4	2005-02-09 14:59:48+00:00	Vaisala
135470	90	798	84.29	294.29	2005-02-09 14:59:48+00:00	Vaisala
135475	92	806	84.41	294.2	2005-02-09 14:59:48+00:00	Vaisala
135480	95	819	85.04	294.1	2005-02-09 14:59:48+00:00	Vaisala
135485	97	827	85.04	294.07	2005-02-09 14:59:48+00:00	Vaisala
135490	100	839	85.47	293.96	2005-02-09 14:59:48+00:00	Vaisala
135495	102	847	85.35	293.94	2005-02-09 14:59:48+00:00	Vaisala
135500	105	860	85.47	293.94	2005-02-09 14:59:48+00:00	Vaisala
135505	107	868	85.55	293.94	2005-02-09 14:59:48+00:00	Vaisala
135510	110	880	85.04	293.9	2005-02-09 14:59:48+00:00	Vaisala
135515	112	888	84.45	293.86	2005-02-09 14:59:48+00:00	Vaisala
135520	115	901	84.06	293.83	2005-02-09 14:59:48+00:00	Vaisala
135525	117	909	83.94	293.76	2005-02-09 14:59:48+00:00	Vaisala
