	Unnamed: 0	press	hum	temp	datetime	sensor
331008	6055	211		296.29	2005-02-12 05:02:39+00:00	Vaisala
331013	6056	211		296.29	2005-02-12 05:02:39+00:00	Vaisala
331018	6061	212		296.29	2005-02-12 05:02:39+00:00	Vaisala
331023	6062	212		296.29	2005-02-12 05:02:39+00:00	Vaisala
331028	6063	213		296.29	2005-02-12 05:02:39+00:00	Vaisala
331033	6068	214		296.29	2005-02-12 05:02:39+00:00	Vaisala
331038	6069	214		296.29	2005-02-12 05:02:39+00:00	Vaisala
331043	6074	215		296.29	2005-02-12 05:02:39+00:00	Vaisala
331048	6075	216		296.29	2005-02-12 05:02:39+00:00	Vaisala
331053	6076	216		296.29	2005-02-12 05:02:39+00:00	Vaisala
331058	6081	217		296.29	2005-02-12 05:02:39+00:00	Vaisala
331063	6082	217		296.29	2005-02-12 05:02:39+00:00	Vaisala
331068	6083	218		296.29	2005-02-12 05:02:39+00:00	Vaisala
331073	6088	219		296.29	2005-02-12 05:02:39+00:00	Vaisala
331078	6089	219		296.29	2005-02-12 05:02:39+00:00	Vaisala
331083	6094	220		296.29	2005-02-12 05:02:39+00:00	Vaisala
331088	6095	221		296.29	2005-02-12 05:02:39+00:00	Vaisala
331093	6096	221		296.29	2005-02-12 05:02:39+00:00	Vaisala
331098	6101	222		296.29	2005-02-12 05:02:39+00:00	Vaisala
331103	6102	222		296.29	2005-02-12 05:02:39+00:00	Vaisala
331108	6103	223		296.29	2005-02-12 05:02:39+00:00	Vaisala
331113	6108	224		296.29	2005-02-12 05:02:39+00:00	Vaisala
331118	6110	225		296.29	2005-02-12 05:02:39+00:00	Vaisala
331123	6111	225		296.29	2005-02-12 05:02:39+00:00	Vaisala
331128	6116	226		296.29	2005-02-12 05:02:39+00:00	Vaisala
331133	6117	226		296.29	2005-02-12 05:02:39+00:00	Vaisala
331138	6118	227		296.29	2005-02-12 05:02:39+00:00	Vaisala
331143	6123	228		296.29	2005-02-12 05:02:39+00:00	Vaisala
331148	6124	228		296.29	2005-02-12 05:02:39+00:00	Vaisala
331153	6129	229		296.29	2005-02-12 05:02:39+00:00	Vaisala
331158	6130	230		296.29	2005-02-12 05:02:39+00:00	Vaisala
331163	6131	230		296.29	2005-02-12 05:02:39+00:00	Vaisala
331168	6136	231		296.29	2005-02-12 05:02:39+00:00	Vaisala
331173	6137	231		296.29	2005-02-12 05:02:39+00:00	Vaisala
331178	6138	232		296.29	2005-02-12 05:02:39+00:00	Vaisala
331183	6143	233		296.29	2005-02-12 05:02:39+00:00	Vaisala
331188	6144	233		296.29	2005-02-12 05:02:39+00:00	Vaisala
331193	6149	234		296.29	2005-02-12 05:02:39+00:00	Vaisala
331198	6150	235		296.29	2005-02-12 05:02:39+00:00	Vaisala
331203	6151	235		296.29	2005-02-12 05:02:39+00:00	Vaisala
331208	6156	236		296.29	2005-02-12 05:02:39+00:00	Vaisala
331213	6157	236		296.29	2005-02-12 05:02:39+00:00	Vaisala
331218	6158	237		296.29	2005-02-12 05:02:39+00:00	Vaisala
331223	6163	238		296.29	2005-02-12 05:02:39+00:00	Vaisala
331228	6164	238		296.29	2005-02-12 05:02:39+00:00	Vaisala
331233	6169	239		296.29	2005-02-12 05:02:39+00:00	Vaisala
331238	6170	240		296.29	2005-02-12 05:02:39+00:00	Vaisala
331243	6171	240		296.29	2005-02-12 05:02:39+00:00	Vaisala
331248	6176	241		296.29	2005-02-12 05:02:39+00:00	Vaisala
331253	6177	241		296.29	2005-02-12 05:02:39+00:00	Vaisala
331258	6178	242		296.29	2005-02-12 05:02:39+00:00	Vaisala
331263	6183	243		296.29	2005-02-12 05:02:39+00:00	Vaisala
331268	6184	243		296.29	2005-02-12 05:02:39+00:00	Vaisala
331273	6189	244		296.29	2005-02-12 05:02:39+00:00	Vaisala
331278	6190	245		296.29	2005-02-12 05:02:39+00:00	Vaisala
331283	6191	245		296.29	2005-02-12 05:02:39+00:00	Vaisala
331288	6196	246		296.29	2005-02-12 05:02:39+00:00	Vaisala
331293	6197	246		296.29	2005-02-12 05:02:39+00:00	Vaisala
331298	6198	247		296.29	2005-02-12 05:02:39+00:00	Vaisala
331303	6203	248		296.29	2005-02-12 05:02:39+00:00	Vaisala
331308	6204	248		296.29	2005-02-12 05:02:39+00:00	Vaisala
331313	6206	249		296.29	2005-02-12 05:02:39+00:00	Vaisala
331318	6211	250		296.29	2005-02-12 05:02:39+00:00	Vaisala
331323	6212	250		296.29	2005-02-12 05:02:39+00:00	Vaisala
331328	6213	251		296.29	2005-02-12 05:02:39+00:00	Vaisala
