	Unnamed: 0	press	hum	temp	datetime	sensor
373704	0	429	95.97	297.79	2005-02-14 05:06:57+00:00	Vaisala
373709	2	438	95.92	297.89	2005-02-14 05:06:57+00:00	Vaisala
373714	5	451	95.97	297.41	2005-02-14 05:06:57+00:00	Vaisala
373719	7	460	96.62	297.26	2005-02-14 05:06:57+00:00	Vaisala
373724	10	474	97.16	297.06	2005-02-14 05:06:57+00:00	Vaisala
373729	12	483	97.26	297.0	2005-02-14 05:06:57+00:00	Vaisala
373734	15	496	98.0	296.77	2005-02-14 05:06:57+00:00	Vaisala
373739	17	505	98.0	296.64	2005-02-14 05:06:57+00:00	Vaisala
373744	20	519	98.44	296.59	2005-02-14 05:06:57+00:00	Vaisala
373749	22	528	98.94	296.47	2005-02-14 05:06:57+00:00	Vaisala
373754	25	541	98.99	296.27	2005-02-14 05:06:57+00:00	Vaisala
373759	27	550	99.93	296.21	2005-02-14 05:06:57+00:00	Vaisala
373764	30	564	99.93	296.14	2005-02-14 05:06:57+00:00	Vaisala
373769	32	573	99.93	296.03	2005-02-14 05:06:57+00:00	Vaisala
373774	35	586	99.93	295.99	2005-02-14 05:06:57+00:00	Vaisala
373779	37	595	99.93	295.9	2005-02-14 05:06:57+00:00	Vaisala
373784	40	609	99.93	295.8	2005-02-14 05:06:57+00:00	Vaisala
373789	42	618	99.93	295.76	2005-02-14 05:06:57+00:00	Vaisala
373794	45	631	99.93	295.68	2005-02-14 05:06:57+00:00	Vaisala
373799	47	640	99.93	295.62	2005-02-14 05:06:57+00:00	Vaisala
373804	50	654	99.93	295.5	2005-02-14 05:06:57+00:00	Vaisala
373809	52	663	99.93	295.43	2005-02-14 05:06:57+00:00	Vaisala
373814	55	676	99.48	295.43	2005-02-14 05:06:57+00:00	Vaisala
373819	57	685	98.94	295.43	2005-02-14 05:06:57+00:00	Vaisala
373824	60	699	98.94	295.37	2005-02-14 05:06:57+00:00	Vaisala
373829	62	708	98.94	295.3	2005-02-14 05:06:57+00:00	Vaisala
373834	65	721	99.48	295.18	2005-02-14 05:06:57+00:00	Vaisala
373839	67	730	99.78	295.11	2005-02-14 05:06:57+00:00	Vaisala
373844	70	744	99.93	295.03	2005-02-14 05:06:57+00:00	Vaisala
373849	72	753	99.93	295.01	2005-02-14 05:06:57+00:00	Vaisala
