	Unnamed: 0	press	hum	temp	datetime	sensor
163274	0	429	87.59	297.49	2005-02-10 05:02:13+00:00	Vaisala
163279	2	438	87.92	297.51	2005-02-10 05:02:13+00:00	Vaisala
163284	5	450	84.2	296.95	2005-02-10 05:02:13+00:00	Vaisala
163289	7	458	84.75	296.87	2005-02-10 05:02:13+00:00	Vaisala
163294	10	471	85.33	296.71	2005-02-10 05:02:13+00:00	Vaisala
163299	12	479	85.82	296.62	2005-02-10 05:02:13+00:00	Vaisala
163304	15	492	86.69	296.5	2005-02-10 05:02:13+00:00	Vaisala
163309	17	500	86.83	296.41	2005-02-10 05:02:13+00:00	Vaisala
163314	20	513	86.99	296.3	2005-02-10 05:02:13+00:00	Vaisala
163319	22	521	87.57	296.25	2005-02-10 05:02:13+00:00	Vaisala
163324	25	533	87.8	296.1	2005-02-10 05:02:13+00:00	Vaisala
163329	27	542	88.31	296.03	2005-02-10 05:02:13+00:00	Vaisala
163334	30	554	88.63	295.9	2005-02-10 05:02:13+00:00	Vaisala
163339	32	563	88.98	295.83	2005-02-10 05:02:13+00:00	Vaisala
163344	35	575	89.33	295.66	2005-02-10 05:02:13+00:00	Vaisala
163349	37	583	89.26	295.6	2005-02-10 05:02:13+00:00	Vaisala
163354	40	596	90.02	295.5	2005-02-10 05:02:13+00:00	Vaisala
163359	42	604	90.02	295.43	2005-02-10 05:02:13+00:00	Vaisala
163364	45	617	90.02	295.27	2005-02-10 05:02:13+00:00	Vaisala
163369	47	625	90.02	295.2	2005-02-10 05:02:13+00:00	Vaisala
163374	50	637	90.34	295.07	2005-02-10 05:02:13+00:00	Vaisala
163379	52	646	90.97	294.93	2005-02-10 05:02:13+00:00	Vaisala
163384	55	658	91.5	294.79	2005-02-10 05:02:13+00:00	Vaisala
163389	57	667	92.03	294.74	2005-02-10 05:02:13+00:00	Vaisala
163394	60	679	91.73	294.65	2005-02-10 05:02:13+00:00	Vaisala
163399	62	687	90.97	294.59	2005-02-10 05:02:13+00:00	Vaisala
163404	65	700	90.99	294.49	2005-02-10 05:02:13+00:00	Vaisala
163409	67	708	91.38	294.4	2005-02-10 05:02:13+00:00	Vaisala
163414	70	721	90.97	294.33	2005-02-10 05:02:13+00:00	Vaisala
163419	72	729	90.99	294.25	2005-02-10 05:02:13+00:00	Vaisala
163424	75	741	91.45	294.09	2005-02-10 05:02:13+00:00	Vaisala
163429	77	750	92.28	294.05	2005-02-10 05:02:13+00:00	Vaisala
163434	80	762	92.1	294.06	2005-02-10 05:02:13+00:00	Vaisala
163439	82	771	91.24	294.09	2005-02-10 05:02:13+00:00	Vaisala
163444	85	783	89.35	294.09	2005-02-10 05:02:13+00:00	Vaisala
163449	87	791	89.37	294.09	2005-02-10 05:02:13+00:00	Vaisala
163454	90	804	88.4	293.99	2005-02-10 05:02:13+00:00	Vaisala
163459	92	812	88.49	293.99	2005-02-10 05:02:13+00:00	Vaisala
163464	95	825	88.98	293.9	2005-02-10 05:02:13+00:00	Vaisala
163469	97	833	88.98	293.88	2005-02-10 05:02:13+00:00	Vaisala
