	Unnamed: 0	press	hum	temp	datetime	sensor
872402	0	429	96.01	295.95	2005-02-24 18:04:29+00:00	Vaisala
872407	2	435	95.35	296.02	2005-02-24 18:04:29+00:00	Vaisala
872412	5	443	94.53	296.5	2005-02-24 18:04:29+00:00	Vaisala
872417	7	449	93.5	296.54	2005-02-24 18:04:29+00:00	Vaisala
872422	10	458	92.29	296.54	2005-02-24 18:04:29+00:00	Vaisala
872427	12	463	91.5	296.54	2005-02-24 18:04:29+00:00	Vaisala
872432	15	472	90.23	296.59	2005-02-24 18:04:29+00:00	Vaisala
872437	17	478	89.4	296.61	2005-02-24 18:04:29+00:00	Vaisala
872442	20	487	87.89	296.73	2005-02-24 18:04:29+00:00	Vaisala
872447	22	492	86.44	296.79	2005-02-24 18:04:29+00:00	Vaisala
872452	25	501	83.28	296.95	2005-02-24 18:04:29+00:00	Vaisala
872457	27	507	82.18	297.04	2005-02-24 18:04:29+00:00	Vaisala
872462	30	515	77.91	297.17	2005-02-24 18:04:29+00:00	Vaisala
872467	32	521	75.54	297.24	2005-02-24 18:04:29+00:00	Vaisala
872472	35	530	75.64	297.16	2005-02-24 18:04:29+00:00	Vaisala
872477	37	536	75.78	297.17	2005-02-24 18:04:29+00:00	Vaisala
872482	40	544	76.3	297.17	2005-02-24 18:04:29+00:00	Vaisala
872487	42	550	77.64	297.11	2005-02-24 18:04:29+00:00	Vaisala
872492	45	559	78.29	297.04	2005-02-24 18:04:29+00:00	Vaisala
872497	47	564	78.33	297.0	2005-02-24 18:04:29+00:00	Vaisala
872502	50	573	78.95	296.97	2005-02-24 18:04:29+00:00	Vaisala
872507	52	579	79.19	296.94	2005-02-24 18:04:29+00:00	Vaisala
872512	55	587	79.5	296.89	2005-02-24 18:04:29+00:00	Vaisala
872517	57	593	80.01	296.82	2005-02-24 18:04:29+00:00	Vaisala
872522	60	602	80.01	296.76	2005-02-24 18:04:29+00:00	Vaisala
872527	62	608	80.01	296.72	2005-02-24 18:04:29+00:00	Vaisala
