	Unnamed: 0	press	hum	temp	datetime	sensor
858152	0	427	90.8	296.25	2005-02-24 15:01:16+00:00	Vaisala
858157	2	436	90.69	296.68	2005-02-24 15:01:16+00:00	Vaisala
858162	5	448	91.97	296.09	2005-02-24 15:01:16+00:00	Vaisala
858167	7	457	91.97	296.05	2005-02-24 15:01:16+00:00	Vaisala
858172	10	470	91.49	296.04	2005-02-24 15:01:16+00:00	Vaisala
858177	12	479	91.44	296.11	2005-02-24 15:01:16+00:00	Vaisala
858182	15	492	89.79	296.18	2005-02-24 15:01:16+00:00	Vaisala
858187	17	500	88.19	296.24	2005-02-24 15:01:16+00:00	Vaisala
858192	20	513	86.65	296.24	2005-02-24 15:01:16+00:00	Vaisala
858197	22	522	86.17	296.18	2005-02-24 15:01:16+00:00	Vaisala
858202	25	535	85.74	296.14	2005-02-24 15:01:16+00:00	Vaisala
858207	27	543	84.57	296.3	2005-02-24 15:01:16+00:00	Vaisala
858212	30	556	83.14	296.44	2005-02-24 15:01:16+00:00	Vaisala
858217	32	565	81.97	296.61	2005-02-24 15:01:16+00:00	Vaisala
858222	35	578	81.97	296.63	2005-02-24 15:01:16+00:00	Vaisala
858227	37	586	81.97	296.57	2005-02-24 15:01:16+00:00	Vaisala
858232	40	599	82.23	296.48	2005-02-24 15:01:16+00:00	Vaisala
858237	42	608	82.39	296.39	2005-02-24 15:01:16+00:00	Vaisala
858242	45	621	82.93	296.36	2005-02-24 15:01:16+00:00	Vaisala
858247	47	629	82.93	296.38	2005-02-24 15:01:16+00:00	Vaisala
858252	50	642	82.93	296.38	2005-02-24 15:01:16+00:00	Vaisala
858257	52	651	82.93	296.38	2005-02-24 15:01:16+00:00	Vaisala
858262	55	664	82.66	296.31	2005-02-24 15:01:16+00:00	Vaisala
858267	57	672	81.97	296.24	2005-02-24 15:01:16+00:00	Vaisala
858272	60	685	81.97	296.18	2005-02-24 15:01:16+00:00	Vaisala
858277	62	694	81.97	296.1	2005-02-24 15:01:16+00:00	Vaisala
858282	65	707	81.97	296.01	2005-02-24 15:01:16+00:00	Vaisala
858287	67	715	81.97	295.99	2005-02-24 15:01:16+00:00	Vaisala
858292	70	728	81.97	295.9	2005-02-24 15:01:16+00:00	Vaisala
858297	72	737	81.97	295.82	2005-02-24 15:01:16+00:00	Vaisala
858302	75	750	81.76	295.78	2005-02-24 15:01:16+00:00	Vaisala
858307	77	758	81.49	295.73	2005-02-24 15:01:16+00:00	Vaisala
858312	80	771	80.96	295.69	2005-02-24 15:01:16+00:00	Vaisala
858317	82	780	80.96	295.58	2005-02-24 15:01:16+00:00	Vaisala
858322	85	793	81.01	295.49	2005-02-24 15:01:16+00:00	Vaisala
858327	87	801	81.54	295.41	2005-02-24 15:01:16+00:00	Vaisala
858332	90	814	82.77	295.28	2005-02-24 15:01:16+00:00	Vaisala
858337	92	823	82.98	295.2	2005-02-24 15:01:16+00:00	Vaisala
858342	95	836	83.67	295.11	2005-02-24 15:01:16+00:00	Vaisala
858347	97	845	83.99	294.98	2005-02-24 15:01:16+00:00	Vaisala
858352	100	857	84.36	294.88	2005-02-24 15:01:16+00:00	Vaisala
858357	102	866	85.05	294.88	2005-02-24 15:01:16+00:00	Vaisala
858362	105	879	85.37	294.76	2005-02-24 15:01:16+00:00	Vaisala
858367	107	888	85.53	294.68	2005-02-24 15:01:16+00:00	Vaisala
858372	110	900	86.01	294.56	2005-02-24 15:01:16+00:00	Vaisala
858377	112	909	86.7	294.47	2005-02-24 15:01:16+00:00	Vaisala
858382	115	922	87.02	294.33	2005-02-24 15:01:16+00:00	Vaisala
858387	117	931	87.66	294.28	2005-02-24 15:01:16+00:00	Vaisala
858392	120	944	87.93	294.16	2005-02-24 15:01:16+00:00	Vaisala
858397	122	952	87.98	294.1	2005-02-24 15:01:16+00:00	Vaisala
858402	125	965	88.3	293.98	2005-02-24 15:01:16+00:00	Vaisala
858407	127	974	88.94	293.88	2005-02-24 15:01:16+00:00	Vaisala
858412	130	987	89.52	293.77	2005-02-24 15:01:16+00:00	Vaisala
858417	132	995	89.89	293.7	2005-02-24 15:01:16+00:00	Vaisala
858422	135	1008	90.53	293.64	2005-02-24 15:01:16+00:00	Vaisala
858427	137	1017	90.8	293.6	2005-02-24 15:01:16+00:00	Vaisala
858432	140	1030	90.96	293.53	2005-02-24 15:01:16+00:00	Vaisala
858437	142	1038	90.96	293.49	2005-02-24 15:01:16+00:00	Vaisala
858442	145	1051	90.96	293.38	2005-02-24 15:01:16+00:00	Vaisala
858447	147	1060	90.89	293.4	2005-02-24 15:01:16+00:00	Vaisala
858452	150	1073	90.37	293.32	2005-02-24 15:01:16+00:00	Vaisala
858457	152	1081	90.05	293.28	2005-02-24 15:01:16+00:00	Vaisala
858462	155	1094	90.11	293.2	2005-02-24 15:01:16+00:00	Vaisala
858467	157	1103	89.84	293.12	2005-02-24 15:01:16+00:00	Vaisala
858472	160	1116	89.31	293.06	2005-02-24 15:01:16+00:00	Vaisala
858477	162	1124	88.94	292.99	2005-02-24 15:01:16+00:00	Vaisala
858482	165	1137	88.99	292.88	2005-02-24 15:01:16+00:00	Vaisala
858487	167	1146	89.73	292.77	2005-02-24 15:01:16+00:00	Vaisala
