	Unnamed: 0	press	hum	temp	datetime	sensor
0	0	429	73.22	300.19	2005-02-07 10:01:53+00:00	Vaisala
5	5034	434		298.26	2005-02-07 10:01:53+00:00	Vaisala
10	3	441	75.03		2005-02-07 10:01:53+00:00	Vaisala
15	4	445	76.07		2005-02-07 10:01:53+00:00	Vaisala
20	6	454	77.2	298.05	2005-02-07 10:01:53+00:00	Vaisala
25	8	462	77.65		2005-02-07 10:01:53+00:00	Vaisala
30	5039	467		297.9	2005-02-07 10:01:53+00:00	Vaisala
35	5040	471		297.88	2005-02-07 10:01:53+00:00	Vaisala
40	13	483	79.23	297.73	2005-02-07 10:01:53+00:00	Vaisala
45	5041	488		297.7	2005-02-07 10:01:53+00:00	Vaisala
50	16	495	80.42		2005-02-07 10:01:53+00:00	Vaisala
55	17	500	80.9	297.6	2005-02-07 10:01:53+00:00	Vaisala
60	20	512	80.97		2005-02-07 10:01:53+00:00	Vaisala
65	21	516	80.97		2005-02-07 10:01:53+00:00	Vaisala
70	5046	521		297.4	2005-02-07 10:01:53+00:00	Vaisala
75	24	529	80.97	297.32	2005-02-07 10:01:53+00:00	Vaisala
80	5047	538		297.27	2005-02-07 10:01:53+00:00	Vaisala
85	5048	542		297.21	2005-02-07 10:01:53+00:00	Vaisala
90	29	550	80.97	297.15	2005-02-07 10:01:53+00:00	Vaisala
95	31	558	80.97	297.1	2005-02-07 10:01:53+00:00	Vaisala
100	33	566	80.8		2005-02-07 10:01:53+00:00	Vaisala
105	34	570	80.64		2005-02-07 10:01:53+00:00	Vaisala
110	36	579	79.79	297.03	2005-02-07 10:01:53+00:00	Vaisala
115	38	587	80.0	296.95	2005-02-07 10:01:53+00:00	Vaisala
120	40	595	80.02		2005-02-07 10:01:53+00:00	Vaisala
125	41	600	80.9	296.74	2005-02-07 10:01:53+00:00	Vaisala
130	44	612	83.58	296.53	2005-02-07 10:01:53+00:00	Vaisala
135	5055	617		296.59	2005-02-07 10:01:53+00:00	Vaisala
140	47	625	84.28	296.42	2005-02-07 10:01:53+00:00	Vaisala
145	49	633	85.01	296.39	2005-02-07 10:01:53+00:00	Vaisala
150	5057	642		296.31	2005-02-07 10:01:53+00:00	Vaisala
155	5058	646		296.28	2005-02-07 10:01:53+00:00	Vaisala
160	55	658	83.63	296.23	2005-02-07 10:01:53+00:00	Vaisala
165	57	666	82.46		2005-02-07 10:01:53+00:00	Vaisala
170	5060	671		296.2	2005-02-07 10:01:53+00:00	Vaisala
175	60	679	82.07	296.15	2005-02-07 10:01:53+00:00	Vaisala
180	63	691	81.06		2005-02-07 10:01:53+00:00	Vaisala
185	64	695	81.42		2005-02-07 10:01:53+00:00	Vaisala
190	66	704	79.77	296.14	2005-02-07 10:01:53+00:00	Vaisala
195	68	712	79.54	296.09	2005-02-07 10:01:53+00:00	Vaisala
200	70	720	79.48		2005-02-07 10:01:53+00:00	Vaisala
205	71	725	80.04	296.03	2005-02-07 10:01:53+00:00	Vaisala
210	74	737	81.6	295.97	2005-02-07 10:01:53+00:00	Vaisala
215	76	745	81.4		2005-02-07 10:01:53+00:00	Vaisala
220	78	754	80.97	295.83	2005-02-07 10:01:53+00:00	Vaisala
225	80	762	80.97	295.79	2005-02-07 10:01:53+00:00	Vaisala
230	5066	771		295.72	2005-02-07 10:01:53+00:00	Vaisala
235	84	779	80.97	295.69	2005-02-07 10:01:53+00:00	Vaisala
240	87	791	80.97	295.58	2005-02-07 10:01:53+00:00	Vaisala
245	5067	796		295.55	2005-02-07 10:01:53+00:00	Vaisala
250	91	808	81.48	295.39	2005-02-07 10:01:53+00:00	Vaisala
255	93	816	81.28	295.36	2005-02-07 10:01:53+00:00	Vaisala
260	95	825	82.03	295.3	2005-02-07 10:01:53+00:00	Vaisala
265	97	833	82.05	295.28	2005-02-07 10:01:53+00:00	Vaisala
270	100	845	81.58		2005-02-07 10:01:53+00:00	Vaisala
275	101	850	81.03	295.22	2005-02-07 10:01:53+00:00	Vaisala
280	104	862	79.21	295.23	2005-02-07 10:01:53+00:00	Vaisala
285	106	870	78.42	295.23	2005-02-07 10:01:53+00:00	Vaisala
290	109	883	77.53	295.2	2005-02-07 10:01:53+00:00	Vaisala
295	111	891	76.97	295.17	2005-02-07 10:01:53+00:00	Vaisala
300	114	904	76.99	295.19	2005-02-07 10:01:53+00:00	Vaisala
305	116	912	77.78	295.11	2005-02-07 10:01:53+00:00	Vaisala
310	119	925	78.3	294.95	2005-02-07 10:01:53+00:00	Vaisala
315	121	933	78.91	294.89	2005-02-07 10:01:53+00:00	Vaisala
320	124	945	79.32	294.73	2005-02-07 10:01:53+00:00	Vaisala
325	126	954	79.88	294.61	2005-02-07 10:01:53+00:00	Vaisala
330	129	966	80.02	294.53	2005-02-07 10:01:53+00:00	Vaisala
335	131	975	80.02	294.5	2005-02-07 10:01:53+00:00	Vaisala
340	134	987	80.27	294.36	2005-02-07 10:01:53+00:00	Vaisala
345	136	995	80.2	294.35	2005-02-07 10:01:53+00:00	Vaisala
350	139	1008	81.69	294.16	2005-02-07 10:01:53+00:00	Vaisala
355	141	1016	81.91	294.11	2005-02-07 10:01:53+00:00	Vaisala
360	143	1025	82.41		2005-02-07 10:01:53+00:00	Vaisala
365	145	1033	82.93	293.91	2005-02-07 10:01:53+00:00	Vaisala
370	148	1045	83.45	293.8	2005-02-07 10:01:53+00:00	Vaisala
375	149	1050	83.9		2005-02-07 10:01:53+00:00	Vaisala
380	152	1062	84.22	293.68	2005-02-07 10:01:53+00:00	Vaisala
385	154	1070	84.98	293.64	2005-02-07 10:01:53+00:00	Vaisala
390	156	1079	84.47	293.61	2005-02-07 10:01:53+00:00	Vaisala
395	158	1087	84.58	293.54	2005-02-07 10:01:53+00:00	Vaisala
400	5073	1099		293.54	2005-02-07 10:01:53+00:00	Vaisala
405	162	1104	84.01	293.5	2005-02-07 10:01:53+00:00	Vaisala
410	165	1116	84.37	293.43	2005-02-07 10:01:53+00:00	Vaisala
415	5074	1124		293.38	2005-02-07 10:01:53+00:00	Vaisala
420	169	1133	84.47	293.33	2005-02-07 10:01:53+00:00	Vaisala
425	171	1141	84.58	293.33	2005-02-07 10:01:53+00:00	Vaisala
430	173	1150	84.01		2005-02-07 10:01:53+00:00	Vaisala
435	174	1154	84.01		2005-02-07 10:01:53+00:00	Vaisala
440	177	1166	84.33	293.21	2005-02-07 10:01:53+00:00	Vaisala
445	5077	1174		293.19	2005-02-07 10:01:53+00:00	Vaisala
450	180	1179	84.6		2005-02-07 10:01:53+00:00	Vaisala
455	182	1187	84.98	293.08	2005-02-07 10:01:53+00:00	Vaisala
460	5079	1199		292.94	2005-02-07 10:01:53+00:00	Vaisala
465	5080	1203		292.9	2005-02-07 10:01:53+00:00	Vaisala
470	188	1212	85.44	292.88	2005-02-07 10:01:53+00:00	Vaisala
475	190	1220	86.02	292.8	2005-02-07 10:01:53+00:00	Vaisala
480	5082	1228		292.71	2005-02-07 10:01:53+00:00	Vaisala
485	193	1233	86.43	292.66	2005-02-07 10:01:53+00:00	Vaisala
490	196	1245	86.77	292.55	2005-02-07 10:01:53+00:00	Vaisala
495	197	1250	86.97		2005-02-07 10:01:53+00:00	Vaisala
500	199	1258	86.97	292.48	2005-02-07 10:01:53+00:00	Vaisala
505	201	1266	86.99	292.4	2005-02-07 10:01:53+00:00	Vaisala
510	203	1275	87.38		2005-02-07 10:01:53+00:00	Vaisala
515	204	1279	87.31		2005-02-07 10:01:53+00:00	Vaisala
520	207	1291	88.44	292.18	2005-02-07 10:01:53+00:00	Vaisala
525	5087	1299		292.12	2005-02-07 10:01:53+00:00	Vaisala
530	210	1304	88.73		2005-02-07 10:01:53+00:00	Vaisala
535	211	1308	88.91		2005-02-07 10:01:53+00:00	Vaisala
540	214	1320	88.98	291.95	2005-02-07 10:01:53+00:00	Vaisala
545	215	1325	88.98		2005-02-07 10:01:53+00:00	Vaisala
550	5092	1332		291.84	2005-02-07 10:01:53+00:00	Vaisala
555	218	1337	88.98	291.82	2005-02-07 10:01:53+00:00	Vaisala
560	5093	1349		291.71	2005-02-07 10:01:53+00:00	Vaisala
565	5094	1353		291.7	2005-02-07 10:01:53+00:00	Vaisala
570	223	1358	88.98		2005-02-07 10:01:53+00:00	Vaisala
575	225	1366	89.48	291.59	2005-02-07 10:01:53+00:00	Vaisala
580	227	1375	89.43		2005-02-07 10:01:53+00:00	Vaisala
585	228	1379	89.93		2005-02-07 10:01:53+00:00	Vaisala
590	230	1387	90.02	291.43	2005-02-07 10:01:53+00:00	Vaisala
595	232	1395	90.15	291.34	2005-02-07 10:01:53+00:00	Vaisala
600	5100	1403		291.31	2005-02-07 10:01:53+00:00	Vaisala
605	5101	1407		291.29	2005-02-07 10:01:53+00:00	Vaisala
610	237	1416	90.97	291.21	2005-02-07 10:01:53+00:00	Vaisala
615	5102	1424		291.18	2005-02-07 10:01:53+00:00	Vaisala
620	240	1429	90.97		2005-02-07 10:01:53+00:00	Vaisala
625	241	1433	90.97		2005-02-07 10:01:53+00:00	Vaisala
630	243	1441	90.97	291.01	2005-02-07 10:01:53+00:00	Vaisala
635	5106	1449		290.92	2005-02-07 10:01:53+00:00	Vaisala
640	246	1454	90.97		2005-02-07 10:01:53+00:00	Vaisala
645	247	1458	90.97		2005-02-07 10:01:53+00:00	Vaisala
650	249	1466	90.97	290.78	2005-02-07 10:01:53+00:00	Vaisala
655	5110	1474		290.75	2005-02-07 10:01:53+00:00	Vaisala
660	252	1479	90.91		2005-02-07 10:01:53+00:00	Vaisala
665	253	1483	90.85		2005-02-07 10:01:53+00:00	Vaisala
670	255	1491	90.4	290.7	2005-02-07 10:01:53+00:00	Vaisala
675	5114	1499		290.72	2005-02-07 10:01:53+00:00	Vaisala
680	258	1504	90.02		2005-02-07 10:01:53+00:00	Vaisala
685	259	1508	90.02		2005-02-07 10:01:53+00:00	Vaisala
690	261	1516	89.72	290.64	2005-02-07 10:01:53+00:00	Vaisala
695	5118	1524		290.64	2005-02-07 10:01:53+00:00	Vaisala
700	264	1529	89.41		2005-02-07 10:01:53+00:00	Vaisala
705	265	1533	89.14		2005-02-07 10:01:53+00:00	Vaisala
710	267	1541	88.98	290.61	2005-02-07 10:01:53+00:00	Vaisala
715	5122	1549		290.54	2005-02-07 10:01:53+00:00	Vaisala
720	270	1554	88.98		2005-02-07 10:01:53+00:00	Vaisala
725	271	1558	88.98		2005-02-07 10:01:53+00:00	Vaisala
730	5126	1565		290.5	2005-02-07 10:01:53+00:00	Vaisala
735	274	1570	88.98	290.45	2005-02-07 10:01:53+00:00	Vaisala
740	5128	1578		290.43	2005-02-07 10:01:53+00:00	Vaisala
745	5129	1582		290.43	2005-02-07 10:01:53+00:00	Vaisala
750	278	1587	88.17		2005-02-07 10:01:53+00:00	Vaisala
755	279	1591	88.6		2005-02-07 10:01:53+00:00	Vaisala
760	281	1600	88.12		2005-02-07 10:01:53+00:00	Vaisala
765	282	1604	88.28		2005-02-07 10:01:53+00:00	Vaisala
770	5135	1611		290.29	2005-02-07 10:01:53+00:00	Vaisala
775	5136	1615		290.29	2005-02-07 10:01:53+00:00	Vaisala
780	5137	1624		290.19	2005-02-07 10:01:53+00:00	Vaisala
785	5138	1628		290.14	2005-02-07 10:01:53+00:00	Vaisala
790	289	1633	89.88		2005-02-07 10:01:53+00:00	Vaisala
795	290	1637	90.33		2005-02-07 10:01:53+00:00	Vaisala
800	292	1645	90.24	290.01	2005-02-07 10:01:53+00:00	Vaisala
805	293	1650	90.7		2005-02-07 10:01:53+00:00	Vaisala
810	5144	1657		289.94	2005-02-07 10:01:53+00:00	Vaisala
815	5145	1661		289.94	2005-02-07 10:01:53+00:00	Vaisala
820	297	1666	90.97		2005-02-07 10:01:53+00:00	Vaisala
825	5147	1674		289.9	2005-02-07 10:01:53+00:00	Vaisala
830	300	1679	90.97		2005-02-07 10:01:53+00:00	Vaisala
835	301	1683	90.97		2005-02-07 10:01:53+00:00	Vaisala
840	5151	1690		289.84	2005-02-07 10:01:53+00:00	Vaisala
845	304	1695	90.97	289.84	2005-02-07 10:01:53+00:00	Vaisala
850	5153	1703		289.84	2005-02-07 10:01:53+00:00	Vaisala
855	5154	1707		289.84	2005-02-07 10:01:53+00:00	Vaisala
860	308	1712	90.76		2005-02-07 10:01:53+00:00	Vaisala
865	309	1716	90.33		2005-02-07 10:01:53+00:00	Vaisala
870	5158	1724		289.84	2005-02-07 10:01:53+00:00	Vaisala
875	5159	1728		289.84	2005-02-07 10:01:53+00:00	Vaisala
880	313	1733	89.68		2005-02-07 10:01:53+00:00	Vaisala
885	314	1737	89.34		2005-02-07 10:01:53+00:00	Vaisala
890	5163	1744		289.73	2005-02-07 10:01:53+00:00	Vaisala
895	5164	1749		289.69	2005-02-07 10:01:53+00:00	Vaisala
900	318	1754	88.98		2005-02-07 10:01:53+00:00	Vaisala
905	319	1758	88.98		2005-02-07 10:01:53+00:00	Vaisala
910	5168	1765		289.55	2005-02-07 10:01:53+00:00	Vaisala
915	5169	1769		289.55	2005-02-07 10:01:53+00:00	Vaisala
920	323	1775	88.98		2005-02-07 10:01:53+00:00	Vaisala
925	324	1779	88.74		2005-02-07 10:01:53+00:00	Vaisala
930	5173	1786		289.53	2005-02-07 10:01:53+00:00	Vaisala
935	5174	1790		289.47	2005-02-07 10:01:53+00:00	Vaisala
940	328	1795	88.01		2005-02-07 10:01:53+00:00	Vaisala
945	329	1800	88.01		2005-02-07 10:01:53+00:00	Vaisala
950	5178	1807		289.31	2005-02-07 10:01:53+00:00	Vaisala
955	5179	1811		289.28	2005-02-07 10:01:53+00:00	Vaisala
960	333	1816	88.01		2005-02-07 10:01:53+00:00	Vaisala
965	334	1820	88.01		2005-02-07 10:01:53+00:00	Vaisala
970	5183	1828		289.19	2005-02-07 10:01:53+00:00	Vaisala
975	5184	1832		289.17	2005-02-07 10:01:53+00:00	Vaisala
980	338	1837	88.01		2005-02-07 10:01:53+00:00	Vaisala
985	339	1841	88.01		2005-02-07 10:01:53+00:00	Vaisala
990	5188	1848		289.13	2005-02-07 10:01:53+00:00	Vaisala
995	5189	1853		289.11	2005-02-07 10:01:53+00:00	Vaisala
1000	343	1858	88.01		2005-02-07 10:01:53+00:00	Vaisala
1005	344	1862	88.34		2005-02-07 10:01:53+00:00	Vaisala
1010	5193	1869		289.03	2005-02-07 10:01:53+00:00	Vaisala
1015	5194	1873		289.03	2005-02-07 10:01:53+00:00	Vaisala
1020	348	1879	88.98		2005-02-07 10:01:53+00:00	Vaisala
1025	349	1883	88.98		2005-02-07 10:01:53+00:00	Vaisala
1030	5198	1890		289.03	2005-02-07 10:01:53+00:00	Vaisala
1035	5199	1894		289.03	2005-02-07 10:01:53+00:00	Vaisala
1040	353	1900	88.28		2005-02-07 10:01:53+00:00	Vaisala
1045	354	1904	88.01		2005-02-07 10:01:53+00:00	Vaisala
1050	5203	1911		289.03	2005-02-07 10:01:53+00:00	Vaisala
1055	5204	1915		288.99	2005-02-07 10:01:53+00:00	Vaisala
1060	358	1920	88.96		2005-02-07 10:01:53+00:00	Vaisala
1065	359	1925	89.68		2005-02-07 10:01:53+00:00	Vaisala
1070	5208	1932		288.89	2005-02-07 10:01:53+00:00	Vaisala
1075	5209	1936		288.88	2005-02-07 10:01:53+00:00	Vaisala
1080	363	1941	90.02		2005-02-07 10:01:53+00:00	Vaisala
1085	364	1945	90.54		2005-02-07 10:01:53+00:00	Vaisala
1090	5213	1953		288.71	2005-02-07 10:01:53+00:00	Vaisala
1095	5214	1957		288.67	2005-02-07 10:01:53+00:00	Vaisala
1100	368	1962	91.3		2005-02-07 10:01:53+00:00	Vaisala
1105	369	1966	91.8		2005-02-07 10:01:53+00:00	Vaisala
1110	5218	1973		288.64	2005-02-07 10:01:53+00:00	Vaisala
1115	5219	1978		288.64	2005-02-07 10:01:53+00:00	Vaisala
1120	373	1983	92.98		2005-02-07 10:01:53+00:00	Vaisala
1125	374	1987	92.0		2005-02-07 10:01:53+00:00	Vaisala
1130	5223	1994		288.66	2005-02-07 10:01:53+00:00	Vaisala
1135	5224	1998		288.66	2005-02-07 10:01:53+00:00	Vaisala
1140	378	2004	90.99		2005-02-07 10:01:53+00:00	Vaisala
1145	379	2008	90.97		2005-02-07 10:01:53+00:00	Vaisala
1150	5228	2015		288.6	2005-02-07 10:01:53+00:00	Vaisala
1155	5229	2019		288.58	2005-02-07 10:01:53+00:00	Vaisala
1160	383	2025	91.3		2005-02-07 10:01:53+00:00	Vaisala
1165	384	2029	91.8		2005-02-07 10:01:53+00:00	Vaisala
1170	5233	2036		288.46	2005-02-07 10:01:53+00:00	Vaisala
1175	5234	2040		288.41	2005-02-07 10:01:53+00:00	Vaisala
1180	388	2045	92.05		2005-02-07 10:01:53+00:00	Vaisala
1185	389	2050	91.85		2005-02-07 10:01:53+00:00	Vaisala
1190	5238	2057		288.27	2005-02-07 10:01:53+00:00	Vaisala
1195	5239	2061		288.25	2005-02-07 10:01:53+00:00	Vaisala
1200	393	2066	90.97		2005-02-07 10:01:53+00:00	Vaisala
1205	394	2070	89.63		2005-02-07 10:01:53+00:00	Vaisala
1210	5243	2077		288.42	2005-02-07 10:01:53+00:00	Vaisala
1215	5244	2082		288.49	2005-02-07 10:01:53+00:00	Vaisala
1220	398	2087	83.29		2005-02-07 10:01:53+00:00	Vaisala
1225	399	2091	81.91		2005-02-07 10:01:53+00:00	Vaisala
1230	5248	2098		288.53	2005-02-07 10:01:53+00:00	Vaisala
1235	5249	2102		288.53	2005-02-07 10:01:53+00:00	Vaisala
1240	403	2108	77.63		2005-02-07 10:01:53+00:00	Vaisala
1245	404	2112	77.58		2005-02-07 10:01:53+00:00	Vaisala
1250	5253	2119		288.44	2005-02-07 10:01:53+00:00	Vaisala
1255	5254	2123		288.42	2005-02-07 10:01:53+00:00	Vaisala
1260	408	2129	76.72		2005-02-07 10:01:53+00:00	Vaisala
1265	409	2133	76.81		2005-02-07 10:01:53+00:00	Vaisala
1270	5258	2140		288.32	2005-02-07 10:01:53+00:00	Vaisala
1275	5259	2144		288.28	2005-02-07 10:01:53+00:00	Vaisala
1280	413	2150	76.02		2005-02-07 10:01:53+00:00	Vaisala
1285	414	2154	76.02		2005-02-07 10:01:53+00:00	Vaisala
1290	5263	2161		288.18	2005-02-07 10:01:53+00:00	Vaisala
1295	5264	2165		288.16	2005-02-07 10:01:53+00:00	Vaisala
1300	418	2170	76.02		2005-02-07 10:01:53+00:00	Vaisala
1305	419	2175	76.02		2005-02-07 10:01:53+00:00	Vaisala
1310	5268	2181		288.08	2005-02-07 10:01:53+00:00	Vaisala
1315	5269	2186		288.05	2005-02-07 10:01:53+00:00	Vaisala
1320	423	2191	75.32		2005-02-07 10:01:53+00:00	Vaisala
1325	424	2195	75.68		2005-02-07 10:01:53+00:00	Vaisala
1330	5273	2202		288.04	2005-02-07 10:01:53+00:00	Vaisala
1335	5274	2206		288.04	2005-02-07 10:01:53+00:00	Vaisala
1340	428	2212	74.37		2005-02-07 10:01:53+00:00	Vaisala
1345	429	2216	74.58		2005-02-07 10:01:53+00:00	Vaisala
1350	5278	2223		287.9	2005-02-07 10:01:53+00:00	Vaisala
1355	5279	2227		287.88	2005-02-07 10:01:53+00:00	Vaisala
1360	433	2233	74.96		2005-02-07 10:01:53+00:00	Vaisala
1365	434	2237	74.96		2005-02-07 10:01:53+00:00	Vaisala
1370	5283	2244		287.71	2005-02-07 10:01:53+00:00	Vaisala
1375	5284	2248		287.68	2005-02-07 10:01:53+00:00	Vaisala
1380	438	2254	74.96		2005-02-07 10:01:53+00:00	Vaisala
1385	439	2258	74.96		2005-02-07 10:01:53+00:00	Vaisala
1390	5288	2265		287.52	2005-02-07 10:01:53+00:00	Vaisala
1395	5289	2269		287.51	2005-02-07 10:01:53+00:00	Vaisala
1400	443	2275	74.96		2005-02-07 10:01:53+00:00	Vaisala
1405	444	2279	75.02		2005-02-07 10:01:53+00:00	Vaisala
1410	5293	2285		287.4	2005-02-07 10:01:53+00:00	Vaisala
1415	5294	2290		287.4	2005-02-07 10:01:53+00:00	Vaisala
1420	448	2295	75.5		2005-02-07 10:01:53+00:00	Vaisala
1425	449	2300	75.93		2005-02-07 10:01:53+00:00	Vaisala
1430	5298	2306		287.27	2005-02-07 10:01:53+00:00	Vaisala
1435	5299	2310		287.21	2005-02-07 10:01:53+00:00	Vaisala
1440	453	2316	76.02		2005-02-07 10:01:53+00:00	Vaisala
1445	454	2320	76.02		2005-02-07 10:01:53+00:00	Vaisala
1450	5303	2327		287.18	2005-02-07 10:01:53+00:00	Vaisala
1455	5304	2331		287.18	2005-02-07 10:01:53+00:00	Vaisala
1460	458	2337	76.02		2005-02-07 10:01:53+00:00	Vaisala
1465	459	2341	76.02		2005-02-07 10:01:53+00:00	Vaisala
1470	5308	2348		287.18	2005-02-07 10:01:53+00:00	Vaisala
1475	5309	2352		287.18	2005-02-07 10:01:53+00:00	Vaisala
1480	463	2358	76.02		2005-02-07 10:01:53+00:00	Vaisala
1485	464	2362	76.02		2005-02-07 10:01:53+00:00	Vaisala
1490	5313	2369		287.18	2005-02-07 10:01:53+00:00	Vaisala
1495	5314	2373		287.18	2005-02-07 10:01:53+00:00	Vaisala
1500	468	2379	75.75		2005-02-07 10:01:53+00:00	Vaisala
1505	469	2383	75.46		2005-02-07 10:01:53+00:00	Vaisala
1510	5318	2390		287.15	2005-02-07 10:01:53+00:00	Vaisala
1515	5319	2394		287.1	2005-02-07 10:01:53+00:00	Vaisala
1520	473	2400	74.26		2005-02-07 10:01:53+00:00	Vaisala
1525	474	2404	74.01		2005-02-07 10:01:53+00:00	Vaisala
1530	5323	2410		286.99	2005-02-07 10:01:53+00:00	Vaisala
1535	5324	2414		287.01	2005-02-07 10:01:53+00:00	Vaisala
1540	478	2420	74.6		2005-02-07 10:01:53+00:00	Vaisala
1545	479	2425	74.67		2005-02-07 10:01:53+00:00	Vaisala
1550	5328	2431		286.9	2005-02-07 10:01:53+00:00	Vaisala
1555	5329	2435		286.88	2005-02-07 10:01:53+00:00	Vaisala
1560	483	2441	77.04		2005-02-07 10:01:53+00:00	Vaisala
1565	484	2445	77.78		2005-02-07 10:01:53+00:00	Vaisala
1570	5333	2452		286.79	2005-02-07 10:01:53+00:00	Vaisala
1575	5334	2456		286.71	2005-02-07 10:01:53+00:00	Vaisala
1580	488	2462	79.45		2005-02-07 10:01:53+00:00	Vaisala
1585	489	2466	79.5		2005-02-07 10:01:53+00:00	Vaisala
1590	5338	2473		286.62	2005-02-07 10:01:53+00:00	Vaisala
1595	5339	2477		286.6	2005-02-07 10:01:53+00:00	Vaisala
1600	493	2483	80.02		2005-02-07 10:01:53+00:00	Vaisala
1605	494	2487	80.13		2005-02-07 10:01:53+00:00	Vaisala
1610	5343	2494		286.45	2005-02-07 10:01:53+00:00	Vaisala
1615	5344	2498		286.43	2005-02-07 10:01:53+00:00	Vaisala
1620	498	2504	80.99		2005-02-07 10:01:53+00:00	Vaisala
1625	499	2508	80.97		2005-02-07 10:01:53+00:00	Vaisala
1630	5348	2514		286.34	2005-02-07 10:01:53+00:00	Vaisala
1635	5349	2519		286.34	2005-02-07 10:01:53+00:00	Vaisala
1640	503	2525	80.97		2005-02-07 10:01:53+00:00	Vaisala
1645	504	2529	80.97		2005-02-07 10:01:53+00:00	Vaisala
1650	5353	2535		286.34	2005-02-07 10:01:53+00:00	Vaisala
1655	5354	2539		286.34	2005-02-07 10:01:53+00:00	Vaisala
1660	508	2545	80.97		2005-02-07 10:01:53+00:00	Vaisala
1665	509	2550	80.71		2005-02-07 10:01:53+00:00	Vaisala
1670	5358	2556		286.4	2005-02-07 10:01:53+00:00	Vaisala
1675	5359	2560		286.43	2005-02-07 10:01:53+00:00	Vaisala
1680	513	2566	79.72		2005-02-07 10:01:53+00:00	Vaisala
1685	514	2570	79.61		2005-02-07 10:01:53+00:00	Vaisala
1690	5363	2577		286.45	2005-02-07 10:01:53+00:00	Vaisala
1695	5364	2581		286.45	2005-02-07 10:01:53+00:00	Vaisala
1700	518	2587	77.35		2005-02-07 10:01:53+00:00	Vaisala
1705	519	2591	77.51		2005-02-07 10:01:53+00:00	Vaisala
1710	5368	2598		286.35	2005-02-07 10:01:53+00:00	Vaisala
1715	5369	2602		286.32	2005-02-07 10:01:53+00:00	Vaisala
1720	523	2608	75.66		2005-02-07 10:01:53+00:00	Vaisala
1725	524	2612	75.55		2005-02-07 10:01:53+00:00	Vaisala
1730	5373	2618		286.24	2005-02-07 10:01:53+00:00	Vaisala
1735	5374	2623		286.24	2005-02-07 10:01:53+00:00	Vaisala
1740	528	2629	74.24		2005-02-07 10:01:53+00:00	Vaisala
1745	529	2633	74.01		2005-02-07 10:01:53+00:00	Vaisala
1750	5378	2639		286.21	2005-02-07 10:01:53+00:00	Vaisala
1755	5379	2643		286.2	2005-02-07 10:01:53+00:00	Vaisala
1760	533	2650	73.34		2005-02-07 10:01:53+00:00	Vaisala
1765	534	2654	72.23		2005-02-07 10:01:53+00:00	Vaisala
1770	5383	2660		286.24	2005-02-07 10:01:53+00:00	Vaisala
1775	5384	2664		286.24	2005-02-07 10:01:53+00:00	Vaisala
1780	538	2670	68.91		2005-02-07 10:01:53+00:00	Vaisala
1785	539	2675	68.28		2005-02-07 10:01:53+00:00	Vaisala
1790	5388	2681		286.15	2005-02-07 10:01:53+00:00	Vaisala
