	Unnamed: 0	press	hum	temp	datetime	sensor
222680	0	426	87.44	296.95	2005-02-11 05:02:45+00:00	Vaisala
222685	2	435	87.61	297.28	2005-02-11 05:02:45+00:00	Vaisala
222690	5	448	87.92	296.49	2005-02-11 05:02:45+00:00	Vaisala
222695	7	457	88.63	296.37	2005-02-11 05:02:45+00:00	Vaisala
222700	10	471	88.92	296.2	2005-02-11 05:02:45+00:00	Vaisala
222705	12	480	89.51	296.05	2005-02-11 05:02:45+00:00	Vaisala
222710	15	493	89.79	295.91	2005-02-11 05:02:45+00:00	Vaisala
222715	17	502	90.02	295.71	2005-02-11 05:02:45+00:00	Vaisala
222720	20	515	90.17	295.59	2005-02-11 05:02:45+00:00	Vaisala
222725	22	524	91.0	295.53	2005-02-11 05:02:45+00:00	Vaisala
222730	25	537	91.01	295.45	2005-02-11 05:02:45+00:00	Vaisala
222735	27	546	91.52	295.37	2005-02-11 05:02:45+00:00	Vaisala
222740	30	560	92.03	295.22	2005-02-11 05:02:45+00:00	Vaisala
222745	32	568	92.03	295.21	2005-02-11 05:02:45+00:00	Vaisala
222750	35	582	92.68	295.04	2005-02-11 05:02:45+00:00	Vaisala
222755	37	591	92.68	294.96	2005-02-11 05:02:45+00:00	Vaisala
222760	40	604	93.0	294.82	2005-02-11 05:02:45+00:00	Vaisala
222765	42	613	93.01	294.81	2005-02-11 05:02:45+00:00	Vaisala
222770	45	626	93.22	294.68	2005-02-11 05:02:45+00:00	Vaisala
222775	47	635	94.35	294.58	2005-02-11 05:02:45+00:00	Vaisala
222780	50	648	94.51	294.5	2005-02-11 05:02:45+00:00	Vaisala
222785	52	657	94.01	294.44	2005-02-11 05:02:45+00:00	Vaisala
222790	55	671	94.01	294.38	2005-02-11 05:02:45+00:00	Vaisala
222795	57	680	94.01	294.28	2005-02-11 05:02:45+00:00	Vaisala
222800	60	693	94.3	294.18	2005-02-11 05:02:45+00:00	Vaisala
222805	62	702	94.64	294.05	2005-02-11 05:02:45+00:00	Vaisala
222810	65	715	96.67	293.89	2005-02-11 05:02:45+00:00	Vaisala
222815	67	724	96.92	293.81	2005-02-11 05:02:45+00:00	Vaisala
222820	70	737	97.31	293.7	2005-02-11 05:02:45+00:00	Vaisala
222825	72	746	97.35	293.64	2005-02-11 05:02:45+00:00	Vaisala
222830	75	760	97.64	293.52	2005-02-11 05:02:45+00:00	Vaisala
222835	77	768	96.99	293.47	2005-02-11 05:02:45+00:00	Vaisala
222840	80	782	96.34	293.41	2005-02-11 05:02:45+00:00	Vaisala
222845	82	791	96.02	293.32	2005-02-11 05:02:45+00:00	Vaisala
222850	85	804	96.42	293.24	2005-02-11 05:02:45+00:00	Vaisala
222855	87	813	97.82	293.21	2005-02-11 05:02:45+00:00	Vaisala
222860	90	826	99.43	293.13	2005-02-11 05:02:45+00:00	Vaisala
222865	92	835	100.0	293.07	2005-02-11 05:02:45+00:00	Vaisala
222870	95	848	99.76	292.94	2005-02-11 05:02:45+00:00	Vaisala
222875	97	857	99.79	292.94	2005-02-11 05:02:45+00:00	Vaisala
222880	100	871	98.54	293.01	2005-02-11 05:02:45+00:00	Vaisala
222885	102	880	96.45	293.06	2005-02-11 05:02:45+00:00	Vaisala
222890	105	893	94.73	292.95	2005-02-11 05:02:45+00:00	Vaisala
222895	107	902	93.88	293.01	2005-02-11 05:02:45+00:00	Vaisala
222900	110	915	91.63	293.15	2005-02-11 05:02:45+00:00	Vaisala
222905	112	924	90.21	293.26	2005-02-11 05:02:45+00:00	Vaisala
222910	115	937	88.77	293.3	2005-02-11 05:02:45+00:00	Vaisala
222915	117	946	88.06	293.26	2005-02-11 05:02:45+00:00	Vaisala
222920	120	960	86.35	293.24	2005-02-11 05:02:45+00:00	Vaisala
222925	122	968	85.48	293.24	2005-02-11 05:02:45+00:00	Vaisala
222930	125	982	82.49	293.24	2005-02-11 05:02:45+00:00	Vaisala
222935	127	991	81.73	293.24	2005-02-11 05:02:45+00:00	Vaisala
222940	130	1004	83.26	293.26	2005-02-11 05:02:45+00:00	Vaisala
222945	132	1013	83.29	293.24	2005-02-11 05:02:45+00:00	Vaisala
222950	135	1026	83.78	293.24	2005-02-11 05:02:45+00:00	Vaisala
222955	137	1035	83.78	293.24	2005-02-11 05:02:45+00:00	Vaisala
222960	140	1048	82.45	293.2	2005-02-11 05:02:45+00:00	Vaisala
222965	142	1057	82.23	293.13	2005-02-11 05:02:45+00:00	Vaisala
222970	145	1071	82.01	293.07	2005-02-11 05:02:45+00:00	Vaisala
