	Unnamed: 0	press	hum	temp	datetime	sensor
728172	0	428	89.83	297.57	2005-02-22 05:09:02+00:00	Vaisala
728177	2	437	89.46	297.56	2005-02-22 05:09:02+00:00	Vaisala
728182	5	449	86.82	297.3	2005-02-22 05:09:02+00:00	Vaisala
728187	7	458	83.96	297.13	2005-02-22 05:09:02+00:00	Vaisala
728192	10	470	84.22	296.93	2005-02-22 05:09:02+00:00	Vaisala
728197	12	479	84.27	296.84	2005-02-22 05:09:02+00:00	Vaisala
728202	15	492	85.88	296.71	2005-02-22 05:09:02+00:00	Vaisala
728207	17	500	86.35	296.58	2005-02-22 05:09:02+00:00	Vaisala
728212	20	513	86.97	296.42	2005-02-22 05:09:02+00:00	Vaisala
728217	22	521	87.44	296.31	2005-02-22 05:09:02+00:00	Vaisala
728222	25	534	88.32	296.19	2005-02-22 05:09:02+00:00	Vaisala
728227	27	542	89.57	296.06	2005-02-22 05:09:02+00:00	Vaisala
728232	30	555	89.98	295.82	2005-02-22 05:09:02+00:00	Vaisala
728237	32	564	90.55	295.71	2005-02-22 05:09:02+00:00	Vaisala
728242	35	576	91.38	295.58	2005-02-22 05:09:02+00:00	Vaisala
728247	37	585	91.33	295.52	2005-02-22 05:09:02+00:00	Vaisala
728252	40	597	92.47	295.38	2005-02-22 05:09:02+00:00	Vaisala
728257	42	606	93.41	295.25	2005-02-22 05:09:02+00:00	Vaisala
728262	45	619	93.98	295.14	2005-02-22 05:09:02+00:00	Vaisala
728267	47	627	93.82	294.92	2005-02-22 05:09:02+00:00	Vaisala
728272	50	640	93.88	294.77	2005-02-22 05:09:02+00:00	Vaisala
728277	52	648	93.93	294.69	2005-02-22 05:09:02+00:00	Vaisala
728282	55	661	93.46	294.61	2005-02-22 05:09:02+00:00	Vaisala
728287	57	669	92.37	294.55	2005-02-22 05:09:02+00:00	Vaisala
728292	60	682	91.96	294.52	2005-02-22 05:09:02+00:00	Vaisala
728297	62	691	91.96	294.41	2005-02-22 05:09:02+00:00	Vaisala
728302	65	703	91.9	294.36	2005-02-22 05:09:02+00:00	Vaisala
728307	67	712	91.59	294.35	2005-02-22 05:09:02+00:00	Vaisala
728312	70	724	90.71	294.34	2005-02-22 05:09:02+00:00	Vaisala
728317	72	733	90.71	294.32	2005-02-22 05:09:02+00:00	Vaisala
728322	75	746	89.62	294.31	2005-02-22 05:09:02+00:00	Vaisala
728327	77	754	89.36	294.31	2005-02-22 05:09:02+00:00	Vaisala
728332	80	767	87.34	294.34	2005-02-22 05:09:02+00:00	Vaisala
728337	82	775	86.97	294.31	2005-02-22 05:09:02+00:00	Vaisala
728342	85	788	86.97	294.22	2005-02-22 05:09:02+00:00	Vaisala
728347	87	796	86.76	294.14	2005-02-22 05:09:02+00:00	Vaisala
728352	90	809	85.99	294.1	2005-02-22 05:09:02+00:00	Vaisala
728357	92	818	86.71	293.96	2005-02-22 05:09:02+00:00	Vaisala
728362	95	830	86.97	293.78	2005-02-22 05:09:02+00:00	Vaisala
728367	97	839	86.97	293.72	2005-02-22 05:09:02+00:00	Vaisala
728372	100	851	86.45	293.73	2005-02-22 05:09:02+00:00	Vaisala
728377	102	860	85.52	293.79	2005-02-22 05:09:02+00:00	Vaisala
728382	105	873	85.67	293.79	2005-02-22 05:09:02+00:00	Vaisala
728387	107	881	85.73	293.71	2005-02-22 05:09:02+00:00	Vaisala
728392	110	894	86.51	293.61	2005-02-22 05:09:02+00:00	Vaisala
728397	112	902	86.97	293.53	2005-02-22 05:09:02+00:00	Vaisala
728402	115	915	87.02	293.47	2005-02-22 05:09:02+00:00	Vaisala
728407	117	923	87.91	293.37	2005-02-22 05:09:02+00:00	Vaisala
728412	120	936	88.84	293.16	2005-02-22 05:09:02+00:00	Vaisala
728417	122	944	90.19	293.01	2005-02-22 05:09:02+00:00	Vaisala
728422	125	957	91.8	292.87	2005-02-22 05:09:02+00:00	Vaisala
728427	127	966	91.96	292.84	2005-02-22 05:09:02+00:00	Vaisala
728432	130	978	91.7	292.84	2005-02-22 05:09:02+00:00	Vaisala
728437	132	987	91.7	292.82	2005-02-22 05:09:02+00:00	Vaisala
728442	135	1000	91.07	292.74	2005-02-22 05:09:02+00:00	Vaisala
728447	137	1008	90.97	292.71	2005-02-22 05:09:02+00:00	Vaisala
728452	140	1021	90.97	292.59	2005-02-22 05:09:02+00:00	Vaisala
728457	142	1029	90.97	292.5	2005-02-22 05:09:02+00:00	Vaisala
728462	145	1042	90.97	292.42	2005-02-22 05:09:02+00:00	Vaisala
728467	147	1050	91.1	292.35	2005-02-22 05:09:02+00:00	Vaisala
728472	150	1063	91.49	292.29	2005-02-22 05:09:02+00:00	Vaisala
728477	152	1071	91.9	292.25	2005-02-22 05:09:02+00:00	Vaisala
728482	155	1084	92.68	292.19	2005-02-22 05:09:02+00:00	Vaisala
728487	157	1093	92.99	292.13	2005-02-22 05:09:02+00:00	Vaisala
728492	160	1105	93.62	292.0	2005-02-22 05:09:02+00:00	Vaisala
728497	162	1114	93.98	291.98	2005-02-22 05:09:02+00:00	Vaisala
728502	165	1126	93.56	291.89	2005-02-22 05:09:02+00:00	Vaisala
728507	167	1135	92.99	291.8	2005-02-22 05:09:02+00:00	Vaisala
728512	170	1148	93.67	291.69	2005-02-22 05:09:02+00:00	Vaisala
