	Unnamed: 0	press	hum	temp	datetime	sensor
102228	0	424	95.99		2005-02-09 05:12:00+00:00	Vaisala
102233	2	431	94.7	296.92	2005-02-09 05:12:00+00:00	Vaisala
102238	5	441	93.15	296.84	2005-02-09 05:12:00+00:00	Vaisala
102243	7	448	92.12	296.72	2005-02-09 05:12:00+00:00	Vaisala
102248	10	458	92.02	296.55	2005-02-09 05:12:00+00:00	Vaisala
102253	12	465	92.02	296.51	2005-02-09 05:12:00+00:00	Vaisala
102258	15	475	92.02	296.4	2005-02-09 05:12:00+00:00	Vaisala
102263	17	482	92.02	296.36	2005-02-09 05:12:00+00:00	Vaisala
102268	20	493	92.02	296.28	2005-02-09 05:12:00+00:00	Vaisala
102273	22	500	92.02	296.21	2005-02-09 05:12:00+00:00	Vaisala
102278	25	510	92.02	296.11	2005-02-09 05:12:00+00:00	Vaisala
102283	27	517	92.55	296.08	2005-02-09 05:12:00+00:00	Vaisala
102288	30	527	92.98	295.98	2005-02-09 05:12:00+00:00	Vaisala
102293	32	534	93.29	295.9	2005-02-09 05:12:00+00:00	Vaisala
102298	35	544	94.26	295.79	2005-02-09 05:12:00+00:00	Vaisala
102303	37	551	94.23	295.76	2005-02-09 05:12:00+00:00	Vaisala
102308	40	562	94.98	295.59	2005-02-09 05:12:00+00:00	Vaisala
102313	42	568	94.98	295.54	2005-02-09 05:12:00+00:00	Vaisala
102318	45	579	94.98	295.44	2005-02-09 05:12:00+00:00	Vaisala
102323	47	586	94.98	295.38	2005-02-09 05:12:00+00:00	Vaisala
102328	50	596	94.98	295.3	2005-02-09 05:12:00+00:00	Vaisala
102333	52	603	95.03	295.19	2005-02-09 05:12:00+00:00	Vaisala
102338	55	613	95.19	295.1	2005-02-09 05:12:00+00:00	Vaisala
102343	57	620	95.6	295.09	2005-02-09 05:12:00+00:00	Vaisala
102348	60	631	96.01	295.04	2005-02-09 05:12:00+00:00	Vaisala
102353	62	637	96.01	295.01	2005-02-09 05:12:00+00:00	Vaisala
102358	65	648	96.01	294.89	2005-02-09 05:12:00+00:00	Vaisala
102363	67	655	96.01	294.9	2005-02-09 05:12:00+00:00	Vaisala
102368	70	665	96.01	294.81	2005-02-09 05:12:00+00:00	Vaisala
102373	72	672	96.08	294.78	2005-02-09 05:12:00+00:00	Vaisala
102378	75	682	96.33	294.7	2005-02-09 05:12:00+00:00	Vaisala
102383	77	689	96.97	294.71	2005-02-09 05:12:00+00:00	Vaisala
102388	80	700	96.97	294.74	2005-02-09 05:12:00+00:00	Vaisala
