	value	height
0	297.3468637662929	425
1	297.3697572922873	430
2	297.4545888904526	435
3	296.9395047867573	440
4	296.9396447222087	445
5	296.9325504375921	450
6	296.90579712455974	455
7	296.9007845548523	460
8	296.8393422350471	465
9	296.79817980941687	470
10	296.77155274381096	475
11	296.6823522173757	480
12	296.6798892097296	485
13	296.59030459712255	490
14	296.61103969332714	495
15	296.53131079667764	500
16	296.4751487657717	505
17	296.4858881679686	510
18	296.3971130296843	515
19	296.3933191211593	520
20	296.3711056081415	525
21	296.3354640976984	530
22	296.2967538817518	535
23	296.3133222320098	540
24	296.2636066681662	545
25	296.24324482967035	550
26	296.1952806967538	555
27	296.20777846164407	560
28	296.1768505935202	565
29	296.137933715313	570
30	296.14106556933734	575
31	296.1321842394192	580
32	296.07414048255924	585
33	296.0816982100958	590
34	296.0070524934439	595
35	295.9576257090823	600
36	295.8772747628289	605
37	295.89120200197965	610
38	295.7970877422656	615
39	295.7522397702907	620
40	295.7026613247132	625
41	295.6103424950038	630
42	295.59487620663657	635
43	295.5480573714042	640
44	295.476847979859	645
45	295.4622157650453	650
46	295.388064696334	655
47	295.3604433520401	660
48	295.2994035649377	665
49	295.2903909525138	670
50	295.2258626792709	675
51	295.1726023312267	680
52	295.15514597423333	685
53	295.09355443784835	690
54	295.07343491857506	695
55	295.0061677643637	700
56	294.97181956858907	705
57	294.92199435542517	710
58	294.89032481446463	715
59	294.79855177286504	720
60	294.8049476230508	725
61	294.78661073035056	730
62	294.7267976730575	735
63	294.688053280956	740
64	294.70302210387035	745
65	294.65961671496217	750
66	294.6359160931528	755
67	294.6380312522358	760
68	294.63744619856	765
69	294.6165296460428	770
70	294.6051556389148	775
71	294.58260789433905	780
72	294.53597288342024	785
73	294.54057909448534	790
74	294.54008014950256	795
75	294.52431840716537	800
76	294.50633972242406	805
77	294.4932105450251	810
78	294.43982266129854	815
79	294.4481024536087	820
80	294.399700745063	825
81	294.4192084127121	830
82	294.3813560381519	835
83	294.345547786424	840
84	294.2953637389677	845
85	294.3040846425905	850
86	294.27104182878236	855
87	294.2311479001608	860
88	294.2346152932638	865
89	294.2161168507007	870
90	294.2016831533849	875
91	294.18359247253625	880
92	294.1333928958611	885
93	294.137832470887	890
94	294.1364480838343	895
95	294.12161587555283	900
96	294.08609938727994	905
97	294.05787379442353	910
98	294.01693299368947	915
99	293.96821222618854	920
100	293.8947415063067	925
101	293.9027341087536	930
102	293.8225844743809	935
103	293.7998006569051	940
104	293.77572290035	945
105	293.73180318599833	950
106	293.699568097948	955
107	293.6853191351706	960
108	293.61635291559196	965
109	293.60440175600957	970
110	293.58739679046283	975
111	293.55165165018036	980
112	293.538566021093	985
113	293.5131930380325	990
114	293.50475359713704	995
115	293.49396887159526	1000
116	293.44396555692356	1005
117	293.4393464968308	1010
118	293.4395045516093	1015
119	293.43949744460235	1020
120	293.4394871183683	1025
121	293.43951627503907	1030
122	293.4395340609544	1035
123	293.438543481796	1040
124	293.44438792905913	1045
125	293.3971817117341	1050
126	293.41115551166797	1055
127	293.3832161240524	1060
128	293.35317686950924	1065
129	293.3407301492781	1070
130	293.34171069701324	1075
131	293.3415747068303	1080
132	293.3415045963333	1085
133	293.33419518475074	1090
134	293.28970878978686	1095
135	293.299608615634	1100
136	293.23751061379676	1105
137	293.2227540774258	1110
138	293.2029573763418	1115
139	293.177762687631	1120
140	293.13736538025665	1125
141	293.1029445204688	1130
142	293.0819014756707	1135
143	293.03323753663136	1140
144	293.03718385353324	1145
145	293.03628618213264	1150
146	293.0362253176146	1155
147	293.0380763240379	1160
148	293.02091680067906	1165
149	293.00375306653143	1170
150	292.99546139085516	1175
151	292.9555433724803	1180
152	292.9387632077842	1185
153	292.93821404633337	1190
154	292.940739369418	1195
155	292.91371314241223	1200
156	292.88554804567656	1205
157	292.8915271327275	1210
158	292.8583158585736	1215
159	292.78640833491386	1220
160	292.8121008794881	1225
161	292.7634573597186	1230
162	292.7328048004627	1235
163	292.70935835979816	1240
164	292.6888231525343	1245
165	292.6267455020434	1250
166	292.6104545731128	1255
167	292.54492763733947	1260
168	292.48167181748215	1265
169	292.48371704144995	1270
170	292.3988714858968	1275
171	292.3884518172989	1280
172	292.3151443350215	1285
173	292.2863529783196	1290
174	292.2980452780257	1295
175	292.2106577505734	1300
176	292.2082891967097	1305
177	292.1855900685878	1310
178	292.10221647883196	1315
179	292.1177036085283	1320
180	292.08908113166547	1325
181	292.0402261366342	1330
182	292.0455619706188	1335
183	292.04498636906453	1340
184	292.04453659465366	1345
185	292.0469310967523	1350
186	292.02436923551664	1355
187	292.01260933544023	1360
188	291.96719418965336	1365
189	291.91532351149004	1370
190	291.90045293120534	1375
191	291.82458078114405	1380
192	291.7786579307124	1385
193	291.772023717593	1390
194	291.7044813837051	1395
195	291.6721495354188	1400
196	291.60948113959404	1405
197	291.61936753902233	1410
198	291.57570986778177	1415
199	291.49375042050076	1420
200	291.52289771132405	1425
201	291.4642602626909	1430
202	291.43825386070534	1435
203	291.381322096634	1440
204	291.40315535043146	1445
205	291.3526415778908	1450
206	291.2831835428257	1455
207	291.3146582362176	1460
208	291.24113294511466	1465
209	291.1814978635021	1470
210	291.21642513054087	1475
211	291.1167382875757	1480
212	291.1131273857179	1485
213	291.0799327722019	1490
214	291.05600618950683	1495
215	291.01759228380035	1500
216	291.0129406291975	1505
217	290.99345120010963	1510
218	290.9450494166198	1515
219	290.90270147570175	1520
220	290.9223045860295	1525
221	290.87596645992727	1530
222	290.7990320778804	1535
223	290.78995467660496	1540
224	290.76046275794505	1545
225	290.69406439788906	1550
226	290.64108361851515	1555
227	290.6174973442057	1560
228	290.5800095618505	1565
229	290.50568842804233	1570
230	290.4639034114916	1575
231	290.47357860063516	1580
232	290.3837133970487	1585
233	290.3355709386566	1590
234	290.27763767207324	1595
235	290.23839275694525	1600
236	290.17764245355306	1605
237	290.14961369294446	1610
238	290.10341381515985	1615
239	290.08871816771824	1620
240	290.05402754375035	1625
241	290.0130961601548	1630
242	289.9964955499868	1635
243	289.9826826741527	1640
244	289.94137746565093	1645
245	289.9429793446659	1650
246	289.94208513689114	1655
247	289.9422076268409	1660
248	289.94189500362126	1665
249	289.94473297729195	1670
250	289.9166308930614	1675
251	289.89015139960395	1680
252	289.89139897219286	1685
253	289.84321618152376	1690
254	289.84416779479164	1695
255	289.8186009250041	1700
256	289.802150377608	1705
257	289.78389941787725	1710
258	289.7428551395322	1715
259	289.7331123855188	1720
260	289.74082432148913	1725
261	289.67964001898997	1730
262	289.70700259243046	1735
263	289.65272268469585	1740
264	289.63676658257793	1745
265	289.63705318795	1750
266	289.6355336818825	1755
267	289.64174306222174	1760
268	289.581585882878	1765
