	value	height
1754	6.60350824785115	9200
1755	6.502907666946768	9205
1756	6.437047333367897	9210
1757	6.357697864789701	9215
1758	6.315000167589395	9220
1759	6.260600012457965	9225
1760	6.237608061047405	9230
1761	6.225541261612314	9235
1762	6.171080925232295	9240
1763	6.160607286658599	9245
1764	6.144485904596664	9250
1765	6.095933443298235	9255
1766	5.958287109735768	9260
1767	5.872506783818089	9265
1768	5.646682499136498	9270
1769	5.523267318982043	9275
1770	5.22512197818985	9280
1771	5.110233066260794	9285
1772	4.80482392106879	9290
1773	4.731953496235548	9295
1774	4.580588022837371	9300
1775	4.48812512510485	9305
1776	4.35173568649508	9310
1777	4.274658106525977	9315
1778	4.191087195365514	9320
1779	4.1468736684433924	9325
1780	4.060090630939092	9330
1781	4.047584209769931	9335
1782	3.998928178115389	9340
1783	3.9291412477794343	9345
1784	3.912222902365222	9350
1785	3.821772034491672	9355
1786	3.77797089053786	9360
1787	3.717152983050523	9365
1788	3.6935042002930096	9370
1789	3.6179595274538427	9375
1790	3.572805112352185	9380
1791	3.5223618280954057	9385
1792	3.526761561688414	9390
1793	3.462790273149198	9395
1794	3.365326729088274	9400
1795	3.3303660338119228	9405
1796	3.317578921996372	9410
1797	3.256380402670221	9415
1798	3.2912421404646097	9420
1799	3.31049002299147	9425
1800	3.3614177860235674	9430
1801	3.4101896237802913	9435
1802	3.4584383769177216	9440
1803	3.531195912105717	9445
1804	3.593040829874975	9450
1805	3.802595897169701	9455
1806	3.885071330329698	9460
1807	4.127227982556857	9465
1808	4.216504065659937	9470
1809	4.4000088354390074	9475
1810	4.511864310106034	9480
1811	4.605268458602517	9485
1812	4.620991026018666	9490
1813	4.710635128051227	9495
1814	4.730199741922457	9500
1815	4.793140062175529	9505
1816	4.753204353467621	9510
1817	4.757802514357128	9515
1818	4.758032847355616	9520
1819	4.757929064209453	9525
1820	4.75792781591564	9530
1821	4.757929852283763	9535
1822	4.757927049582884	9540
1823	4.757940076091636	9545
1824	4.758050739548023	9550
1825	4.757271932807959	9555
1826	4.752874576786658	9560
1827	4.700444111864788	9565
1828	4.650174716519658	9570
1829	4.650720183037474	9575
1830	4.587648096972069	9580
1831	4.591103838052705	9585
1832	4.624770365510391	9590
1833	4.711527569737701	9595
1834	4.753482408018303	9600
1835	4.892758230907571	9605
1836	4.94904621376648	9610
1837	5.216291347659286	9615
1838	5.326968065721435	9620
1839	5.591636194511558	9625
1840	5.863810997747486	9630
1841	6.021323177026712	9635
1842	6.324423934387152	9640
1843	6.374882111431064	9645
1844	6.671051399819978	9650
1845	6.764967772240093	9655
1846	7.0063622624725435	9660
1847	7.1237527711041215	9665
1848	7.3531230295403525	9670
1849	7.419183098599789	9675
1850	7.647073519446275	9680
1851	7.692038010136526	9685
1852	7.828803227960459	9690
1853	7.927143782761526	9695
1854	7.934765551427458	9700
1855	7.9685866430908385	9705
1856	7.925362136962576	9710
1857	7.876900244665421	9715
1858	7.788930270076538	9720
1859	7.582583249994418	9725
1860	7.498425016998647	9730
1861	7.283001230948264	9735
1862	7.238769996544498	9740
1863	6.961785196648905	9745
1864	6.87021757029731	9750
1865	6.603194558123966	9755
1866	6.306430416710292	9760
1867	6.092888195013233	9765
1868	5.694307021785226	9770
1869	5.441658132074005	9775
1870	5.040477995476959	9780
1871	4.869884661852014	9785
1872	4.5506466006748845	9790
1873	4.456647695377112	9795
1874	4.055677307549012	9800
1875	3.902411777992696	9805
1876	3.454449351484696	9810
1877	3.1737554408234563	9815
1878	2.9493118299120957	9820
1879	2.825252638753623	9825
1880	2.901253643107887	9830
1881	2.946806029394671	9835
1882	3.006544555949286	9840
1883	3.1753386927052327	9845
1884	3.231216776495863	9850
1885	3.4249357251143513	9855
1886	3.4916903104266033	9860
1887	3.740149228304276	9865
1888	3.788037644928471	9870
1889	4.009570416022402	9875
1890	4.219248583819955	9880
1891	4.314228444838836	9885
1892	4.57138011194041	9890
1893	4.7219695272639495	9895
1894	4.952510526595786	9900
1895	5.117723456728479	9905
1896	5.380782486665917	9910
1897	5.55337632017254	9915
1898	5.968718413605283	9920
1899	6.137998135296725	9925
1900	6.71635917095212	9930
1901	6.758793258663151	9935
1902	7.347649794064509	9940
1903	7.7438240857462395	9945
1904	8.13895533459726	9950
1905	8.60211262010935	9955
1906	8.926914041980444	9960
1907	9.30207843059682	9965
1908	9.553063821886514	9970
1909	9.917741792065678	9975
1910	10.136042393864662	9980
1911	10.532943202946202	9985
1912	10.69810756940747	9990
1913	11.272456424802796	9995
1914	11.302170283806344	10000
1915	11.72061963654704	10005
1916	11.89247807954719	10010
1917	12.010622390782359	10015
1918	12.225267725129815	10020
1919	12.302641673365583	10025
