	value	height
0	296.25655552753267	430
1	296.0342479562313	435
2	296.4665152073718	440
3	296.54505582829387	445
4	296.54303583789255	450
5	296.54293181430427	455
6	296.5430866164672	460
7	296.544850141103	465
8	296.5708349242141	470
9	296.6184541310455	475
10	296.63579154151154	480
11	296.7231157512145	485
12	296.75989806675557	490
13	296.869075239292	495
14	296.93251623809596	500
15	297.0771071775667	505
16	297.1126431274709	510
17	297.19422034227017	515
18	297.249164503453	520
19	297.1915543711115	525
20	297.21656067957036	530
21	297.15870552730064	535
22	297.15788699418613	540
23	297.1476653079354	545
24	297.1247996696856	550
25	297.10465662501036	555
26	297.0740630774206	560
27	297.0441692872181	565
28	297.021055606436	570
29	297.0069191696789	575
30	296.97182534544294	580
31	296.93238522852	585
32	296.9093792540515	590
33	296.8849564667837	595
34	296.80442402997517	600
35	296.8037026679017	605
36	296.75477638651614	610
37	296.72556952508603	615
38	296.70645603968836	620
39	296.6775690643464	625
40	296.5925782369324	630
41	296.5966232884092	635
42	296.49739248796703	640
43	296.4712377115766	645
44	296.40892464763857	650
45	296.38210537531575	655
46	296.33506358491485	660
47	296.29940352810087	665
48	296.27129214184447	670
49	296.19014065383334	675
50	296.16329113389537	680
51	296.1011577602597	685
52	296.07935156712756	690
53	296.0394859527142	695
54	296.04124482256685	700
55	296.0411956887853	705
56	296.04145780966655	710
57	296.0306684387953	715
58	296.00941146903074	720
59	295.9576682924792	725
60	295.89261385758573	730
61	295.84936414106704	735
62	295.78982642299604	740
63	295.744820591903	745
64	295.73459243209106	750
65	295.70377431842724	755
66	295.68035968775325	760
67	295.6150541287257	765
68	295.60653048618997	770
69	295.52449001956336	775
70	295.4994647808287	780
71	295.3682269834896	785
72	295.3868697571927	790
73	295.298291241119	795
74	295.2542789402632	800
75	295.20595417235427	805
76	295.1570929022662	810
77	295.1717658862247	815
78	295.10795543433056	820
79	295.0832140059286	825
80	295.01139401192955	830
81	294.9905495261878	835
82	294.92989682070527	840
83	294.9007789003885	845
84	294.87534075693463	850
85	294.82604329671415	855
86	294.797741688653	860
87	294.74613479453893	865
88	294.69439024263585	870
89	294.65674685149975	875
90	294.5943195583519	880
91	294.57477294200106	885
92	294.4959744502357	890
93	294.4360805559224	895
94	294.39758824003246	900
95	294.3358977090744	905
96	294.30073053323673	910
97	294.2446743962234	915
98	294.19846964311586	920
99	294.1474790169592	925
100	294.0880309568352	930
101	294.0370294682837	935
102	294.0025269889652	940
103	293.95000888716197	945
104	293.90077226836996	950
105	293.814702214201	955
106	293.7930522767398	960
107	293.7249465029914	965
108	293.7010888529958	970
109	293.66271232848715	975
110	293.6014809795534	980
111	293.5851751906932	985
112	293.5194995351538	990
113	293.49681179967797	995
114	293.47155731795243	1000
115	293.40168031274527	1005
116	293.398749529851	1010
117	293.33635997111435	1015
118	293.2906487106019	1020
119	293.280986360849	1025
120	293.22409868424825	1030
121	293.2101329627455	1035
122	293.1844756347858	1040
123	293.10853353383584	1045
124	293.0721290355018	1050
125	293.0389444781519	1055
126	293.0009351215433	1060
127	292.9791212583646	1065
128	292.89798127845876	1070
129	292.89117150295647	1075
130	292.85190201203613	1080
131	292.8369789552271	1085
132	292.81323816870145	1090
133	292.78969045270065	1095
134	292.7206441400109	1100
135	292.69594871685564	1105
136	292.6553006807712	1110
137	292.63413284017327	1115
138	292.61131846206456	1120
139	292.5646859399938	1125
140	292.4862174589118	1130
141	292.46977602523475	1135
142	292.395345595884	1140
143	292.36899839848405	1145
