rda/UADB_trhc_031883.nc	0-20600-0-31883
rda/UADB_windc_030858.nc	0-20600-0-30858
rda/UADB_windc_030969.nc	0-20600-0-30969
rda/UADB_windc_032227.nc	0-20600-0-32227
rda/UADB_windc_035225.nc	0-20600-0-35225
rda/UADB_windc_029854.nc	0-20600-0-29854
rda/UADB_windc_035756.nc	0-20600-0-35756
rda/UADB_windc_036622.nc	0-20600-0-36622
rda/UADB_windc_036778.nc	0-20600-0-36778
rda/UADB_windc_030469.nc	0-20600-0-30469
rda/UADB_windc_030565.nc	0-20600-0-30565
rda/UADB_windc_030669.nc	0-20600-0-30669
rda/UADB_windc_025621.nc	0-20600-0-25621
rda/UADB_windc_025902.nc	0-20600-0-25902
rda/UADB_windc_054449.nc	0-20600-0-54449
rda/UADB_windc_053745.nc	0-20600-0-53745
rda/UADB_windc_051232.nc	0-20600-0-51232
rda/UADB_windc_057089.nc	0-20600-0-57089
rda/UADB_windc_051346.nc	0-20600-0-51346
rda/UADB_windc_053821.nc	0-20600-0-53821
rda/UADB_windc_058005.nc	0-20600-0-58005
rda/UADB_windc_053853.nc	0-20600-0-53853
rda/UADB_windc_059012.nc	0-20600-0-59012
rda/UADB_windc_053868.nc	0-20600-0-53868
rda/UADB_windc_053887.nc	0-20600-0-53887
rda/UADB_windc_052633.nc	0-20600-0-52633
rda/UADB_windc_054765.nc	0-20600-0-54765
rda/UADB_windc_052657.nc	0-20600-0-52657
rda/UADB_windc_057206.nc	0-20600-0-57206
rda/UADB_windc_053942.nc	0-20600-0-53942
rda/UADB_windc_052707.nc	0-20600-0-52707
rda/UADB_windc_051701.nc	0-20600-0-51701
rda/UADB_windc_051706.nc	0-20600-0-51706
rda/UADB_windc_055248.nc	0-20600-0-55248
rda/UADB_windc_063013.nc	0-20600-0-63013
rda/UADB_windc_062336.nc	0-20600-0-62336
rda/UADB_windc_054266.nc	0-20600-0-54266
rda/UADB_windc_056856.nc	0-20600-0-56856
rda/UADB_windc_063478.nc	0-20600-0-63478
rda/UADB_windc_057666.nc	0-20600-0-57666
rda/UADB_windc_051855.nc	0-20600-0-51855
rda/UADB_windc_053231.nc	0-20600-0-53231
rda/UADB_windc_063676.nc	0-20600-0-63676
rda/UADB_windc_053446.nc	0-20600-0-53446
rda/UADB_windc_058626.nc	0-20600-0-58626
rda/UADB_windc_058647.nc	0-20600-0-58647
rda/UADB_windc_071146.nc	0-20600-0-71146
rda/UADB_windc_078810.nc	0-20600-0-78810
rda/UADB_windc_082107.nc	0-20600-0-82107
rda/UADB_windc_087673.nc	0-20600-0-87673
rda/UADB_windc_087127.nc	0-20600-0-87127
rda/UADB_windc_076648.nc	0-20600-0-76648
rda/UADB_windc_087281.nc	0-20600-0-87281
rda/UADB_windc_080081.nc	0-20600-0-80081
rda/UADB_windc_091764.nc	0-20600-0-91764
rda/UADB_windc_076730.nc	0-20600-0-76730
rda/UADB_windc_076827.nc	0-20600-0-76827
rda/UADB_windc_091928.nc	0-20600-0-91928
rda/UADB_windc_091931.nc	0-20600-0-91931
rda/UADB_windc_089595.nc	0-20600-0-89595
rda/UADB_windc_091949.nc	0-20600-0-91949
rda/UADB_windc_097120.nc	0-20600-0-97120
rda/UADB_windc_096535.nc	0-20600-0-96535
rda/UADB_windc_096655.nc	0-20600-0-96655
rda/UADB_windc_099877.nc	0-20600-0-99877
rda/UADB_windc_097460.nc	0-20600-0-97460
