1/era5.conv._89644	0-20600-0-89644
1/era5.conv._35225	0-20600-0-35225
1/era5.conv._52983	0-20600-0-52983
1/era5.conv._71976	0-20600-0-71976
1/era5.conv._52657	0-20600-0-52657
1/era5.conv._96535	0-20600-0-96535
1/era5.conv._38343	0-20600-0-38343
1/era5.conv._28601	0-20600-0-28601
1/era5.conv._53942	0-20600-0-53942
1/era5.conv._62459	0-20600-0-62459
1/era5.conv._42122	0-20600-0-42122
1/era5.conv._82276	0-20600-0-82276
1/era5.conv._57666	0-20600-0-57666
1/era5.conv._55248	0-20600-0-55248
1/era5.conv._53821	0-20600-0-53821
1/era5.conv._53853	0-20600-0-53853
1/era5.conv._54237	0-20600-0-54237
1/era5.conv._43069	0-20600-0-43069
1/era5.conv._51855	0-20600-0-51855
1/era5.conv._00379	0-20600-0-00379
1/era5.conv._42135	0-20600-0-42135
1/era5.conv._42426	0-20600-0-42426
1/era5.conv._61660	0-20600-0-61660
1/era5.conv._91928	0-20600-0-91928
1/era5.conv._91931	0-20600-0-91931
1/era5.conv._28957	0-20600-0-28957
1/era5.conv._30565	0-20600-0-30565
1/era5.conv._30969	0-20600-0-30969
1/era5.conv._32207	0-20600-0-32207
1/era5.conv._53664	0-20600-0-53664
1/era5.conv._53745	0-20600-0-53745
1/era5.conv._56173	0-20600-0-56173
1/era5.conv._61997	0-20600-0-61997
1/era5.conv._94050	0-20600-0-94050
1/era5.conv._32379	0-20600-0-32379
1/era5.conv._35756	0-20600-0-35756
1/era5.conv._67022	0-20600-0-67022
1/era5.conv._30858	0-20600-0-30858
1/era5.conv._40858	0-20600-0-40858
1/era5.conv._94649	0-20600-0-94649
1/era5.conv._57089	0-20600-0-57089
1/era5.conv._67045	0-20600-0-67045
1/era5.conv._42034	0-20600-0-42034
1/era5.conv._52633	0-20600-0-52633
1/era5.conv._42374	0-20600-0-42374
1/era5.conv._43334	0-20600-0-43334
1/era5.conv._94321	0-20600-0-94321
1/era5.conv._58647	0-20600-0-58647
1/era5.conv._62308	0-20600-0-62308
1/era5.conv._31562	0-20600-0-31562
1/era5.conv._62940	0-20600-0-62940
1/era5.conv._40456	0-20600-0-40456
1/era5.conv._94323	0-20600-0-94323
1/era5.conv._43124	0-20600-0-43124
1/era5.conv._94643	0-20600-0-94643
1/era5.conv._97290	0-20600-0-97290
1/era5.conv._56067	0-20600-0-56067
1/era5.conv._67207	0-20600-0-67207
1/era5.conv._96533	0-20600-0-96533
1/era5.conv._41516	0-20600-0-41516
1/era5.conv._31306	0-20600-0-31306
1/era5.conv._51701	0-20600-0-51701
1/era5.conv._51931	0-20600-0-51931
1/era5.conv._54587	0-20600-0-54587
1/era5.conv._94208	0-20600-0-94208
1/era5.conv._94025	0-20600-0-94025
1/era5.conv._32227	0-20600-0-32227
1/era5.conv._30915	0-20600-0-30915
1/era5.conv._31996	0-20600-0-31996
1/era5.conv._31895	0-20600-0-31895
1/era5.conv._41665	0-20600-0-41665
1/era5.conv._42846	0-20600-0-42846
1/era5.conv._31823	0-20600-0-31823
1/era5.conv._38408	0-20600-0-38408
1/era5.conv._68902	0-20600-0-68902
1/era5.conv._51232	0-20600-0-51232
1/era5.conv._87758	0-20600-0-87758
1/era5.conv._28028	0-20600-0-28028
1/era5.conv._98321	0-20600-0-98321
1/era5.conv._84403	0-20600-0-84403
1/era5.conv._94257	0-20600-0-94257
1/era5.conv._40975	0-20600-0-40975
1/era5.conv._85930	0-20600-0-85930
