primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	station_configuration_code
0-20000-0-72386	5	53	03152	[]	LAS VEGAS/MCCARRAN, NV.	[]	[]	0	-115.669998	35.830002	NA	1964-05-14	1964-05-29	1	0	63	NMS	[]	Spring Valley	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-116.28670528798489	-115.05329071201513	35.330002	36.330002	S. Schroeder	0	13
0-20000-0-72297	5	54	03153	[]	RIVERSIDE/MARCH AFB. CA.	[]	[]	0	-117.720001	33.669998	NA	1965-05-16	1965-05-28	1	0	63	NMS	[]	Lake Forest	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-118.32078595441178	-117.11921604558822	33.169998	34.169998	S. Schroeder	0	13
0-20000-0-72291	5	55	03158	[]	SAN NICOLAS IS./NF,  CA.	[]	[]	0	-119.529999	33.27	NA	1973-09-04	1978-12-15	1	0	63	NMS	[]	Port Hueneme	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-120.12801737202508	-118.93198062797492	32.77	33.77	S. Schroeder	0	13
0-20000-0-72387	5	56	03160	[]	MERCURY/DESERT ROCK, NV.	[]	[]	0	-116.019997	36.619999	NA	1978-05-16	1978-12-31	1	0	63	NMS	[]	Pahrump	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-116.6429651000268	-115.39702889997321	36.119999	37.119999	S. Schroeder	0	13
0-20000-0-03171	5	57	03170	[]	LEUCHARS	[]	[]	0	-2.87	56.43	NA	1959-09-17	1978-12-31	1	0	63	NMS	[]	Dundee	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-3.774232129761611	-1.9657678702383894	55.93	56.93	S. Schroeder	0	13
0-20000-0-03171	5	58	03171	[]	LEUCHARS	[]	[]	0	-2.88	56.380001	NA	1957-09-01	1959-09-30	1	0	63	NMS	[]	Saint Andrews	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-3.7830450302478136	-1.9769549697521862	55.880001	56.880001	S. Schroeder	0	13
0-20000-0-03214	5	59	03213	[]	SHAP	[]	[]	0	-3.4	54.32	NA	1969-11-17	1978-12-29	1	0	63	NMS	[]	Whitehaven	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-4.257253998629314	-2.542746001370686	53.82	54.82	S. Schroeder	0	13
0-20000-0-03316	5	60	03322	[]	RHYL NO 2	[]	[]	0	-2.92	53.549999	NA	1957-09-01	1978-12-31	1	0	63	NMS	[]	Ormskirk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-3.7615792999204065	-2.0784207000795933	53.049999	54.049999	S. Schroeder	0	13
0-20000-0-03469	5	61	03470	[]	WITTERING	[]	[]	0	0.16	52.849998	NA	1969-11-13	1978-03-07	1	0	63	NMS	[]	Boston	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-0.6679464253837487	0.9879464253837488	52.349998	53.349998	S. Schroeder	0	13
0-20000-0-03488	5	62	03496	[]	WEYBOURNE	[]	[]	0	1.68	52.68	NA	1957-09-01	1978-12-31	1	0	63	NMS	[]	Great Yarmouth	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	0.8552795467067594	2.5047204532932406	52.18	53.18	S. Schroeder	0	13
0-20000-0-03502	5	63	03502	[]	ABERPORTH	[]	[]	0	-4.56	52.130001	NA	1966-10-25	1978-12-22	1	0	63	NMS	[]	Carmarthen	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-5.3745021273974265	-3.7454978726025727	51.630001	52.630001	S. Schroeder	0	13
0-20000-0-03693	5	64	03693	[]	ANDREWSFIELD	[]	[]	0	0.81	51.529999	NA	1966-05-04	1978-12-28	1	0	63	NMS	[]	Southend-on-Sea	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	0.006276887469373049	1.613723112530627	51.029999	52.029999	S. Schroeder	0	13
