ai_bfr/era5.58626.bfr	0-20600-0-58626
ai_bfr/era5.54449.bfr	0-20600-0-54449
ai_bfr/era5.58647.bfr	0-20600-0-58647
ai_bfr/era5.57206.bfr	0-20600-0-57206
ai_bfr/era5.52657.bfr	0-20600-0-52657
ai_bfr/era5.52707.bfr	0-20600-0-52707
ai_bfr/era5.54765.bfr	0-20600-0-54765
ai_bfr/era5.51346.bfr	0-20600-0-51346
ai_bfr/era5.53231.bfr	0-20600-0-53231
ai_bfr/era5.53446.bfr	0-20600-0-53446
ai_bfr/era5.11500.bfr	0-20600-0-11500
ai_bfr/era5.5789.bfr	0-20600-0-57089
ai_bfr/era5.53887.bfr	0-20600-0-53887
ai_bfr/era5.51855.bfr	0-20600-0-51855
ai_bfr/era5.-1e+100-1e+100.bfr	0-20600-0-21474836472147483647
ai_bfr/era5.89596.bfr	0-20600-0-89596
ai_bfr/era5.51232.bfr	0-20600-0-51232
ai_bfr/era5.99368.bfr	0-20600-0-99368
ai_bfr/era5.53868.bfr	0-20600-0-53868
ai_bfr/era5.52633.bfr	0-20600-0-52633
ai_bfr/era5.56856.bfr	0-20600-0-56856
ai_bfr/era5.53942.bfr	0-20600-0-53942
ai_bfr/era5.5912.bfr	0-20600-0-59012
ai_bfr/era5.9918.bfr	0-20600-0-99018
ai_bfr/era5.53853.bfr	0-20600-0-53853
ai_bfr/era5.54266.bfr	0-20600-0-54266
ai_bfr/era5.585.bfr	0-20600-0-58005
ai_bfr/era5.76648.bfr	0-20600-0-76648
ai_bfr/era5.76827.bfr	0-20600-0-76827
ai_bfr/era5.30969.bfr	0-20600-0-30969
ai_bfr/era5.91764.bfr	0-20600-0-91764
ai_bfr/era5.125.bfr	0-20600-0-12005
ai_bfr/era5.25621.bfr	0-20600-0-25621
ai_bfr/era5.25902.bfr	0-20600-0-25902
ai_bfr/era5.126.bfr	0-20600-0-12006
ai_bfr/era5.29854.bfr	0-20600-0-29854
ai_bfr/era5.62336.bfr	0-20600-0-62336
ai_bfr/era5.36778.bfr	0-20600-0-36778
ai_bfr/era5.1210.bfr	0-20600-0-12010
ai_bfr/era5.35406.bfr	0-20600-0-35406
ai_bfr/era5.11900.bfr	0-20600-0-11900
ai_bfr/era5.91928.bfr	0-20600-0-91928
ai_bfr/era5.121.bfr	0-20600-0-12001
ai_bfr/era5.91949.bfr	0-20600-0-91949
ai_bfr/era5.1299.bfr	0-20600-0-12099
ai_bfr/era5.78825.bfr	0-20600-0-78825
ai_bfr/era5.34398.bfr	0-20600-0-34398
ai_bfr/era5.35633.bfr	0-20600-0-35633
ai_bfr/era5.35884.bfr	0-20600-0-35884
ai_bfr/era5.36665.bfr	0-20600-0-36665
ai_bfr/era5.78810.bfr	0-20600-0-78810
ai_bfr/era5.9917.bfr	0-20600-0-99017
ai_bfr/era5.32227.bfr	0-20600-0-32227
ai_bfr/era5.91931.bfr	0-20600-0-91931
ai_bfr/era5.89175.bfr	0-20600-0-89175
ai_bfr/era5.1066.bfr	0-20600-0-10066
ai_bfr/era5.1064.bfr	0-20600-0-10064
ai_bfr/era5.10823.bfr	0-20600-0-10823
ai_bfr/era5.1084.bfr	0-20600-0-10084
ai_bfr/era5.10916.bfr	0-20600-0-10916
ai_bfr/era5.10137.bfr	0-20600-0-10137
ai_bfr/era5.10159.bfr	0-20600-0-10159
ai_bfr/era5.1030.bfr	0-20600-0-10030
ai_bfr/era5.10319.bfr	0-20600-0-10319
ai_bfr/era5.10493.bfr	0-20600-0-10493
ai_bfr/era5.10828.bfr	0-20600-0-10828
ai_bfr/era5.1088.bfr	0-20600-0-10088
ai_bfr/era5.1089.bfr	0-20600-0-10089
ai_bfr/era5.53821.bfr	0-20600-0-53821
ai_bfr/era5.10143.bfr	0-20600-0-10143
ai_bfr/era5.10146.bfr	0-20600-0-10146
ai_bfr/era5.10155.bfr	0-20600-0-10155
ai_bfr/era5.10163.bfr	0-20600-0-10163
ai_bfr/era5.10173.bfr	0-20600-0-10173
ai_bfr/era5.10174.bfr	0-20600-0-10174
ai_bfr/era5.1029.bfr	0-20600-0-10029
ai_bfr/era5.10300.bfr	0-20600-0-10300
ai_bfr/era5.10364.bfr	0-20600-0-10364
ai_bfr/era5.10414.bfr	0-20600-0-10414
ai_bfr/era5.10555.bfr	0-20600-0-10555
ai_bfr/era5.10653.bfr	0-20600-0-10653
ai_bfr/era5.1079.bfr	0-20600-0-10079
ai_bfr/era5.10810.bfr	0-20600-0-10810
ai_bfr/era5.10812.bfr	0-20600-0-10812
ai_bfr/era5.10959.bfr	0-20600-0-10959
ai_bfr/era5.1095.bfr	0-20600-0-10095
ai_bfr/era5.10963.bfr	0-20600-0-10963
ai_bfr/era5.1024.bfr	0-20600-0-10024
ai_bfr/era5.10303.bfr	0-20600-0-10303
ai_bfr/era5.10645.bfr	0-20600-0-10645
ai_bfr/era5.1083.bfr	0-20600-0-10083
ai_bfr/era5.1069.bfr	0-20600-0-10069
ai_bfr/era5.1075.bfr	0-20600-0-10075
ai_bfr/era5.1090.bfr	0-20600-0-10090
ai_bfr/era5.10938.bfr	0-20600-0-10938
ai_bfr/era5.10153.bfr	0-20600-0-10153
ai_bfr/era5.10270.bfr	0-20600-0-10270
ai_bfr/era5.1031.bfr	0-20600-0-10031
ai_bfr/era5.10464.bfr	0-20600-0-10464
ai_bfr/era5.10483.bfr	0-20600-0-10483
ai_bfr/era5.10100.bfr	0-20600-0-10100
ai_bfr/era5.10102.bfr	0-20600-0-10102
ai_bfr/era5.10109.bfr	0-20600-0-10109
ai_bfr/era5.10110.bfr	0-20600-0-10110
ai_bfr/era5.10124.bfr	0-20600-0-10124
