primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	station_configuration_code
0-20000-0-07618	5	0	07630	[]	TOULOUSE RW	[]	[]	0	1.37	43.619999	NA	1979-01-20	1984-10-14	1	0	63	NMS	[]	Blagnac	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	0.6793265431601964	2.0606734568398037	43.119999	44.119999	S. Schroeder	0	13
0-20000-0-07510	5	1	07510	[]	BORDEAUX MERIGNAC	[]	[]	0	-0.7	44.830002	NA	1978-12-31	2020-12-31	1	0	63	NMS	[]	Pessac	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-1.4050180813266429	0.0050180813266430535	44.330002	45.330002	S. Schroeder	0	13
0-20000-0-07180	5	2	07180	[]	GOIN AEROPORT M.N.L.	[]	[]	0	6.20999	48.68	NA	1979-01-01	2011-04-21	1	0	63	NMS	[]	Nancy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	5.452717000627939	6.967262999372061	48.18	49.18	S. Schroeder	0	13
0-20000-0-07481	5	3	07481	[]	GRENOBLE-ST-GEOIRS	[]	[]	0	5.08	45.73	NA	1979-01-01	2011-02-28	1	0	63	NMS	[]	Genas	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	4.363709135728933	5.796290864271067	45.23	46.23	S. Schroeder	0	13
0-20000-0-07645	5	4	07645	[]	NIMES-COURBESSAC	[]	[]	0	4.39999	43.860001	NA	1978-12-31	2020-12-31	1	0	63	NMS	[]	Nîmes	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	3.7065423958782904	5.093437604121709	43.360001	44.360001	S. Schroeder	0	13
0-20000-0-68478	5	5	68478	[]	LADYSMITH	[]	[]	0	29.879999	-29.0	NA	1995-03-07	1995-03-07	1	0	63	NMS	[]	Mooi River	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	29.308321966063343	30.45167603393666	-29.5	-28.5	S. Schroeder	0	13
0-20000-0-84018	5	6	84013	[]	ESMERALDAS (TACHINA) AEROPUERTO	[]	[]	0	-79.669998	0.93	NA	1995-03-12	1995-03-12	1	0	63	NMS	[]	Esmeraldas	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-80.1700638731329	-79.16993212686711	0.43000000000000005	1.4300000000000002	S. Schroeder	0	13
0-20000-0-10827	5	7	10828	[]	GUETTINGEN	[]	[]	0	9.25	48.099998	NA	1995-04-03	2007-10-12	1	0	63	NMS	[]	Sigmaringen	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	8.501309364223312	9.998690635776688	47.599998	48.599998	S. Schroeder	0	13
0-20000-0-47576	5	8	47576	[]	OMINATO AB	[]	[]	0	141.220001	41.279999	NA	1995-04-25	1995-04-25	1	0	63	NMS	[]	Mutsu	NA	NA	0	63	29	1	NA	NA	[111, 112, 1]	NA	[]	140.55466012109852	141.88534187890147	40.779999	41.779999	S. Schroeder	0	8
0-20000-0-68826	5	9	68826	[]	GEORGE AIRPORT	[]	[]	0	22.219999	-33.57	NA	1995-04-23	1995-04-23	1	0	63	NMS	[]	Oudtshoorn	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	21.619910821837713	22.82008717816229	-34.07	-33.07	S. Schroeder	0	13
