primary_id	station_name	files
0-20000-0-16560	CAGLIARI ELMAS	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:33019']
0-20000-0-16603	IQALUIT A, NU	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:16603']
0-20000-0-16622	THESSALONIKI (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:949', '/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:16622']
0-20000-0-16641	KERKYRA (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:16641']
0-20000-0-16642	IOANNINA (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:16642']
0-20000-0-16687	ANDRAVIDA (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:16687']
0-20000-0-16689	ANDRAVIDA (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:16689']
0-20000-0-16716	ATHINAI HELLINIKON	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:16716']
0-20000-0-16734	METHONI	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:16734']
0-20000-0-16749	RHODES (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:16749']
0-20000-0-16754	HERAKLEION (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:16754']
0-20000-0-16801	CORAL HARBOUR UA, NU	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:16801']
0-20000-0-1687	DUNNE CRIB IL.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1687']
0-20000-0-16895	HALL BEACH CLIMATE, NU	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:16895']
0-20000-0-16903	BAKER LAKE CLIMATE, NU	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:16903']
0-20000-0-17030	SAMSUN	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:17030']
0-20000-0-1705	LUQA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1705']
0-20000-0-17062	ISTANBUL/GOZTEPE	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:17062']
0-20000-0-1708	ADEN	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1708']
0-20000-0-1709	DUBAI INTERNATIONAL AIRPORT	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1709']
0-20000-0-1710	BAHRAIN (INT. AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1710']
0-20000-0-1711	JIWANI	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1711']
0-20000-0-1712	DAL BANDIN	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1712']
0-20000-0-1713	ZHOB	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1713']
0-20000-0-17130	ANKARA BÖLGE	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:17130']
0-20000-0-1714	QUETTA (SHEIKH MANDA)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1714']
0-20000-0-1715	DROSH	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1715']
0-20000-0-1716	PESHAWAR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1716']
0-20000-0-1717	LAHORE CITY	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1717']
0-20000-0-1718	AMBALA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1718']
0-20000-0-1719	NEW DELHI/SAFDARJUNG	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1719']
0-20000-0-1720	MULTAN	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1720']
0-20000-0-17201	ITTOQQORTOORMIIT (SCORESBYSUND)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:17201']
0-20000-0-1721	KHANPUR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1721']
0-20000-0-1722	KARACHI AIRPORT	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1722']
0-20000-0-17220	IZMIR/GUZELYALI	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:17220']
0-20000-0-1723	CHHOR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1723']
0-20000-0-1724	JACOBABAD	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1724']
0-20000-0-1725	BIKANER	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1725']
0-20000-0-1726	JODHPUR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1726']
0-20000-0-1727	UDAIPUR DABOK	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1727']
0-20000-0-1728	BAREILLY	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1728']
0-20000-0-17280	DIYARBAKIR HAVALİMANI	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:17280']
0-20000-0-1729	GORAKHPUR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1729']
0-20000-0-1730	BHOPAL/BAIRAGHAR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1730']
0-20000-0-1731	GWALIOR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1731']
0-20000-0-1732	NAGPUR SONEGAON	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1732']
0-20000-0-1733	JABALPUR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1733']
0-20000-0-1734	MANA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1734']
0-20000-0-1735	JAGDALPUR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1735']
0-20000-0-1736	GOPALPUR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1736']
0-20000-0-1737	BALASORE	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1737']
0-20000-0-1738	CUTTACK	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1738']
0-20000-0-1739	GAYA (42591-0)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1739']
0-20000-0-1740	BANKURA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1740']
0-20000-0-1741	KOLKATA/ALIPORE	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1741']
0-20000-0-1742	CHITTAGONG (AMBAGAN)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1742']
0-20000-0-1743	TEZPUR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1743']
0-20000-0-1744	DIBRUGARH /MOHANBARI	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1744']
0-20000-0-1745	SITTWE	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1745']
0-20000-0-1746	YANGON	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1746']
0-20000-0-1747	DAWEI	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1747']
0-20000-0-1748	Kawthaung	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1748']
0-20000-0-1749	PORT BLAIR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1749']
0-20000-0-1750	PUNE	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1750']
0-20000-0-17501	MITTARFIK UPERNAVIK (UPERNAVIK LUFTHAVN)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:17501']
0-20000-0-1751	AHMADABAD	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1751']
0-20000-0-1752	MALEGAON	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1752']
0-20000-0-1753	GADAG	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1753']
0-20000-0-1754	BANGALORE	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1754']
0-20000-0-1755	MANGALORE/BAJPE	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1755']
0-20000-0-1756	COCHIN INT. AIRPORT NEDUMBASSERY	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1756']
0-20000-0-1757	THIRUVANANTHAPURAM (43371-0)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1757']
0-20000-0-1758	TIRUCHCHIRAPALLI	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1758']
0-20000-0-1760	MACHILIPATNAM/FRANCHPET	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1760']
0-20000-0-17602	PITUFFIK (THULE AIR BASE)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:17602']
0-20000-0-17605	PITUFFIK (THULE AIR BASE)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:17605']
0-20000-0-17607	ATHALASSA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:3770']
0-20000-0-1761	VISHAKHAPATNAM	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1761']
0-20000-0-17611	PITUFFIK (THULE AIR BASE)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:17611']
0-20000-0-1764	MINICOY	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1764']
0-20000-0-1767	MANNAR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1767']
0-20000-0-1773	UDAIPUR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1773']
0-20000-0-1774	ALLAHABAD/GHOORPUR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1774']
0-20000-0-1775	JHARSIGUDA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1775']
0-20000-0-1778	COOCH BEHAR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1778']
0-20000-0-1780	COMILLA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1780']
0-20000-0-1785	KANNIYAKUMARI	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1785']
0-20000-0-17901	RESOLUTE UA, NU	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:17901']
0-20000-0-1855	SALALAH AIRPORT	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1855']
0-20000-0-1856	RIYAN	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1856']
0-20000-0-1857	KAMARAN	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1857']
0-20000-0-1860	HABANYAH	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1860']
0-20000-0-18601	ALERT CLIMATE, NU	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:18601']
0-20000-0-1864	BASRAH-HUSSEN	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1864']
0-20000-0-1876	BANKURA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1876']
0-20000-0-18801	Eureka Climate	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:18801']
0-20000-0-1884	MALE	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1884']
0-20000-0-1890	TAOYUAN	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1890']
0-20000-0-1891	MAGONG	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1891']
0-20000-0-1892	XIAMEN	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1892']
0-20000-0-1893	HENGCHUN	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1893']
0-20000-0-1894	HUALIAN	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1894']
0-20000-0-1905	TATEYAMA AB	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1905']
0-20000-0-1916	TSUIKI AB	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:1916']
0-20000-0-20046	POLARGMO IM. E.T. KRENKELJA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20046']
0-20000-0-20069	OSTROV VIZE	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20069']
0-20000-0-20107	BARENTSBURG	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20107']
0-20000-0-20292	GMO IM.E.K. FEDOROVA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20292']
0-20000-0-20353	MYS ZELANIYA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20353']
0-20000-0-20387	JODHPUR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20387']
0-20000-0-20420	NAGPUR SONEGAON	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20420']
0-20000-0-20498	PORT BLAIR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20498']
0-20000-0-20500	PUNE	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20500']
0-20000-0-20502	FANNING ISLAND (91487-0)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:20502']
0-20000-0-20504	VERAVAL	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20504']
0-20000-0-20531	THIRUVANANTHAPURAM (43371-0)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20531']
0-20000-0-20551	VISHAKHAPATNAM	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20551']
0-20000-0-2059	GANYU	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2059']
0-20000-0-20601	PALMYRA ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:20601']
0-20000-0-20603	PALMYRA ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:20603']
0-20000-0-2063	SHANGHAI (BAOSHAN)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2063']
0-20000-0-20667	IM. M.V. POPOVA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20667']
0-20000-0-20674	OSTROV DIKSON	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20674']
0-20000-0-20744	MALYE KARMAKULY (20744-0)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20744']
0-20000-0-20891	HATANGA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20891']
0-20000-0-2099	TINDOUF	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2099']
0-20000-0-2100	BIR MOGHREIN	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2100']
0-20000-0-2109	BECHAR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2109']
0-20000-0-2113	TINDOUF	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2113']
0-20000-0-2127	BAMAKO/SENOU	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2127']
0-20000-0-2138	VACOAS (MAURITIUS)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2138']
0-20000-0-21432	OSTROV KOTEL'NYJ	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:21432']
0-20000-0-21501	HILO HI, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:21501']
0-20000-0-21503	HILO HI, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:21503']
0-20000-0-21601	JOHNSTON ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:21601']
0-20000-0-21602	JOHNSTON ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:21602']
0-20000-0-2167	DJIBOUTI	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2167']
0-20000-0-21824	TIKSI	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:21824']
0-20000-0-21946	CHOKURDAH	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:21946']
0-20000-0-21982	OSTROV VRANGELJA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:21982']
0-20000-0-22001	DEL RIO/INT., TX.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22001']
0-20000-0-22002	PIEDRAS NEGRAS, COAH.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22002']
0-20000-0-22006	TORREON, COAH.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22006']
0-20000-0-22008	GUADALAJARA, JAL.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22008']
0-20000-0-22011	MONCLOVA, COAH.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22011']
0-20000-0-22097	ALLAHABAD/GHOORPUR	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:22097']
0-20000-0-22102	EMPALME, SON.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22102']
0-20000-0-22103	LA PAZ, BCS	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22103']
0-20000-0-22113	MURMANSK (22113-0)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:22113']
0-20000-0-22165	KANIN NOS	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:22165']
0-20000-0-22217	KANDALAKSHA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:22217']
0-20000-0-2222	KING GEORGE ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2222']
0-20000-0-2223	GABRIEL DE CASTILLA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2223']
0-20000-0-2224	BASE ESPERANZA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2224']
0-20000-0-2225	VERNADSKY	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2225']
0-20000-0-2244	PONTIANAK/SUPADIO	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2244']
0-20000-0-2248	BANDUNG/HUSEIN	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2248']
0-20000-0-22502	MOLOKAI, MOLOKAI, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22502']
0-20000-0-22504	KAILUA (MAUI)HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22504']
0-20000-0-22505	WAIALEE, OAHU,  HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22505']
0-20000-0-22515	KALAELOA, OAHU, HI.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22515']
0-20000-0-22517	HONOLULU, OAHU, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22517', '/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1926']
0-20000-0-22522	KAILUA (MAUI)HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22522', '/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:22522']
0-20000-0-22526	PORT ALLEN AIRPORT, KAUAI, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22526']
0-20000-0-22550	ARHANGEL'SK (22550-0)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:22550']
0-20000-0-22701	MIDWAY ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22701']
0-20000-0-22702	MIDWAY ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22702']
0-20000-0-22703	MIDWAY ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:22703']
0-20000-0-22768	SHENKURSK	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:22768']
0-20000-0-22802	SORTAVALA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:22802']
0-20000-0-22820	PETROZAVODSK	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:22820']
0-20000-0-23001	DOUGLAS BISBEE, AZ, BISBEE DOUGLAS INT. ARPT	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23001']
0-20000-0-23003	AMARILLO/INTL., TX.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23003']
0-20000-0-23004	ALBUQUERQUE/INT., NM.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23004']
0-20000-0-23007	CHILDRESS, TX CHILDRESS MUNI ARPT	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23007']
0-20000-0-23008	MELROSE GUNNERY RANGE, NM.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23008']
0-20000-0-23010	DALHART, TX, DALHART MUNI ARPT	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23010']
0-20000-0-23012	DENVER/STAPLETON INT., CO.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23012']
0-20000-0-23013	MIDLAND/MIDLAND REG. AIR TERM., TX.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23013']
0-20000-0-23015	MELROSE GUNNERY RANGE, NM.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23015']
0-20000-0-23019	EL PASO/INT., TX.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23019']
0-20000-0-23021	LUBBOCK/LUBBOCK INTERNATIONAL, TX.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23021']
0-20000-0-23022	AMDERMA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:23022']
0-20000-0-23028	PUEBLO/MEMORIAL, CO.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23028']
0-20000-0-23030	SANDERSON, TX.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23030']
0-20000-0-23036	DENVER/STAPLETON INT., CO.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23036']
0-20000-0-23037	WHITE SANDS, NM. (74629-0)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23037']
0-20000-0-23038	EL PASO/INT., TX.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23038']
0-20000-0-2305	GAGE, OK, GAGE ARPT	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.9:2305']
0-20000-0-23066	GRAND JUNCTION/WALKER FIELD, CO.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23066']
0-20000-0-23075	AMARILLO/INTL., TX.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23075', '/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1939']
0-20000-0-23101	GILA BEND AAF, AZ.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23101']
0-20000-0-23102	BAKERSFIELD/MEADOWS,  CA.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23102']
0-20000-0-23104	WFO PHOENIX, AZ.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23104']
0-20000-0-23106	FRESNO/AIR TERM.,  CA.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23106']
0-20000-0-23108	FLAGSTAFF, AZ	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23108']
0-20000-0-23109	TUCSON, AZ	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23109']
0-20000-0-23111	WFO PHOENIX, AZ.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23111']
0-20000-0-23113	TUCSON, AZ	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1945', '/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1944', '/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23113']
0-20000-0-23115	RIVERSIDE/MARCH AFB. CA.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23115']
0-20000-0-23116	BURBANK, CA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23116']
0-20000-0-23118	RENO/INT., NV.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23118']
0-20000-0-23122	RIVERSIDE/MARCH AFB. CA.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23122']
0-20000-0-23124	LOS ANGELES /INT.,  CA.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23124']
0-20000-0-23126	SANDBERG, CA.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23126']
0-20000-0-23130	BURBANK, CA	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23130']
0-20000-0-23132	SALTON SEA, CA. (AFS)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23132']
0-20000-0-23133	YUMA PROVING GROUNDS, AZ (K1Y9)	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23133']
0-20000-0-23136	POINT MUGU/NAS, CA.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23136']
0-20000-0-23139	LOS ANGELES /INT.,  CA.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23139']
0-20000-0-23144	SAN DIEGO/LINDBERGH,  CA.	['/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:23144']
