primary_id	station_name	files
0-20000-0-38606	KOKAND	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_038606.nc']
0-20000-0-38613	DZHALAL-ABAD	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_038613.nc']
0-20000-0-38687	TURKMENABAT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_038687.nc']
0-20000-0-38750	ESENGULY	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_038750.nc']
0-20000-0-38836	DUSHANBE	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_038836.nc']
0-20000-0-38878	MURGAB	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_038879.nc']
0-20000-0-38880	ASHGABAT (38880-0)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_038880.nc']
0-20000-0-38927	TERMEZ	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_038927.nc']
0-20000-0-38954	KHOROG	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_038954.nc']
0-20000-0-38989	TAGTABAZAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_038989.nc']
0-20000-0-40001	KAMISHLI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040001.nc']
0-20000-0-40007	ALEPPO INT. AEROPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040007.nc']
0-20000-0-40022	LATTAKIA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040022.nc']
0-20000-0-40030	HAMA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040030.nc']
0-20000-0-40039	RAQQA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040039.nc']
0-20000-0-40045	DEIR EZZOR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040045.nc']
0-20000-0-40080	DAMASCUS INT. AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040079.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040080.nc']
0-20000-0-40100	BEYROUTH (AEROPORT)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040100.nc']
0-20000-0-40179	BET DAGAN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040179.nc']
0-20000-0-40180	BEN-GURION INT. AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040180.nc']
0-20000-0-40186	ASHDOD NORTH	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040186.nc']
0-20000-0-40190	BEER SHEVA CITY	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040191.nc']
0-20000-0-40199	EILAT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040199.nc']
0-20000-0-40226	JENIN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040165.nc']
0-20000-0-40233	GAZA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_062338.nc']
0-20000-0-40255	IRBED	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040230.nc']
0-20000-0-40265	MAFRAQ	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040265.nc']
0-20000-0-40270	AMMAN AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040270.nc']
0-20000-0-40373	AL-QAISUMAH	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040373.nc']
0-20000-0-40375	TABUK	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040375.nc']
0-20000-0-40394	HAIL	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040394.nc']
0-20000-0-40400	AL-WEJH	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040400.nc']
0-20000-0-40416	DHAHRAN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040417.nc']
0-20000-0-40430	AL-MADINAH	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040430.nc']
0-20000-0-40438	RIYADH OBS. (O.A.P.)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040437.nc']
0-20000-0-40582	KUWAIT INTERNATIONAL AIRPORT (40582-0)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040582.nc']
0-20000-0-40608	MOSUL	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040608.nc']
0-20000-0-40619	MAKHMOOR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_069011.nc']
0-20000-0-40621	KIRKUK	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_069792.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040621.nc']
0-20000-0-40627	AL-KAEM	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_069009.nc']
0-20000-0-40642	RUTBAH	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_069100.nc']
0-20000-0-40646	HEET	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_069119.nc']
0-20000-0-40648	HABANYAH	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040648.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_069225.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_069006.nc']
0-20000-0-40650	BAGHDAD INT. AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040650.nc']
0-20000-0-40657	HELLA (40657-0)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_069038.nc']
0-20000-0-40672	DIWANIYA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040672.nc']
0-20000-0-40676	NASIRIYA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040676.nc']
0-20000-0-40689	BASRAH-HUSSEN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040689.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040688.nc']
0-20000-0-40706	TABRIZ	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040706.nc']
0-20000-0-40745	MASHHAD	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040745.nc']
0-20000-0-40754	TEHRAN-MEHRABAD	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040754.nc']
0-20000-0-40766	KERMANSHAH	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040766.nc']
0-20000-0-40794	SAFI-ABAD DEZFUL	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040795.nc']
0-20000-0-40800	ESFAHAN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040800.nc']
0-20000-0-40809	BIRJAND	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040809.nc']
0-20000-0-40811	AHWAZ	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040811.nc']
0-20000-0-40821	YAZD	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040821.nc']
0-20000-0-40841	KERMAN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040841.nc']
0-20000-0-40848	SHIRAZ	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040848.nc']
0-20000-0-40856	ZAHEDAN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040856.nc']
0-20000-0-40875	BANDARABBASS	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040875.nc']
0-20000-0-40911	MAZAR-I-SHARIF	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040911.nc']
0-20000-0-40914	BAGHLAN-FARM	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040913.nc']
0-20000-0-40938	HERAT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040938.nc']
0-20000-0-40948	KABUL AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040948.nc']
0-20000-0-40980	MOKUR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040980.nc']
0-20000-0-40988	BUST	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_099883.nc']
0-20000-0-40990	KANDAHAR AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040990.nc']
0-20000-0-41020	JEDDAH I.E.	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041024.nc']
0-20000-0-41061	WADI AL-DAWASSER AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040495.nc']
0-20000-0-41114	KHAMIS MUSHAIT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041112.nc']
0-20000-0-41141	GIZAN (41141-0)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041140.nc']
0-20000-0-41150	BAHRAIN (INT. AIRPORT)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040427.nc']
0-20000-0-41170	DOHA INTERNATIONAL AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040428.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041170.nc']
0-20000-0-41194	DUBAI INTERNATIONAL AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040449.nc']
0-20000-0-41217	ABU DHABI INTERNATIONAL AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041217.nc']
0-20000-0-41256	MUSCAT INT'L AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041256.nc']
0-20000-0-41288	MASIRAH	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041288.nc']
0-20000-0-41316	SALALAH AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041316.nc']
0-20000-0-41404	SANA'A	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041404.nc']
0-20000-0-41416	KAMARAN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040588.nc']
0-20000-0-41431	HODEIDAH	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041360.nc']
0-20000-0-41443	RIYAN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040586.nc']
0-20000-0-41466	TAIZ	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041390.nc']
0-20000-0-41480	ADEN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_trhc_040597.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041467.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041480.nc']
0-20000-0-41506	CHITRAL	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041506.nc']
0-20000-0-41515	DROSH	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041515.nc']
0-20000-0-41516	GILGIT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041516.nc']
0-20000-0-41517	SKARDU	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041517.nc']
0-20000-0-41529	PESHAWAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041529.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041530.nc']
0-20000-0-41560	PARACHINAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041560.nc']
0-20000-0-41571	ISLAMABAD AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041571.nc']
0-20000-0-41593	SARGODHA (41593-0)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041593.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041594.nc']
0-20000-0-41598	JHELUM	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041598.nc']
0-20000-0-41600	SIALKOT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041600.nc']
0-20000-0-41620	ZHOB	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041620.nc']
0-20000-0-41624	DERA ISMAIL KHAN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041624.nc']
0-20000-0-41640	LAHORE CITY	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041640.nc']
0-20000-0-41660	QUETTA AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041661.nc']
0-20000-0-41675	MULTAN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041675.nc']
0-20000-0-41678	BAHAWALNAGAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041678.nc']
0-20000-0-41685	BARKHAN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041685.nc']
0-20000-0-41696	KALAT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041696.nc']
0-20000-0-41710	NOKKUNDI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041710.nc']
0-20000-0-41712	DAL BANDIN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041712.nc']
0-20000-0-41715	JACOBABAD	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041715.nc']
0-20000-0-41718	KHANPUR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041718.nc']
0-20000-0-41739	PANJGUR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041739.nc']
0-20000-0-41744	KHUZDAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041744.nc']
0-20000-0-41749	NAWABSHAH	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041749.nc']
0-20000-0-41756	JIWANI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041756.nc']
0-20000-0-41764	HYDERABAD	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041764.nc']
0-20000-0-41768	CHHOR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041768.nc']
0-20000-0-41780	KARACHI AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041780.nc']
0-20000-0-41859	RANGPUR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041859.nc']
0-20000-0-41883	BOGRA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041883.nc']
0-20000-0-41891	SYLHET	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041891.nc']
0-20000-0-41907	ISHWARDI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041907.nc']
0-20000-0-41923	DHAKA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_trhc_041920.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041923.nc']
0-20000-0-41936	JESSORE	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041936.nc']
0-20000-0-41943	FENI (41943-0)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041943.nc']
0-20000-0-41950	BARISAL	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041932.nc']
0-20000-0-41977	CHITTAGONG (AMBAGAN)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041977.nc']
0-20000-0-41992	COX'S BAZAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041950.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_041992.nc']
0-20000-0-42042	SRINAGAR (42042-0)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042027.nc']
0-20000-0-42071	AMRITSAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042071.nc']
0-20000-0-42079	SUNDERNAGAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042079.nc']
0-20000-0-42101	PATIALA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042101.nc']
0-20000-0-42103	AMBALA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042103.nc']
0-20000-0-42105	CHANDIGARH	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042105.nc']
0-20000-0-42111	DEHRADUN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042111.nc']
0-20000-0-42123	GANGANAGAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042123.nc']
0-20000-0-42165	BIKANER	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042165.nc']
0-20000-0-42170	CHURU	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042170.nc']
0-20000-0-42182	NEW DELHI/SAFDARJUNG	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042182.nc']
0-20000-0-42189	BAREILLY	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042189.nc']
0-20000-0-42260	AGRA (42260-0)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042260.nc']
0-20000-0-42273	BAHRAICH	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042273.nc']
0-20000-0-42299	GANGTOK	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042299.nc']
0-20000-0-42314	DIBRUGARH /MOHANBARI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042314.nc']
0-20000-0-42328	JAISALMER	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042328.nc']
0-20000-0-42339	JODHPUR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042339.nc']
0-20000-0-42348	JAIPUR / SANGANER	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042348.nc']
0-20000-0-42361	GWALIOR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042359.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042361.nc']
0-20000-0-42367	KANPUR/CHAKERI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042367.nc']
0-20000-0-42369	LUCKNOW/AMAUSI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042369.nc']
0-20000-0-42379	GORAKHPUR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042379.nc']
0-20000-0-42398	SILIGURI (42398-0)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042397.nc']
0-20000-0-42399	JALPAIGURI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042399.nc']
0-20000-0-42410	GUWAHATI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_trhc_042411.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042410.nc']
0-20000-0-42415	TEZPUR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042415.nc']
0-20000-0-42416	TEZPUR/BINDUKURI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042416.nc']
0-20000-0-42435	BARMER	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042435.nc']
0-20000-0-42452	KOTA AERODROME	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042452.nc']
0-20000-0-42474	ALLAHABAD/GHOORPUR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042474.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042475.nc']
0-20000-0-42492	PATNA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042492.nc']
0-20000-0-42498	BHAGALPUR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042498.nc']
0-20000-0-42516	SHILLONG	['/raid60/scratch/leo/scratch/ncar/rda/UADB_trhc_042516.nc']
0-20000-0-42539	DEESA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042539.nc']
0-20000-0-42543	UDAIPUR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042542.nc']
0-20000-0-42591	GAYA (42591-0)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042591.nc']
0-20000-0-42623	IMPHAL/TULIHAL	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042623.nc']
0-20000-0-42634	BHUJ-RUDRAMATA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042634.nc']
0-20000-0-42647	AHMADABAD	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042647.nc']
0-20000-0-42667	BHOPAL/BAIRAGHAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042667.nc']
0-20000-0-42675	JABALPUR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042675.nc']
0-20000-0-42701	M.O. RANCHI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042701.nc']
0-20000-0-42706	BANKURA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042704.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042706.nc']
0-20000-0-42724	AGARTALA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042724.nc']
0-20000-0-42734	JAMNAGAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042734.nc']
0-20000-0-42779	PENDRA ROAD	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042779.nc']
0-20000-0-42798	JAMSHEDPUR (42798-0)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042798.nc']
0-20000-0-42809	KOLKATA/DUM DUM	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042809.nc']
0-20000-0-42840	SURAT (42840-0)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042840.nc']
0-20000-0-42867	NAGPUR SONEGAON	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042867.nc']
0-20000-0-42872	MANA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042874.nc']
0-20000-0-42886	JHARSIGUDA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042886.nc']
0-20000-0-42895	BALASORE	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042895.nc']
0-20000-0-42909	VERAVAL	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042909.nc']
0-20000-0-42970	CUTTACK	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042970.nc']
0-20000-0-42971	BHUBANESHWAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042971.nc']
0-20000-0-43003	BOMBAY / SANTACRUZ	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043003.nc']
0-20000-0-43014	AURANGABAD CHIKALTHANA AERODROME	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043014.nc']
0-20000-0-43041	JAGDALPUR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043041.nc']
0-20000-0-43049	GOPALPUR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043049.nc']
0-20000-0-43063	PUNE	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043063.nc']
0-20000-0-43110	RATNAGIRI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043110.nc']
0-20000-0-43128	HYDERABAD AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043128.nc']
0-20000-0-43149	VISHAKHAPATNAM	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043150.nc']
0-20000-0-43181	VIJAYAWADA /GANNAVARAM	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043181.nc']
0-20000-0-43185	MACHILIPATNAM/FRANCHPET	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043185.nc']
0-20000-0-43192	GOA/PANJIM	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043192.nc']
0-20000-0-43193	VENGURLA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043193.nc']
0-20000-0-43194	GOA/DABOLIM AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043194.nc']
0-20000-0-43201	GADAG	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043201.nc']
0-20000-0-43237	PBO ANANTAPUR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043237.nc']
0-20000-0-43279	CHENNAI/MINAMBAKKAM	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043279.nc']
0-20000-0-43284	MANGALORE/BAJPE	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043285.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043283.nc']
0-20000-0-43295	BANGALORE	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043295.nc']
0-20000-0-43296	BANGALORE/HINDUSTAN AIRPORT	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043296.nc']
0-20000-0-43311	AMINIDIVI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043311.nc']
0-20000-0-43333	PORT BLAIR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043333.nc']
0-20000-0-43336	COCHIN INT. AIRPORT NEDUMBASSERY	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043351.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043353.nc']
0-20000-0-43344	TIRUCHCHIRAPALLI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043344.nc']
0-20000-0-43346	KARAIKAL	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043346.nc']
0-20000-0-43347	NAGAPPATTINAM	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043347.nc']
0-20000-0-43367	CAR NICOBAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043367.nc', '/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043368.nc']
0-20000-0-43369	MINICOY	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043369.nc']
0-20000-0-43371	THIRUVANANTHAPURAM (43371-0)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043371.nc']
0-20000-0-43413	MANNAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043413.nc']
0-20000-0-43418	TRINCOMALEE	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043418.nc']
0-20000-0-43421	ANURADHAPURA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043421.nc']
0-20000-0-43424	PUTTALAM	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043424.nc']
0-20000-0-43466	COLOMBO	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043466.nc']
0-20000-0-43497	HAMBANTOTA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043497.nc']
0-20000-0-43555	MALE	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043555.nc']
0-20000-0-43599	GAN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043599.nc']
0-20000-0-44212	ULAANGOM	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044212.nc']
0-20000-0-44218	HOVD	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044218.nc']
0-20000-0-44231	MUREN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044231.nc']
0-20000-0-44239	BULGAN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044239.nc']
0-20000-0-44241	BARUUNHARAA	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044241.nc']
0-20000-0-44259	CHOIBALSAN	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044259.nc']
0-20000-0-44272	ULIASTAI (44272-0)	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044272.nc']
0-20000-0-44277	ALTAI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044277.nc']
0-20000-0-44282	TSETSERLEG	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044282.nc']
0-20000-0-44288	ARVAIHEER	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044288.nc']
0-20000-0-44292	ULAANBAATAR	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044292.nc']
0-20000-0-44341	MANDALGOBI	['/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044341.nc']
