primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	station_configuration_code
0-20000-0-43194	5	[]	[4208]	4	GOA/DABOLIM AIRPORT	[]	[]	0	73.82	15.38	NA	1956-06-21	1961-11-30	1	0	63	NMS	[]	Mormugao	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	73.30142895557228	74.33857104442771	14.88	15.88	S. Schroeder	0	8
0-20000-0-07108	5	[]	[4342]	4	PLABENNEC-RADAR	[]	[]	0	-4.508	48.375	NA	1925-01-06	1927-11-04	1	0	63	NMS	[]	Brest	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-5.260725878691891	-3.7552741213081093	47.875	48.875	S. Schroeder	0	8
0-20000-0-07024	5	[]	[4344]	4	MAUPERTUS GONNEVILLE	[]	[]	0	-1.633	49.650002	NA	1945-07-10	1948-11-11	1	0	63	NMS	[]	Cherbourg	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-2.405254370569667	-0.860745629430333	49.150002	50.150002	S. Schroeder	0	8
0-20000-0-07747	5	[]	[4347]	4	PERPIGNAN	[]	[]	0	2.885	42.701	NA	1923-05-13	1924-07-27	1	0	63	NMS	[]	Perpignan	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	2.204637878709944	3.5653621212900557	42.201	43.201	S. Schroeder	0	8
0-20000-0-07761	5	[]	[4351]	4	AJACCIO	[]	[]	0	8.763	41.924	NA	1924-07-27	1928-12-31	1	0	63	NMS	[]	Ajaccio	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	8.090985658150814	9.435014341849186	41.424	42.424	S. Schroeder	0	8
0-20000-0-07761	5	[]	[4352]	4	AJACCIO	[]	[]	0	8.763	41.924	NA	1929-01-03	1929-06-22	1	0	63	NMS	[]	Ajaccio	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	8.090985658150814	9.435014341849186	41.424	42.424	S. Schroeder	0	8
0-20000-0-07761	5	[]	[4354]	4	AJACCIO	[]	[]	0	8.793	41.917999	NA	1944-03-02	1944-03-30	1	0	63	NMS	[]	Ajaccio	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	8.121048854523655	9.464951145476343	41.417999	42.417999	S. Schroeder	0	8
0-20000-0-07761	5	[]	[4355]	4	AJACCIO	[]	[]	0	8.763	41.924	NA	1945-07-25	1948-12-31	1	0	63	NMS	[]	Ajaccio	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	8.090985658150814	9.435014341849186	41.424	42.424	S. Schroeder	0	8
0-20000-0-61979	5	[]	[4370]	4	LE COLORADO RADAR	[]	[]	0	55.452	-20.874001	NA	1948-07-01	1949-05-30	1	0	63	NMS	[]	Saint-Denis	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	54.91687793453261	55.98712206546739	-21.374001	-20.374001	S. Schroeder	0	8
0-20000-0-07690	5	[]	[4386]	4	NICE	[]	[]	0	7.115	43.583	NA	1923-05-04	1929-12-31	1	0	63	NMS	[]	Antibes	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	6.424751160073923	7.805248839926078	43.083	44.083	S. Schroeder	0	8
