,station,start,end,obs,lat,lon,rh,temp,u,v,rh_h,temp_h,u_h,v_h
149,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ECM00084008.csv,1967-09-0712:00:00+00,2018-12-2812:00:00+00,142263,-0.9,-89.6,,,,,,,,
150,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00053513.csv,1973-01-0100:00:00+00,2023-05-0612:00:00+00,679527,40.7333,107.367,,,,,,,,
151,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CTM00064650.csv,1965-01-0600:00:00+00,2018-09-1912:00:00+00,269133,4.4,18.5167,,,,,,,,
152,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071043.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1921396,65.2833,-126.75,-10.010906670041242,-1.154699035590552,0.13911080983414506,-0.09047124193042234,-10.010906670041242,-1.1941227905813965,0.13911080983414506,-0.09047124193042234
153,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CWM00091843.csv,1968-06-0800:00:00+00,2016-12-2500:00:00+00,275024,-21.2,-159.817,,,,,,,,
154,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071082.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1832503,82.5,-62.3333,,,,,,,,
155,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00051644.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,768603,41.7167,82.95,,,,,,,,
156,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071109.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1639342,50.685,-127.376,-6.165705242232599,-1.0661974696073495,0.15312578561469645,0.0828887101802159,-6.165705242232599,-0.9845246969318401,0.15312578561469645,0.0828887101802159
157,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_EGM00062403.csv,2003-01-0100:00:00+00,2023-04-2612:00:00+00,176081,26.2003,32.7467,,,,,,,,
158,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CSM00078762.csv,1972-05-0712:00:00+00,2021-06-0312:00:00+00,348093,9.9833,-84.1833,,,,,,,,
159,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071119.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1662823,53.5475,-114.108,-12.561372813371882,-0.8431074722487077,0.031113635098835996,-0.7416802573622109,-12.561372813371882,-0.8276107619290731,0.031113635098835996,-0.7416802573622109
160,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00054161.csv,1965-01-0200:00:00+00,2023-05-0612:00:00+00,718892,43.9,125.217,2.580475739266208,-0.29283632401700227,0.18490751513989362,-0.19249635011791832,2.580475739266208,-0.29283632401700227,0.18490751513989362,-0.19249635011791832
161,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_EGM00062423.csv,2003-01-0100:00:00+00,2023-05-0312:00:00+00,214311,27.0583,27.9892,,,,,,,,
162,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ETM00063450.csv,1966-03-2009:00:00+00,2021-10-2512:00:00+00,187792,9.0333,38.75,,,,,,,,
163,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CVM00008594.csv,1965-01-0112:00:00+00,2017-06-2812:00:00+00,391560,16.7419,-22.9489,,,,,,,,
164,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00056739.csv,1966-01-0312:00:00+00,2023-05-0612:00:00+00,653271,24.9844,98.5056,,,,,,,,
165,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CMM00064910.csv,1965-01-0100:00:00+00,2023-03-0900:00:00+00,517095,4.0167,9.7,,,,,,,,
166,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CIM00085469.csv,1966-06-2212:00:00+00,2023-01-1500:00:00+00,542362,-27.1606,-109.427,,,,,,,,
167,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00050527.csv,1965-01-0212:00:00+00,2023-05-0612:00:00+00,824048,49.25,119.7,3.756702287692579,-0.20862750422946402,0.09932345327959587,-0.7407689714082633,3.756702287692579,-0.01457211345145241,0.09932345327959587,-0.7407689714082633
168,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_EGM00062337.csv,1995-10-0300:00:00+00,2023-02-2012:00:00+00,330778,31.0733,33.8358,,,,,,,,
169,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00054374.csv,1965-01-0212:00:00+00,2023-05-0612:00:00+00,735038,41.8,126.883,1.4438990661528741,-0.20836813109850458,,,1.4438990661528741,-0.20836813109850458,,
170,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CIM00085934.csv,1975-01-2712:00:00+00,2023-05-0612:00:00+00,601132,-53.0033,-70.845,,,,,,,,
171,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00056985.csv,1973-02-2200:00:00+00,2023-05-0612:00:00+00,652588,23.3833,103.383,,,,,,,,
172,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CIM00085586.csv,1999-10-2700:00:00+00,2023-05-0612:00:00+00,639111,-33.6547,-71.6144,,,,,,,,
173,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071816.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1573160,53.3,-60.3667,-8.793641650937598,-1.1570554545460685,-0.6345724283991109,-0.7044311370432638,-8.793641650937598,-1.171249878172062,-0.6345724283991109,-0.7044311370432638
174,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071915.csv,1965-01-0100:00:00+00,2017-08-3112:00:00+00,1261769,64.2,-83.3667,,,,,,,,
175,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00056964.csv,1965-01-0212:00:00+00,2023-05-0612:00:00+00,721096,22.7667,100.983,,,,,,,,
176,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00054342.csv,1965-01-0112:00:00+00,2019-03-3112:00:00+00,931214,41.7333,123.517,1.6134475515189524,-0.26865032176553033,-0.8309338229607239,-0.17386235199021446,1.6134475515189524,-0.3793814796381996,-0.8309338229607239,-0.17386235199021446
177,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00057993.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,776636,25.8667,115.0,,,,,,,,
178,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_COM00080001.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,696642,12.5833,-81.7167,,,,,,,,
179,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_COM00080222.csv,1965-01-0200:00:00+00,2023-05-0612:00:00+00,721283,4.7,-74.15,,,,,,,,
180,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CIM00085442.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,828855,-23.4503,-70.4408,,,,,,,,
181,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_EGM00062414.csv,1965-01-0100:00:00+00,2023-05-0600:00:00+00,548038,23.9644,32.82,,,,,,,,
182,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CKM00096996.csv,1965-01-0123:00:00+00,2023-05-0600:00:00+00,883332,-12.1892,96.8344,,,,,,,,
183,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_EGM00062306.csv,1965-01-0100:00:00+00,2023-05-0600:00:00+00,585317,31.3253,27.2217,,,,,,,,
184,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00051463.csv,1965-01-0112:00:00+00,2023-05-0612:00:00+00,1192807,43.7833,87.6167,,,,,,,,
185,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071722.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1703605,46.3019,-76.0061,-10.875133336459008,-1.440671528801631,-0.028583147438719137,-0.7416233427604427,-10.875133336459008,-1.407177132711534,-0.028583147438719137,-0.7416233427604427
186,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_EGM00062378.csv,1965-01-0100:00:00+00,2023-05-0600:00:00+00,609824,29.8628,31.3492,,,,,,,,
187,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CYM00017607.csv,1965-01-0112:00:00+00,2023-05-0512:00:00+00,808114,35.1408,33.3964,,,,,,,,
188,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CIM00085799.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,846783,-41.4347,-73.0975,,,,,,,,
189,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071836.csv,1965-01-0100:00:00+00,2023-03-3112:00:00+00,1590132,51.2667,-80.65,-7.676192904418028,-0.7233718367497091,-0.7829982208010758,-0.6980508261675621,-7.676192904418028,-0.44944512734784137,-0.7829982208010758,-0.6980508261675621
190,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00059280.csv,1997-03-0312:00:00+00,2023-05-0612:00:00+00,842166,23.7,113.083,,,,,,,,
191,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071815.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1676803,48.5667,-58.5667,-7.44979074024644,-0.8269145376949181,,,-7.44979074024644,-0.8003667277393688,,
192,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071811.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1699689,50.2167,-66.25,-8.919271959798285,-1.3898574322471817,-0.044612072080631414,-0.4225210155615845,-8.919271959798285,-1.3006546042944906,-0.044612072080631414,-0.4225210155615845
193,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00053845.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1204731,36.5667,109.45,,,,,,,,
194,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_EZM00011747.csv,2003-11-2812:00:00+00,2023-05-0612:00:00+00,599214,49.4525,17.1347,,,,,,,,
195,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071867.csv,1965-01-0100:00:00+00,2023-05-0600:00:00+00,1681018,53.9667,-101.1,-6.574197381974835,-0.7573877051720393,-0.29710993074878334,-0.017879862420646372,-6.574197381974835,-0.5506212103580861,-0.29710993074878334,-0.017879862420646372
196,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GBM00064500.csv,1999-02-1611:00:00+00,2022-10-2212:00:00+00,135589,0.45,9.4167,,,,,,,,
197,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GHM00065418.csv,1974-02-0312:00:00+00,2008-09-0412:00:00+00,23981,9.5,-0.85,,,,,,,,
198,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00053772.csv,1965-01-0112:00:00+00,2023-05-0612:00:00+00,1236177,37.6206,112.577,,,,,,,,
199,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FSM00061996.csv,1965-01-0100:00:00+00,2011-12-0812:00:00+00,358187,-37.7953,77.5692,,,,,,,,
200,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071907.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1588758,58.4667,-78.0833,-9.352788951348781,-1.5613968589990703,0.7949180350727092,,-9.352788951348781,-1.5431503259616248,0.7949180350727092,
201,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071909.csv,1965-01-0100:00:00+00,2023-05-0100:00:00+00,1555517,63.75,-68.55,-10.585845823013292,,,,-10.585845823013292,,,
202,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_DAM00006181.csv,1965-01-0100:00:00+00,2006-12-3112:00:00+00,925526,55.767,12.533,,,,,,,,
203,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071913.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1606913,58.7333,-94.0667,-10.516935341740359,-1.2524399018119046,-0.26397230668020877,-0.7151421230005827,-10.516935341740359,-1.246627575188081,-0.26397230668020877,-0.7151421230005827
204,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071906.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1573855,58.1167,-68.4167,-8.635268361205855,-1.6891699747795883,,,-8.635268361205855,-1.533307880146361,,
205,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FPM00091948.csv,1970-02-1700:00:00+00,2023-03-3100:00:00+00,481344,-23.1303,-134.965,,,,,,,,
206,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071926.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1522689,64.3167,-96.0,-11.249726935583876,-2.066366775848655,,,-11.249726935583876,-1.985422925141798,,
207,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FPM00091925.csv,1968-01-0100:00:00+00,2023-03-3100:00:00+00,700098,-9.8061,-139.036,,,,,,,,
208,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ENM00026038.csv,1965-01-0100:00:00+00,2023-05-0600:00:00+00,945439,59.3981,24.6028,,,,,,,,
209,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CHM00057494.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1282393,30.6,114.05,,,,,,,,
210,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FSM00061998.csv,1968-02-0100:00:00+00,2023-03-3112:00:00+00,508029,-49.3522,70.2433,,,,,,,,
211,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FJM00091680.csv,1966-05-1100:00:00+00,2023-05-0600:00:00+00,822615,-17.75,177.45,,,,,,,,
212,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071964.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1443521,60.7328,-135.097,-11.76389792249885,,,,-11.76389792249885,,,
213,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FRM00007481.csv,1975-06-0100:00:00+00,2011-02-2806:00:00+00,723961,45.7264,5.0778,,,,,,,,
214,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FPM00091958.csv,1967-01-0100:00:00+00,2023-03-3118:00:00+00,659924,-27.6183,-144.335,,,,,,,,
215,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071945.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1657869,58.8333,-122.6,,,,,,,,
216,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071934.csv,1965-01-0100:00:00+00,2023-05-0600:00:00+00,1572856,60.0261,-111.929,-12.260801460736168,-1.456296462353687,,,-12.260801460736168,-1.4748339761876104,,
217,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FGM00081405.csv,1965-02-1012:00:00+00,2023-03-3112:00:00+00,1039099,4.8222,-52.3653,,,,,,,,
218,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GLM00004417.csv,2012-01-1812:00:00+00,2023-05-0612:00:00+00,194130,72.5803,-38.4586,,,,,,,,
219,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_DRM00078486.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1189941,18.4333,-69.8833,,,,,,,,
220,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071925.csv,1970-02-1700:00:00+00,2023-05-0612:00:00+00,1887753,69.1333,-105.067,-10.510505115995244,-2.431768195807523,0.42430186521927127,-1.1744459912045484,-10.510505115995244,-2.3895764794307808,0.42430186521927127,-1.1744459912045484
221,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CJM00078384.csv,1965-01-0112:00:00+00,2023-05-0612:00:00+00,1421100,19.2917,-81.3583,,,,,,,,
222,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071917.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1892317,79.9833,-85.9333,,,,,,,,
223,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071924.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1808684,74.7042,-94.9681,,,,,,,,
224,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_CAM00071957.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1958515,68.3167,-133.517,-9.809717363747435,-1.2733122310373926,-0.11759591001956446,-0.42296405574423085,-9.809717363747435,-1.3621148084053198,-0.11759591001956446,-0.42296405574423085
225,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FPM00091938.csv,1966-05-1100:00:00+00,2023-03-3112:00:00+00,1083901,-17.5553,-149.615,,,,,,,,
226,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GMM00010113.csv,2011-06-2018:00:00+00,2023-05-0612:00:00+00,386674,53.7139,7.1525,,,,,,,,
227,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FIM00002935.csv,1965-01-0100:00:00+00,2016-12-3118:00:00+00,1378221,62.3975,25.6708,-3.491735986635754,,,,-3.491735986635754,,,
228,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GMM00010468.csv,2000-09-1200:00:00+00,2006-08-3100:00:00+00,197164,51.55,12.0667,,,,,,,,
229,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FRM00007110.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1240262,48.4442,-4.4119,,,,,,,,
230,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FRM00007761.csv,1965-01-0112:00:00+00,2023-05-0612:00:00+00,1163395,41.9181,8.7928,,,,,,,,
231,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FRM00007645.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1266980,43.8569,4.4064,,,,,,,,
232,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FKM00088889.csv,1990-01-0105:00:00+00,2023-05-0600:00:00+00,1396453,-51.82,-58.4481,,,,,,,,
233,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GMM00010962.csv,1982-04-0106:00:00+00,2023-05-0506:00:00+00,154198,47.8019,11.0119,,,,,,,,
234,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FOM00006011.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1407398,62.0231,-6.7647,,,,,,,,
235,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_HOM00078721.csv,2008-01-1615:00:00+00,2012-11-3018:00:00+00,12086,14.3667,-87.6167,,,,,,,,
236,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FRM00007510.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1387729,44.8306,-0.6914,,,,,,,,
237,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FIM00002836.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1725693,67.3667,26.6289,,,,,,,,
238,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ICM00004089.csv,1996-02-2212:00:00+00,2023-05-0612:00:00+00,123369,65.2833,-14.4,,,,,,,,
239,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GMM00010954.csv,2004-05-2806:00:00+00,2023-05-0506:00:00+00,439135,47.8364,10.8722,,,,,,,,
240,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GMM00010304.csv,1972-01-1307:00:00+00,2023-05-0512:00:00+00,794876,52.7333,7.3333,,,,,,,,
241,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GLM00004339.csv,1980-10-2512:00:00+00,2023-05-0612:00:00+00,1139741,70.4844,-21.9511,,,,,,,,
242,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_EIM00003953.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,2106662,51.9381,-10.2433,,,,,,,,
243,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FIM00002963.csv,1965-01-0100:00:00+00,2023-05-0618:00:00+00,1910572,60.8139,23.4975,-2.545303792303484,,,,-2.545303792303484,,,
244,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GLM00004360.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1294527,65.6111,-37.6367,,,,,,,,
245,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GLM00004220.csv,1965-01-0100:00:00+00,2023-05-0700:00:00+00,1332849,68.7081,-52.8517,,,,,,,,
246,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GIM00008495.csv,1965-01-0100:00:00+00,2015-10-0206:00:00+00,1474461,36.15,-5.35,,,,,,,,
247,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GLM00004320.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1345925,76.7694,-18.6681,,,,,,,,
248,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GMM00010200.csv,1965-01-0100:00:00+00,2011-08-3112:00:00+00,1086443,53.3894,7.2269,,,,,,,,
249,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_IDM00096147.csv,2006-01-2000:00:00+00,2023-04-2412:00:00+00,383403,3.95,108.383,,,,,,,,
250,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GRM00016622.csv,1965-01-0100:00:00+00,2023-05-0606:00:00+00,720812,40.5272,22.9714,,,,,,,,
251,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GLM00004270.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1398291,61.1667,-45.4167,,,,,,,,
252,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_EZM00011520.csv,1969-10-1612:00:00+00,2023-05-0612:00:00+00,2433697,50.0078,14.4469,-20.734458285758805,-1.1957686963824374,0.9108143923241825,-0.5383022272005897,-20.734458285758805,-1.0682596407219624,0.9108143923241825,-0.5383022272005897
253,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042027.csv,1965-01-0212:00:00+00,2023-05-0600:00:00+00,380959,34.0833,74.8333,,,,,,,,
254,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042397.csv,1988-11-0112:00:00+00,2015-08-3000:00:00+00,239094,26.6667,88.3667,,,,,,,,
255,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042314.csv,1978-09-0200:00:00+00,2023-04-1000:00:00+00,369577,27.4833,95.0167,,,,,,,,
256,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_IDM00096237.csv,1986-05-0100:00:00+00,2023-05-0612:00:00+00,508692,-2.1667,106.133,,,,,,,,
257,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_IDM00096163.csv,1988-08-0900:00:00+00,2023-05-0612:00:00+00,520908,-0.7883,100.281,,,,,,,,
258,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042361.csv,1978-10-0100:00:00+00,2023-05-0600:00:00+00,401675,26.2333,78.25,,,,,,,,
259,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GRM00016754.csv,1965-01-0100:00:00+00,2023-05-0500:00:00+00,787228,35.3353,25.1819,,,,,,,,
260,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_HRM00014430.csv,1982-03-0100:00:00+00,2023-05-0512:00:00+00,600932,44.0969,15.3403,,,,,,,,
261,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042101.csv,1978-04-0100:00:00+00,2023-05-0600:00:00+00,546837,30.3333,76.4667,,,,,,,,
262,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042379.csv,1981-04-0200:00:00+00,2023-05-0600:00:00+00,412991,26.75,83.3667,,,,,,,,
263,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GPM00078897.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1024467,16.2639,-61.5164,,,,,,,,
264,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042667.csv,1983-08-0100:00:00+00,2023-05-0600:00:00+00,393583,23.2833,77.35,,,,,,,,
265,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042701.csv,1993-04-2523:00:00+00,2023-05-0600:00:00+00,334240,23.3167,85.3167,,,,,,,,
266,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GMM00010035.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1632184,54.5333,9.55,,,,,,,,
267,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042492.csv,1983-12-0100:00:00+00,2023-05-0300:00:00+00,462269,25.6,85.1667,,,,,,,,
268,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_IDM00096749.csv,1967-02-1200:00:00+00,2023-05-0612:00:00+00,756045,-6.1167,106.65,,,,,,,,
269,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GRM00016716.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1070775,37.8897,23.7417,,,,,,,,
270,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042369.csv,1967-05-1112:00:00+00,2023-05-0600:00:00+00,631608,26.75,80.8833,,,,,,,,
271,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042724.csv,1978-09-0100:00:00+00,2023-05-0600:00:00+00,448786,23.8833,91.25,,,,,,,,
272,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042339.csv,1965-01-0212:00:00+00,2023-05-0600:00:00+00,680534,26.3,73.0167,,,,,,,,
273,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042647.csv,1965-01-0112:00:00+00,2023-05-0600:00:00+00,626887,23.0667,72.6333,,,,,,,,
274,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042874.csv,1994-04-0211:00:00+00,2023-05-0523:00:00+00,246683,21.2333,81.65,,,,,,,,
275,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GMM00010238.csv,1969-10-0812:00:00+00,2023-05-0612:00:00+00,1628441,52.8167,9.9333,,,,,,,,
276,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_HUM00012982.csv,1965-06-2900:00:00+00,2023-05-0612:00:00+00,1078022,46.25,20.1,,,,,,,,
277,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GMM00010184.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1886558,54.0978,13.4075,-19.936402252659715,-1.2847497210951948,0.7289299814204804,-0.525559060947306,-19.936402252659715,-1.1892263041022273,0.7289299814204804,-0.525559060947306
278,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FMM00091413.csv,1965-01-0100:00:00+00,2023-05-0712:00:00+00,2478861,9.4833,138.067,,,,,,,,
279,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FMM00091334.csv,1965-01-0100:00:00+00,2023-05-0712:00:00+00,2551055,7.45,151.833,,,,,,,,
280,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00042410.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,770606,26.1,91.5833,,,,,,,,
281,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_FMM00091348.csv,1965-01-0100:00:00+00,2023-05-0712:00:00+00,2537118,6.95,158.2,,,,,,,,
282,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_GMM00010410.csv,1965-08-1912:00:00+00,2023-05-0612:00:00+00,1785260,51.4056,6.9686,,,,,,,,
283,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_HRM00014240.csv,1965-01-0200:00:00+00,2023-05-0612:00:00+00,1321366,45.8219,16.0336,,,,,,,,
284,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_IRM00040821.csv,2005-09-0200:00:00+00,2012-09-0600:00:00+00,25574,31.9,54.2833,,,,,,,,
285,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_INM00043041.csv,1981-01-0100:00:00+00,2023-05-0600:00:00+00,356253,19.0833,82.0333,,,,,,,,
