,station,start,end,obs,lat,lon,rh,temp,u,v,rh_h,temp_h,u_h,v_h
0,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AGM00060686.csv,2011-06-0112:00:00+00,2012-06-3018:00:00+00,2981,21.3333,0.95,,,,,,,,
1,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094238.csv,2012-03-1400:00:00+00,2012-11-2900:00:00+00,7580,-19.6422,134.183,,,,,,,,
2,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094653.csv,2004-06-2223:00:00+00,2023-02-1508:00:00+00,5956,-32.1297,133.697,,,,,,,,
3,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AGM00060549.csv,1987-03-0112:00:00+00,2012-07-0912:00:00+00,44151,33.5333,-0.2833,,,,,,,,
4,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AFM00040911.csv,2010-03-0100:00:00+00,2014-12-3121:00:00+00,51564,36.7,67.2,,,,,,,,
5,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AYM00089625.csv,2006-04-2712:00:00+00,2023-05-0612:00:00+00,101741,-75.1017,123.412,,,,,,,,
6,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AYM00089662.csv,1987-01-1300:00:00+00,2023-01-3112:00:00+00,103524,-74.6958,164.092,,,,,,,,
7,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AFM00040990.csv,1976-07-0300:00:00+00,2014-10-1400:00:00+00,97971,31.5,65.85,,,,,,,,
8,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AYM00089055.csv,1982-07-0612:00:00+00,2023-05-0112:00:00+00,154119,-64.2333,-56.7167,,,,,,,,
9,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AYM00089062.csv,2002-01-0712:00:00+00,2023-05-0512:00:00+00,243906,-67.5661,-68.1297,,,,,,,,
10,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AGM00060656.csv,1998-01-0112:00:00+00,2023-05-0600:00:00+00,271676,27.7,-8.1667,,,,,,,,
11,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ARM00087047.csv,1965-06-0100:00:00+00,2014-03-2612:00:00+00,315638,-24.85,-65.4833,,,,,,,,
12,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094750.csv,1965-01-0323:00:00+00,2023-01-2500:00:00+00,269867,-34.9469,150.535,,,,,,,,
13,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AMM00037789.csv,1965-01-0100:00:00+00,2022-06-1422:00:00+00,447805,40.2169,44.5017,,,,,,,,
14,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BCM00068032.csv,1991-07-3012:00:00+00,2012-07-2200:00:00+00,10851,-19.9833,23.4167,,,,,,,,
15,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ARM00087418.csv,1974-01-0100:00:00+00,2023-05-0612:00:00+00,373196,-32.8333,-68.7833,,,,,,,,
16,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AUM00011120.csv,1998-06-2300:00:00+00,2023-05-0602:00:00+00,376503,47.2603,11.3439,-0.9934761878315599,0.3209118066085744,-0.011137663173472147,,-0.7214760568607387,0.3398208215804603,0.006476377812926704,
17,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094647.csv,1995-08-0123:00:00+00,2012-10-0800:00:00+00,345695,-31.6667,128.867,,,,,,,,
18,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BCM00068240.csv,1986-10-0112:00:00+00,2011-10-2312:00:00+00,73274,-24.55,25.9167,,,,,,,,
19,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094430.csv,1994-11-0122:00:00+00,2023-05-0600:00:00+00,422046,-26.6136,118.537,,,,,,,,
20,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094767.csv,1976-07-0103:00:00+00,2023-04-0612:00:00+00,413470,-33.9464,151.173,,,,,,,,
21,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ARM00087715.csv,1965-01-0112:00:00+00,2023-05-0612:00:00+00,361566,-38.95,-68.1333,,,,,,,,
22,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AGM00060630.csv,1965-01-0412:00:00+00,2023-05-0600:00:00+00,441081,27.2333,2.5,0.8555512075199263,0.18699998497536655,,,1.1121258791813797,0.155127941998079,,
23,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AFM00040948.csv,1966-01-0700:00:00+00,2021-08-1400:00:00+00,443047,34.55,69.2167,,,,,,,,
24,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AYM00089022.csv,1965-01-0112:00:00+00,2023-02-0112:00:00+00,524489,-75.445,-26.2181,-1.313960633319459,0.08645844644310804,,,-0.7780331749798425,0.11749432113276635,,
25,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094170.csv,1998-10-2623:00:00+00,2023-05-0500:00:00+00,479582,-12.6778,141.921,0.5832218111068912,0.06414048785831465,-0.14115027439056207,-0.04344646425260558,1.0185913093239485,-0.017003632730393962,-0.11875244533678557,-0.0193811278276604
26,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AYM00089002.csv,1984-05-0312:00:00+00,2023-05-0612:00:00+00,496879,-70.6667,-8.25,1.211517251889429,0.03870181267653691,0.024895722414794128,-0.21904238911725274,1.538009609099498,0.035912600757184554,0.04039436135061441,-0.20235783547844993
27,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094403.csv,1988-04-2023:00:00+00,2023-05-0500:00:00+00,496533,-28.8044,114.699,,,,,,,,
28,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094374.csv,1993-04-0223:00:00+00,2022-12-0200:00:00+00,487071,-23.3753,150.477,,,,,,,,
29,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AYM00089642.csv,1973-02-0600:00:00+00,2023-05-0500:00:00+00,456981,-66.6631,140.001,1.9290613650398631,0.11055315031541289,0.2156115495462506,0.07050792828912002,1.5895724861422036,0.09094181292225738,0.20752839287644645,0.053518854216260604
30,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094150.csv,1985-11-1022:00:00+00,2023-05-0500:00:00+00,527030,-12.2742,136.82,2.1617434233801123,0.23019684617047212,,,2.6197525888786974,0.20108325223995763,,
31,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AUM00011010.csv,1987-03-0406:00:00+00,2023-05-0602:00:00+00,493789,48.2353,14.1881,0.005159423464259753,0.3300932238786595,0.047061977474143764,-0.11236594035295552,0.30781853652981783,0.35290622562388835,0.07079661675009129,-0.08860644278817138
32,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AUM00011240.csv,1987-01-0206:00:00+00,2023-05-0602:00:00+00,486854,46.9931,15.4392,-0.14760179608560017,0.3700107982895108,-0.07225342959339906,0.03415625570347578,0.08559892428615007,0.38682284600573263,-0.054585170497853774,0.05302333785191189
33,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BEM00006496.csv,1999-02-1705:00:00+00,2021-03-2215:00:00+00,18230,50.4822,6.1814,,,,,,,,
34,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094638.csv,1969-06-1823:00:00+00,2023-05-0500:00:00+00,591754,-33.83,121.893,,,,,,,,
35,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ARM00087860.csv,1965-01-0112:00:00+00,2023-05-0612:00:00+00,580380,-45.7833,-67.5,0.6272556146504825,,,,0.841923331053039,,,
36,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ARM00087344.csv,1965-01-0112:00:00+00,2023-05-0612:00:00+00,604216,-31.3167,-64.2167,2.8425739108465438,,,,2.926767306842773,,,
37,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ARM00087155.csv,1965-01-0212:00:00+00,2023-05-0612:00:00+00,690378,-27.45,-59.05,1.6719141433819442,0.09083231922009569,0.52825494254332,,1.75353602551849,0.14748152540736315,0.5329506145043709,
38,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ARM00087623.csv,1965-07-0100:00:00+00,2023-05-0512:00:00+00,571189,-36.5667,-64.2667,0.8503193910591921,0.1332784669368999,0.019606525218997518,-0.18854071307023118,0.8763193892266468,0.1792661076481255,0.027120704477539677,-0.18104072767869187
39,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094326.csv,1965-01-0123:00:00+00,2023-04-2100:00:00+00,647075,-23.795,133.889,,,,,,,,
40,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094910.csv,1965-11-0123:00:00+00,2023-05-0500:00:00+00,642703,-35.1583,147.457,3.517141738057478,0.14226627154274532,,,3.949734218443018,-0.253499753399757,,
41,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094821.csv,1965-01-0123:00:00+00,2023-05-0400:00:00+00,638028,-37.7472,140.774,,,,,,,,
42,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094802.csv,1965-07-0123:00:00+00,2023-05-0600:00:00+00,599062,-34.9414,117.802,,,,,,,,
43,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094332.csv,1975-05-2500:00:00+00,2023-05-0400:00:00+00,743810,-20.6778,139.488,1.1770712281908298,0.26660453860416655,0.4059914777780224,,1.669531806232957,0.1565200199302405,0.43134119836778856,
44,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AYM00089564.csv,1965-01-0123:00:00+00,2023-05-0612:00:00+00,797186,-67.6017,62.8753,2.0325410359360476,0.24189403665897957,-0.032467249342738626,-0.1444973517379394,2.2338757367782747,0.2119479695892462,-0.007146377378592215,-0.11925849736845123
45,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094461.csv,1965-01-0123:00:00+00,2023-05-0612:00:00+00,759708,-25.0342,128.301,0.32521160702429514,0.3147737792724296,-0.08042774061773429,0.3566142259903789,1.523670013911911,0.1141903961658247,-0.06860018913781743,0.36880903574930635
46,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BEM00006458.csv,2005-01-0400:00:00+00,2023-05-0600:00:00+00,266837,50.7456,4.7633,,,,,,,,
47,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094510.csv,1965-01-0123:00:00+00,2023-05-0600:00:00+00,816652,-26.4139,146.256,1.0678633674857114,0.2081058850437413,0.1537692716900444,0.18032098764789972,1.4519630575099025,0.013587028190725978,0.1751471322795706,0.20280388442028754
48,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094637.csv,1965-01-0123:00:00+00,2023-05-0600:00:00+00,684531,-30.7847,121.453,1.0370677063949856,0.27959647793424275,,,1.4673016862170383,-0.2574031888497474,,
49,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AYM00089009.csv,1965-01-0100:00:00+00,2023-05-0700:00:00+00,694891,-90.0,0.0,,,,,,,,
50,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094711.csv,1965-01-0123:00:00+00,2023-05-0400:00:00+00,693291,-31.4839,145.829,4.26953167960969,0.08883183180060573,-0.07444236416347356,-0.5727509717741313,4.759350320664132,-0.23443715634758103,-0.0447016458570598,-0.5425011865173888
51,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AGM00060571.csv,1965-01-0112:00:00+00,2023-05-0500:00:00+00,743286,31.5,-2.25,1.5027976934831533,0.22463014923048644,0.08708223845040049,-0.015054833453313371,0.21223320258475037,0.3101501098838461,0.11760073097791761,0.015677089601354038
52,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094995.csv,1965-01-0123:00:00+00,2023-05-0600:00:00+00,694353,-31.5422,159.079,1.0402254364661814,0.3531744871629256,,,1.3672588831760617,0.0024952228608200885,,
53,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AGM00060680.csv,1965-01-0112:00:00+00,2023-05-0500:00:00+00,780527,22.8,5.4333,1.2215897921617294,0.3527334984629307,-0.0795074917141198,-0.031001353616728657,1.8987091985265225,0.3224724497370072,-0.048953461579101014,-0.00034742377371615513
54,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AYM00089532.csv,1966-02-1114:00:00+00,2023-05-0612:00:00+00,895393,-69.0053,39.5811,0.5327741660433306,0.09695799230264147,-0.1721822785678821,-0.09925086247080955,0.6229891444830181,0.10265254084332322,0.11390665932906578,0.16499932769616307
55,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00095527.csv,1965-01-1323:00:00+00,2023-05-0500:00:00+00,654763,-29.4897,149.847,3.877725873565986,0.1463296182412499,0.043988572535241154,,4.3599623907368645,-0.1471961524475829,0.07007736634948859,
56,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094203.csv,1965-06-0523:00:00+00,2023-05-0600:00:00+00,747946,-17.9475,122.235,1.3711730607053905,0.1847793088479413,-0.005476996551479507,0.01635738207262852,1.749263208924956,0.20327913854526955,0.01337282679916352,0.03633142565614243
57,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AEM00041217.csv,1984-03-0200:00:00+00,2023-05-0612:00:00+00,991402,24.4333,54.65,0.834533420726384,0.2366338656541418,-0.2770439800353517,-0.17556970183529816,0.8931735051463007,0.08924008096215588,-0.27112828435226016,-0.16969825883298617
58,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094312.csv,1965-01-0123:00:00+00,2023-05-0500:00:00+00,696398,-20.3725,118.632,2.0182784261537234,0.2027605861912242,-0.09290391792423096,-0.1479413222535249,2.5384611937502664,0.015391687622742924,-0.06407484550014408,-0.11782873184961236
59,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094866.csv,1999-08-2012:00:00+00,2023-05-0612:00:00+00,793627,-37.6656,144.832,1.7673440144770338,0.1831953142963465,0.09580529149649586,-0.004747911022525036,1.2707709045318187,0.05846414881552535,0.10402486839544087,0.0049203431701405256
60,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094659.csv,1965-01-0122:00:00+00,2023-05-0600:00:00+00,782042,-31.1558,136.805,1.4693375551542416,0.2074142846810034,0.05122566515291104,-0.0619723129186829,1.805740838722135,-0.1266674262287667,0.07269596966341708,-0.039676847629705386
61,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094776.csv,1966-05-3112:00:00+00,2023-05-0600:00:00+00,816664,-32.7933,151.836,1.4272902218498695,0.22852506964570635,,,1.9763048476110943,-0.3282968112455212,,
62,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AGM00060390.csv,1965-01-0112:00:00+00,2023-05-0600:00:00+00,977266,36.6833,3.2167,2.1540765896219782,0.15777777830496967,0.28881085672548473,-0.07873817627210002,2.071520747470732,0.18144805484205248,0.29955794923835605,-0.09385002935743444
63,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AYM00089664.csv,1965-01-0100:00:00+00,2023-05-0700:00:00+00,658338,-77.85,166.667,1.6627949053066724,0.12144608081102065,0.1328309638196968,0.204959158426978,1.843338452034915,0.17352523287265229,0.1401777378799344,0.21234806507630619
64,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094294.csv,1965-01-0123:00:00+00,2019-12-3100:00:00+00,776319,-19.2483,146.766,,,,,,,,
65,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094299.csv,1965-01-0123:00:00+00,2023-05-0612:00:00+00,802386,-16.2833,149.965,1.9203964698854417,0.20765307970196836,0.1235516511548353,0.03899887830879726,2.0725506104194826,0.2461496141591833,0.13101008250729865,0.04660657834835453
66,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094302.csv,1988-07-1023:00:00+00,2023-05-0612:00:00+00,922770,-22.2406,114.097,1.3644624386465731,0.28147688037682755,-0.05972565784295688,-0.059961121695731694,1.5750023417845584,0.047722095807264206,-0.04507758981392335,-0.044173010377878644
67,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BGM00041923.csv,1966-01-0900:00:00+00,2023-05-0600:00:00+00,234546,23.7667,90.3833,0.3388984890910863,0.35226052586375656,,,0.3417982185562077,0.35118098870774167,,
68,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BNM00065330.csv,2006-06-1918:00:00+00,2008-11-2112:00:00+00,27667,9.35,2.6167,,,,,,,,
69,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ARM00087576.csv,1965-01-0100:00:00+00,2022-04-2612:00:00+00,916108,-34.8167,-58.5333,0.7290188581881832,-0.01796190517374256,-0.0186242780000127,0.044068170771825226,1.114983113996532,0.07009093328931001,-0.00996502359101021,0.05274125087556488
70,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AYM00089611.csv,1965-01-0111:00:00+00,2023-05-0612:00:00+00,1075548,-66.2825,110.523,1.1016740615241998,0.09643982489996329,0.20933117677353458,-0.007104045980158547,1.6979239758086744,-0.01204462461764062,0.22984237926913845,0.013439689379108005
71,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094578.csv,1965-01-0123:00:00+00,2023-05-0612:00:00+00,958958,-27.3917,153.129,1.6346516496187544,0.25280312533500315,0.15700883076699695,-0.3829275995032888,2.531838113236047,0.04885728131873085,0.18235723304022838,-0.35665092526436587
72,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BEM00006447.csv,1965-01-0100:00:00+00,2021-03-1212:00:00+00,778592,50.7969,4.3581,0.008256956822137245,0.10916341159504779,,,0.1683442422143449,0.1179625637618863,,
73,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094610.csv,1965-01-0123:00:00+00,2023-05-0612:00:00+00,1334479,-31.9275,115.976,1.193432711160168,0.23841293778481795,0.004930811226656922,-0.03365510075121329,1.3945418195978185,0.19742153597504158,0.020925818423995685,-0.01662019527096156
74,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00081729.csv,2014-01-1718:00:00+00,2015-12-0106:00:00+00,138271,-3.2944,-60.6283,,,,,,,,
75,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AYM00089571.csv,1969-04-0123:00:00+00,2023-05-0600:00:00+00,1033094,-68.5744,77.9672,1.8959557201691788,0.1960144073137911,0.14912647351958866,-0.08211863310053193,1.91054563037197,0.24859235973997268,0.16360716551407614,-0.06760716750904464
76,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094975.csv,1966-09-0712:00:00+00,2023-05-0612:00:00+00,1345802,-42.8339,147.503,0.8539129626801005,0.17609583239474122,-0.09387148578539316,-0.1822233783344097,1.0907274493358203,-0.11671120141636675,-0.07496169624474791,-0.1625375082094454
77,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082107.csv,2008-04-1612:00:00+00,2023-02-1412:00:00+00,191739,-0.1167,-66.9667,,,,,,,,
78,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BDM00078016.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1329279,32.3669,-64.6772,0.4793872198700466,0.26074419453511083,-0.1669785435089326,0.15188462365455715,0.5795472257626987,0.3235565087394774,-0.1504916769408635,0.10643777701894595
79,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BFM00078073.csv,1977-12-1412:00:00+00,2020-07-2012:00:00+00,689001,25.05,-77.4667,-0.6624921353804237,0.3345433853180659,-0.5186472775073294,,-0.6829186739996903,0.38863035630579984,-0.5697742089503233,
80,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094120.csv,1965-01-0123:00:00+00,2023-05-0612:00:00+00,1341836,-12.4239,130.893,1.0283814952278665,0.1909293758025608,-0.20135144702584395,0.09800344338684076,0.3220958271112783,0.1536571999809422,-0.18525402627633736,0.11503846810065202
81,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094672.csv,1965-01-0111:00:00+00,2023-05-0612:00:00+00,1353631,-34.9525,138.52,1.3686076235246347,0.15711509636824086,0.009803702967533587,-0.03653419813281648,1.6927976510265046,-0.23818454372941697,0.02656317599167919,-0.01880935240284794
82,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082022.csv,2004-09-2512:00:00+00,2023-05-0612:00:00+00,387751,2.8333,-60.7,,,,,,,,
83,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082026.csv,2006-11-2512:00:00+00,2023-05-0612:00:00+00,371697,2.2239,-55.9472,,,,,,,,
84,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082099.csv,2005-05-0912:00:00+00,2023-05-0612:00:00+00,354124,0.05,-51.0667,,,,,,,,
85,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BOM00033041.csv,1970-01-2612:00:00+00,2022-04-1700:00:00+00,686365,52.4019,30.9631,,,,,,,,
86,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082397.csv,1973-08-0212:00:00+00,2019-07-2612:00:00+00,323057,-3.7667,-38.6,,,,,,,,
87,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BBM00078954.csv,1965-07-3012:00:00+00,2023-05-0612:00:00+00,1634607,13.0667,-59.4833,0.963835234610482,0.07845278617217764,-0.03437997926483112,0.08174701005107235,0.7567985427432021,0.041338010987649,-0.06355545443798384,0.029803668360254162
88,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082244.csv,2006-10-0412:00:00+00,2023-05-0612:00:00+00,388813,-2.4333,-54.7167,,,,,,,,
89,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_AUM00011035.csv,1965-01-0100:00:00+00,2023-05-0612:00:00+00,1928896,48.2486,16.3564,0.46594913662582005,0.364733979983296,-0.08302998957288286,0.07297520856031527,0.2591559978202281,0.3448070859179092,-0.07401356761068725,0.08370864971187124
90,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082281.csv,1971-02-0612:00:00+00,2021-03-3112:00:00+00,374249,-2.6,-44.2333,,,,,,,,
91,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_ASM00094998.csv,1965-01-0111:00:00+00,2023-05-0612:00:00+00,1306911,-54.4994,158.937,0.7064173982845249,0.29161009990393405,0.09314271955283224,-0.25274470560404344,1.2760616897225698,0.06770792413589144,0.1174813297968226,-0.22849671172255834
92,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082678.csv,1971-04-1712:00:00+00,2019-04-0512:00:00+00,226121,-6.7667,-43.0167,,,,,,,,
93,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082765.csv,1970-02-1512:00:00+00,2019-12-3112:00:00+00,163412,-7.3333,-47.4667,,,,,,,,
94,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082411.csv,2006-10-0112:00:00+00,2023-03-0212:00:00+00,317074,-4.25,-69.9333,,,,,,,,
95,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082532.csv,2006-10-0112:00:00+00,2023-05-0612:00:00+00,358209,-5.8167,-61.2833,,,,,,,,
96,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082400.csv,1974-06-1612:00:00+00,2023-05-0612:00:00+00,432777,-3.85,-32.4167,0.42143503690656225,0.3136389509091578,,,0.24702785031046756,0.29914162969871677,,
97,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082900.csv,1969-04-2412:00:00+00,2019-08-1312:00:00+00,292696,-8.05,-34.9167,,,,,,,,
98,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082705.csv,2004-10-0112:00:00+00,2023-05-0612:00:00+00,370674,-7.5833,-72.7667,,,,,,,,
99,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082983.csv,1970-05-2712:00:00+00,2020-09-2712:00:00+00,319477,-9.3833,-40.4833,,,,,,,,
100,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BHM00078583.csv,1980-07-0600:00:00+00,2023-05-0612:00:00+00,1139819,17.5333,-88.3,0.4708670605941656,0.15855684086850788,-0.1316129794846612,-0.1265813845382936,0.46420068408540804,0.15459875872861814,-0.15825944356249616,-0.16543806622535745
101,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082917.csv,2004-10-0300:00:00+00,2023-05-0612:00:00+00,369163,-10.0,-67.8,,,,,,,,
102,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082332.csv,1967-06-0912:00:00+00,2023-05-0612:00:00+00,759355,-3.15,-59.9833,0.3127199616376864,0.18545901073206972,-0.051473823210279296,-0.14190453096955605,0.5899133341216455,0.19102080239471012,-0.03714896037706675,-0.12758560745525313
103,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00083229.csv,1970-01-0212:00:00+00,2018-10-2512:00:00+00,235844,-13.0167,-38.5167,,,,,,,,
104,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00083288.csv,1970-09-0412:00:00+00,2015-02-1412:00:00+00,204023,-13.2667,-43.4167,,,,,,,,
105,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082824.csv,1991-09-0412:00:00+00,2023-05-0612:00:00+00,474899,-8.7667,-63.9167,1.7016711076606441,0.2401283397039159,-0.21950543671424486,0.27959608222560867,2.010981750404542,0.16089132229855016,-0.20657050453387032,0.2923799833116133
106,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082193.csv,1968-07-3012:00:00+00,2023-05-0612:00:00+00,832026,-1.3833,-48.4833,1.0655108436939478,0.17567852940770956,0.10394214786029814,-0.43739880845093043,1.1670915233938532,0.18728184061800307,0.1261411876726289,-0.41519892532071284
107,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082599.csv,1967-01-1812:00:00+00,2023-05-0612:00:00+00,628396,-5.9167,-35.25,0.2728755846645146,0.20825569656137113,0.1312340967676033,0.038902327369295345,0.5933870040305006,0.22478391608421933,0.15645035603010624,0.06401199605384328
108,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00082965.csv,1987-06-0412:00:00+00,2023-05-0612:00:00+00,519546,-9.8667,-56.1,1.8905352090949492,0.11649341965388224,-0.28820013352277624,-0.3439605492725992,2.3865273600280563,0.13820470053329253,-0.2651076117879596,-0.3205470677008996
109,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00083498.csv,1975-04-0512:00:00+00,2016-08-0612:00:00+00,188254,-17.7333,-39.25,,,,,,,,
110,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00083362.csv,1996-07-1212:00:00+00,2021-09-3012:00:00+00,492836,-15.65,-56.1,4.177468767767909,0.29895060508484256,-0.23035222575800413,-0.04298761268551647,5.428273178780677,0.32784559916633954,-0.20282723583290563,-0.015483903766239728
111,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00083208.csv,1967-03-2713:00:00+00,2023-03-0912:00:00+00,592968,-12.7,-60.1,2.5945246253027903,0.13942440331395808,0.09853905734866363,0.029996111610342786,3.245674899994696,0.06812355610505533,0.11722365592878506,0.048618657327627074
112,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00083525.csv,2006-10-0712:00:00+00,2023-05-0612:00:00+00,329029,-18.8833,-48.2167,,,,,,,,
113,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00083554.csv,2002-05-2412:00:00+00,2023-02-0100:00:00+00,407109,-19.0,-57.6667,5.669905674199463,0.050232576710559036,-0.16803836818538626,-0.0711862446711501,5.933054704406089,0.07412901090412044,-0.1546317343879049,-0.05760418268468649
114,/users/staff/uvoggenberger/scratch/RHARM_2/cleaned_BRM00083650.csv,1967-04-1612:00:00+00,2019-04-1612:00:00+00,294005,-20.5,-29.3167,,,,,,,,
