rda/UADB_windc_030969.nc,30969,  49.60, 117.30,,,,
rda/UADB_windc_030669.nc,30669,  53.00, 117.40,,,,
rda/UADB_windc_035756.nc,35756,  46.88,  64.67,,,,
rda/UADB_windc_025621.nc,25621,  64.00, 158.90,  53.38,-167.90,19501231,19631114
rda/UADB_windc_032227.nc,32227,  59.10, 159.98,,,,
rda/UADB_windc_025902.nc,25902,  60.70, 151.70,,,,
rda/UADB_trhc_031883.nc,31883,  45.88, 134.97,,,,
rda/UADB_windc_017095.nc,17095,  38.90,  41.28,,,,
rda/UADB_windc_036622.nc,36622,  47.30,  80.70,,,,
rda/UADB_windc_036778.nc,36778,  44.80,  78.70,,,,
rda/UADB_windc_029854.nc,29854,  53.00,  89.00,,,,
rda/UADB_windc_030469.nc,30469,  55.10, 116.70,,,,
rda/UADB_windc_030858.nc,30858,  51.20, 113.72,,,,
rda/UADB_windc_035225.nc,35225,  50.75,  56.53,,,,
rda/UADB_windc_040586.nc,40586,  14.65,  49.40,,,,
rda/UADB_windc_040588.nc,40588,  15.33,  42.62,,,,
rda/UADB_windc_030565.nc,30565,  54.45, 116.52,,,,
rda/UADB_windc_058005.nc,58005,  34.40, 115.62,,,,
rda/UADB_windc_041950.nc,41950,  21.43,  91.97,,,,
rda/UADB_windc_051701.nc,51701,  40.45,  75.38, -12.02, -77.13,19571001,19950101
rda/UADB_windc_052633.nc,52633,  38.92,  98.22,,,,
rda/UADB_windc_054765.nc,54765,  37.55, 121.37,  41.96, -71.14,19941215,99991231
rda/UADB_windc_056856.nc,56856,  24.43, 100.90,,,,
rda/UADB_windc_051706.nc,51706,  39.70,  76.35,,,,
rda/UADB_windc_054266.nc,54266,  42.52, 125.63,,,,
rda/UADB_windc_052657.nc,52657,  38.18, 100.30,,,,
rda/UADB_windc_052707.nc,52707,  37.25,  92.62,,,,
rda/UADB_windc_053745.nc,53745,  37.47, 109.58,,,,
rda/UADB_windc_060545.nc,60545,  33.77,   2.93,,,,
rda/UADB_windc_060549.nc,60549,  34.93, 359.57,,,,
rda/UADB_windc_057666.nc,57666,  28.48, 111.73,,,,
rda/UADB_windc_059012.nc,59012,  24.50, 106.00,,,,
rda/UADB_windc_053821.nc,53821,  36.77, 107.20,  37.48, -82.52,19911031,19930615
rda/UADB_windc_048907.nc,48907,  10.00, 105.08,,,,
rda/UADB_windc_051232.nc,51232,  45.67,  82.50,,,,
rda/UADB_windc_057089.nc,57089,  34.02, 113.83,,,,
rda/UADB_windc_055248.nc,55248,  32.07,  84.13,,,,
rda/UADB_windc_054449.nc,54449,  40.00, 119.73,,,,
rda/UADB_windc_051855.nc,51855,  38.13,  85.53,,,,
rda/UADB_windc_053853.nc,53853,  36.70, 110.93,  30.40, -86.47,19961106,99991231
rda/UADB_windc_053868.nc,53868,  36.15, 111.45,  36.02, -84.23,19980901,20001016
rda/UADB_windc_051346.nc,51346,  44.38,  84.50,,,,
rda/UADB_windc_053887.nc,53887,  36.20, 113.12,  38.51, -89.09,19980901,99991231
rda/UADB_windc_057206.nc,57206,  32.43, 105.80,,,,
rda/UADB_windc_053231.nc,53231,  42.37, 108.20,,,,
rda/UADB_windc_053942.nc,53942,  35.83, 109.52,  30.68, -97.68,19901213,99991231
rda/UADB_windc_058626.nc,58626,  28.28, 117.10,,,,
rda/UADB_windc_048811.nc,48811,  21.40, 103.02,,,,
rda/UADB_windc_058647.nc,58647,  28.10, 119.12,,,,
rda/UADB_windc_060608.nc,60608,  28.13,   6.83,,,,
rda/UADB_windc_053446.nc,53446,  40.57, 109.83,,,,
rda/UADB_windc_063676.nc,63676,   0.67,  30.28,,,,
rda/UADB_windc_071146.nc,71146,  53.73, 254.73,,,,
rda/UADB_windc_063013.nc,63013,  15.55,  37.88,,,,
rda/UADB_windc_071488.nc,71488,  57.25, 254.38,,,,
rda/UADB_windc_063478.nc,63478,   5.10,  44.58,,,,
rda/UADB_windc_076648.nc,76648,  20.52, 273.05,,,,
rda/UADB_windc_080081.nc,80081,   7.05, 282.35,,,,
rda/UADB_windc_085295.nc,85295, -20.46, 293.17,,,,
rda/UADB_windc_087281.nc,87281, -29.22, 301.90,,,,
rda/UADB_windc_085486.nc,85486, -28.58, 289.23,,,,
rda/UADB_windc_091949.nc,91949, -18.48, 223.57,,,,
rda/UADB_windc_076730.nc,76730,  18.52, 267.35,,,,
rda/UADB_windc_080413.nc,80413,   7.30, 298.55,  -5.63, 146.50,19440101,19441031
rda/UADB_windc_078810.nc,78810,   8.60, 281.87,,,,
rda/UADB_windc_087400.nc,87400, -32.83, 289.92,,,,
rda/UADB_windc_099877.nc,99877,  34.23,  67.27,,,,
rda/UADB_windc_091764.nc,91764,  14.20, 189.60,,,,
rda/UADB_windc_076827.nc,76827,  16.80, 265.00,,,,
rda/UADB_windc_094047.nc,94047,  -6.05, 146.73,  44.12,-102.83,19960703,99991231
rda/UADB_windc_082107.nc,82107,  -1.30, 292.95,,,,
rda/UADB_windc_096535.nc,96535,  -1.70, 109.30,,,,
rda/UADB_windc_091928.nc,91928, -14.80, 221.18,,,,
rda/UADB_windc_087127.nc,87127, -27.45, 295.12,,,,
rda/UADB_windc_089595.nc,89595, -72.13,  95.05,,,,
rda/UADB_windc_087673.nc,87673, -38.13, 294.08,,,,
rda/UADB_windc_091931.nc,91931, -16.76, 206.05,,,,
rda/UADB_windc_097460.nc,97460,  -1.62, 124.55,,,,
rda/UADB_windc_096655.nc,96655,  -1.00, 114.00,,,,
rda/UADB_windc_097120.nc,97120,  -2.50, 119.00,,,,
