2/era5.conv._52707,52707,  37.25,  92.62,,,,
2/era5.conv._51077,51077,  47.17,  88.37,,,,
2/era5.conv._30469,30469,  55.10, 116.70,,,,
2/era5.conv._51232,51232,  45.67,  82.50,,,,
2/era5.conv._62780,62780,  12.90,  23.50,,,,
2/era5.conv._57089,57089,  34.02, 113.83,,,,
2/era5.conv._51346,51346,  44.38,  84.50,,,,
2/era5.conv._62850,62850,   8.80,  27.40,,,,
2/era5.conv._62940,62940,   4.60,  28.40,,,,
2/era5.conv._62951,62951,   4.30,  33.60,,,,
2/era5.conv._62955,62955,   4.10,  30.70,,,,
2/era5.conv._63013,63013,  15.55,  37.88,,,,
2/era5.conv._54765,54765,  37.55, 121.37,  41.96, -71.14,19941215,99991231
2/era5.conv._63478,63478,   5.10,  44.58,,,,
2/era5.conv._57206,57206,  32.43, 105.80,,,,
2/era5.conv._57208,57208,  32.33, 105.68,,,,
2/era5.conv._63676,63676,   0.67,  30.28,,,,
2/era5.conv._54851,54851,  36.00, 119.00,,,,
2/era5.conv._30565,30565,  54.45, 116.52,,,,
2/era5.conv._53231,53231,  42.37, 108.20,,,,
2/era5.conv._53446,53446,  40.57, 109.83,,,,
2/era5.conv._55248,55248,  32.07,  84.13,,,,
2/era5.conv._58626,58626,  28.28, 117.10,,,,
2/era5.conv._6:51077,51077,  47.17,  88.37,,,,
2/era5.conv._64452,64452,  -2.60,  16.20,,,,
2/era5.conv._30669,30669,  53.00, 117.40,,,,
2/era5.conv._58647,58647,  28.10, 119.12,,,,
2/era5.conv._55690,55690,  28.50,  91.80,,,,
2/era5.conv._51706,51706,  39.70,  76.35,,,,
2/era5.conv._6:99014,99014,  30.00,-140.00,,,,
2/era5.conv._67045,67045, -17.00,  46.80,,,,
2/era5.conv._60545,60545,  33.77,   2.93,,,,
2/era5.conv._61696,61696,  33.10, -45.70,,,,
2/era5.conv._6:99017,99017,  43.00,-167.00,,,,
2/era5.conv._6:99018,99018,  40.00,-172.00,,,,
2/era5.conv._6:99021,99021,  27.67,-145.00,,,,
2/era5.conv._57666,57666,  28.48, 111.73,,,,
2/era5.conv._59012,59012,  24.50, 106.00,,,,
2/era5.conv._6:60675,60675,  24.60,   1.23,,,,
2/era5.conv._6:99024,99024,  39.00, 153.00,,,,
2/era5.conv._60608,60608,  28.13,   6.83,,,,
2/era5.conv._6:99223,99223,  29.00, 135.00,,,,
2/era5.conv._6:99368,99368, -40.00,  10.00,,,,
2/era5.conv._6:99999,99999,  79.60, 144.60,,,,
2/era5.conv._62670,62670,  18.30,  36.40,,,,
2/era5.conv._62681,62681,  17.60,  36.10,,,,
2/era5.conv._53745,53745,  37.47, 109.58,,,,
2/era5.conv._62740,62740,  14.20,  24.70,,,,
2/era5.conv._53782,53782,  37.87, 113.55,,,,
2/era5.conv._53821,53821,  36.77, 107.20,  37.48, -82.52,19911031,19930615
2/era5.conv._78810,78810,   8.60, -78.13,,,,
2/era5.conv._78825,78825,  10.30,-109.20,,,,
2/era5.conv._53853,53853,  36.70, 110.93,  30.40, -86.47,19961106,99991231
2/era5.conv._53868,53868,  36.15, 111.45,  36.02, -84.23,19980901,20001016
2/era5.conv._53887,53887,  36.20, 113.12,  38.51, -89.09,19980901,99991231
2/era5.conv._6:85487,85487, -28.60, -70.78,,,,
2/era5.conv._31883,31883,  45.88, 134.97,,,,
2/era5.conv._87673,87673, -38.13, -65.92,,,,
2/era5.conv._25621,25621,  64.00, 158.90,  53.38,-167.90,19501231,19631114
2/era5.conv._91949,91949, -18.48,-136.43,,,,
2/era5.conv._53942,53942,  35.83, 109.52,  30.68, -97.68,19901213,99991231
2/era5.conv._9:1212,1212,  44.38,  84.50,,,,
2/era5.conv._9:2040,2040,  34.02, 113.83,,,,
2/era5.conv._9:2041,2041,  32.43, 105.80,,,,
2/era5.conv._9:2068,2068,  28.28, 117.10,,,,
2/era5.conv._9:2070,2070,  28.10, 119.12,,,,
2/era5.conv._9:2071,2071,  28.02, 120.67,,,,
2/era5.conv._34398,34398,  49.67,  49.48,,,,
2/era5.conv._9:2163,2163,  15.55,  37.88,,,,
2/era5.conv._96533,96533,   1.08, 109.67,,,,
2/era5.conv._9:1217,1217,  38.13,  85.53,,,,
2/era5.conv._9:1223,1223,  40.57, 109.83,,,,
2/era5.conv._99910,99910,  67.30,   4.30,,,,
2/era5.conv._9:1244,1244,  34.02, 113.83,,,,
2/era5.conv._6:88956,88956, -66.90, -66.97,,,,
2/era5.conv._84027,84027,   1.00, -79.70,,,,
2/era5.conv._9:3131,3131,  37.55, 121.37,,,,
2/era5.conv._99911,99911,  31.50,-140.10,,,,
2/era5.conv._99912,99912,  50.00,-145.90,,,,
2/era5.conv._88956,88956, -66.90, -66.97,,,,
2/era5.conv._99913,99913,   2.00, 130.00,,,,
2/era5.conv._9:3783,3783,  76.65, 148.58,,,,
2/era5.conv._9:1245,1245,  32.43, 105.80,,,,
2/era5.conv._91764,91764,  14.20,-170.40,,,,
2/era5.conv._10257,10257, -62.30, -99.00,,,,
2/era5.conv._10261,10261,  31.00, 143.60,,,,
2/era5.conv._10270,10270,  86.10,-109.70,,,,
2/era5.conv._10271,10271,  29.40, 156.00,,,,
2/era5.conv._10277,10277,  36.60,  16.30,,,,
2/era5.conv._10280,10280, -43.70, 154.90,,,,
2/era5.conv._10289,10289,  17.80, 164.00,,,,
2/era5.conv._10292,10292,  14.50, 110.10,,,,
2/era5.conv._10293,10293,  29.20,-128.30,,,,
2/era5.conv._10295,10295,  34.80, 144.00,,,,
2/era5.conv._10297,10297, -35.20,  22.40,,,,
2/era5.conv._10300,10300,  50.00, -34.00,,,,
2/era5.conv._10303,10303,  83.10, 139.70,,,,
2/era5.conv._9:1259,1259,  28.28, 117.10,,,,
2/era5.conv._9:1260,1260,  28.10, 119.12,,,,
2/era5.conv._76648,76648,  20.52, -86.95,,,,
2/era5.conv._10094,10094, -57.80,  94.80,,,,
2/era5.conv._10095,10095, -28.50,  95.40,,,,
2/era5.conv._10098,10098, -70.30,  65.10,,,,
2/era5.conv._10100,10100, -55.20, 100.00,,,,
2/era5.conv._10102,10102,  31.40, -13.90,   6.23, -10.37,19420701,19470331
2/era5.conv._10104,10104, -53.90, 104.90,,,,
2/era5.conv._10105,10105, -38.00, 105.00,,,,
2/era5.conv._10109,10109, -53.00, 109.80,,,,
2/era5.conv._10110,10110, -52.40, 110.00,,,,
2/era5.conv._10116,10116,  17.10, 108.30,,,,
2/era5.conv._10124,10124,  34.10, -55.50,,,,
2/era5.conv._85487,85487, -28.60, -70.78,,,,
2/era5.conv._10126,10126,  20.00, 126.70,,,,
2/era5.conv._10135,10135,  14.20, 135.00,,,,
2/era5.conv._10137,10137, -42.00, 137.50,,,,
2/era5.conv._10142,10142,  22.50, 142.10,,,,
2/era5.conv._10143,10143, -41.00, 143.20,,,,
2/era5.conv._10146,10146, -29.40,-146.90,,,,
2/era5.conv._10150,10150,  27.00, 150.00,,,,
2/era5.conv._89175,89175, -78.80, 174.70,,,,
2/era5.conv._6:99008,99008,  38.00, -71.00,,,,
2/era5.conv._9:4116,4116, -72.13,  95.05,,,,
2/era5.conv._9:4117,4117, -74.08,  97.48,,,,
2/era5.conv._6:99009,99009,  59.00, -19.00,,,,
2/era5.conv._6:99010,99010,  52.50, -20.00,,,,
2/era5.conv._76827,76827,  16.80, -95.00,,,,
2/era5.conv._80081,80081,   7.05, -77.65,,,,
2/era5.conv._89595,89595, -72.13,  95.05,,,,
2/era5.conv._89596,89596, -74.08,  97.48,,,,
2/era5.conv._91928,91928, -14.80,-138.82,,,,
2/era5.conv._91931,91931, -16.76,-153.95,,,,
2/era5.conv._9:1326,1326, -26.83, -65.20,,,,
2/era5.conv._9:1329,1329, -29.22, -58.10,,,,
2/era5.conv._80413,80413,   7.30, -61.45,  -5.63, 146.50,19440101,19441031
2/era5.conv._25902,25902,  60.70, 151.70,,,,
2/era5.conv._80464,80464,   1.90, -67.10,,,,
2/era5.conv._9:1338,1338, -36.73, -59.83,,,,
2/era5.conv._9:1339,1339, -38.13, -65.92,,,,
2/era5.conv._32207,32207,  48.05, 153.25,,,,
2/era5.conv._9:3704,3704,  27.67,-145.00,,,,
2/era5.conv._9:3705,3705,  43.00,-167.00,,,,
2/era5.conv._9:3708,3708,  39.00, 153.00,,,,
2/era5.conv._35225,35225,  50.75,  56.53,,,,
2/era5.conv._32227,32227,  59.10, 159.98,,,,
2/era5.conv._32379,32379,  56.10, 159.90,,,,
2/era5.conv._99008,99008,  38.00, -71.00,,,,
2/era5.conv._99009,99009,  59.00, -19.00,,,,
2/era5.conv._78361,78361,  21.00, -75.70,,,,
2/era5.conv._10153,10153,  33.90, -63.60,,,,
2/era5.conv._99010,99010,  52.50, -20.00,,,,
2/era5.conv._10154,10154,  -9.20, 154.00,,,,
2/era5.conv._10155,10155, -31.60,-155.80,,,,
2/era5.conv._10159,10159,  39.20, -66.80,,,,
2/era5.conv._10163,10163, -26.50, 163.20,,,,
