	file	kind	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
10	era5.1759.conv.6:100241	ORPHAN	0-20888-0-6:100241	 	11	6:100241	 	 	 	 	 	147.0	-18.8	 	19710829	19710829	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
11	era5.1759.conv.6:106240	ORPHAN	0-20888-0-6:106240	 	12	6:106240	 	 	 	 	 	-170.8	44.6	 	19730530	19730530	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
12	era5.1759.conv.6:100312	ORPHAN	0-20888-0-6:100312	 	13	6:100312	 	 	 	 	 	-31.2	20.3	 	19710517	19710517	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
13	era5.1759.conv.6:101051	ORPHAN	0-20888-0-6:101051	 	14	6:101051	 	 	 	 	 	105.1	-60.8	 	19711125	19711125	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
14	era5.1759.conv.6:108999	ORPHAN	0-20888-0-6:108999	 	15	6:108999	 	 	 	 	 	-69.8	11.9	 	19710103	19711102	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107]	 	 	 	 	 	 	 	 
15	era5.1759.conv.6:102704	ORPHAN	0-20888-0-6:102704	 	16	6:102704	 	 	 	 	 	-109.7	86.1	 	19710625	19710625	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
16	era5.1759.conv.6:100337	ORPHAN	0-20888-0-6:100337	 	17	6:100337	 	 	 	 	 	-33.7	62.5	 	19710620	19710620	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
17	era5.1759.conv.6:108425	COORDINATE_ISSUES	0-20666-0-6:108425	 	18	6:108425	 	 	 	 	 			 	19710503	19711006	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
18	era5.1759.conv.6:104068	ORPHAN	0-20888-0-6:104068	 	19	6:104068	 	 	 	 	 	-19.1	58.7	 	19710310	19710310	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
19	era5.1759.conv.6:100518	ORPHAN	0-20888-0-6:100518	 	20	6:100518	 	 	 	 	 	141.8	-58.6	 	19720505	19720505	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
20	era5.1759.conv.6:100600	ORPHAN	0-20888-0-6:100600	 	21	6:100600	 	 	 	 	 	154.1	-36.1	 	19720906	19720906	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
21	era5.1759.conv.6:109390	ORPHAN	0-20888-0-6:109390	 	22	6:109390	 	 	 	 	 	-68.4	39.0	 	19730103	19730103	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
22	era5.1759.conv.6:108239	ORPHAN	0-20888-0-6:108239	 	23	6:108239	 	 	 	 	 	-19.2	53.2	 	19710503	19710503	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
23	era5.1759.conv.6:20567	ORPHAN	0-20888-0-6:20567	 	24	6:20567	 	 	 	 	 	73.0	0.83	 	19440101	19461201	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
24	era5.1759.conv.6:109345	ORPHAN	0-20888-0-6:109345	 	25	6:109345	 	 	 	 	 	-37.5	34.5	 	19720806	19720806	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107]	 	 	 	 	 	 	 	 
25	era5.1759.conv.6:105252	COORDINATE_ISSUES	0-20666-0-6:105252	 	26	6:105252	 	 	 	 	 			 	19710602	19711021	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
26	era5.1759.conv.6:104930	COORDINATE_ISSUES	0-20666-0-6:104930	 	27	6:104930	 	 	 	 	 			 	19710415	19710515	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
27	era5.1759.conv.6:101098	ORPHAN	0-20888-0-6:101098	 	28	6:101098	 	 	 	 	 	109.8	-53.9	 	19710910	19710910	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
28	era5.1759.conv.6:103758	ORPHAN	0-20888-0-6:103758	 	29	6:103758	 	 	 	 	 	107.5	18.5	 	19730525	19730525	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
29	era5.1759.conv.1:57893	ORPHAN	0-20888-0-1:57893	 	30	1:57893	 	 	 	 	 	114.9	26.78	 	19790911	19790920	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
30	era5.1759.conv.6:101645	ORPHAN	0-20888-0-6:101645	 	31	6:101645	 	 	 	 	 	-164.5	-13.1	 	19710223	19710223	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
31	era5.1759.conv.6:100303	ORPHAN	0-20888-0-6:100303	 	32	6:100303	 	 	 	 	 	-30.3	61.3	 	19710417	19710417	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
32	era5.1759.conv.6:109245	ORPHAN	0-20888-0-6:109245	 	33	6:109245	 	 	 	 	 	-37.5	24.5	 	19730228	19730228	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
33	era5.1759.conv.1:25621	ORPHAN	0-20888-0-1:25621	 	34	1:25621	 	 	 	 	 	158.9	64.0	 	19620609	19620913	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
34	era5.1759.conv.6:104012	ORPHAN	0-20888-0-6:104012	 	35	6:104012	 	 	 	 	 	4.0	66.4	 	19711104	19711104	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
35	era5.1759.conv.6:101267	MATCHING_ID_NONMATCHING_COORD	0-20777-0-6:101267	 	36	6:101267	 	 	 	 	 	[126.7, 126.7]	[20.0, 20.0]	 	19710724	19710724	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
36	era5.1759.conv.6:100313	ORPHAN	0-20888-0-6:100313	 	37	6:100313	 	 	 	 	 	-0.3	64.8	 	19710616	19710616	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
37	era5.1759.conv.6:109034	ORPHAN	0-20888-0-6:109034	 	38	6:109034	 	 	 	 	 	144.2	80.2	 	19710113	19710113	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
38	era5.1759.conv.6:101736	ORPHAN	0-20888-0-6:101736	 	39	6:101736	 	 	 	 	 	-173.6	-35.4	 	19710724	19710724	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
39	era5.1759.conv.6:102772	ORPHAN	0-20888-0-6:102772	 	40	6:102772	 	 	 	 	 	16.3	36.6	 	19720120	19720120	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
40	era5.1759.conv.6:101432	ORPHAN	0-20888-0-6:101432	 	41	6:101432	 	 	 	 	 	143.2	-41.0	 	19710703	19710703	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
41	era5.1759.conv.6:109336	ORPHAN	0-20888-0-6:109336	 	42	6:109336	 	 	 	 	 	-74.3	33.6	 	19730112	19730112	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
42	era5.1759.conv.6:106156	ORPHAN	0-20888-0-6:106156	 	43	6:106156	 	 	 	 	 	-40.8	38.0	 	19731213	19731213	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
43	era5.1759.conv.6:106533	ORPHAN	0-20888-0-6:106533	 	44	6:106533	 	 	 	 	 	135.0	27.8	 	19710727	19710727	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
44	era5.1759.conv.6:104275	ORPHAN	0-20888-0-6:104275	 	45	6:104275	 	 	 	 	 	-55.0	17.7	 	19720613	19730531	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
45	era5.1759.conv.6:101533	MATCHING_ID_NONMATCHING_COORD	0-20777-0-6:101533	 	46	6:101533	 	 	 	 	 	[-63.6, -63.6]	[33.9, 33.9]	 	19710620	19710620	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
46	era5.1759.conv.6:104646	ORPHAN	0-20888-0-6:104646	 	47	6:104646	 	 	 	 	 	-16.2	44.6	 	19710517	19710517	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
47	era5.1759.conv.6:106269	ORPHAN	0-20888-0-6:106269	 	48	6:106269	 	 	 	 	 	109.3	16.9	 	19730115	19730115	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
48	era5.1759.conv.6:106331	ORPHAN	0-20888-0-6:106331	 	49	6:106331	 	 	 	 	 	-163.1	30.0	 	19711113	19711113	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
49	era5.1759.conv.6:100058	ORPHAN	0-20888-0-6:100058	 	50	6:100058	 	 	 	 	 	107.5,107.6,107.5,107.7,107.5,107.6	18.5,18.7,18.7,18.6,18.3,18.3	 	19720708	19730612	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
50	era5.1759.conv.6:100157	ORPHAN	0-20888-0-6:100157	 	51	6:100157	 	 	 	 	 	-15.7	44.8	 	19710419	19710419	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
51	era5.1759.conv.6:100473	ORPHAN	0-20888-0-6:100473	 	52	6:100473	 	 	 	 	 	155.1	24.3	 	19710419	19720706	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
52	era5.1759.conv.6:100439	ORPHAN	0-20888-0-6:100439	 	53	6:100439	 	 	 	 	 	-43.9	25.7	 	19710421	19710421	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
53	era5.1759.conv.6:100150	ORPHAN	0-20888-0-6:100150	 	54	6:100150	 	 	 	 	 	-15.0	44.6	 	19711102	19711102	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
54	era5.1759.conv.6:100479	ORPHAN	0-20888-0-6:100479	 	55	6:100479	 	 	 	 	 	-47.9	54.1	 	19710923	19710923	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
55	era5.1759.conv.6:100797	ORPHAN	0-20888-0-6:100797	 	56	6:100797	 	 	 	 	 	79.7	-38.5	 	19710731	19710731	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
56	era5.1759.conv.6:102617	ORPHAN	0-20888-0-6:102617	 	57	6:102617	 	 	 	 	 	-168.1	23.4	 	19730209	19730225	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
57	era5.1759.conv.6:100042	ORPHAN	0-20888-0-6:100042	 	58	6:100042	 	 	 	 	 	-4.2	64.8	 	19710816	19710816	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
58	era5.1759.conv.6:107770	ORPHAN	0-20888-0-6:107770	 	59	6:107770	 	 	 	 	 	-66.0	34.0	 	19730324	19730324	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
59	era5.1759.conv.6:103037	ORPHAN	0-20888-0-6:103037	 	60	6:103037	 	 	 	 	 	139.7	83.1	 	19710826	19710826	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
60	era5.1759.conv.1:30469	ORPHAN	0-20888-0-1:30469	 	61	1:30469	 	 	 	 	 	116.7	55.1	 	19621123	19660131	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
61	era5.1759.conv.6:100977	ORPHAN	0-20888-0-6:100977	 	62	6:100977	 	 	 	 	 	97.7	-37.1	 	19710715	19710715	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
62	era5.1759.conv.6:100182	ORPHAN	0-20888-0-6:100182	 	63	6:100182	 	 	 	 	 	-18.2	58.8	 	19711030	19711030	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
63	era5.1759.conv.6:100404	ORPHAN	0-20888-0-6:100404	 	64	6:100404	 	 	 	 	 	107.7	18.6	 	19721009	19721009	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
64	era5.1759.conv.1:30858	ORPHAN	0-20888-0-1:30858	 	65	1:30858	 	 	 	 	 	113.72	51.2	 	19760714	19791129	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
65	era5.1759.conv.6:103584	ORPHAN	0-20888-0-6:103584	 	66	6:103584	 	 	 	 	 	-19.5	49.1	 	19711009	19711009	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
66	era5.1759.conv.6:105245	ORPHAN	0-20888-0-6:105245	 	67	6:105245	 	 	 	 	 	5.1	64.3	 	19711111	19711111	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
67	era5.1759.conv.6:101091	ORPHAN	0-20888-0-6:101091	 	68	6:101091	 	 	 	 	 	109.1	-34.3	 	19711025	19711025	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
68	era5.1759.conv.6:101558	ORPHAN	0-20888-0-6:101558	 	69	6:101558	 	 	 	 	 	-155.8	-31.6	 	19710722	19710722	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
69	era5.1759.conv.6:108107	ORPHAN	0-20888-0-6:108107	 	70	6:108107	 	 	 	 	 	-7.7	60.0	 	19710710	19710710	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
70	era5.1759.conv.6:104141	ORPHAN	0-20888-0-6:104141	 	71	6:104141	 	 	 	 	 	-33.9	37.6	 	19710706	19710706	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
71	era5.1759.conv.6:101651	MATCHING_ID_NONMATCHING_COORD	0-20777-0-6:101651	 	72	6:101651	 	 	 	 	 	[165.1, 165.1]	[-25.6, -25.6]	 	19710710	19710710	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
72	era5.1759.conv.6:102086	ORPHAN	0-20888-0-6:102086	 	73	6:102086	 	 	 	 	 	1.7	-27.4	 	19720618	19720618	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
73	era5.1759.conv.6:103892	ORPHAN	0-20888-0-6:103892	 	74	6:103892	 	 	 	 	 	110.0	16.4	 	19730912	19730912	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
74	era5.1759.conv.6:103899	ORPHAN	0-20888-0-6:103899	 	75	6:103899	 	 	 	 	 	130.5	27.5	 	19731220	19731220	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
75	era5.1759.conv.6:100455	ORPHAN	0-20888-0-6:100455	 	76	6:100455	 	 	 	 	 	-45.5	46.9	 	19710923	19710923	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
76	era5.1759.conv.6:105926	ORPHAN	0-20888-0-6:105926	 	77	6:105926	 	 	 	 	 	-146.4	42.5	 	19730602	19730602	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
77	era5.1759.conv.6:100717	ORPHAN	0-20888-0-6:100717	 	78	6:100717	 	 	 	 	 	71.7	-53.3	 	19710323	19710323	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
78	era5.1759.conv.6:109639	ORPHAN	0-20888-0-6:109639	 	79	6:109639	 	 	 	 	 	-11.2	-23.0	 	19710721	19710721	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
79	era5.1759.conv.6:105151	ORPHAN	0-20888-0-6:105151	 	80	6:105151	 	 	 	 	 	-31.9	87.1	 	19721104	19721104	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
80	era5.1759.conv.6:100015	ORPHAN	0-20888-0-6:100015	 	81	6:100015	 	 	 	 	 	1.5	65.5	 	19711102	19711102	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
81	era5.1759.conv.6:100427	ORPHAN	0-20888-0-6:100427	 	82	6:100427	 	 	 	 	 	107.1,107.0	18.8,18.8	 	19721009	19721010	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
82	era5.1759.conv.6:100127	ORPHAN	0-20888-0-6:100127	 	83	6:100127	 	 	 	 	 	107.2,107.2,107.2,107.2	20.6,20.5,20.7,20.4	 	19721013	19730823	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
83	era5.1759.conv.6:100327	ORPHAN	0-20888-0-6:100327	 	84	6:100327	 	 	 	 	 	-32.7	61.7	 	19710419	19710419	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
84	era5.1759.conv.1:36778	ORPHAN	0-20888-0-1:36778	 	85	1:36778	 	 	 	 	 	78.7	44.8	 	19661021	19680430	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
85	era5.1759.conv.6:100698	ORPHAN	0-20888-0-6:100698	 	86	6:100698	 	 	 	 	 	-69.8	37.1	 	19710920	19710920	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
86	era5.1759.conv.6:100959	ORPHAN	0-20888-0-6:100959	 	87	6:100959	 	 	 	 	 	-130.7	35.0	 	19721015	19721015	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
87	era5.1759.conv.6:100948	ORPHAN	0-20888-0-6:100948	 	88	6:100948	 	 	 	 	 	94.8	-57.8	 	19711007	19711007	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
88	era5.1759.conv.3:0N2	ORPHAN	0-20888-0-3:0N2	 	89	3:0N2	 	 	 	 	 	-45.7	49.0	 	19620527	19630626	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
89	era5.1759.conv.6:103196	ORPHAN	0-20888-0-6:103196	 	90	6:103196	 	 	 	 	 	136.1	39.0	 	19710409	19710409	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
90	era5.1759.conv.1:30669	ORPHAN	0-20888-0-1:30669	 	91	1:30669	 	 	 	 	 	117.4	53.0	 	19620928	19641231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
91	era5.1759.conv.6:100006	ORPHAN	0-20888-0-6:100006	 	92	6:100006	 	 	 	 	 	-0.6	64.5	 	19711030	19711030	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
92	era5.1759.conv.6:101502	COORDINATE_ISSUES	0-20666-0-6:101502	 	93	6:101502	 	 	 	 	 			 	19720815	19721014	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
93	era5.1759.conv.6:101632	MATCHING_ID_NONMATCHING_COORD	0-20777-0-6:101632	 	94	6:101632	 	 	 	 	 	[163.2, 163.2]	[-26.5, -26.5]	 	19710711	19710711	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
94	era5.1759.conv.6:102177	ORPHAN	0-20888-0-6:102177	 	95	6:102177	 	 	 	 	 	-147.4	30.7	 	19720626	19720710	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
95	era5.1759.conv.1:54723	ORPHAN	0-20888-0-1:54723	 	96	1:54723	 	 	 	 	 	117.8	37.68	 	19771020	19791204	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
96	era5.1759.conv.6:108289	COORDINATE_ISSUES	0-20666-0-6:108289	 	97	6:108289	 	 	 	 	 			 	19710415	19710503	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
97	era5.1759.conv.6:100358	ORPHAN	0-20888-0-6:100358	 	98	6:100358	 	 	 	 	 	8.8	68.1	 	19720320	19720928	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
98	era5.1759.conv.6:105922	ORPHAN	0-20888-0-6:105922	 	99	6:105922	 	 	 	 	 	107.3	-3.2	 	19710924	19710924	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
99	era5.1759.conv.6:103767	ORPHAN	0-20888-0-6:103767	 	100	6:103767	 	 	 	 	 	-132.5	20.0	 	19730602	19730602	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
100	era5.1759.conv.6:103791	ORPHAN	0-20888-0-6:103791	 	101	6:103791	 	 	 	 	 	134.2	30.9	 	19730802	19730805	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
101	era5.1759.conv.6:108417	ORPHAN	0-20888-0-6:108417	 	102	6:108417	 	 	 	 	 	-37.9	51.4	 	19711111	19711111	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
102	era5.1759.conv.6:106369	ORPHAN	0-20888-0-6:106369	 	103	6:106369	 	 	 	 	 	107.4	17.6	 	19720204	19720204	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
