	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	file
51	0-20000-0-74455	0	52	C:5111	3	QUAD CITY, IA.			0	-90.58166666666666	41.61138888888889		19271014	19271022	1	0	63	NMS	0	Rock Island									[106, 107, 117]							L.Haimberger	0	13.0		4.4	era5.3188.conv.C:5111
52	0-20000-0-16324	0	53	C:5624	3	GROTTAGLIE			0	17.399722222222227	40.517222222222216		19260216	19260919	1	0	63	NMS	0	Taranto									[106, 107]							L.Haimberger	0	15.3		0.7	era5.3188.conv.C:5624
53	0-246-0-151049	0	54	C:5522	3	TAMPERE SATAKUNNANKATU			0	23.76472222222223	61.50111111111111		19340518	19340519	1	0	63	NMS	0	Tampere									[38, 85, 117]							L.Haimberger	0	0.3		1.1	era5.3188.conv.C:5522
54	0-246-0-101503	0	55	C:5509	3	KAUHAVA AIRFIELD			0	23.04361111111111	63.12027777777778		19350610	19350612	1	0	63	NMS	0	Lapua									[38, 85, 117]							L.Haimberger	0	1.8		19.4	era5.3188.conv.C:5509
55	0-20000-0-83630	0	56	C:4902	3	FRANCA (83630-0)			0	-47.43333333333333	-20.55		19230612	19231020	1	0	63	NMS	0	Franca									[106, 107]							L.Haimberger	0	4.1		0.4	era5.3188.conv.C:4902
56	0-20000-0-16289	0	57	C:5614	3	NAPOLI/CAPODICHINO			0	14.290833333333332	40.88444444444443		19260309	19260309	1	0	63	NMS	0	Naples									[106, 107]							L.Haimberger	0	7.0		0.4	era5.3188.conv.C:5614
57	0-20000-0-07667	0	58	C:5106	3	HYERES			0	6.14638888888889	43.094444444444456		19270217	19271012	1	0	63	NMS	0	Sollies-Pont									[106, 107]							L.Haimberger	0	17.3		9.7	era5.3188.conv.C:5106
58	0-20000-0-11747	0	59	C:5289	3	PROSTEJOV			0	17.134722222222226	49.4525		19260914	19271024	1	0	63	NMS	0	Prostejov									[106, 107]							L.Haimberger	0	2.0		1.3	era5.3188.conv.C:5289
59	0-20500-0-94843	0	60	C:6074	3	SUNFLOWER			0	-80.75	43.13		19260504	19260531	1	0	63	NMS	0	Woodstock									[38, 85, 117]							L.Haimberger	0	0.0		0.4	era5.3188.conv.C:6074
60	0-20000-0-72226	0	61	C:5245	3	MONTGOMERY/DANNELLY,  AL.			0	-86.4	32.3		19280315	19280316	1	0	63	NMS	0	Montgomery									[38, 85, 117]							L.Haimberger	0	12.9		1.5	era5.3188.conv.C:5245
61	0-20000-0-43128	0	62	C:5987	3	HYDERABAD AIRPORT			0	78.46666666666667	17.45		19500607	19500607	1	0	63	NMS	0	Hyderabad									[106, 107]							L.Haimberger	0	8.9		0.8	era5.3188.conv.C:5987
62	0-807-0-Valandovo	0	63	C:5484	3	VALANDOVO			0	22.55638888888889	41.315		19180109	19180110	1	0	63	NMS	0	Valandovo									[106, 107]							L.Haimberger	0	9.7		10.0	era5.3188.conv.C:5484
63	0-20000-0-07354	0	64	C:5097	3	CHATEAUROUX DEOLS			0	1.7411111111111113	46.86972222222222		19280318	19280318	1	0	63	NMS	0	Chateauroux									[106, 107]							L.Haimberger	0	9.0		1.7	era5.3188.conv.C:5097
64	0-20400-0-5564	0	65	C:5564	3	Otto Nordenskjöld Glacier			0	-49.37	66.87		19260805	19260805	1	0	63	NMS	0	Nuuk									[106, 107]							L.Haimberger	0	0.0		319.1	era5.3188.conv.C:5564
65	0-20000-0-13455	0	66	C:5191	3	HERCEG NOVI-IGALO			0	18.55	42.45		19270216	19270216	1	0	63	NMS	0	Trebinje									[106, 107]							L.Haimberger	0	4.7		37.7	era5.3188.conv.C:5191
66	0-20000-0-16158	0	67	C:5602	3	PISA S. GIUSTO			0	10.395555555555557	43.6825		19251213	19330105	1	0	63	NMS	0	Leghorn									[38, 85, 106, 107]							L.Haimberger	0	16.6		1.3	era5.3188.conv.C:5602
67	0-20000-0-42339	0	68	C:5805	3	JODHPUR			0	73.01666666666667	26.3		19360125	19360202	1	0	63	NMS	0	Jodhpur									[38, 85]							L.Haimberger	0	4.7		2.7	era5.3188.conv.C:5805
68	0-20000-0-16121	0	69	C:5595	3	GENOVA			0	8.921111111111111	44.41944444444446		19290113	19290113	1	0	63	NMS	0	Genoa									[106, 107]							L.Haimberger	0	2.7		4.4	era5.3188.conv.C:5595
69	0-20400-0-5085	0	70	C:5085	3	Capo Mele			0	8.2	43.08		19271014	19271014	1	0	63	NMS	0	San Remo									[106, 107, 117]							L.Haimberger	0	0.0		89.0	era5.3188.conv.C:5085
70	0-20000-0-20292	0	71	C:4715	3	GMO IM.E.K. FEDOROVA			0	104.29194444444445	77.71305555555556		19370414	19370415	1	0	63	NMS	0	None									[85, 117]							L.Haimberger	0	0.8		None	era5.3188.conv.C:4715
71	0-20000-0-27612	0	72	C:5246	3	MOSKVA VDNH			0	37.61666666666667	55.83333333333334		19250822	19270617	1	0	63	NMS	0	Nikolsko-Arkhangelskiy									[106, 107, 117]							L.Haimberger	0	24.0		1.4	era5.3188.conv.C:5246
72	0-20000-0-33393	0	73	C:5217	3	Lviv			0	23.965	49.8075		19280317	19281117	1	0	63	NMS	0	Lvov									[106, 107]							L.Haimberger	0	2.7		5.0	era5.3188.conv.C:5217
73	0-20000-0-83742	0	74	C:4914	3	VASSOURAS			0	-43.66666666666666	-22.4		19230214	19231020	1	0	63	NMS	0	Mendes									[106, 107]							L.Haimberger	0	15.4		0.6	era5.3188.conv.C:4914
74	0-20400-0-4932	0	75	C:4932	3	Willis Island			0	150.5	-16.5		19230104	19231206	1	0	63	NMS	0	Bowen									[106, 107]							L.Haimberger	0	0.0		456.0	era5.3188.conv.C:4932
75	0-20000-0-16599	0	76	C:5228	3	GUDJA			0	14.5	35.85		19280316	19280316	1	0	63	NMS	0	Sliema									[38, 85]							L.Haimberger	0	5.8		2.1	era5.3188.conv.C:5228
76	0-20000-0-72253	0	77	C:5313	3	SAN ANTONIO/INT., TX.			0	-98.46666666666668	29.53333333333333		19280315	19280315	1	0	63	NMS	0	San Antonio									[38, 85, 117]							L.Haimberger	0	9.2		3.7	era5.3188.conv.C:5313
77	0-20000-0-16233	0	78	C:5619	3	GUIDONIA (16233-0)			0	12.7375	41.98861111111111		19260309	19310310	1	0	63	NMS	0	San Cesareo									[106, 107]							L.Haimberger	0	13.4		6.4	era5.3188.conv.C:5619
78	0-20000-0-07770	0	79	C:5152	3	CAP PERTUSATO			0	9.178333333333333	41.374722222222225		19271028	19281116	1	0	63	NMS	0	La Maddalena									[106, 107, 117]							L.Haimberger	0	27.9		4.4	era5.3188.conv.C:5152
79	0-20000-0-10453	0	80	C:4986	3	BROCKEN			0	10.618333333333334	51.79861111111111		19060103	19060207	1	0	63	NMS	0	Bad Harzburg									[38, 85, 106, 107]							L.Haimberger	0	0.2		10.0	era5.3188.conv.C:4986
80	0-20400-0-4716	0	81	C:4726	3	Mys Shmidta			0	180.53	68.92		19370806	19380607	1	0	63	NMS	0	Anadyr									[38, 85, 117]							L.Haimberger	0	0.0		483.8	era5.3188.conv.C:4726
81	0-20000-0-72356	0	82	C:5077	3	TULSA/INT., OK.			0	-95.88333333333334	36.2		19271014	19271015	1	0	63	NMS	0	Broken Arrow									[38, 85, 117]							L.Haimberger	0	19.7		3.6	era5.3188.conv.C:5077
82	0-20000-0-10169	0	83	C:4981	3	ROSTOCK (RADAR)			0	12.058055555555557	54.17555555555556		19130402	19130602	1	0	63	NMS	0	Rostock									[106, 107]							L.Haimberger	0	10.7		3.5	era5.3188.conv.C:4981
83	0-20000-0-62721	0	84	C:5777	3	KHARTOUM			0	32.55	15.6		19080712	19080916	1	0	63	NMS	0	Khartoum									[106, 107]							L.Haimberger	0	0.0		2.2	era5.3188.conv.C:5777
84	0-20000-0-16531	0	85	C:5359	3	OLBIA COSTA SMERALDA			0	9.517777777777779	40.89861111111111		19271014	19271014	1	0	63	NMS	0	Olbia									[106, 107, 117]							L.Haimberger	0	2.8		1.5	era5.3188.conv.C:5359
85	0-20000-0-20674	0	86	C:4782	3	OSTROV DIKSON			0	80.4063888888889	73.51361111111113		19491116	19491230	1	0	63	NMS	0	None									[38, 85, 117]							L.Haimberger	0	1.5		None	era5.3188.conv.C:4782
86	0-20001-0-16045	0	87	C:5082	3	UDINE/RIVOLTO RDS			0	13.059166666666668	45.98055555555555		19260507	19260508	1	0	63	NMS	0	Udine									[106, 107, 117]							L.Haimberger	0	10.9		6.0	era5.3188.conv.C:5082
87	0-20000-0-08420	0	88	C:5680	3	GRANADA/BASE AEREA			0	-3.631388888888889	37.13722222222222		19240203	19250317	1	0	63	NMS	0	Granada									[106, 107]							L.Haimberger	0	5.5		0.2	era5.3188.conv.C:5680
88	0-20000-0-02667	0	89	C:5691	3	KARLSKRONA-SODERSTJERNA			0	15.586666666666668	56.14305555555556		19311218	19311218	1	0	63	NMS	0	Karlskrona									[106, 107]							L.Haimberger	0	3.0		0.4	era5.3188.conv.C:5691
89	0-20000-0-16061	0	90	C:5626	3	BRIC DELLA CROCE			0	7.731666666666666	45.03333333333333		19251213	19260226	1	0	63	NMS	0	Beinasco									[106, 107]							L.Haimberger	0	8.1		3.7	era5.3188.conv.C:5626
90	0-20000-0-11520	0	91	C:5178	3	PRAHA-LIBUS			0	14.446944444444444	50.007777777777775		19250414	19250416	1	0	63	NMS	0	Prague									[106, 107, 117]							L.Haimberger	0	14.6		6.4	era5.3188.conv.C:5178
91	0-20000-0-12160	0	92	C:6089	3	ELBLAG-MILEJEWO			0	19.543055555555558	54.22305555555555		19260601	19260803	1	0	63	NMS	0	Elblag									[106, 107]							L.Haimberger	0	10.0		2.1	era5.3188.conv.C:6089
92	0-246-0-100928	0	93	C:4995	3	KUMLINGE KK			0	20.746944444444445	60.25833333333333		19140819	19140820	1	0	63	NMS	0	Maarianhamina									[38, 85, 106, 107]							L.Haimberger	0	2.1		49.0	era5.3188.conv.C:4995
93	0-20000-0-42314	0	94	C:5440	3	DIBRUGARH /MOHANBARI			0	95.01666666666668	27.48333333333333		19420319	19420330	1	0	63	NMS	0	Tinsukia									[106, 107]							L.Haimberger	0	24.6		13.3	era5.3188.conv.C:5440
94	0-20000-0-20292	0	95	C:4725	3	GMO IM.E.K. FEDOROVA			0	104.29194444444445	77.71305555555556		19370813	19370814	1	0	63	NMS	0	None									[85, 106, 107, 117]							L.Haimberger	0	0.8		None	era5.3188.conv.C:4725
95	0-20000-0-10488	0	96	C:5118	3	DRESDEN-KLOTZSCHE			0	13.754444444444443	51.12805555555556		19271007	19271007	1	0	63	NMS	0	Dresden									[38, 85, 117]							L.Haimberger	0	5.5		3.6	era5.3188.conv.C:5118
96	0-20400-0-5697	0	97	C:5697	3	Laghouat			0	2.88	33.8		19340222	19340222	1	0	63	NMS	0	Aflu									[106, 107]							L.Haimberger	0	0.0		79.7	era5.3188.conv.C:5697
97	0-20000-0-12560	0	98	C:5143	3	KATOWICE-MUCHOWEC			0	19.032777777777774	50.24055555555557		19271015	19280719	1	0	63	NMS	0	Gliwice									[106, 107]							L.Haimberger	0	26.1		3.1	era5.3188.conv.C:5143
98	0-20400-0-5590	0	99	C:5590	3	Epinal			0	6.45	48.17		19310516	19320305	1	0	63	NMS	0	Epinal									[106, 107]							L.Haimberger	0	0.0		1.5	era5.3188.conv.C:5590
99	0-20001-0-01004	0	100	C:4797	3	NY-ALESUND II			0	11.922222222222222	78.92333333333333		19370707	19370731	1	0	63	NMS	0	None									[106, 107]							L.Haimberger	0	1.2		None	era5.3188.conv.C:4797
100	0-20500-0-35051	0	101	C:5132	3	WOODBRIDGE			0	1.4	52.08		19270613	19271011	1	0	63	NMS	0	Ipswich									[38, 85, 117]							L.Haimberger	0	15.2		18.6	era5.3188.conv.C:5132
101	0-620-2001-08522	0	102	C:6127	3	FUNCHAL			0	-16.8925	32.6475		19350208	19350613	1	0	63	NMS	0	Funchal									[106, 107]							L.Haimberger	0	0.8		1.8	era5.3188.conv.C:6127
102	0-20400-0-5846	0	103	C:5846	3	Weststation			0	-51.13	71.18		19310523	19310719	1	0	63	NMS	0	None									[106, 107]							L.Haimberger	0	0.0		None	era5.3188.conv.C:5846
103	0-20000-0-16158	0	104	C:5286	3	PISA S. GIUSTO			0	10.395555555555557	43.6825		19260507	19271015	1	0	63	NMS	0	Ponsacco									[106, 107, 117]							L.Haimberger	0	28.9		15.2	era5.3188.conv.C:5286
104	0-20000-0-03796	0	105	C:5218	3	LANGDON BAY			0	1.3433333333333333	51.13361111111111		19260914	19270616	1	0	63	NMS	0	Ashford									[38, 85, 117]							L.Haimberger	0	23.4		11.3	era5.3188.conv.C:5218
105	0-20000-0-07143	0	106	C:5096	3	CHARTRES			0	1.5011111111111108	48.460277777777776		19271003	19281112	1	0	63	NMS	0	Chartres									[106, 107]							L.Haimberger	0	1.1		0.6	era5.3188.conv.C:5096
106	0-20000-0-10567	0	107	C:6113	3	GERA-LEUMNITZ			0	12.128888888888891	50.88111111111111		19310112	19340612	1	0	63	NMS	0	Gera									[106, 107]							L.Haimberger	0	4.6		3.8	era5.3188.conv.C:6113
107	0-20000-0-03749	0	108	C:5399	3	MIDDLE WALLOP			0	-1.57	51.14972222222222		19281115	19281115	1	0	63	NMS	0	Winchester									[38, 85, 117]							L.Haimberger	0	17.8		11.5	era5.3188.conv.C:5399
108	0-20000-0-21824	0	109	C:4714	3	TIKSI			0	128.91666666666666	71.58333333333333		19360722	19370519	1	0	63	NMS	0	None									[85, 117]							L.Haimberger	0	0.4		None	era5.3188.conv.C:4714
109	0-246-0-101004	0	110	C:5504	3	HELSINKI KUMPULA			0	24.961388888888887	60.203055555555565		19350220	19351223	1	0	63	NMS	0	Helsinki									[38, 85, 106, 107, 117]							L.Haimberger	0	2.3		2.8	era5.3188.conv.C:5504
110	0-20000-0-72308	0	111	C:5155	3	NORFOLK/INT., VA.			0	-76.2	36.9		19280315	19280316	1	0	63	NMS	0	Norfolk									[38, 85, 117]							L.Haimberger	0	9.5		9.3	era5.3188.conv.C:5155
111	0-20000-0-21824	0	112	C:4741	3	TIKSI			0	128.91666666666666	71.58333333333333		19390707	19391220	1	0	63	NMS	0	None									[38, 39, 85, 117]							L.Haimberger	0	0.4		None	era5.3188.conv.C:4741
112	0-20000-0-16066	0	113	C:5213	3	MILANO MALPENSA			0	8.723055555555558	45.63		19260507	19260508	1	0	63	NMS	0	Lonate Pozzolo									[106, 107, 117]							L.Haimberger	0	5.6		3.2	era5.3188.conv.C:5213
113	0-20000-0-10169	0	114	C:5304	3	ROSTOCK (RADAR)			0	12.058055555555557	54.17555555555556		19260914	19280717	1	0	63	NMS	0	Rostock									[106, 107]							L.Haimberger	0	10.7		3.5	era5.3188.conv.C:5304
114	0-20000-0-63733	0	115	C:4816	3	MUSOMA			0	33.8	-1.5		19080927	19081002	1	0	63	NMS	0	Musoma									[106, 107]							L.Haimberger	0	23.4		23.4	era5.3188.conv.C:4816
