	file	kind	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
105	era5.1761.conv.2:12918	COORDINATE_ISSUES	0-20666-0-2:12918	 	106	2:12918	 	 	 	 	 			 	19310720	19550608	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
106	era5.1761.conv.1:70291	COORDINATE_ISSUES	0-20666-0-1:70291	 	107	1:70291	 	 	 	 	 			 	19421001	19570731	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
107	era5.1761.conv.2:14751	COORDINATE_ISSUES	0-20666-0-2:14751	 	108	2:14751	 	 	 	 	 			 	19381101	19590330	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
108	era5.1761.conv.1:72562	COORDINATE_ISSUES	0-20666-0-1:72562	 	109	1:72562	 	 	 	 	 			 	19301030	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
109	era5.1761.conv.2:23177	COORDINATE_ISSUES	0-20666-0-2:23177	 	110	2:23177	 	 	 	 	 			 	19270730	19480718	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
110	era5.1761.conv.1:72253	COORDINATE_ISSUES	0-20666-0-1:72253	 	111	1:72253	 	 	 	 	 			 	19390422	19660620	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
111	era5.1761.conv.1:72434	COORDINATE_ISSUES	0-20666-0-1:72434	 	112	1:72434	 	 	 	 	 			 	19290718	19590331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
112	era5.1761.conv.1:72734	COORDINATE_ISSUES	0-20666-0-1:72734	 	113	1:72734	 	 	 	 	 			 	19261101	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
113	era5.1761.conv.1:72306	COORDINATE_ISSUES	0-20666-0-1:72306	 	114	1:72306	 	 	 	 	 			 	19410113	19590330	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
114	era5.1761.conv.2:12863	COORDINATE_ISSUES	0-20666-0-2:12863	 	115	2:12863	 	 	 	 	 			 	19420803	19650212	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
115	era5.1761.conv.2:13963	COORDINATE_ISSUES	0-20666-0-2:13963	 	116	2:13963	 	 	 	 	 			 	19390315	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
116	era5.1761.conv.1:72606	COORDINATE_ISSUES	0-20666-0-1:72606	 	117	1:72606	 	 	 	 	 			 	19401025	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
117	era5.1761.conv.1:72221	MATCHING_ID_NONMATCHING_COORD	0-20777-0-1:72221	 	118	1:72221	 	 	 	 	 	[-85.48, -85.48]	[30.48, 30.48]	 	19381101	19641231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
118	era5.1761.conv.1:72231	COORDINATE_ISSUES	0-20666-0-1:72231	 	119	1:72231	 	 	 	 	 			 	19261021	19570420	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
119	era5.1761.conv.1:72440	COORDINATE_ISSUES	0-20666-0-1:72440	 	120	1:72440	 	 	 	 	 			 	19390519	19590331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
120	era5.1761.conv.2:23193	COORDINATE_ISSUES	0-20666-0-2:23193	 	121	2:23193	 	 	 	 	 			 	19321203	19481014	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
121	era5.1761.conv.1:72202	COORDINATE_ISSUES	0-20666-0-1:72202	 	122	1:72202	 	 	 	 	 			 	19450101	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
122	era5.1761.conv.1:72381	COORDINATE_ISSUES	0-20666-0-1:72381	 	123	1:72381	 	 	 	 	 			 	19411221	19791221	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
123	era5.1761.conv.1:72353	COORDINATE_ISSUES	0-20666-0-1:72353	 	124	1:72353	 	 	 	 	 			 	19320401	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
124	era5.1761.conv.2:23068	COORDINATE_ISSUES	0-20666-0-2:23068	 	125	2:23068	 	 	 	 	 			 	19390328	19560531	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
125	era5.1761.conv.1:70326	COORDINATE_ISSUES	0-20666-0-1:70326	 	126	1:70326	 	 	 	 	 			 	19421112	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
126	era5.1761.conv.2:13956	COORDINATE_ISSUES	0-20666-0-2:13956	 	127	2:13956	 	 	 	 	 			 	19320125	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
127	era5.1761.conv.2:13745	COORDINATE_ISSUES	0-20666-0-2:13745	 	128	2:13745	 	 	 	 	 			 	19410823	19570228	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
128	era5.1761.conv.1:72265	COORDINATE_ISSUES	0-20666-0-1:72265	 	129	1:72265	 	 	 	 	 			 	19300616	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
129	era5.1761.conv.2:23017	ORPHAN	0-20888-0-2:23017	 	130	2:23017	 	 	 	 	 	-99.6	31.4	 	19411106	19710127	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
130	era5.1761.conv.2:24240	COORDINATE_ISSUES	0-20666-0-2:24240	 	131	2:24240	 	 	 	 	 			 	19400501	19581231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
131	era5.1761.conv.2:13944	COORDINATE_ISSUES	0-20666-0-2:13944	 	132	2:13944	 	 	 	 	 			 	19330125	19560110	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
132	era5.1761.conv.2:14849	COORDINATE_ISSUES	0-20666-0-2:14849	 	133	2:14849	 	 	 	 	 			 	19390623	19590331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
133	era5.1761.conv.1:72394	COORDINATE_ISSUES	0-20666-0-1:72394	 	134	1:72394	 	 	 	 	 			 	19460101	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
134	era5.1761.conv.2:12920	COORDINATE_ISSUES	0-20666-0-2:12920	 	135	2:12920	 	 	 	 	 			 	19430616	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
135	era5.1761.conv.1:70133	COORDINATE_ISSUES	0-20666-0-1:70133	 	136	1:70133	 	 	 	 	 			 	19421023	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
136	era5.1761.conv.2:13941	COORDINATE_ISSUES	0-20666-0-2:13941	 	137	2:13941	 	 	 	 	 			 	19400520	19611231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
137	era5.1761.conv.2:14717	COORDINATE_ISSUES	0-20666-0-2:14717	 	138	2:14717	 	 	 	 	 			 	19430301	19551011	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
138	era5.1761.conv.2:14804	COORDINATE_ISSUES	0-20666-0-2:14804	 	139	2:14804	 	 	 	 	 			 	19190203	19560918	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
139	era5.1761.conv.1:72206	COORDINATE_ISSUES	0-20666-0-1:72206	 	140	1:72206	 	 	 	 	 			 	19301101	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
140	era5.1761.conv.2:13802	COORDINATE_ISSUES	0-20666-0-2:13802	 	141	2:13802	 	 	 	 	 			 	19220119	19590930	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
141	era5.1761.conv.1:72211	COORDINATE_ISSUES	0-20666-0-1:72211	 	142	1:72211	 	 	 	 	 			 	19381224	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
142	era5.1761.conv.1:72327	COORDINATE_ISSUES	0-20666-0-1:72327	 	143	1:72327	 	 	 	 	 			 	19370701	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
143	era5.1761.conv.1:42182	COORDINATE_ISSUES	0-20666-0-1:42182	 	144	1:42182	 	 	 	 	 			 	19451101	19670730	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
