primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	station_configuration_code
0-20000-0-91212	5	0	91212	0	WEATHER FORECAST OFFICE, GUAM, MARIANA IS.	[]	[]	0	144.77999877929688	13.470000267028809	NA	2004-10-01	2019-12-31	1	0	63	NMS	[]	Koror	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	144.2658557417316	145.29414181686215	12.970000267028809	13.970000267028809	S. Schroeder	0	13
0-20000-0-20046	5	1	20046	0	POLARGMO IM. E.T. KRENKELJA	[]	[]	0	58.049991607666016	80.62000274658203	NA	1979-01-01	2019-12-31	1	0	63	NMS	[]	Skalistyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	54.982159251494615	61.11782396383742	80.12000274658203	81.12000274658203	S. Schroeder	0	13
0-20000-0-02544	5	2	02544	0	KARLSBORG	[]	[]	0	14.529999732971191	58.52000045776367	NA	1980-02-21	1989-03-22	1	0	63	NMS	[]	Motala	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	13.572513827786349	15.487485638156034	58.02000045776367	59.02000045776367	S. Schroeder	0	13
0-20000-0-01003	5	3	01003	0	HORNSUND	[]	[]	0	15.5	77.0	NA	1998-05-01	1998-05-01	1	0	63	NMS	[]	Alta	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	13.277294258707098	17.722705741292902	76.5	77.5	S. Schroeder	0	13
0-20000-0-01002	5	4	01002	0	VERLEGENHUKEN	[]	[]	0	16.25	80.05001068115234	NA	1998-05-01	1998-05-01	1	0	63	NMS	[]	Alta	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	13.356289256512303	19.143710743487695	79.55001068115234	80.55001068115234	S. Schroeder	0	13
0-20000-0-01007	5	5	01004	0	NY-ALESUND	[]	[]	0	11.930000305175781	78.91999816894531	NA	1992-10-02	2019-12-31	1	0	63	NMS	[]	Alta	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	9.328265317698342	14.53173529265322	78.41999816894531	79.41999816894531	S. Schroeder	0	13
0-20000-0-01205	5	6	01206	0	SVINOY LH	[]	[]	0	5.12637996673584	62.18778991699219	NA	2017-11-07	2018-04-05	1	0	63	NMS	[]	Molde	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	4.05474121493943	6.19801871853225	61.68778991699219	62.68778991699219	S. Schroeder	0	13
0-20000-0-91676	5	7	91676	0	VANUA BALAVU	[]	[]	0	-178.9499969482422	-17.229999542236328	NA	2001-06-29	2008-05-17	1	0	63	NMS	[]	Apia	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-179.47348951410814	-178.42650438237624	-17.729999542236328	-16.729999542236328	S. Schroeder	0	13
0-20000-0-42369	5	8	42369	0	LUCKNOW/AMAUSI	[]	[]	0	80.88001251220703	26.75	NA	1979-01-01	2019-12-31	1	0	63	NMS	[]	Lakhnau	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	80.3200888950946	81.43993612931946	26.25	27.25	S. Schroeder	0	13
0-20000-0-63658	5	9	63658	0	SOROTI	[]	[]	0	33.619998931884766	1.7200000286102295	NA	1984-07-13	1998-09-24	1	0	63	NMS	[]	Soroti	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	33.11977355220615	34.12022431156338	1.2200000286102295	2.2200000286102295	S. Schroeder	0	13
0-20000-0-34300	5	10	34300	0	Kharkiv	[]	[]	0	36.279998779296875	49.93000030517578	NA	1979-01-01	2019-12-31	1	0	63	NMS	[]	Vysokyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	35.50326720345817	37.05673035513558	49.43000030517578	50.43000030517578	S. Schroeder	0	13
0-20000-0-43243	5	11	43243	0	KAVALI	[]	[]	0	80.0	14.920000076293945	NA	2019-09-14	2019-12-30	1	0	63	NMS	[]	Kavali	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	79.48255499563957	80.51744500436043	14.420000076293945	15.420000076293945	S. Schroeder	0	13
0-20000-0-01465	5	12	01465	0	TORUNGEN LH	[]	[]	0	8.800000190734863	58.400001525878906	NA	1989-10-24	1989-10-24	1	0	63	NMS	[]	Kristiansand	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	7.845776010374781	9.754224371094946	57.900001525878906	58.900001525878906	S. Schroeder	0	13
0-20000-0-03002	5	13	02001	0	BALTASOUND NO 2	[]	[]	0	-0.8799999952316284	60.849998474121094	NA	1983-05-01	1983-05-01	1	0	63	NMS	[]	Askøy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-1.9064880503629573	0.14648805989970048	60.349998474121094	61.349998474121094	S. Schroeder	0	13
0-20000-0-02024	5	14	02026	0	STORA SJOFALLET	[]	[]	0	18.8799991607666	67.31999969482422	NA	1981-02-10	1981-02-10	1	0	63	NMS	[]	Kiruna	NA	NA	0	63	29	1	NA	NA	[111, 112, 1]	NA	[]	17.583264846994698	20.176733474538505	66.81999969482422	67.81999969482422	S. Schroeder	0	8
0-20000-0-02055	5	15	02055	0	NAIMAKKA	[]	[]	0	21.530000686645508	68.68000030517578	NA	2003-07-28	2004-11-06	1	0	63	NMS	[]	Kiruna	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	20.154774006179224	22.90522736711179	68.18000030517578	69.18000030517578	S. Schroeder	0	13
0-20000-0-02110	5	16	02105	0	GIELAS	[]	[]	0	14.979999542236328	65.52999877929688	NA	1986-01-15	1986-01-15	1	0	63	NMS	[]	Mo i Rana	NA	NA	0	63	29	1	NA	NA	[111, 112, 1]	NA	[]	13.772902052202172	16.187097032270483	65.02999877929688	66.02999877929688	S. Schroeder	0	8
0-20000-0-02119	5	17	02120	0	KVIKKJOKK ARRENJARKA	[]	[]	0	17.75	66.94999694824219	NA	1981-06-04	2001-09-02	1	0	63	NMS	[]	Kiruna	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	16.472972741752155	19.027027258247845	66.44999694824219	67.44999694824219	S. Schroeder	0	13
0-20000-0-02154	5	18	02154	0	VIDSEL	[]	[]	0	20.149999618530273	65.87999725341797	NA	1998-06-12	1998-06-12	1	0	63	NMS	[]	Boden	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	18.926456051741106	21.37354318531944	65.37999725341797	66.37999725341797	S. Schroeder	0	13
0-20000-0-02181	5	19	02182	0	OVERKALIX-SVARTBYN	[]	[]	0	22.799999237060547	66.33000183105469	NA	1983-03-11	1983-03-11	1	0	63	NMS	[]	Boden	NA	NA	0	63	29	1	NA	NA	[111, 112, 1]	NA	[]	21.55457074579275	24.045427728328345	65.83000183105469	66.83000183105469	S. Schroeder	0	8
0-20000-0-02186	5	20	02186	0	LULEA-KALLAX (2186-0)	[]	[]	0	22.1299991607666	65.55000305175781	NA	1982-10-22	1995-07-01	1	0	63	NMS	[]	Luleå	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	20.9219748214644	23.338023500068804	65.05000305175781	66.05000305175781	S. Schroeder	0	13
0-20000-0-02260	5	21	02259	0	VASTMARKUM	[]	[]	0	17.770000457763672	63.04999923706055	NA	1980-02-26	1987-01-28	1	0	63	NMS	[]	Härnösand	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	16.666765923847024	18.87323499168032	62.54999923706055	63.54999923706055	S. Schroeder	0	13
0-20000-0-37018	5	22	37018	0	TUAPSE (37018-0)	[]	[]	0	39.06998825073242	44.099998474121094	NA	1979-01-01	2012-09-26	1	0	63	NMS	[]	Tuapse	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	38.37373191162678	39.76624458983807	43.599998474121094	44.599998474121094	S. Schroeder	0	13
0-20000-0-02417	5	23	02417	0	PALGRUNDEN	[]	[]	0	13.25	58.77000045776367	NA	2000-05-10	2000-05-10	1	0	63	NMS	[]	Lidköping	NA	NA	0	63	29	1	NA	NA	[111, 112, 1]	NA	[]	12.285632974291248	14.214367025708752	58.27000045776367	59.27000045776367	S. Schroeder	0	8
0-20000-0-02464	5	24	02465	0	STOCKHOLM/BROMMA	[]	[]	0	17.950000762939453	59.349998474121094	NA	1979-01-01	1995-01-27	1	0	63	NMS	[]	Solna	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	16.969209335226363	18.930792190652543	58.849998474121094	59.849998474121094	S. Schroeder	0	13
0-20000-0-02540	5	25	02502	0	KROPPEFJALL-GRANAN	[]	[]	0	12.029999732971191	58.900001525878906	NA	1980-07-10	1980-07-10	1	0	63	NMS	[]	Halden	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	11.062007942062083	12.9979915238803	58.400001525878906	59.400001525878906	S. Schroeder	0	13
0-20000-0-02518	5	26	02519	0	NIDINGEN	[]	[]	0	12.119999885559082	57.27000045776367	NA	1989-04-17	1989-04-17	1	0	63	NMS	[]	Varberg	NA	NA	0	63	29	1	NA	NA	[111, 112, 1]	NA	[]	11.195239934135827	13.044759836982337	56.77000045776367	57.77000045776367	S. Schroeder	0	8
0-20000-0-02527	5	27	02527	0	GOTEBORG/LANDVETTER	[]	[]	0	12.300000190734863	57.65999984741211	NA	1979-01-01	2019-12-31	1	0	63	NMS	[]	Mölnlycke	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	11.365319990257333	13.234680391212393	57.15999984741211	58.15999984741211	S. Schroeder	0	13
0-20000-0-02591	5	28	02591	0	VISBY AEROLOGISKA STATION	[]	[]	0	18.349990844726562	57.650001525878906	NA	1979-01-01	2019-12-31	1	0	63	NMS	[]	Visby	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	17.415568167424453	19.28441352202867	57.150001525878906	58.150001525878906	S. Schroeder	0	13
0-20000-0-02679	5	29	02599	0	HOBURG A	[]	[]	0	18.219999313354492	57.06999969482422	NA	1985-03-14	1985-03-14	1	0	63	NMS	[]	Visby	NA	NA	0	63	29	1	NA	NA	[111, 112, 1]	NA	[]	17.300229041738902	19.139769584970082	56.56999969482422	57.56999969482422	S. Schroeder	0	8
0-20000-0-02836	5	30	02836	0	SODANKYLA ARCTIC RESEARCH CENTRE	[]	[]	0	26.649999618530273	67.36000061035156	NA	1979-01-01	2019-12-31	1	0	63	NMS	[]	Rovaniemi	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	25.35109502082888	27.948904216231668	66.86000061035156	67.86000061035156	S. Schroeder	0	13
0-20000-0-02935	5	31	02935	0	JYVASKYLA AIRPORT	[]	[]	0	25.659990310668945	62.400001525878906	NA	1979-01-01	2016-12-31	1	0	63	NMS	[]	Laukaa	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	24.580766687826088	26.739213933511802	61.900001525878906	62.900001525878906	S. Schroeder	0	13
[]	[]	32	71927	2	GLADMAN POINT	[]	[]	0	-97.80000305175781	68.66999816894531	NA	1992-11-04	1992-11-04	1	0	63	NMS	[]	Yellowknife	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-99.17461490572546	-96.42539119779016	68.16999816894531	69.16999816894531	S. Schroeder	0	13
