primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
0-20000-0-16620	5	305	16620	0	THESSALONIKI (AIRPORT)	-1	-1	0	23.02	40.52	NA	1949-10-05	1956-01-09	1	0	63	NMS	-1	Thérmi	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	22.362260367806645	23.677739632193354	40.02	41.02	S. Schroeder	0
0-20000-0-16622	5	306	16622	0	THESSALONIKI (AIRPORT)	-1	-1	0	22.97	40.52	NA	1955-04-16	2019-03-31	1	0	63	NMS	-1	Peraía	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	22.312260367806644	23.627739632193354	40.02	41.02	S. Schroeder	0
0-20000-0-16641	5	307	16641	0	KERKYRA (AIRPORT)	-1	-1	0	19.92	39.62	NA	1952-07-02	1963-07-24	1	0	63	NMS	-1	Kérkira	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	19.27089440309412	20.569105596905885	39.12	40.12	S. Schroeder	0
0-20000-0-16642	5	308	16642	0	IOANNINA (AIRPORT)	-1	-1	0	20.85	39.67	NA	1949-12-08	1956-03-21	1	0	63	NMS	-1	Ioánnina	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	20.200424874029846	21.499575125970157	39.17	40.17	S. Schroeder	0
0-20000-0-16687	5	309	16687	0	ARAXOS (AIRPORT)	-1	-1	0	21.42	38.17	NA	1953-02-21	2002-08-03	1	0	63	NMS	-1	Mesolóngion	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	20.78401380215818	22.055986197841822	37.67	38.67	S. Schroeder	0
0-20000-0-16689	5	310	16689	0	ARAXOS (AIRPORT)	-1	-1	0	21.73	38.25	NA	1949-10-01	1953-02-21	1	0	63	NMS	-1	Pátrai	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	21.093314376223567	22.366685623776434	37.75	38.75	S. Schroeder	0
0-20000-0-16716	5	311	16716	0	ATHINAI HELLINIKON	-1	-1	0	23.73	37.9	NA	1949-01-20	2019-03-31	1	0	63	NMS	-1	Ellinikón	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	23.09635396707469	24.36364603292531	37.4	38.4	S. Schroeder	0
0-20000-0-16734	5	312	16734	0	METHONI	-1	-1	0	21.72	36.83	NA	1956-05-13	1967-09-08	1	0	63	NMS	-1	Kalamáta	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	21.09532609007077	22.344673909929227	36.33	37.33	S. Schroeder	0
0-20000-0-16749	5	313	16749	0	RHODES (AIRPORT)	-1	-1	0	28.12	36.38	NA	1949-10-01	1970-12-04	1	0	63	NMS	-1	Ialisós	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	27.49895982249145	28.741040177508552	35.88	36.88	S. Schroeder	0
0-20000-0-16754	5	314	16754	0	HERAKLEION (AIRPORT)	-1	-1	0	25.13	35.35	NA	1949-12-08	2019-03-27	1	0	63	NMS	-1	Néa Alikarnassós	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	24.516979195459058	25.74302080454094	34.85	35.85	S. Schroeder	0
0-20000-0-17022	5	315	17022	0	ZONGULDAK	-1	-1	0	31.8	41.45	NA	1963-03-03	2001-10-14	1	0	63	NMS	-1	Zonguldak	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	31.13291856932643	32.467081430673566	40.95	41.95	S. Schroeder	0
0-20000-0-17030	5	316	17030	0	SAMSUN	-1	-1	0	36.33	41.28	NA	1952-07-31	2019-03-31	1	0	63	NMS	-1	Samsun	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	35.66465911090396	36.995340889096035	40.78	41.78	S. Schroeder	0
0-20000-0-17050	5	317	17050	0	EDIRNE	-1	-1	0	26.5	41.6	NA	1963-03-02	2001-11-03	1	0	63	NMS	-1	Edirne	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	25.831370317264827	27.168629682735173	41.1	42.1	S. Schroeder	0
0-20000-0-17062	5	318	17062	0	ISTANBUL/GOZTEPE	-1	-1	0	29.08	40.97	NA	1951-10-14	2014-01-01	1	0	63	NMS	-1	Istanbul	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	28.417794820173473	29.742205179826524	40.47	41.47	S. Schroeder	0
0-20000-0-17064	5	319	17064	0	ISTANBUL BOLGE (KARTAL)	-1	-1	0	29.15	40.9	NA	2017-12-13	2019-03-31	1	0	63	NMS	-1	Istanbul	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	28.488496123394643	29.811503876605354	40.4	41.4	S. Schroeder	0
0-20000-0-17082	5	320	17082	0	MERZIFON	-1	-1	0	35.48	40.83	NA	1963-03-08	2018-07-22	1	0	63	NMS	-1	Merzifon	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	34.8191949574771	36.14080504252289	40.33	41.33	S. Schroeder	0
0-20000-0-17204	5	321	17095	-1	MUS	-1	-1	0	41.28	38.9	NA	2008-10-07	2019-03-31	1	0	63	NMS	-1	Solhan	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	40.63752727030493	41.92247272969507	38.4	39.4	S. Schroeder	0
0-20000-0-17124	5	322	17124	0	ESKISEHIR HAVALIMANI	-1	-1	0	30.52	39.77	NA	1967-05-13	1968-02-22	1	0	63	NMS	-1	Eskisehir	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	29.869482287165688	31.17051771283431	39.27	40.27	S. Schroeder	0
0-20000-0-17130	5	323	17130	0	ANKARA BÖLGE	-1	-1	0	32.88	39.95	NA	1949-05-21	2019-03-31	1	0	63	NMS	-1	Ankara	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	32.227773701304606	33.5322262986954	39.45	40.45	S. Schroeder	0
0-20000-0-17195	5	324	17195	0	KAYSERI/ERKILET	-1	-1	0	35.48	38.78	NA	1967-05-13	1983-11-26	1	0	63	NMS	-1	Kayseri	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	34.83860978902822	36.121390210971775	38.28	39.28	S. Schroeder	0
0-20000-0-17196	5	325	17196	0	KAYSERI BOLGE	-1	-1	0	35.48	38.68	NA	2017-12-13	2019-03-31	1	0	63	NMS	-1	Kayseri	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	34.839506962312186	36.12049303768781	38.18	39.18	S. Schroeder	0
0-20000-0-17200	5	326	17200	0	MALATYA/ERHAC	-1	-1	0	38.08	38.43	NA	1967-05-13	2001-05-13	1	0	63	NMS	-1	Malatya	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	37.441730470381835	38.71826952961816	37.93	38.93	S. Schroeder	0
0-20000-0-17220	5	327	17220	0	IZMIR/GUZELYALI	-1	-1	0	27.17	38.4	NA	1953-10-03	2019-03-31	1	0	63	NMS	-1	Izmir	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	26.531995439254878	27.808004560745125	37.9	38.9	S. Schroeder	0
0-20000-0-17240	5	328	17240	0	ISPARTA	-1	-1	0	30.55	37.75	NA	1966-05-05	2019-03-31	1	0	63	NMS	-1	Isparta	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	29.9176405803196	31.182359419680402	37.25	38.25	S. Schroeder	0
0-20000-0-17248	5	329	17248	0	EREGLI/KONYA	-1	-1	0	34.07	37.5	NA	1975-07-10	2003-05-09	1	0	63	NMS	-1	Eregli	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	33.43976379299487	34.70023620700513	37.0	38.0	S. Schroeder	0
0-20000-0-17281	5	330	17280,17281	0	DIYARBAKIR-BOLGE	-1	-1	0	40.2	37.92	NA	1953-01-30	2019-03-31	1	0	63	NMS	-1	Bismil	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	39.566181694455295	40.83381830554471	37.42	38.42	S. Schroeder	0
0-20000-0-17300	5	331	17300	0	ANTALYA HAVALİMANI	-1	-1	0	30.73	36.7	NA	1970-02-04	2000-04-01	1	0	63	NMS	-1	Antalya	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	30.10638414986825	31.35361585013175	36.2	37.2	S. Schroeder	0
0-20000-0-17351	5	332	17352,17351	0	ADANA/BOLGE	-1	-1	0	35.3	36.98	NA	1987-08-11	2019-03-31	1	0	63	NMS	-1	Adana	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	34.674096770362674	35.92590322963732	36.48	37.48	S. Schroeder	0
0-20000-0-17600	5	333	17600	0	PAPHOS AP	-1	-1	0	32.4	34.75	NA	1969-10-18	2019-03-31	1	0	63	NMS	-1	Páfos	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	31.79146611894853	33.00853388105147	34.25	35.25	S. Schroeder	0
0-20000-0-17601	5	334	17603,17601	0	AKROTIRI	-1	-1	0	32.81	34.68	NA	1970-05-27	2009-08-26	1	0	63	NMS	-1	Lemesos	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	32.20198098827149	33.41801901172852	34.18	35.18	S. Schroeder	0
0-20000-0-17607	5	335	17606,17607	0	ATHALASSA	-1	-1	0	33.28	35.15	NA	1948-01-02	2019-03-31	1	0	63	NMS	-1	Nicosia	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	32.668489627746126	33.891510372253876	34.65	35.65	S. Schroeder	0
0-20000-0-17609	5	336	17609	0	LARNACA AIRPORT	-1	-1	0	33.63	34.88	NA	1980-02-06	2019-03-31	1	0	63	NMS	-1	Larnaca	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	33.02050519916995	34.23949480083005	34.38	35.38	S. Schroeder	0
0-20000-0-17611	5	337	17611	0	LARNACA AIRPORT	-1	-1	0	33.9	35.08	NA	1969-10-18	1982-06-14	1	0	63	NMS	-1	Gazimagusa	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	33.289014765764755	34.51098523423524	34.58	35.58	S. Schroeder	0
0-20000-0-20046	5	338	20046	0	POLARGMO IM. E.T. KRENKELJA	-1	-1	0	58.05	80.62	NA	1957-07-01	2019-03-31	1	0	63	NMS	-1	Skalistyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	54.982168534088856	61.11783146591114	80.12	81.12	S. Schroeder	0
0-20000-0-20047	5	339	20047	0	BUKHTA TIKHAYA/GUKER IS.	-1	-1	0	52.8	80.45	NA	1955-03-05	1961-03-12	1	0	63	NMS	-1	Skalistyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	49.786285903444565	55.81371409655543	79.95	80.95	S. Schroeder	0
0-20000-0-20069	5	340	20069	0	OSTROV VIZE	-1	-1	0	76.98	79.5	NA	1955-11-04	2000-09-07	1	0	63	NMS	-1	Dudinka	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	74.23629786700648	79.72370213299352	79.0	80.0	S. Schroeder	0
0-20000-0-20107	5	341	20107	0	BARENTSBURG	-1	-1	0	14.22	78.07	NA	1953-04-07	2002-02-25	1	0	63	NMS	-1	Alta	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	11.80122843494943	16.638771565050572	77.57	78.57	S. Schroeder	0
0-20000-0-20274	5	342	20274	0	OSTROV UEDINENIA	-1	-1	0	82.23	77.5	NA	1957-09-18	1996-08-23	1	0	63	NMS	-1	Dudinka	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	79.91988684232736	84.54011315767265	77.0	78.0	S. Schroeder	0
0-20000-0-20292	5	343	20292	0	GMO IM.E.K. FEDOROVA	-1	-1	0	104.28	77.72	NA	1950-05-15	2019-03-31	1	0	63	NMS	-1	Talnakh	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	101.92915323505089	106.63084676494911	77.22	78.22	S. Schroeder	0
0-20000-0-20353	5	344	20353	0	MYS ZELANIYA	-1	-1	0	68.55	76.95	NA	1955-03-04	1993-09-22	1	0	63	NMS	-1	Dudinka	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	66.3356634423143	70.7643365576857	76.45	77.45	S. Schroeder	0
0-20000-0-20357	5	345	20357	0	RUSSKAJA GAVAN	-1	-1	0	63.56	76.18	NA	1953-02-19	1954-12-31	1	0	63	NMS	-1	Severnyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	61.46683255481233	65.65316744518768	75.68	76.68	S. Schroeder	0
0-20000-0-20667	5	346	20667	0	IM. M.V. POPOVA	-1	-1	0	70.03	73.33	NA	1953-02-16	1995-02-24	1	0	63	NMS	-1	Severnyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	68.28698318819498	71.77301681180502	72.83	73.83	S. Schroeder	0
0-20000-0-20674	5	347	20674	0	OSTROV DIKSON	-1	-1	0	80.23	73.5	NA	1950-05-24	2019-03-29	1	0	63	NMS	-1	Dudinka	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	78.46953173895857	81.99046826104144	73.0	74.0	S. Schroeder	0
0-20000-0-20744	5	348	20744	0	MALYE KARMAKULY (20744-0)	-1	-1	0	52.73	72.38	NA	1950-05-18	2019-03-31	1	0	63	NMS	-1	Naryan-Mar	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	51.07821371782903	54.381786282170964	71.88	72.88	S. Schroeder	0
0-20000-0-20891	5	349	20891	0	HATANGA	-1	-1	0	102.47	71.98	NA	1950-04-08	2012-05-10	1	0	63	NMS	-1	Talnakh	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	100.85370232432297	104.08629767567703	71.48	72.48	S. Schroeder	0
0-20000-0-21358	5	350	21358	0	OSTROV ZOHOVA	-1	-1	0	152.83	76.15	NA	1958-12-13	1993-11-15	1	0	63	NMS	-1	Anadyr	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	150.74127812259005	154.91872187740998	75.65	76.65	S. Schroeder	0
0-20000-0-21432	5	351	21432	0	OSTROV KOTEL'NYJ	-1	-1	0	137.9	76.0	NA	1955-03-06	2019-03-31	1	0	63	NMS	-1	Udachnyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	135.83321725278063	139.96678274721938	75.5	76.5	S. Schroeder	0
0-20000-0-21504	5	352	21504	0	OSTROV PREOBRAZHENIA	-1	-1	0	112.93	74.67	NA	1958-03-16	2000-11-29	1	0	63	NMS	-1	Udachnyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	111.03876889810212	114.8212311018979	74.17	75.17	S. Schroeder	0
0-20000-0-21647	5	353	21647	0	MYS SHALAUROVA	-1	-1	0	143.93	73.18	NA	1958-03-06	1997-08-23	1	0	63	NMS	-1	Markha	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	142.20208417091732	145.6579158290827	72.68	73.68	S. Schroeder	0
0-20000-0-21824	5	354	21824	0	TIKSI	-1	-1	0	128.92	71.58	NA	1950-02-06	2019-03-31	1	0	63	NMS	-1	Udachnyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	127.33762255991577	130.5023774400842	71.08	72.08	S. Schroeder	0
0-20000-0-21946	5	355	21946	0	CHOKURDAH	-1	-1	0	147.88	70.62	NA	1955-05-20	2019-03-31	1	0	63	NMS	-1	Markha	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	146.37321281954348	149.3867871804565	70.12	71.12	S. Schroeder	0
0-20000-0-21965	5	356	21965	0	OSTROV CHETYREKHSTOLBO	-1	-1	0	162.4	70.63	NA	1950-11-21	1994-03-29	1	0	63	NMS	-1	Anadyr	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	160.89246480912175	163.90753519087826	70.13	71.13	S. Schroeder	0
0-20000-0-21982	5	357	21982	0	OSTROV VRANGELJA	-1	-1	0	181.47	70.97	NA	1954-07-01	1999-03-09	1	0	63	NMS	-1	Anadyr	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	179.93655486625323	-176.99655486625323	70.47	71.47	S. Schroeder	0
0-20000-0-22113	5	358	22113	0	MURMANSK (22113-0)	-1	-1	0	33.05	68.97	NA	1950-01-11	2018-10-30	1	0	63	NMS	-1	Murmansk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	31.65668626392312	34.443313736076874	68.47	69.47	S. Schroeder	0
0-20000-0-22165	5	359	22165	0	KANIN NOS	-1	-1	0	43.3	68.65	NA	1953-02-28	1963-02-05	1	0	63	NMS	-1	Polyarnyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	41.92661565152335	44.673384348476645	68.15	69.15	S. Schroeder	0
0-20000-0-22217	5	360	22217	0	KANDALAKSHA	-1	-1	0	32.43	67.13	NA	1957-09-03	2019-03-31	1	0	63	NMS	-1	Kandalaksha	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	31.143467511765817	33.71653248823418	66.63	67.63	S. Schroeder	0
0-20000-0-22271	5	361	22271	0	SHOJNA	-1	-1	0	44.13	67.88	NA	1960-12-15	2019-03-31	1	0	63	NMS	-1	Naryan-Mar	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	42.802146839588296	45.45785316041171	67.38	68.38	S. Schroeder	0
0-20000-0-22522	5	362	22522	0	KEM' - PORT	-1	-1	0	34.78	64.98	NA	1951-01-10	2019-03-31	1	0	63	NMS	-1	Kem	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	33.59778411261268	35.96221588738732	64.48	65.48	S. Schroeder	0
0-20000-0-22543	5	363	22543	0	ARHANGEL'SK (22543-0)	-1	-1	0	40.51	64.62	NA	2011-03-15	2019-03-31	1	0	63	NMS	-1	Arkhangelsk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	39.343464952093015	41.67653504790698	64.12	65.12	S. Schroeder	0
0-20000-0-22550	5	364	22550	0	ARHANGEL'SK (22550-0)	-1	-1	0	40.5	64.58	NA	1950-05-14	2011-02-27	1	0	63	NMS	-1	Arkhangelsk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	39.33517880434759	41.66482119565241	64.08	65.08	S. Schroeder	0
0-20000-0-22768	5	365	22768	0	SHENKURSK	-1	-1	0	42.9	62.1	NA	1953-02-16	1954-12-31	1	0	63	NMS	-1	Mirnyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	41.831463683736196	43.9685363162638	61.6	62.6	S. Schroeder	0
0-20000-0-22802	5	366	22802	0	SORTAVALA	-1	-1	0	30.72	61.72	NA	1950-03-31	1991-01-10	1	0	63	NMS	-1	Sortavala	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	29.664659719355196	31.7753402806448	61.22	62.22	S. Schroeder	0
0-20000-0-22820	5	367	22820	0	PETROZAVODSK	-1	-1	0	34.27	61.82	NA	1957-01-20	2019-03-31	1	0	63	NMS	-1	Petrozavodsk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	33.21122328803084	35.32877671196917	61.32	62.32	S. Schroeder	0
0-20000-0-22845	5	368	22845	0	KARGOPOL'	-1	-1	0	38.93	61.5	NA	1962-10-02	2019-03-31	1	0	63	NMS	-1	Kargopol	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	37.8821307337458	39.9778692662542	61.0	62.0	S. Schroeder	0
0-20000-0-23022	5	369	23022	0	AMDERMA	-1	-1	0	61.68	69.77	NA	1950-04-25	2002-04-05	1	0	63	NMS	-1	Severnyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	60.23403378560111	63.125966214398886	69.27	70.27	S. Schroeder	0
0-20000-0-23074	5	370	23074	0	DUDINKA	-1	-1	0	86.17	69.4	NA	1951-07-23	1963-07-02	1	0	63	NMS	-1	Dudinka	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	84.74890615773582	87.59109384226419	68.9	69.9	S. Schroeder	0
0-20000-0-23078	5	371	23078	0	NORIL'SK	-1	-1	0	88.22	69.32	NA	1978-06-01	2019-03-31	1	0	63	NMS	-1	Norilsk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	86.8041641792167	89.6358358207833	68.82	69.82	S. Schroeder	0
0-20000-0-23146	5	372	23146	0	MYS KAMENNY	-1	-1	0	73.6	68.47	NA	1955-03-04	2002-01-09	1	0	63	NMS	-1	Pangody	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	72.23755890084526	74.96244109915473	67.97	68.97	S. Schroeder	0
0-20000-0-23205	5	373	23205	0	NAR'JAN-MAR	-1	-1	0	53.02	67.65	NA	1950-06-04	2019-03-31	1	0	63	NMS	-1	Naryan-Mar	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	51.70512198844962	54.33487801155039	67.15	68.15	S. Schroeder	0
0-20000-0-23274	5	374	23274	0	IGARKA	-1	-1	0	86.57	67.47	NA	1950-02-18	1974-05-10	1	0	63	NMS	-1	Dudinka	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	85.26508637043564	87.87491362956435	66.97	67.97	S. Schroeder	0
0-20000-0-23330	5	375	23330	0	SALEHARD	-1	-1	0	66.53	66.53	NA	1950-06-01	2019-03-31	1	0	63	NMS	-1	Salekhard	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	65.27456661851642	67.78543338148359	66.03	67.03	S. Schroeder	0
0-20000-0-23338	5	376	23338	0	SALEHARD	-1	-1	0	66.87	66.27	NA	1976-04-19	2000-02-20	1	0	63	NMS	-1	Salekhard	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	65.62753913248712	68.1124608675129	65.77	66.77	S. Schroeder	0
0-20000-0-23415	5	377	23415	0	PECHORA (23415-0)	-1	-1	0	57.1	65.12	NA	2017-12-13	2019-03-31	1	0	63	NMS	-1	Pechora	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	55.91155878769097	58.28844121230903	64.62	65.62	S. Schroeder	0
0-20000-0-23418	5	378	23418	0	PECHORA (23418-0)	-1	-1	0	57.1	65.12	NA	1953-02-17	2012-05-10	1	0	63	NMS	-1	Pechora	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	55.91155878769097	58.28844121230903	64.62	65.62	S. Schroeder	0
0-20000-0-23472	5	379	23472	0	TURUHANSK	-1	-1	0	87.95	65.78	NA	1950-09-27	2019-03-31	1	0	63	NMS	-1	Norilsk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	86.73120540392198	89.16879459607803	65.28	66.28	S. Schroeder	0
0-20000-0-23552	5	380	23552	0	TARKO-SALE	-1	-1	0	77.82	64.92	NA	1955-07-01	1998-09-06	1	0	63	NMS	-1	Tarko-Sale	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	76.64043003969628	78.9995699603037	64.42	65.42	S. Schroeder	0
0-20000-0-23802	5	381	23802	0	SYKTYVKAR (23802-0)	-1	-1	0	50.78	61.67	NA	2017-12-13	2019-03-31	1	0	63	NMS	-1	Syktyvkar	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	49.72636838247011	51.83363161752989	61.17	62.17	S. Schroeder	0
0-20000-0-23804	5	382	23804	0	SYKTYVKAR (23804-0)	-1	-1	0	50.85	61.67	NA	1950-02-19	2012-05-10	1	0	63	NMS	-1	Syktyvkar	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	49.79636838247011	51.90363161752989	61.17	62.17	S. Schroeder	0
0-20000-0-23884	5	383	23884	0	BOR	-1	-1	0	90.23	61.63	NA	1950-03-08	2019-03-31	1	0	63	NMS	-1	Yeniseysk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	89.1777307582871	91.28226924171291	61.13	62.13	S. Schroeder	0
0-20000-0-23921	5	384	23921	0	IVDEL'	-1	-1	0	60.43	60.68	NA	1953-02-17	2019-03-31	1	0	63	NMS	-1	Ivdel	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	59.40893925708027	61.45106074291973	60.18	61.18	S. Schroeder	0
0-20000-0-23933	5	385	23933	0	HANTY-MANSIJSK	-1	-1	0	69.07	60.97	NA	1950-05-27	2019-03-31	1	0	63	NMS	-1	Nefteyugansk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	68.03964046363112	70.10035953636887	60.47	61.47	S. Schroeder	0
0-20000-0-23955	5	386	23955	0	ALEKSANDROVSKOE	-1	-1	0	77.87	60.43	NA	1950-01-12	2019-03-31	1	0	63	NMS	-1	Strezhevoy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	76.85680112392929	78.88319887607072	59.93	60.93	S. Schroeder	0
0-20000-0-24125	5	387	24125	0	OLENEK (24125-0)	-1	-1	0	112.43	68.5	NA	1955-05-11	2018-10-31	1	0	63	NMS	-1	Udachnyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	111.06574808611452	113.79425191388549	68.0	69.0	S. Schroeder	0
0-20000-0-24266	5	388	24266	0	VERHOJANSK	-1	-1	0	133.38	67.55	NA	1952-06-06	2019-03-31	1	0	63	NMS	-1	Markha	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	132.07067805905905	134.68932194094094	67.05	68.05	S. Schroeder	0
