	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	elevation	file	inventory
18	0-20000-0-42398	0	19	42397	3	SILIGURI (42398-0)			0	88.31666666666666	26.633333333333333		2014-10-02	2015-10-25	1	0	63	NMS	104										['126', '137', '106', '107', '117']							L.Haimberger	0	5.2			131.0	42397.csv	OSCAR
19	0-20000-0-97028	0	20	97028	3	TOLI-TOLI/LALOS			0	120.79416666666668	1.121388888888889		2014-10-11	2024-03-04	1	0	63	NMS	100	Palu									['126', '137', '106', '107', '117']							L.Haimberger	0	11.6		235.0	2.0	97028.csv	OSCAR
20	0-20000-0-41506	0	21	41506	3	CHITRAL			0	71.83333333333333	35.85		2015-01-01	2016-10-01	1	0	63	NMS	177	Chitral									['126', '137', '106', '107', '117']							L.Haimberger	0	0.3		4.0	1500.0	41506.csv	OSCAR
21	0-20000-0-41749	0	22	41749	3	NAWABSHAH			0	68.36666666666666	26.25		2014-12-01	2016-10-01	1	0	63	NMS	177	Nawabshah									['126', '137', '106', '107', '117']							L.Haimberger	0	0.3		4.0	38.0	41749.csv	OSCAR
22	0-20000-0-89512	0	23	89512	3	NOVOLAZAREVSKAJA			0	11.831666666666669	-70.76777777777778		2015-11-01	2015-11-03	1	0	63	NMS	246										['126', '137', '106', '107', '117']							L.Haimberger	0	0.1			123.93	89512.csv	OSCAR
23	0-20000-0-97260	0	24	97260	3	SUMBAWA BESAR/BRANGBIJI			0	117.41361111111112	-8.488055555555555		2014-10-11	2024-03-03	1	0	63	NMS	100	Sumbawa									['126', '137', '106', '107', '117']							L.Haimberger	0	6.1		7.6	3.0	97260.csv	OSCAR
24	0-20000-0-96221	0	25	96221	3	PALEMBANG/ST. M. BADARUDIN II			0	104.7	-2.9		2014-10-13	2024-03-03	1	0	63	NMS	100	Palembang									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		5.9	10.0	96221.csv	OSCAR
25	0-20000-0-03023	0	26	3023	3	SOUTH UIST RANGE			0	-7.385000000000001	57.3575		2014-10-11	2014-11-20	1	0	63	NMS	76	Inverness									['126', '137', '106', '107', '117']							L.Haimberger	0	0.1		189.7	4.0	03023.csv	OSCAR
26	0-20500-0-33703	0	27	41529	3	PESHAWAR			0	71.58	34.02		2014-12-01	2016-10-01	1	0	63	NMS	177	Peshawar									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		1.3	354.17760000000004	41529.csv	WBAN
27	0-20000-0-41780	0	28	41780	3	KARACHI AIRPORT			0	67.13333333333334	24.9		2014-12-01	2016-10-01	1	0	63	NMS	177	Karachi									['126', '137', '106', '107', '117']							L.Haimberger	0	0.3		4.9	22.0	41780.csv	OSCAR
28	0-20000-0-48327	0	29	19099	3	CHIANG MAI			0	98.96833333333332	18.770555555555557		2014-11-25	2014-11-25	1	0	63	NMS	216	Chiang Mai									['126', '137', '106', '107', '117']							L.Haimberger	0	0.7		3.2	314.0	19099.csv	OSCAR
29	0-20000-0-62423	0	30	62423	3	FARAFRA			0	27.989166666666662	27.058333333333334		2015-11-01	2015-11-04	1	0	63	NMS	64	Matay									['126', '137', '106', '107', '117']							L.Haimberger	0	1.1		312.8	92.1	62423.csv	OSCAR
30	0-20000-0-97430	0	31	97430	3	TERNATE/BABULLAH			0	127.38138888888888	0.8291666666666666		2014-10-11	2024-03-04	1	0	63	NMS	100	Ternate									['126', '137', '106', '107', '117']							L.Haimberger	0	5.1		2.6	23.0	97430.csv	OSCAR
31	0-20000-0-42101	0	32	42103	3	PATIALA			0	76.46666666666667	30.33333333333333		2014-10-06	2016-10-05	1	0	63	NMS	104										['126', '137', '106', '107', '117']							L.Haimberger	0	28.7			273.0	42103.csv	OSCAR
32	0-20000-0-30715	0	33	30715	3	ANGARSK			0	103.85	52.48333333333333		2015-11-01	2024-02-24	1	0	63	NMS	190	Angarsk									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		6.4	436.76	30715.csv	OSCAR
33	0-20000-0-96073	0	34	96073	3	SIBOLGA/PINANGSORI			0	98.88333333333334	1.5533333333333337		2014-10-11	2024-03-04	1	0	63	NMS	100	Sibolga									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		24.3	3.0	96073.csv	OSCAR
34	0-20000-0-71600	0	35	71600	3	SABLE ISLAND, NS			0	-60.0	43.91666666666666		2015-11-01	2015-11-04	1	0	63	NMS	37	Sydney									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		248.5	5.0	71600.csv	OSCAR
35	0-20000-0-80413	0	36	80413	3	MARACAY - B.A. SUCRE			0	-67.65	10.25		2014-10-02	2015-01-30	1	0	63	NMS	236	Maracay									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		5.9	437.0	80413.csv	OSCAR
36	0-20000-0-62306	0	37	62306	3	MERSA MATRUH			0	27.221666666666664	31.325277777777774		2015-11-01	2015-11-03	1	0	63	NMS	64	Marsa Matruh									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		3.0	30.0	62306.csv	OSCAR
37	0-20000-0-30054	0	38	30054	3	VITIM			0	112.58333333333331	59.45		2015-11-01	2024-03-03	1	0	63	NMS	190	Lensk									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		192.9	190.0	30054.csv	OSCAR
38	0-643-0-26708	0	39	26702	3	KALININGRAD (NIZOV'E)			0	20.765833333333333	54.69638888888888		2015-11-01	2015-11-04	1	0	63	NMS	190	Kaliningrad									['126', '137', '106', '107', '117']							L.Haimberger	0	14.1		2.8	14.16	26702.csv	OSCAR
39	0-20000-0-96737	0	40	96737	3	SERANG			0	106.13333333333334	-6.116666666666666		2014-10-11	2024-03-04	1	0	63	NMS	100	Serang									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		1.9	40.0	96737.csv	OSCAR
40	0-20000-0-41891	0	41	41891	3	SYLHET			0	91.88333333333334	24.9		2024-02-04	2024-02-23	1	0	63	NMS	19	Chhatak									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		26.4	35.0	41891.csv	OSCAR
41	0-20000-0-61687	0	42	61687	3	TAMBACOUNDA			0	-13.67972222222222	13.769722222222224		2014-10-02	2016-01-12	1	0	63	NMS	204	Tambacounda									['126', '137', '106', '107', '117']							L.Haimberger	0	4.7		5.7	48.68	61687.csv	OSCAR
42	0-20000-0-08594	0	43	8594	3	SAL			0	-22.948888888888888	16.741944444444446		2015-11-02	2015-11-04	1	0	63	NMS	51	Santa Maria									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		16.6	55.74	08594.csv	OSCAR
43	0-20000-0-97690	0	44	97690	3	JAYAPURA/SENTANI			0	140.51833333333337	-2.575833333333333		2014-10-11	2024-03-04	1	0	63	NMS	100	Vanimo									['126', '137', '106', '107', '117']							L.Haimberger	0	4.0		87.8	99.0	97690.csv	OSCAR
44	0-20000-0-30635	0	45	30635	3	UST'-BARGUZIN			0	109.01666666666668	53.41666666666666		2015-11-01	2024-02-28	1	0	63	NMS	190	Onokhoy									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		177.1	460.5	30635.csv	OSCAR
45	0-20000-0-24125	0	46	24125	3	OLENEK (24125-0)			0	112.43333333333334	68.5		2015-11-01	2015-11-04	1	0	63	NMS	190	Udachnyy									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		232.4	219.54	24125.csv	OSCAR
46	0-20000-0-96315	0	47	96315	3	BRUNEI AIRPORT			0	114.93333333333334	4.933333333333334		2015-11-01	2015-11-03	1	0	63	NMS	28	Limbang									['126', '137', '106', '107', '117']							L.Haimberger	0	1.5		23.1	15.0	96315.csv	OSCAR
47	0-20000-0-97300	0	48	97300	3	MAUMERE/WAI OTI			0	122.2375	-8.635833333333332		2014-10-11	2024-03-03	1	0	63	NMS	100	Maumere									['126', '137', '106', '107', '117']							L.Haimberger	0	1.4		4.5	3.0	97300.csv	OSCAR
48	0-20000-0-41600	0	49	41600	3	SIALKOT			0	74.53333333333333	32.5		2015-10-01	2015-10-01	1	0	63	NMS	177	Sialkot									['126', '137', '106', '107', '117']							L.Haimberger	0	0.3		1.7	256.0	41600.csv	OSCAR
49	0-20000-0-41515	0	50	41515	3	DROSH			0	71.78333333333333	35.56666666666667		2014-12-01	2016-10-01	1	0	63	NMS	177	Chitral									['126', '137', '106', '107', '117']							L.Haimberger	0	0.5		30.7	1465.0	41515.csv	OSCAR
50	0-20000-0-61442	0	51	61442	3	NOUAKCHOTT / Oumtounsy			0	-15.975555555555555	18.30027777777778		2015-11-01	2015-11-04	1	0	63	NMS	150	Nouakchott									['126', '137', '106', '107', '117']							L.Haimberger	0	22.8		2.9	7.86	61442.csv	OSCAR
51	0-20000-0-42273	0	52	42273	3	BAHRAICH			0	81.6	27.566666666666663		2014-11-16	2016-10-04	1	0	63	NMS	104										['126', '137', '106', '107', '117']							L.Haimberger	0	0.7			124.0	42273.csv	OSCAR
52	0-20000-0-31168	0	53	31168	3	AYAN			0	138.15	56.45		2015-11-01	2015-11-04	1	0	63	NMS	190	Nikolayevsk-Na-Amure									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		404.0	7.8	31168.csv	OSCAR
53	0-20000-0-96791	0	54	96791	3	CIREBON/JATIWANGI			0	108.26666666666668	-6.75		2014-10-11	2024-03-03	1	0	63	NMS	100	Jatiwangi									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		3.7	50.0	96791.csv	OSCAR
54	0-20000-0-98233	0	55	98233	3	TUGUEGARAO			0	121.73333333333332	17.616666666666667		2024-02-04	2024-03-03	1	0	63	NMS	176	Tuguegarao									['126', '137', '106', '107', '117']							L.Haimberger	0	0.1		0.7	62.0	98233.csv	OSCAR
55	0-20000-0-31736	0	56	31736	3	HABAROVSK (31736-0)			0	135.23333333333332	48.53333333333333		2015-11-01	2024-03-03	1	0	63	NMS	190	Khabarovsk									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		8.9	76.0	31736.csv	OSCAR
56	0-20000-0-41640	0	57	41640	3	LAHORE CITY			0	74.33333333333333	31.55		2014-12-01	2024-03-01	1	0	63	NMS	177	Lahore									['126', '137', '106', '107', '117']							L.Haimberger	0	0.3		1.3	215.0	41640.csv	OSCAR
57	0-20000-0-31300	0	58	31300	3	ZEJA			0	127.27638888888887	53.74138888888889		2015-11-01	2024-03-03	1	0	63	NMS	190	Zeya									['126', '137', '106', '107', '117']							L.Haimberger	0	4.9		1.0	230.0	31300.csv	OSCAR
58	0-20000-0-42798	0	59	42798	3	JAMSHEDPUR (42798-0)			0	86.18333333333334	22.816666666666663		2014-11-09	2016-04-27	1	0	63	NMS	104	Jamshedpur									['126', '137', '106', '107', '117']							L.Haimberger	0	0.8		0.3	143.0	42798.csv	OSCAR
59	0-20000-0-26063	0	60	26063	3	ST.PETERSBURG (VOEJKOVO) (26063-0)			0	30.3	59.96666666666667		2015-11-01	2015-11-04	1	0	63	NMS	190	Shushary									['126', '137', '106', '107', '117']							L.Haimberger	0	18.8		7.5	6.0	26063.csv	OSCAR
60	0-20000-0-29231	0	61	29231	3	KOLPASEVO			0	82.95	58.31666666666667		2015-11-01	2024-03-03	1	0	63	NMS	190	Kolpashevo									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		2.4	75.12	29231.csv	OSCAR
61	0-20000-0-96109	0	62	96109	3	PEKAN BARU/SIMPANGTIGA			0	101.45	0.4666666666666667		2014-10-14	2024-03-02	1	0	63	NMS	100	Balaipungut									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		67.1	31.0	96109.csv	OSCAR
62	0-20000-0-56651	0	63	56651	3	LIJING			0	100.21666666666668	26.83333333333333		2024-02-12	2024-03-03	1	0	63	NMS	47	Dali									['126', '137', '106', '107', '117']							L.Haimberger	0	0.5		125.2	2382.0	56651.csv	OSCAR
63	0-20000-0-28445	0	64	28445	3	EKATERINBURG (VERHNEE DUBROVO)			0	61.06666666666667	56.73333333333333		2015-11-01	2024-03-03	1	0	63	NMS	190	Aramil									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		14.8	287.72	28445.csv	OSCAR
64	0-20000-0-65510	0	65	65510	3	BOBO-DIOULASSO			0	-4.3	11.166666666666666		2014-10-10	2016-10-05	1	0	63	NMS	21	Bobo Dioulasso									['126', '137', '106', '107', '117']							L.Haimberger	0	2.3		4.3	432.0	65510.csv	OSCAR
65	0-20000-0-27595	0	66	27595	3	KAZAN' (27595-0)			0	49.20444444444445	55.74		2015-11-01	2015-11-04	1	0	63	NMS	190	Kazan									['126', '137', '106', '107', '117']							L.Haimberger	0	16.4		23.3	118.5	27595.csv	OSCAR
66	0-20000-0-97760	0	67	97760	3	KAIMANA/UTAROM			0	133.69694444444443	-3.6438888888888887		2014-10-11	2016-10-05	1	0	63	NMS	100	Nabire									['126', '137', '106', '107', '117']							L.Haimberger	0	6.4		195.4	3.0	97760.csv	OSCAR
67	0-20000-0-47041	0	68	47041	3	HAMHEUNG			0	127.55	39.93333333333333		2015-06-28	2015-12-15	1	0	63	NMS	120	Linjiang									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		215.4	22.0	47041.csv	OSCAR
68	0-20000-0-31369	0	69	31369	3	NIKOLAEVSK-NA-AMURE			0	140.6938888888889	53.1475		2015-11-01	2024-03-03	1	0	63	NMS	190	Nikolayevsk-Na-Amure									['126', '137', '106', '107', '117']							L.Haimberger	0	0.5		3.3	45.57	31369.csv	OSCAR
69	0-20000-0-42498	0	70	42498	3	BHAGALPUR			0	86.95	25.23333333333333		2014-10-06	2016-10-05	1	0	63	NMS	104										['126', '137', '106', '107', '117']							L.Haimberger	0	0.4			44.0	42498.csv	OSCAR
70	0-20000-0-96145	0	71	96145	3	TAREMPA			0	106.21972222222225	3.2150000000000003		2014-10-11	2024-03-01	1	0	63	NMS	100	Mersing									['126', '137', '106', '107', '117']							L.Haimberger	0	3.8		281.1	3.0	96145.csv	OSCAR
71	0-20000-0-48500	0	72	48500	3	PRACHUAP KHIRIKHAN			0	99.81027777777776	11.835		2015-01-28	2024-02-08	1	0	63	NMS	216										['126', '137', '106', '107', '117']							L.Haimberger	0	5.5			5.9	48500.csv	OSCAR
72	0-20000-0-62378	0	73	62378	3	HELWAN			0	31.349166666666665	29.86277777777778		2015-11-02	2015-11-03	1	0	63	NMS	64	Gizeh									['126', '137', '106', '107', '117']							L.Haimberger	0	2.1		21.1	140.7	62378.csv	OSCAR
73	0-20000-0-41923	0	74	41923	3	DHAKA			0	90.38333333333334	23.766666666666666		2024-02-05	2024-03-04	1	0	63	NMS	19	Dhaka									['126', '137', '106', '107', '117']							L.Haimberger	0	0.1		5.5	9.0	41923.csv	OSCAR
74	0-20000-0-20046	0	75	20046	3	POLARGMO IM. E.T. KRENKELJA			0	58.05888888888889	80.62638888888888		2015-11-01	2015-11-04	1	0	63	NMS	190										['126', '137', '106', '107', '117']							L.Haimberger	0	1.1			24.66	20046.csv	OSCAR
75	0-20000-0-64650	0	76	64650	3	BANGUI			0	18.516666666666666	4.4		2015-11-01	2015-12-23	1	0	63	NMS	40	Bangui									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		7.9	366.0	64650.csv	OSCAR
76	0-20000-0-64700	0	77	64700	3	NDJAMENA			0	15.033333333333331	12.133333333333333		2024-02-04	2024-02-09	1	0	63	NMS	213	Kousseri									['126', '137', '106', '107', '117']							L.Haimberger	0	1.3		5.2	295.0	64700.csv	OSCAR
77	0-20000-0-64810	0	78	64810	3	MALABO			0	8.766666666666667	3.75		2015-11-02	2016-01-12	1	0	63	NMS	87	Malabo									['126', '137', '106', '107', '117']							L.Haimberger	0	6.5		8.3	56.0	64810.csv	OSCAR
78	0-20000-0-64500	0	79	64500	3	LIBREVILLE			0	9.416666666666666	0.45		2015-11-01	2015-11-24	1	0	63	NMS	75	Libreville									['126', '137', '106', '107', '117']							L.Haimberger	0	1.0		9.3	15.0	64500.csv	OSCAR
79	0-20000-0-97372	0	80	97372	3	KUPANG/ELTARI			0	123.67	-10.1675		2014-10-02	2024-03-04	1	0	63	NMS	100	Kupang									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		9.1	108.0	97372.csv	OSCAR
80	0-20000-0-47159	0	81	47183	3	BUSAN			0	129.03194444444446	35.10472222222222		2024-02-15	2024-02-15	1	0	63	NMS	121	Fukuma									['126', '137', '106', '107', '117']							L.Haimberger	0	29.1		204.0	70.96	47183.csv	OSCAR
81	0-20000-0-25400	0	82	25400	3	ZYRYANKA (25400-0)			0	150.9	65.73333333333333		2015-11-01	2015-11-04	1	0	63	NMS	190										['126', '137', '106', '107', '117']							L.Haimberger	0	0.0			42.9	25400.csv	OSCAR
82	0-20000-0-62414	0	83	62414	3	ASSWAN			0	32.82	23.96444444444444		2015-11-01	2015-11-02	1	0	63	NMS	64	Aswan									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		15.8	194.0	62414.csv	OSCAR
83	0-20001-0-64910	0	84	64910	3	DOUALA R.S.			0	9.7	4.016666666666667		2015-11-01	2016-01-12	1	0	63	NMS	46	Douala									['126', '137', '106', '107', '117']							L.Haimberger	0	1.1		4.4	9.0	64910.csv	OSCAR
84	0-20000-0-61415	0	85	61415	3	NOUADHIBOU			0	-17.03638888888889	20.92027777777778		2015-11-01	2015-11-04	1	0	63	NMS	150	Nouadhibou									['126', '137', '106', '107', '117']							L.Haimberger	0	1.0		4.8	5.0	61415.csv	OSCAR
85	0-20000-0-96925	0	86	96925	3	SANGKAPURA (BAWEAN IS.)			0	112.65777777777778	-5.850833333333333		2014-10-12	2024-03-03	1	0	63	NMS	100	Paciran									['126', '137', '106', '107', '117']							L.Haimberger	0	2.7		117.2	3.0	96925.csv	OSCAR
86	0-20000-0-97008	0	87	97008	3	NAHA/TAHUNA			0	125.52888888888889	3.6858333333333335		2014-10-11	2024-03-03	1	0	63	NMS	100	Bitung									['126', '137', '106', '107', '117']							L.Haimberger	0	13.3		238.5	38.0	97008.csv	OSCAR
87	0-20000-0-25400	0	88	25403	3	ZYRYANKA (25400-0)			0	150.9	65.73333333333333		2024-02-04	2024-03-03	1	0	63	NMS	190										['126', '137', '106', '107', '117']							L.Haimberger	0	0.0			42.9	25403.csv	OSCAR
88	0-20000-0-96595	0	89	96595	3	MUARA TEWEH/BERINGIN			0	114.89611111111113	-0.9419444444444444		2014-10-20	2024-03-03	1	0	63	NMS	100	Amuntai									['126', '137', '106', '107', '117']							L.Haimberger	0	1.0		168.6	60.0	96595.csv	OSCAR
89	0-20000-0-42591	0	90	42591	3	GAYA (42591-0)			0	84.95	24.75		2014-10-06	2016-10-05	1	0	63	NMS	104	Gaya									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		6.3	116.0	42591.csv	OSCAR
90	0-20000-0-30554	0	91	30554	3	BAGDARIN (30554-0)			0	113.58055555555556	54.44166666666666		2015-11-01	2015-11-04	1	0	63	NMS	190	Taksimo									['126', '137', '106', '107', '117']							L.Haimberger	0	2.8		224.6	902.43	30554.csv	OSCAR
91	0-20000-0-16224	0	92	16224	3	VIGNA DI VALLE			0	12.211388888888887	42.08027777777778		2024-02-12	2024-02-26	1	0	63	NMS	109	Bracciano									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		4.3	266.0	16224.csv	OSCAR
92	0-20000-0-41739	0	93	41739	3	PANJGUR			0	64.1	26.966666666666665		2015-10-01	2016-10-01	1	0	63	NMS	177	Turbat									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		150.3	981.0	41739.csv	OSCAR
93	0-20000-0-47058	0	94	47058	3	PYONGYANG			0	125.78333333333332	39.03333333333333		2014-10-14	2015-06-26	1	0	63	NMS	120	Dandong									['126', '137', '106', '107', '117']							L.Haimberger	0	0.5		170.5	36.0	47058.csv	OSCAR
94	0-20000-0-96987	0	95	96987	3	BANYUWANGI			0	114.35527777777776	-8.215277777777777		2014-10-11	2024-03-04	1	0	63	NMS	100	Banyuwangi									['126', '137', '106', '107', '117']							L.Haimberger	0	3.1		2.1	5.0	96987.csv	OSCAR
95	0-20000-0-41661	0	96	41661	3	QUETTA (SHEIKH MANDA)			0	66.91666666666667	30.266666666666666		2015-10-01	2016-02-01	1	0	63	NMS	177	Karak									['126', '137', '106', '107', '117']							L.Haimberger	0	4.0		8.8	1589.0	41661.csv	OSCAR
96	0-20000-0-34009	0	97	34009	3	KURSK			0	36.16666666666666	51.766666666666666		2015-11-01	2024-03-03	1	0	63	NMS	190	Kursk									['126', '137', '106', '107', '117']							L.Haimberger	0	8.3		4.0	247.25	34009.csv	OSCAR
97	0-20000-0-96147	0	98	96147	3	RANAI			0	108.39361111111111	3.911944444444445		2014-10-02	2024-03-04	1	0	63	NMS	100	Pemangkat									['126', '137', '106', '107', '117']							L.Haimberger	0	4.4		314.5	2.0	96147.csv	OSCAR
98	0-20000-0-96805	0	99	96805	3	CILACAP			0	109.01666666666668	-7.733333333333333		2014-10-12	2024-03-04	1	0	63	NMS	100	Kroya									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		29.4	6.0	96805.csv	OSCAR
99	0-20001-0-37789	0	100	37789	3	YEREVAN AERO			0	44.49972222222223	40.21722222222223		2015-09-30	2016-05-30	1	0	63	NMS	6	Yerevan									['126', '137', '106', '107', '117']							L.Haimberger	0	0.1		4.2	1134.0	37789.csv	OSCAR
100	0-20000-0-96749	0	101	96739	3	JAKARTA/SOEKARNO-HATTA			0	106.65472222222223	-6.122222222222222		2014-10-11	2024-03-04	1	0	63	NMS	100	Curug									['126', '137', '106', '107', '117']							L.Haimberger	0	12.3		4.3	46.0	96739.csv	OSCAR
101	0-20000-0-68994	0	102	68994	3	MARION ISLAND			0	37.85861111111111	-46.876666666666665		2015-04-27	2016-10-05	1	0	63	NMS	246										['126', '137', '106', '107', '117']							L.Haimberger	0	1.0			24.0	68994.csv	OSCAR
102	0-20000-0-41756	0	103	41756	3	JIWANI			0	61.8	25.066666666666663		2015-02-01	2016-10-01	1	0	63	NMS	177	Jiwani									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		5.8	57.0	41756.csv	OSCAR
