	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	elevation	file
44	0-20000-0-62378	0	45	62378	3	HELWAN			0	31.349166666666665	29.86277777777778		20060501	20060930	1	0	63	NMS	64	Gizeh									['126', '137', '106', '107', '117']							L.Haimberger	0	2.0		19.1	140.7	62378_amma.csv
45	0-20000-0-08589	0	46	8589	3	PRAIA			0	-23.484722222222224	14.94111111111111		20060818	20060914	1	0	63	NMS	51	Praia									['126', '137', '106', '107', '117']							L.Haimberger	0	1.4		3.2	95.1	08589_amma.csv
46	0-20000-0-61223	0	47	61223	3	TOMBOUCTOU			0	-3.0	16.716666666666665		20060101	20061231	1	0	63	NMS	144	Tombouctou									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		5.5	264.0	61223_amma.csv
47	0-20000-0-60018	0	48	60018	3	TENERIFE-GUIMAR			0	-16.38222222222222	28.31833333333333		20060501	20060930	1	0	63	NMS	67	Guimar									['126', '137', '106', '107', '117']							L.Haimberger	0	2.0		3.3	2368.0	60018_amma.csv
48	0-20000-0-63741	0	49	63741	3	DAGORETTI CORNER			0	36.75972222222222	-1.301388888888889		20060501	20060930	1	0	63	NMS	114	Nairobi									['126', '137', '106', '107', '117']							L.Haimberger	0	4.9		4.5	1639.26	63741_amma.csv
49	0-20000-0-64700	0	50	64700	3	NDJAMENA			0	15.033333333333331	12.133333333333333		20060101	20061217	1	0	63	NMS	213	Kousseri									['126', '137', '106', '107', '117']							L.Haimberger	0	0.5		5.7	295.0	64700_amma.csv
50	0-20000-0-60390	0	51	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060101	20061231	1	0	63	NMS	61	Algiers									['126', '137', '106', '107', '117']							L.Haimberger	0	4.5		18.4	29.0	60390_amma.csv
51	0-20000-0-60680	0	52	60680	3	TAMANRASSET			0	5.452500000000001	22.825277777777774		20060501	20060930	1	0	63	NMS	61	Arlit									['126', '137', '106', '107', '117']							L.Haimberger	0	3.6		493.5	1377.0	60680_amma.csv
52	0-20000-0-64650	0	53	64650	3	BANGUI			0	18.516666666666666	4.4		20060427	20061214	1	0	63	NMS	40	Bangui									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		7.9	366.0	64650_amma.csv
53	0-20000-0-61687	0	54	61687	3	TAMBACOUNDA			0	-13.67972222222222	13.769722222222224		20060322	20061230	1	0	63	NMS	204	Tambacounda									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		2.1	48.68	61687_amma.csv
54	0-20000-0-64870	0	55	64870	3	NGAOUNDERE			0	13.566666666666666	7.35		20060501	20060930	1	0	63	NMS	46	Ngaoundere									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		4.0	1104.0	64870_amma.csv
55	0-20000-0-65578	0	56	65578	3	ABIDJAN			0	-3.9333333333333336	5.25		20060718	20061107	1	0	63	NMS	43	Abidjan									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		11.3	8.0	65578_amma.csv
56	0-20000-0-60715	0	57	60715	3	TUNIS-CARTHAGE			0	10.233333333333333	36.833333333333336		20060501	20060930	1	0	63	NMS	221	Aryanah									['126', '137', '106', '107', '117']							L.Haimberger	0	0.5		4.7	4.0	60715_amma.csv
57	0-20000-0-61291	0	58	61291	3	BAMAKO/SENOU			0	-7.95	12.533333333333331		20060101	20061231	1	0	63	NMS	144	Bamako									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		14.3	381.0	61291_amma.csv
58	0-20000-0-65125	0	59	65125	3	ABUJA			0	7.0	9.25		20060608	20061226	1	0	63	NMS	163	Abuja									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		21.2	343.1	65125_amma.csv
59	0-20000-0-61442	0	60	61442	3	NOUAKCHOTT / Oumtounsy			0	-15.975555555555555	18.30027777777778		20060105	20061231	1	0	63	NMS	150	Nouakchott									['126', '137', '106', '107', '117']							L.Haimberger	0	22.3		3.1	7.86	61442_amma.csv
60	0-20001-0-64910	0	61	64910	3	DOUALA R.S.			0	9.7	4.016666666666667		20060209	20061220	1	0	63	NMS	46	Douala									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		3.3	9.0	64910_amma.csv
61	0-20000-0-65330	0	62	65330	3	PARAKOU			0	2.6166666666666667	9.35		20060101	20061231	1	0	63	NMS	25	Parakou									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		0.4	393.0	65330_amma.csv
62	0-20000-0-61024	0	63	61024	3	AGADEZ			0	7.983333333333333	16.966666666666665		20060120	20061010	1	0	63	NMS	161	Agadez									['126', '137', '106', '107', '117']							L.Haimberger	0	0.5		1.2	502.0	61024_amma.csv
63	0-20000-0-65418	0	64	65418	3	TAMALE			0	-0.85	9.55		20060508	20061227	1	0	63	NMS	81	Tamale									['126', '137', '106', '107', '117']							L.Haimberger	0	5.5		11.2	168.8	65418_amma.csv
64	0-20000-0-61641	0	65	61641	3	DAKAR/YOFF			0	-17.5	14.73		20060101	20061231	1	0	63	NMS	204	Dakar									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		9.3	24.49	61641_amma.csv
65	0-20000-0-61052	0	66	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060118	20061231	1	0	63	NMS	161	Niamey									['126', '137', '106', '107', '117']							L.Haimberger	0	0.5		7.1	227.0	61052_amma.csv
66	0-20000-0-65344	0	67	65344	3	COTONOU			0	2.3833333333333333	6.35		20060101	20061213	1	0	63	NMS	25	Cotonou									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		5.9	9.0	65344_amma.csv
