primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	station_configuration_code
0-20000-0-61979	5	53	4370	4	LE COLORADO RADAR	[]	[]	0	55.45199966430664	-20.874000549316406	NA	1948-07-01	1949-05-30	1	0	63	NMS	[]	Saint-Denis	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	54.91687760044441	55.98712172816887	-21.374000549316406	-20.374000549316406	S. Schroeder	0	8
0-20000-0-07690	5	54	4386	4	NICE	[]	[]	0	7.114999771118164	43.58300018310547	NA	1923-05-04	1929-12-31	1	0	63	NMS	[]	Antibes	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	6.424750929092691	7.805248613143637	43.08300018310547	44.08300018310547	S. Schroeder	0	8
0-20000-0-07690	5	55	4387	4	NICE	[]	[]	0	7.126999855041504	43.59000015258789	NA	1937-09-01	1940-06-10	1	0	63	NMS	[]	Antibes	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	6.436670740390474	7.817328969692534	43.09000015258789	44.09000015258789	S. Schroeder	0	8
0-20000-0-07129	5	56	4397	4	FALAISE-RADAR	[]	[]	0	-0.01999999955296516	48.74300003051758	NA	1923-05-11	1926-08-10	1	0	63	NMS	[]	Argentan	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-0.7782217800771096	0.7382217809711793	48.24300003051758	49.24300003051758	S. Schroeder	0	8
0-20000-0-07129	5	57	4398	4	FALAISE-RADAR	[]	[]	0	-0.01999999955296516	48.74300003051758	NA	1930-06-10	1935-09-26	1	0	63	NMS	[]	Argentan	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-0.7782217800771096	0.7382217809711793	48.24300003051758	49.24300003051758	S. Schroeder	0	8
0-20000-0-61979	5	58	4409	4	LE COLORADO RADAR	[]	[]	0	55.430999755859375	-20.884000778198242	NA	1949-12-01	1950-07-24	1	0	63	NMS	[]	Saint-Denis	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	54.89584206458774	55.96615744713101	-21.384000778198242	-20.384000778198242	S. Schroeder	0	8
0-20000-0-91939	5	59	4426	4	PAPPEETE, TAHITI	[]	[]	0	-149.58299255371094	-17.54800033569336	NA	1949-06-24	1951-12-18	1	0	63	NMS	[]	Faaa	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-150.107395819286	-149.05858928813586	-18.04800033569336	-17.04800033569336	S. Schroeder	0	8
0-20000-0-91939	5	60	4430	4	PAPPEETE, TAHITI	[]	[]	0	-149.5659942626953	-17.533000946044922	NA	1938-01-09	1948-05-02	1	0	63	NMS	[]	Papeete	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-150.09035413823136	-149.04163438715926	-18.033000946044922	-17.033000946044922	S. Schroeder	0	8
0-20000-0-91939	5	61	4490	4	PAPPEETE, TAHITI	[]	[]	0	-149.5659942626953	-17.533000946044922	NA	1935-01-02	1935-12-26	1	0	63	NMS	[]	Papeete	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-150.09035413823136	-149.04163438715926	-18.033000946044922	-17.033000946044922	S. Schroeder	0	8
0-20000-0-91939	5	62	4492	4	PAPPEETE, TAHITI	[]	[]	0	-149.58299255371094	-17.54800033569336	NA	1949-06-24	1951-12-18	1	0	63	NMS	[]	Faaa	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-150.107395819286	-149.05858928813586	-18.04800033569336	-17.04800033569336	S. Schroeder	0	8
0-20000-0-91939	5	63	4493	4	PAPPEETE, TAHITI	[]	[]	0	-149.5659942626953	-17.533000946044922	NA	1938-01-09	1940-12-31	1	0	63	NMS	[]	Papeete	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-150.09035413823136	-149.04163438715926	-18.033000946044922	-17.033000946044922	S. Schroeder	0	8
0-20000-0-91939	5	64	4494	4	PAPPEETE, TAHITI	[]	[]	0	-149.5659942626953	-17.533000946044922	NA	1941-02-20	1943-06-24	1	0	63	NMS	[]	Papeete	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-150.09035413823136	-149.04163438715926	-18.033000946044922	-17.033000946044922	S. Schroeder	0	8
0-20000-0-91939	5	65	4495	4	PAPPEETE, TAHITI	[]	[]	0	-149.5659942626953	-17.533000946044922	NA	1946-03-25	1947-12-02	1	0	63	NMS	[]	Papeete	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-150.09035413823136	-149.04163438715926	-18.033000946044922	-17.033000946044922	S. Schroeder	0	8
0-20000-0-07108	5	66	4497	4	PLABENNEC-RADAR	[]	[]	0	-4.507999897003174	48.375	NA	1922-04-06	1924-12-22	1	0	63	NMS	[]	Brest	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-5.2607257756950645	-3.755274018311283	47.875	48.875	S. Schroeder	0	8
0-20000-0-07205	5	67	4498	4	LORIENT LANN BIHOUE	[]	[]	0	-3.3580000400543213	47.68899917602539	NA	1922-01-02	1922-10-31	1	0	63	NMS	[]	Lorient	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-4.100771561361444	-2.6152285187471986	47.18899917602539	48.18899917602539	S. Schroeder	0	8
0-20000-0-07205	5	68	4499	4	LORIENT LANN BIHOUE	[]	[]	0	-3.3580000400543213	47.68899917602539	NA	1923-01-28	1924-07-10	1	0	63	NMS	[]	Lorient	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-4.100771561361444	-2.6152285187471986	47.18899917602539	48.18899917602539	S. Schroeder	0	8
0-20000-0-07002	5	69	4500	4	BOULOGNE	[]	[]	0	1.7400000095367432	50.875	NA	1920-08-01	1921-03-31	1	0	63	NMS	[]	Calais	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	0.9476250169854715	2.5323750020880147	50.375	51.375	S. Schroeder	0	8
0-20000-0-07761	5	70	4502	4	AJACCIO	[]	[]	0	8.762999534606934	41.92399978637695	NA	1920-11-15	1921-03-31	1	0	63	NMS	[]	Ajaccio	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	8.090985195007748	9.435013874206119	41.42399978637695	42.42399978637695	S. Schroeder	0	8
