	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	elevation
1539	0-20000-0-42343	0	1539	42343,5784,C:5784	3	AJMER			0	74.61666666666666	26.45		19211207	20171010	1	0	63	NMS	104.0	Ajmer									106,107,117,126,137,138,139,140							L.Haimberger	0	490.0
1540	0-20000-0-42348	0	1540	1:42348,42348	3	JAIPUR / SANGANER			0	75.8	26.816666666666663		19560201	20211231	1	0	63	NMS	104.0	Jaipur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	390.0
1541	0-20000-0-42349	0	1541	42349	3	TONK			0	75.75	26.166666666666668		19991005	19991005	1	0	63	NMS	104.0	Tonk									106,107,117,139,140							L.Haimberger	0	272.0
1542	0-20000-0-42353	0	1542	6:22134	3	SUPAUL (42353-0)			0	86.58333333333333	26.133333333333333		19440101	19481231	1	0	63	NMS	104.0	Saharsa									106,107,139,140							L.Haimberger	0	49.6
1543	0-20000-0-42354	0	1543	42354	3	DHOLPUR			0	77.83333333333333	26.666666666666668		19790705	19790705	1	0	63	NMS	104.0	Dhaulpur									106,107,117,139,140							L.Haimberger	0	176.0
1544	0-20000-0-42361	0	1544	1:42359,1:42361,42359,42361,5442,6:20418,9:1731,C:5442	3	GWALIOR			0	78.25	26.23333333333333		19381231	20210611	1	0	63	NMS	104.0	Gwalior,Morar									106,107,117,126,137,138,139,140,39							L.Haimberger	0	207.0
1545	0-20000-0-42364	0	1545	42358	3	ETAWAH			0	78.98333333333333	26.73333333333333		20150113	20191027	1	0	63	NMS	104.0	Bhind									106,107,117,139,140							L.Haimberger	0	151.0
1546	0-20000-0-42366	0	1546	42366	3	KANPUR			0	80.36666666666666	26.433333333333334		20030518	20030518	1	0	63	NMS	104.0	Kanpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	126.0
1547	0-20000-0-42367	0	1547	1:42367,42367	3	KANPUR/CHAKERI			0	80.4	26.4		19731103	20160318	1	0	63	NMS	104.0	Kanpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	126.0
1548	0-20000-0-42369	0	1548	1:42369,42368,42369	3	LUCKNOW/AMAUSI			0	80.88333333333334	26.75		19560204	20211231	1	0	63	NMS	104.0	Lakhnau									106,107,117,126,137,138,139,140,39							L.Haimberger	0	124.0
1549	0-20000-0-42379	0	1549	1:42379,379,42379,6:20408,9:1729	3	GORAKHPUR			0	83.36666666666666	26.75		19440101	20211231	1	0	63	NMS	104.0	Gorakhpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	77.4
1550	0-20000-0-42387	0	1550	42390	3	MUZAFFARPUR			0	85.4	26.116666666666667		19830201	19830201	1	0	63	NMS	104.0	Muzaffarpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	53.4
1551	0-20000-0-42391	0	1551	42391	3	DARBHANGA			0	85.9	26.166666666666668		19880316	20190107	1	0	63	NMS	104.0	Darbhanga									106,107,117,126,137,138,139,140,39							L.Haimberger	0	49.9
1552	0-20000-0-42398	0	1552	1:42397,1:42398,42397,42398	3	SILIGURI (42398-0)			0	88.31666666666666	26.633333333333333		19540101	20200227	1	0	63	NMS	104.0	Baghdogra									106,107,117,126,137,138,139,140,39							L.Haimberger	0	131.0
1553	0-20000-0-42399	0	1553	42399	3	JALPAIGURI			0	88.71666666666667	26.53333333333333		20151013	20200918	1	0	63	NMS	104.0	Jalpaiguri									106,107,117,126,137,138,139,140,39							L.Haimberger	0	81.3
1554	0-20000-0-42403	0	1554	6:22152,9:1778	3	COOCH BEHAR			0	89.46666666666667	26.33333333333333		19440105	19481230	1	0	63	NMS	104.0	Koch Bihar									106,107,139,140							L.Haimberger	0	42.7
1555	0-20000-0-42404	0	1555	5439,C:5439	3	DHUBRI			0	89.98333333333333	26.016666666666666		19410430	19410520	1	0	63	NMS	104.0	Dhuburi									106,107,117,126,137,138,139,140							L.Haimberger	0	35.1
1556	0-20000-0-42409	0	1556	42409	3	TANGLA			0	91.91666666666669	26.65		20160605	20160605	1	0	63	NMS	104.0	Udalguri									106,107,117,139,140							L.Haimberger	0	77.7
1557	0-20000-0-42410	0	1557	1:42410,1:42411,42410,42411	3	GUWAHATI			0	91.58333333333331	26.1		19541029	20211231	1	0	63	NMS	104.0	Guwahati,Sualkuchi									106,107,117,126,137,138,139,140,39							L.Haimberger	0	72.1
1558	0-20000-0-42414	0	1558	42414	3	CHAPARMUKH			0	92.51666666666668	26.2		19790809	19990220	1	0	63	NMS	104.0	Dhing									106,107,117,126,137,138,139,140,39							L.Haimberger	0	65.5
1559	0-20000-0-42415	0	1559	1:42415,42415,5837,6:20471,9:1743,C:5837	3	TEZPUR			0	92.78333333333332	26.616666666666667		19281109	20011214	1	0	63	NMS	104.0	Tezpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	91.0
1560	0-20000-0-42416	0	1560	1:42416,2:32907,2:32909,42416,5469,C:5469	3	TEZPUR/BINDUKURI			0	92.8	26.716666666666665		19390101	44430630	1	0	63	NMS	104.0	Rangapara,Tezpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	71.0
1561	0-20000-0-42419	0	1561	42419	3	GOHPUR			0	93.58333333333331	26.83333333333333		20170901	20170901	1	0	63	NMS	104.0	Itanagar									106,107,117,139,140							L.Haimberger	0	82.8
1562	0-20000-0-42420	0	1562	2:32904,2:32920	3	GOLAGHAT			0	93.98333333333332	26.516666666666666		19430924	19451010	1	0	63	NMS	104.0	Dergaon,Jorhat									106,107,139,140							L.Haimberger	0	71.6
1563	0-20000-0-42435	0	1563	42435	3	BARMER			0	71.38333333333334	25.75		19790501	20211231	1	0	63	NMS	104.0	Barmer									106,107,117,126,138,139,140							L.Haimberger	0	193.0
1564	0-20000-0-42452	0	1564	42452	3	KOTA AERODROME			0	75.85	25.15		19790501	20211216	1	0	63	NMS	104.0	Kota									106,107,117,126,138,139,140							L.Haimberger	0	279.0
1565	0-20000-0-42459	0	1565	42459	3	SHIVPURI			0	77.65	25.33333333333333		20160107	20170104	1	0	63	NMS	104.0	Kolaras									106,107,117,139,140							L.Haimberger	0	464.0
1566	0-20000-0-42473	0	1566	42473	3	BANDA			0	80.36666666666666	25.466666666666665		20170916	20211014	1	0	63	NMS	104.0	Banda									106,107,117,139,140							L.Haimberger	0	121.0
1567	0-20000-0-42474	0	1567	1:22097,1:42475,42474,42475,5428,5787,5788,6:22097,9:1774,C:5428,C:5787,C:5788	3	ALLAHABAD/GHOORPUR			0	81.80805555555555	25.309444444444445		19080729	20211225	1	0	63	NMS	104.0	Allahabad									106,107,117,126,137,138,139,140,39							L.Haimberger	0	98.0
1568	0-20000-0-42479	0	1568	42479	3	VARANASI/BABATPUR			0	82.86666666666666	25.45		20151107	20181010	1	0	63	NMS	104.0	Baragaon									106,107,117,139,140							L.Haimberger	0	89.0
1569	0-20000-0-42484	0	1569	42484	3	BALLIA			0	84.16666666666667	25.75		19790516	19790516	1	0	63	NMS	104.0	Ballia									106,107,117,139,140							L.Haimberger	0	63.2
1570	0-20000-0-42492	0	1570	42492,5817,C:5817	3	PATNA			0	85.16666666666667	25.6		19140201	20211214	1	0	63	NMS	104.0	Patna									106,107,117,126,137,138,139,140,39							L.Haimberger	0	57.0
1571	0-20000-0-42498	0	1571	1:42498,42498	3	BHAGALPUR			0	86.95	25.23333333333333		19540101	20211230	1	0	63	NMS	104.0	Bhagalpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	44.0
1572	0-20000-0-42516	0	1572	1:42516,42516	3	SHILLONG			0	91.88333333333334	25.566666666666663		19530427	20200127	1	0	63	NMS	104.0	Shillong									106,107,117,126,137,138,139,140,39							L.Haimberger	0	1600.0
1573	0-20000-0-42539	0	1573	42539	3	DEESA			0	72.2	24.2		19730624	20211231	1	0	63	NMS	104.0	Disa									106,107,117,126,138,139,140							L.Haimberger	0	136.0
1574	0-20000-0-42542	0	1574	42542	3	UDAIPUR DABOK			0	73.88333333333334	24.616666666666667		19760304	20211231	1	0	63	NMS	104.0	Bhindar									106,107,117,126,137,138,139,140,39							L.Haimberger	0	514.0
1575	0-20000-0-42543	0	1575	1:42543,42543,6:22075,9:1773	3	UDAIPUR			0	73.7	24.58333333333333		19470701	19811130	1	0	63	NMS	104.0	Nathdwara									106,107,117,126,137,138,139,140,39							L.Haimberger	0	586.0
1576	0-20000-0-42571	0	1576	42571	3	SATNA			0	80.83333333333333	24.566666666666663		19790126	19790318	1	0	63	NMS	104.0	Satna									106,107,117,126,137,138,139,140,39							L.Haimberger	0	316.0
1577	0-20000-0-42587	0	1577	42587	3	DALTONGANJ			0	84.06666666666666	24.05		20170401	20170401	1	0	63	NMS	104.0	Daltenganj									106,107,117,139,140							L.Haimberger	0	221.0
1578	0-20000-0-42591	0	1578	1:42591,2:32805,42591,5441,6:20448,9:1739,C:5441	3	GAYA (42591-0)			0	84.95	24.75		19060922	20211227	1	0	63	NMS	104.0	Gaya									106,107,117,126,137,138,139,140,39							L.Haimberger	0	116.0
1579	0-20000-0-42603	0	1579	41856	3	BERHAMPORE			0	88.26666666666667	24.133333333333333		19790829	19790830	1	0	63	NMS	104.0	Murshidabad									106,107,117,139,140							L.Haimberger	0	18.9
1580	0-20000-0-42618	0	1580	2:32935	3	KAILASHAHAR			0	92.0	24.316666666666663		19450514	19451010	1	0	63	NMS	104.0	Kailasahar									106,107,139,140							L.Haimberger	0	30.0
1581	0-20000-0-42619	0	1581	42620,5834,C:5834	3	SILCHAR			0	92.8	24.75		19200630	19900117	1	0	63	NMS	104.0	Lakhipur,Silchar									106,107,117,126,137,138,139,140							L.Haimberger	0	21.3
1582	0-20000-0-42623	0	1582	1:42623,2:32932,42623,6:22187,6:42623	3	IMPHAL/TULIHAL			0	93.9	24.766666666666666		19440103	20211021	1	0	63	NMS	104.0	Imphal									106,107,117,126,137,138,139,140,39							L.Haimberger	0	774.0
1583	0-20000-0-42631	0	1583	42631	3	NALIYA			0	68.85	23.25		20180128	20180128	1	0	63	NMS	104.0	Naliya									106,107,117,126,137,138,139,140,39							L.Haimberger	0	24.6
1584	0-20000-0-42634	0	1584	1:42634,42634,42635,5431,6:20501,6:42635,9:1125,9:2571,C:5431	3	BHUJ-RUDRAMATA			0	69.8	23.25		19090812	20210726	1	0	63	NMS	104.0	Bhuj									106,107,117,126,137,138,139,140,39							L.Haimberger	0	117.0
1585	0-20000-0-42639	0	1585	42639	3	NEW KANDLA			0	70.21666666666667	23.0		19790722	19790828	1	0	63	NMS	104.0	Kandla									106,107,117,139,140							L.Haimberger	0	22.5
1586	0-20000-0-42647	0	1586	1:42647,42647,5427,5783,6:20507,9:1751,C:5427,C:5783	3	AHMADABAD			0	72.63333333333334	23.066666666666663		19220101	20211231	1	0	63	NMS	104.0	Ahmadabad									106,107,117,126,137,138,139,140,39							L.Haimberger	0	56.4
1587	0-20000-0-42661	0	1587	42661	3	RATLAM			0	75.05	23.316666666666663		19830710	20190318	1	0	63	NMS	104.0	Ratlam									106,107,117,126,137,138,139,140,39							L.Haimberger	0	485.0
1588	0-20000-0-42667	0	1588	1:42667,42667,6:20417,9:1730	3	BHOPAL/BAIRAGHAR			0	77.35	23.28333333333333		19440101	20210707	1	0	63	NMS	104.0	Bhopal									106,107,117,126,137,138,139,140,39							L.Haimberger	0	521.0
1589	0-20000-0-42674	0	1589	42674	3	DAMOH			0	79.45	23.83333333333333		19831017	20040603	1	0	63	NMS	104.0	Damoh									106,107,117,126,137,138,139,140,39							L.Haimberger	0	371.0
1590	0-20000-0-42675	0	1590	1:42675,42675,5444,5803,6:20425,9:1733,C:5444,C:5803	3	JABALPUR			0	79.95	23.2		19220124	20210920	1	0	63	NMS	104.0	Barela,Jabalpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	398.0
1591	0-20000-0-42701	0	1591	1:42700,42700,42701,5825,C:5825	3	M.O. RANCHI			0	85.31666666666666	23.316666666666663		19250415	20211020	1	0	63	NMS	104.0	Kanke,Ranchi									106,107,117,126,137,138,139,140,39							L.Haimberger	0	646.0
1592	0-20000-0-42705	0	1592	2:32816,42705	3	PURULIA			0	86.41666666666667	23.33333333333333		19440511	19790830	1	0	63	NMS	104.0	Adra,Balarampur									106,107,117,139,140							L.Haimberger	0	255.0
1593	0-20000-0-42706	0	1593	2:32808,42706	3	BANKURA			0	87.08333333333333	23.383333333333333		19430531	20210526	1	0	63	NMS	104.0	Bankura,Ondal									106,107,117,126,137,138,139,140,39							L.Haimberger	0	98.6
1594	0-20000-0-42708	0	1594	2:32802,42708	3	SHANTI NIKETAN			0	87.7	23.65		19440317	19790602	1	0	63	NMS	104.0	Bolpur,Guskhara									106,107,117,126,137,138,139,140,39							L.Haimberger	0	58.9
1595	0-20000-0-42724	0	1595	1:42724,42724	3	AGARTALA			0	91.25	23.883333333333333		19560202	20211230	1	0	63	NMS	104.0	Agartala									106,107,117,126,137,138,139,140,39							L.Haimberger	0	38.5
1596	0-20000-0-42726	0	1596	42726	3	LENGPUI			0	92.61666666666666	23.83333333333333		20190803	20200113	1	0	63	NMS	104.0	Aizawl									106,107,117,126,137,138,139,140,39							L.Haimberger	0	291.0
1597	0-20000-0-42734	0	1597	1:42734,42734	3	JAMNAGAR			0	70.08333333333333	22.45		19691020	20030925	1	0	63	NMS	104.0	Jamnagar									106,107,117,126,137,138,139,140,39							L.Haimberger	0	20.0
1598	0-20000-0-42748	0	1598	42747	3	BARODA AERODROME			0	73.26666666666667	22.33333333333333		19800601	19800601	1	0	63	NMS	104.0	Vadodara									106,107,117,139,140							L.Haimberger	0	52.0
1599	0-20000-0-42754	0	1599	42754	3	INDORE			0	75.8	22.716666666666665		19810623	19981231	1	0	63	NMS	104.0	Indore									106,107,117,126,137,138,139,140,39							L.Haimberger	0	567.0
1600	0-20000-0-42767	0	1600	42767	3	PACHMARHI			0	78.43333333333334	22.466666666666665		19831215	19970325	1	0	63	NMS	104.0	Jamai									106,107,117,126,137,138,139,140,39							L.Haimberger	0	1062.0
1601	0-20000-0-42779	0	1601	42779	3	PENDRA ROAD			0	81.9	22.766666666666666		19790629	20011012	1	0	63	NMS	104.0	Gaurela									106,107,117,126,137,138,139,140,39							L.Haimberger	0	625.0
1602	0-20000-0-42798	0	1602	1:42798,42798,5446,6:22145,C:5446	3	JAMSHEDPUR (42798-0)			0	86.18333333333334	22.816666666666663		19200228	20200325	1	0	63	NMS	104.0	Jamshedpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	143.0
1603	0-20000-0-42799	0	1603	42799	3	JAMSHEDPUR (42799-0)			0	86.18333333333334	22.816666666666663		19790807	19790809	1	0	63	NMS	104.0	Jamshedpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	129.0
1604	0-20000-0-42803	0	1604	2:32807,2:32811,42802	3	MIDNAPORE			0	87.31666666666666	22.416666666666668		19441231	19790526	1	0	63	NMS	104.0	Jhargram,Kharagpur									106,107,117,139,140							L.Haimberger	0	45.4
1605	0-20000-0-42809	0	1605	1:42807,1:42809,2:32814,2:32815,3369,42809,5452,5786,6:20460,6:22920,9:1741,9:3363,9:3369,9:4197,C:5452,C:5786	3	KOLKATA/DUM DUM			0	88.45	22.65		18961114	44430630	1	0	63	NMS	104.0	Barakpur,Barasat,Calcutta									106,107,117,126,137,138,139,140,39							L.Haimberger	0	6.1
1606	0-20000-0-42811	0	1606	4864,5115,5800,C:4864,C:5115,C:5800	3	DIAMOND HARBOUR			0	88.2	22.183333333333334		19030101	19590908	1	0	63	NMS	104.0	Diamond Harbour,Jaynagar-Majilpur									106,107,117,126,137,138,139,140							L.Haimberger	0	7.0
1607	0-20000-0-42840	0	1607	1:42840,42840	3	SURAT (42840-0)			0	72.83333333333333	21.2		19700211	20190211	1	0	63	NMS	104.0	Utran									106,107,117,126,137,138,139,140,39							L.Haimberger	0	10.0
1608	0-20000-0-42849	0	1608	42849	3	KHARGONE			0	75.61666666666666	21.816666666666663		19790815	19790815	1	0	63	NMS	104.0	Khargone									106,107,117,139,140							L.Haimberger	0	252.0
1609	0-20000-0-42855	0	1609	42855	3	KHANDWA			0	76.36666666666666	21.83333333333333		19790706	19800813	1	0	63	NMS	104.0	Khandwa									106,107,117,126,137,138,139,140,39							L.Haimberger	0	318.0
1610	0-20000-0-42867	0	1610	1:20420,1:42867,42866,42867,6:20420,9:1732	3	NAGPUR SONEGAON			0	79.05	21.1		19440101	20211231	1	0	63	NMS	104.0	Nagpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	310.0
1611	0-20000-0-42871	0	1611	42871	3	GONDIA			0	80.2	21.466666666666665		19810625	19810625	1	0	63	NMS	104.0	Balaghat									106,107,117,126,137,138,139,140,39							L.Haimberger	0	313.0
1612	0-20000-0-42874	0	1612	1:42875,42874,42875,6:20430,9:1131,9:1734	3	PBO RAIPUR			0	81.65	21.23333333333333		19450801	20211231	1	0	63	NMS	104.0	Raipur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	296.0
1613	0-20000-0-42883	0	1613	42883,5466,5829,C:5466,C:5829	3	SAMBALPUR			0	83.96666666666667	21.466666666666665		19210626	19871221	1	0	63	NMS	104.0	Sambalpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	149.0
1614	0-20000-0-42886	0	1614	1:42886,42886,6:22121,9:1775	3	JHARSIGUDA			0	84.08333333333333	21.916666666666668		19440511	20201013	1	0	63	NMS	104.0	Jharsuguda									106,107,117,126,137,138,139,140,39							L.Haimberger	0	230.0
1615	0-20000-0-42891	0	1615	42891	3	KEONGJHARGARH			0	85.51666666666667	21.616666666666667		19850522	19951120	1	0	63	NMS	104.0	Noamundi									106,107,117,139,140							L.Haimberger	0	486.0
1616	0-20000-0-42895	0	1616	1:42895,42895,6:20438,9:1737	3	BALASORE			0	86.93333333333334	21.516666666666666		19450915	20190322	1	0	63	NMS	104.0	Baleshwar									106,107,117,126,137,138,139,140,39							L.Haimberger	0	18.2
1617	0-20000-0-42900	0	1617	42901	3	CONTAI			0	87.75	21.78333333333333		19790701	19790831	1	0	63	NMS	104.0	Contai									106,107,117,126,137,138,139,140,39							L.Haimberger	0	5.2
1618	0-20000-0-42909	0	1618	1:20504,1:42909,42909,5474,5554,6:20504,9:2572,C:5474,C:5554	3	VERAVAL			0	70.36666666666666	20.9		19201006	20130618	1	0	63	NMS	104.0	Veraval									106,107,117,126,137,138,139,140,39							L.Haimberger	0	11.9
1619	0-20000-0-42925	0	1619	5454,5813,6:20511,9:1752,C:5454,C:5813	3	MALEGAON			0	74.53333333333333	20.55		19100106	19481231	1	0	63	NMS	104.0	Malegaon									106,107,117,126,137,138,139,140							L.Haimberger	0	437.0
1620	0-20000-0-42943	0	1620	42943	3	YEOTMAL			0	78.15	20.4		19820520	19871221	1	0	63	NMS	104.0	Yavatmal									106,107,117,139,140							L.Haimberger	0	451.0
1621	0-20000-0-42961	0	1621	42961	3	TITLAGARH			0	83.3	20.3		20161227	20161228	1	0	63	NMS	104.0	Kesinga									106,107,117,139,140							L.Haimberger	0	211.0
1622	0-20000-0-42971	0	1622	1:42971,42970,42971,6:20442,9:1738,9:3362	3	BHUBANESHWAR			0	85.83333333333333	20.25		19440101	20211231	1	0	63	NMS	104.0	Athgarh,Bhubaneswar									106,107,117,126,137,138,139,140,39							L.Haimberger	0	49.4
1623	0-20000-0-43001	0	1623	42001,43001	3	DAHANU			0	72.71666666666667	19.966666666666665		19790709	19840603	1	0	63	NMS	104.0	Dahanu									106,107,117,126,137,138,139,140,39							L.Haimberger	0	4.57
1624	0-20000-0-43003	0	1624	1:43003,2:31702,43003,5460,5796,6:22220,C:5460,C:5796	3	BOMBAY / SANTACRUZ			0	72.85	19.116666666666667		19090812	20210729	1	0	63	NMS	104.0	Bombay,Thana									106,107,117,126,137,138,139,140,39							L.Haimberger	0	14.6
1625	0-20000-0-43009	0	1625	43009	3	AHMADNAGAR			0	74.8	19.08333333333333		19790523	19790523	1	0	63	NMS	104.0	Ahmadnagar									106,107,117,139,140							L.Haimberger	0	655.0
1626	0-20000-0-43014	0	1626	1:43014,43014,9:3043	3	AURANGABAD CHIKALTHANA AERODROME			0	75.4	19.85		19531231	20211231	1	0	63	NMS	104.0	Aurangabad									106,107,117,126,137,138,139,140,39							L.Haimberger	0	585.0
1627	0-20000-0-43041	0	1627	1:43041,43041,6:20433,9:1735	3	JAGDALPUR			0	82.03333333333333	19.08333333333333		19480407	20200924	1	0	63	NMS	104.0	Jagdalpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	554.0
1628	0-20000-0-43042	0	1628	43042	3	BHAWANIPATNA			0	83.18333333333334	19.916666666666668		19790505	19790505	1	0	63	NMS	104.0	Bhawanipatna									106,107,117,139,140							L.Haimberger	0	261.0
1629	0-20000-0-43049	0	1629	1:43049,43049,6:20436,9:1736	3	GOPALPUR			0	84.88333333333334	19.266666666666666		19460220	20211205	1	0	63	NMS	104.0	Brahmapur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	16.8
1630	0-20000-0-43053	0	1630	43053	3	PURI			0	85.81666666666666	19.8		19790528	19790528	1	0	63	NMS	104.0	Puri									106,107,117,139,140							L.Haimberger	0	6.1
1631	0-20000-0-43058	0	1631	43058	3	ALIBAG			0	72.86666666666666	18.633333333333333		19901109	19901109	1	0	63	NMS	104.0	Alibag									106,107,117,126,137,138,139,140,39							L.Haimberger	0	7.01
1632	0-20000-0-43063	0	1632	1:20500,1:43063,43063,4872,5821,5857,6:20500,9:1750,C:4872,C:5821,C:5857	3	PUNE			0	73.85	18.53333333333333		18910616	20211231	1	0	63	NMS	104.0	Pune									106,107,117,126,137,138,139,140,39							L.Haimberger	0	558.0
1633	0-20000-0-43064	0	1633	43064,5292,5465,C:5292,C:5465	3	PUNE / LOHOGAON AERODROME			0	73.91666666666667	18.58333333333333		19090812	20200110	1	0	63	NMS	104.0	Khadki,Pune									106,107,117,126,137,138,139,140,39							L.Haimberger	0	593.0
1634	0-20000-0-43081	0	1634	43081	3	NIZAMABAD			0	78.1	18.666666666666668		19810505	19810914	1	0	63	NMS	104.0	Nizamabad									106,107,117,126,137,138,139,140,39							L.Haimberger	0	381.0
1635	0-20000-0-43086	0	1635	43086	3	RAMGUNDAM			0	79.43333333333334	18.766666666666666		20190918	20200815	1	0	63	NMS	104.0	Naspur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	160.0
1636	0-20000-0-43110	0	1636	1:43110,43110	3	RATNAGIRI			0	73.33333333333333	16.983333333333334		19730101	20211230	1	0	63	NMS	104.0	Ratnagiri									106,107,117,126,137,138,139,140,39							L.Haimberger	0	91.3
1637	0-20000-0-43111	0	1637	43111	3	MAHABALESHWAR			0	73.66666666666667	17.933333333333334		19790615	19790629	1	0	63	NMS	104.0	Mahabaleshwar									106,107,117,126,137,138,139,140,39							L.Haimberger	0	1383.0
1638	0-20000-0-43113	0	1638	43113	3	SATARA			0	74.05	17.516666666666666		20200816	20200816	1	0	63	NMS	104.0	Rahimatpur									106,107,117,139,140							L.Haimberger	0	661.0
1639	0-20000-0-43117	0	1639	5833,C:5833	3	SHOLAPUR			0	75.9	17.666666666666668		19260111	19351231	1	0	63	NMS	104.0	Sholapur									106,107,117,126,137,138,139,140							L.Haimberger	0	479.0
1640	0-20000-0-43121	0	1640	43121	3	GULBARGA			0	76.85	17.35		19830918	19830918	1	0	63	NMS	104.0	Gulbarga									106,107,117,126,137,138,139,140,39							L.Haimberger	0	459.0
1641	0-20000-0-43125	0	1641	43125	3	BIDAR			0	77.53333333333333	17.916666666666668		19790704	20210829	1	0	63	NMS	104.0	Bidar									106,107,117,139,140							L.Haimberger	0	664.0
1642	0-20000-0-43128	0	1642	1:43128,43128,5443,5793,5802,5987,6:20560,C:5443,C:5793,C:5802,C:5987	3	HYDERABAD AIRPORT			0	78.46666666666667	17.45		19060529	20211231	1	0	63	NMS	104.0	Hyderabad									106,107,117,126,137,138,139,140,39							L.Haimberger	0	535.0
1643	0-20000-0-43137	0	1643	43137	3	KHAMMAM			0	80.15	17.25		19790818	19790818	1	0	63	NMS	104.0	Khammam									106,107,117,139,140							L.Haimberger	0	112.0
1644	0-20000-0-43150	0	1644	1:20551,1:43149,1:43150,43149,43150,5475,5840,6:20551,9:1761,C:5475,C:5840	3	VISHAKHAPATNAM/WALTAIR			0	83.3	17.683333333333334		19210430	20211231	1	0	63	NMS	104.0	Visakhapatnam									106,107,117,126,137,138,139,140,39							L.Haimberger	0	69.9
1645	0-20000-0-43158	0	1645	43158	3	SANGLI			0	74.6	16.85		20160421	20160421	1	0	63	NMS	104.0	Budhgaon									106,107,117,139,140							L.Haimberger	0	549.0
1646	0-20000-0-43181	0	1646	1:43181,43181	3	VIJAYAWADA /GANNAVARAM			0	80.8	16.533333333333335		19570401	19921108	1	0	63	NMS	104.0	Gannavaram									106,107,117,126,137,138,139,140,39							L.Haimberger	0	25.1
1647	0-20000-0-43182	0	1647	43182	3	NANDIGAMA			0	80.28333333333333	16.783333333333335		20040804	20040804	1	0	63	NMS	104.0	Nandigama									106,107,117,139,140							L.Haimberger	0	56.9
1648	0-20000-0-43185	0	1648	1:43185,43185,6:20549,9:1760	3	MACHILIPATNAM/FRANCHPET			0	81.15	16.2		19440101	20211215	1	0	63	NMS	104.0	Machilipatnam									106,107,117,126,137,138,139,140,39							L.Haimberger	0	9.77
1649	0-20000-0-43192	0	1649	1:43192,1:43194,4205,4208,43192,43194,43196,5988,C:4208,C:5988	3	GOA/PANJIM			0	73.81666666666666	15.483333333333333		19080501	20211101	1	0	63	NMS	104.0	Mormugao,Panaji,Taleigao									106,107,117,126,137,138,139,140,39							L.Haimberger	0	61.6
1650	0-20000-0-43193	0	1650	1:43193,43193,5473,6:22228,C:5473	3	VENGURLA			0	73.63333333333334	15.866666666666667		19200709	19710719	1	0	63	NMS	104.0	Vengurla									106,107,117,126,137,138,139,140,39							L.Haimberger	0	16.1
1651	0-20000-0-43197	0	1651	43197	3	BELGAUM			0	74.53333333333333	15.85		20160118	20160118	1	0	63	NMS	104.0	Belgaum									106,107,117,139,140							L.Haimberger	0	753.0
1652	0-20000-0-43201	0	1652	1:43201,43201,6:20518,9:1753	3	GADAG			0	75.63333333333334	15.416666666666666		19440101	20211118	1	0	63	NMS	104.0	Gadag									106,107,117,126,137,138,139,140,39							L.Haimberger	0	669.0
1653	0-20000-0-43205	0	1653	43205,5794,C:5794	3	BELLARY			0	76.85	15.15		19330515	19790810	1	0	63	NMS	104.0	Bellary									106,107,117,126,137,138,139,140,39							L.Haimberger	0	449.0
1654	0-20000-0-43229	0	1654	43229	3	SHIRALI			0	74.53333333333333	14.066666666666666		19790710	19790813	1	0	63	NMS	104.0	Bhatkal									106,107,117,126,137,138,139,140,39							L.Haimberger	0	45.3
1655	0-20000-0-43233	0	1655	43233	3	CHITRADURGA			0	76.43333333333334	14.233333333333333		20160521	20160521	1	0	63	NMS	104.0	Chitradurga									106,107,117,139,140							L.Haimberger	0	732.0
1656	0-20000-0-43237	0	1656	1:43237,43237,6:22237	3	PBO ANANTAPUR			0	77.63333333333334	14.583333333333334		19460301	20130430	1	0	63	NMS	104.0	Anantapur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	372.0
1657	0-20000-0-43241	0	1657	43241	3	CUDDAPAH			0	78.83333333333333	14.483333333333333		19991221	19991221	1	0	63	NMS	104.0	Cuddapah									106,107,117,139,140							L.Haimberger	0	130.0
