	file	kind	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
181	era5.1047.bfr	ORPHAN	0-20888-0-10047	 	182	10047	 	 	 	 	 	155.1	24.3	 	19710923	19720706	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
182	era5.1016.bfr	ORPHAN	0-20888-0-10016	 	183	10016	 	 	 	 	 	-128.9	37.2	 	19710417	19730604	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
183	era5.62336.bfr	MATCHING_ID_NONMATCHING_COORD	0-20777-0-62336	 	184	62336	 	 	 	 	 	[33.8, 33.8]	[32.0, 32.0]	 	19640509	19650317	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
184	era5.1089.bfr	ORPHAN	0-20888-0-10089	 	185	10089	 	 	 	 	 	89.7	-56.8	 	19710404	19710919	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
185	era5.10842.bfr	ORPHAN	0-20888-0-10842	 	186	10842	 	 	 	 	 	-35.2	52.4	 	19710503	19711006	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
186	era5.10415.bfr	ORPHAN	0-20888-0-10415	 	187	10415	 	 	 	 	 	-45.0	15.0	 	19720728	19720728	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
187	era5.78788.bfr	ORPHAN	0-20888-0-78788	 	188	78788	 	 	 	 	 	-77.73	8.93	 	19670512	19671125	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
188	era5.29854.bfr	ORPHAN	0-20888-0-29854	 	189	29854	 	 	 	 	 	89.0	53.0	 	19650914	19670320	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
189	era5.35633.bfr	ORPHAN	0-20888-0-35633	 	190	35633	 	 	 	 	 	59.62	47.85	 	19680108	19680429	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
190	era5.80435.bfr	COORDINATE_ISSUES	0-20666-0-80435	 	191	80435	 	 	 	 	 			 	19630628	19740922	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
191	era5.10297.bfr	ORPHAN	0-20888-0-10297	 	192	10297	 	 	 	 	 	22.4	-35.2	 	19730129	19730129	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
192	era5.91764.bfr	MATCHING_ID_NONMATCHING_COORD	0-20777-0-91764	 	193	91764	 	 	 	 	 	[-170.4, -170.4]	[14.2, 14.2]	 	19620415	19620729	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
193	era5.12501.bfr	ORPHAN	0-20888-0-12501	 	194	12501	 	 	 	 	 	-8.4	45.2	 	19770512	19770713	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
194	era5.1012.bfr	ORPHAN	0-20888-0-10012	 	195	10012	 	 	 	 	 	-43.9	1.7	 	19721013	19730823	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
195	era5.30669.bfr	ORPHAN	0-20888-0-30669	 	196	30669	 	 	 	 	 	117.4	53.0	 	19620809	19641231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
196	era5.10375.bfr	ORPHAN	0-20888-0-10375	 	197	10375	 	 	 	 	 	107.5	18.5	 	19730525	19730525	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
197	era5.30770.bfr	ORPHAN	0-20888-0-30770	 	198	30770	 	 	 	 	 	118.85	52.07	 	19740611	19740924	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
198	era5.12201.bfr	ORPHAN	0-20888-0-12201	 	199	12201	 	 	 	 	 	90.6	5.8	 	19730510	19730709	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
199	era5.54266.bfr	ORPHAN	0-20888-0-54266	 	200	54266	 	 	 	 	 	125.63	42.52	 	19591006	19591229	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
200	era5.10799.bfr	ORPHAN	0-20888-0-10799	 	201	10799	 	 	 	 	 	85.2	-61.3	 	19710103	19730419	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
201	era5.17611.bfr	COORDINATE_ISSUES	0-20666-0-17611	 	202	17611	 	 	 	 	 			 	19580516	19721227	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
202	era5.10295.bfr	ORPHAN	0-20888-0-10295	 	203	10295	 	 	 	 	 	-132.6	34.4	 	19720919	19721003	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
203	era5.54326.bfr	ORPHAN	0-20888-0-54326	 	204	54326	 	 	 	 	 	120.92	41.53	 	19590921	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
204	era5.12301.bfr	ORPHAN	0-20888-0-12301	 	205	12301	 	 	 	 	 	-110.6	0.0	 	19740425	19740527	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
205	era5.56856.bfr	ORPHAN	0-20888-0-56856	 	206	56856	 	 	 	 	 	100.9	24.43	 	19580208	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
206	era5.76827.bfr	ORPHAN	0-20888-0-76827	 	207	76827	 	 	 	 	 	-95.0	16.8	 	19620307	19660818	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
207	era5.1018.bfr	ORPHAN	0-20888-0-10018	 	208	10018	 	 	 	 	 	-118.0	32.1	 	19710519	19721011	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
208	era5.30969.bfr	ORPHAN	0-20888-0-30969	 	209	30969	 	 	 	 	 	117.3	49.6	 	19620809	19781214	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
209	era5.11900.bfr	ORPHAN	0-20888-0-11900	 	210	11900	 	 	 	 	 	-157.9	7.9	 	19670216	19670329	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
210	era5.58626.bfr	ORPHAN	0-20888-0-58626	 	211	58626	 	 	 	 	 	117.1	28.28	 	19580101	19580824	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
211	era5.12103.bfr	ORPHAN	0-20888-0-12103	 	212	12103	 	 	 	 	 	131.0	30.0	 	19750727	19770702	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
212	era5.12401.bfr	ORPHAN	0-20888-0-12401	 	213	12401	 	 	 	 	 	144.1	41.0	 	19760509	19760813	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
213	era5.72581.bfr	COORDINATE_ISSUES	0-20666-0-72581	 	214	72581	 	 	 	 	 			 	19640105	19750428	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
214	era5.53887.bfr	ORPHAN	0-20888-0-53887	 	215	53887	 	 	 	 	 	113.12	36.2	 	19580101	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
215	era5.1033.bfr	COORDINATE_ISSUES	0-20666-0-10033	 	216	10033	 	 	 	 	 			 	19710519	19731117	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
216	era5.60502.bfr	ORPHAN	0-20888-0-60502	 	217	60502	 	 	 	 	 	-154.6	-4.0	 	19620320	19620711	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
217	era5.1040.bfr	ORPHAN	0-20888-0-10040	 	218	10040	 	 	 	 	 	-66.1	23.0	 	19710513	19730211	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
218	era5.5912.bfr	ORPHAN	0-20888-0-59012	 	219	59012	 	 	 	 	 	106.0	24.5	 	19620304	19631231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
219	era5.99909.bfr	COORDINATE_ISSUES	0-20666-0-99909	 	220	99909	 	 	 	 	 			 	19730728	19750831	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
220	era5.57206.bfr	ORPHAN	0-20888-0-57206	 	221	57206	 	 	 	 	 	105.8	32.43	 	19580101	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
221	era5.52707.bfr	ORPHAN	0-20888-0-52707	 	222	52707	 	 	 	 	 	92.62	37.25	 	19580101	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
222	era5.99908.bfr	COORDINATE_ISSUES	0-20666-0-99908	 	223	99908	 	 	 	 	 			 	19730728	19750831	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
223	era5.25705.bfr	MATCHING_ID_NONMATCHING_COORD	0-20777-0-25705	 	224	25705	 	 	 	 	 	[151.0, 151.0]	[62.5, 62.5]	 	19620326	19630707	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
224	era5.54774.bfr	ORPHAN	0-20888-0-54774	 	225	54774	 	 	 	 	 	122.13	37.52	 	19580101	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
225	era5.61696.bfr	ORPHAN	0-20888-0-61696	 	226	61696	 	 	 	 	 	-45.7	33.1	 	19710119	19721108	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
226	era5.74724.bfr	COORDINATE_ISSUES	0-20666-0-74724	 	227	74724	 	 	 	 	 			 	19700211	19721229	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
227	era5.58737.bfr	ORPHAN	0-20888-0-58737	 	228	58737	 	 	 	 	 	118.32	27.07	 	19580101	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
228	era5.5789.bfr	ORPHAN	0-20888-0-57089	 	229	57089	 	 	 	 	 	113.83,113.72	34.02,34.03	 	19580101	19650630	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
229	era5.5840.bfr	MATCHING_ID_NONMATCHING_COORD	0-20777-0-58040	 	230	58040	 	 	 	 	 	[119.25, 119.25]	[34.28, 34.28]	 	19580101	19691015	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
230	era5.40608.bfr	COORDINATE_ISSUES	0-20666-0-40608	 	231	40608	 	 	 	 	 			 	19641021	19721229	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
231	era5.99903.bfr	ORPHAN	0-20888-0-99903	 	232	99903	 	 	 	 	 	-38.2	51.1	 	19730403	19750630	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
232	era5.78810.bfr	ORPHAN	0-20888-0-78810	 	233	78810	 	 	 	 	 	-78.13	8.6	 	19670512	19671130	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
233	era5.585.bfr	ORPHAN	0-20888-0-58005	 	234	58005	 	 	 	 	 	115.62	34.4	 	19590606	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
234	era5.53868.bfr	ORPHAN	0-20888-0-53868	 	235	53868	 	 	 	 	 	111.45	36.15	 	19580701	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
235	era5.51232.bfr	ORPHAN	0-20888-0-51232	 	236	51232	 	 	 	 	 	82.5	45.67	 	19581101	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
236	era5.58647.bfr	ORPHAN	0-20888-0-58647	 	237	58647	 	 	 	 	 	119.12	28.1	 	19580101	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
237	era5.1210.bfr	ORPHAN	0-20888-0-12010	 	238	12010	 	 	 	 	 	149.7	45.1	 	19650214	19720928	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
238	era5.58852.bfr	ORPHAN	0-20888-0-58852	 	239	58852	 	 	 	 	 	120.38	26.93	 	19580102	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
239	era5.99905.bfr	ORPHAN	0-20888-0-99905	 	240	99905	 	 	 	 	 	-46.6	33.6	 	19730602	19750831	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
240	era5.12101.bfr	ORPHAN	0-20888-0-12101	 	241	12101	 	 	 	 	 	-7.5	35.5	 	19721031	19730108	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
241	era5.54449.bfr	ORPHAN	0-20888-0-54449	 	242	54449	 	 	 	 	 	119.73	40.0	 	19580101	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
242	era5.53446.bfr	ORPHAN	0-20888-0-53446	 	243	53446	 	 	 	 	 	109.83	40.57	 	19580101	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
243	era5.99904.bfr	ORPHAN	0-20888-0-99904	 	244	99904	 	 	 	 	 	-19.7	52.9	 	19740102	19750630	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
244	era5.99902.bfr	ORPHAN	0-20888-0-99902	 	245	99902	 	 	 	 	 	-70.1	37.2	 	19730517	19750107	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
245	era5.54237.bfr	COORDINATE_ISSUES	0-20666-0-54237	 	246	54237	 	 	 	 	 			 	19591001	19781207	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
246	era5.51346.bfr	ORPHAN	0-20888-0-51346	 	247	51346	 	 	 	 	 	84.5	44.38	 	19580101	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
247	era5.129.bfr	ORPHAN	0-20888-0-12009	 	248	12009	 	 	 	 	 	57.5	14.2	 	19730123	19770312	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 85, 106, 107]	 	 	 	 	 	 	 	 
