primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
0-20000-0-72785	5	197	-1	-1	SPOKANE/INT., WA.	-1	-1	0	-117.52	47.62	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Spokane	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-118.26179070210773	-116.77820929789226	47.12	48.12	S. Schroeder	0
0-20000-0-72576	5	198	-1	-1	LANDER/HUNT, WY.	-1	-1	0	-108.73	42.82	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Rock Springs	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-109.41167008894521	-108.0483299110548	42.32	43.32	S. Schroeder	0
0-20000-0-72597	5	199	-1	-1	MEDFORD/MEDFORD-JACKSON COUNTY, OR.	-1	-1	0	-122.87	42.37	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Central Point	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-123.54676553955136	-122.19323446044865	41.87	42.87	S. Schroeder	0
0-20000-0-72694	5	200	-1	-1	SALEM/MCNARY, OR.	-1	-1	0	-123.0	44.92	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Salem	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-123.70612153815613	-122.29387846184387	44.42	45.42	S. Schroeder	0
0-20000-0-72793	5	201	-1	-1	SEATTLE/S.-TACOMA, WA.	-1	-1	0	-122.3	47.45	NA	1958-01-01	1962-05-27	1	0	63	NMS	-1	SeaTac	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-123.03938974298481	-121.56061025701518	46.95	47.95	S. Schroeder	0
0-20000-0-72562	5	202	-1	-1	NORTH PLATTE/LEE BIRD, NE.	-1	-1	0	-100.68	41.13	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	North Platte	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-101.34381748400753	-100.01618251599248	40.63	41.63	S. Schroeder	0
0-20000-0-72797	5	203	-1	-1	QUILLAYUTE, WA.	-1	-1	0	-124.73	48.38	NA	1958-01-01	1966-08-01	1	0	63	NMS	-1	Duncan	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-125.48279980969326	-123.97720019030675	47.88	48.88	S. Schroeder	0
0-20000-0-24266	5	204	-1	-1	VERHOJANSK	-1	-1	0	133.38	67.55	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Markha	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	132.07067805905905	134.68932194094094	67.05	68.05	S. Schroeder	0
0-20000-0-24343	5	205	-1	-1	ZHIGANSK	-1	-1	0	123.4	66.77	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Udachnyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	122.13232581300481	124.6676741869952	66.27	67.27	S. Schroeder	0
0-20000-0-24507	5	206	-1	-1	TURA (24507-0)	-1	-1	0	100.07	64.17	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Aykhal	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	98.92242783195739	101.2175721680426	63.67	64.67	S. Schroeder	0
0-20000-0-24641	5	207	-1	-1	VILJUJSK	-1	-1	0	121.62	63.77	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Mirnyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	120.48871581838478	122.75128418161523	63.27	64.27000000000001	S. Schroeder	0
0-20000-0-24688	5	208	-1	-1	OJMJAKON	-1	-1	0	143.15	63.27	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Magadan	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	142.03836198523626	144.26163801476375	62.77	63.77	S. Schroeder	0
0-20000-0-24959	5	209	-1	-1	JAKUTSK	-1	-1	0	129.72	62.02	NA	1958-01-02	1962-12-20	1	0	63	NMS	-1	Markha	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	128.65427305404066	130.78572694595934	61.52	62.52	S. Schroeder	0
0-20000-0-25700	5	210	-1	-1	EL' GEN (SOVHOZ)	-1	-1	0	149.76	62.85	NA	1958-01-01	1961-11-21	1	0	63	NMS	-1	Magadan	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	148.66428151994006	150.85571848005992	62.35	63.35	S. Schroeder	0
0-20000-0-24817	5	211	-1	-1	ERBOGACEN	-1	-1	0	108.02	61.27	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Mirnyy	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	106.97981279214417	109.06018720785582	60.77	61.77	S. Schroeder	0
0-20000-0-24908	5	212	-1	-1	VANAVARA	-1	-1	0	102.27	60.33	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Kodinsk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	101.25990671586659	103.2800932841334	59.83	60.83	S. Schroeder	0
0-20000-0-72662	5	213	-1	-1	RAPID CITY/REGIONAL AIRPORT, SD.	-1	-1	0	-103.05	44.03	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Rapid City	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-103.74543352528045	-102.35456647471955	43.53	44.53	S. Schroeder	0
0-20000-0-24944	5	214	-1	-1	OLEKMINSK (24944-0)	-1	-1	0	120.42	60.4	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Lensk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	119.40773512871533	121.43226487128467	59.9	60.9	S. Schroeder	0
0-20000-0-24959	5	215	-1	-1	JAKUTSK	-1	-1	0	129.75	62.08	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Markha	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	128.6821676092394	130.8178323907606	61.58	62.58	S. Schroeder	0
0-20000-0-71879	5	216	-1	-1	EDMONTON CITY CENTRE AWOS, ALTA	-1	-1	0	-113.52	53.57	NA	1958-01-01	1966-02-14	1	0	63	NMS	-1	Edmonton	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-114.36197728736549	-112.6780227126345	53.07	54.07	S. Schroeder	0
0-20000-0-25123	5	217	-1	-1	CHERSKIJ	-1	-1	0	161.28	68.8	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anadyr	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	159.89735058575667	162.66264941424333	68.3	69.3	S. Schroeder	0
-1	-1	218	-1	-1		-1	-1	0	-179.48	68.92	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anadyr	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	179.12984113911182	-178.0898411391118	68.42	69.42	S. Schroeder	0
0-20000-0-71896	5	219	-1	-1	PRINCE GEORGE, BC	-1	-1	0	-122.68	53.88	NA	1958-01-01	1970-12-31	1	0	63	NMS	-1	Prince George	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-123.52820755311035	-121.83179244688966	53.38	54.38	S. Schroeder	0
0-20001-0-71945	5	220	-1	-1	FORT NELSON UA, BC	-1	-1	0	-122.58	58.83	NA	1958-01-01	1971-09-30	1	0	63	NMS	-1	Fort Saint John	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-123.54603597073518	-121.61396402926482	58.33	59.33	S. Schroeder	0
0-20000-0-71109	5	221	-1	-1	PORT HARDY A, BC	-1	-1	0	-127.37	50.68	NA	1958-01-01	1971-09-30	1	0	63	NMS	-1	Campbell River	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-128.15907795510594	-126.58092204489408	50.18	51.18	S. Schroeder	0
0-20000-0-70398	5	222	-1	-1	ANNETTE ISLAND, AK	-1	-1	0	-131.57	55.04	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Prince Rupert	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-132.44259361710903	-130.69740638289096	54.54	55.54	S. Schroeder	0
0-20000-0-70361	5	223	-1	-1	YAKUTAT, AK	-1	-1	0	-139.67	59.52	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Whitehorse	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-140.65573140633717	-138.6842685936628	59.02	60.02	S. Schroeder	0
0-20000-0-25399	5	224	-1	-1	MYS UELEN	-1	-1	0	-169.83	66.17	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anadyr	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-171.06754928649113	-168.5924507135089	65.67	66.67	S. Schroeder	0
0-20000-0-25428	5	225	-1	-1	OMOLON	-1	-1	0	159.7	65.0	NA	1958-01-02	1978-12-31	1	0	63	NMS	-1	Magadan	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	158.51689920842375	160.88310079157623	64.5	65.5	S. Schroeder	0
0-20000-0-71695	5	226	-1	-1	THE PAS CLIMATE, MAN	-1	-1	0	-101.1	53.97	NA	1958-01-01	1971-08-31	1	0	63	NMS	-1	Thompson	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-101.95003832617577	-100.24996167382422	53.47	54.47	S. Schroeder	0
0-20000-0-70350	5	227	-1	-1	KODIAK, AK	-1	-1	0	-152.52	57.75	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anchorage	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-153.45700599419052	-151.5829940058095	57.25	58.25	S. Schroeder	0
0-20000-0-70326	5	228	-1	-1	KING SALMON, AK	-1	-1	0	-156.65	58.62	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anchorage	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-157.61022433052105	-155.68977566947896	58.12	59.12	S. Schroeder	0
0-20000-0-25551	5	229	-1	-1	MARKOVO	-1	-1	0	170.42	64.68	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anadyr	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	169.25088362604873	171.58911637395124	64.18	65.18	S. Schroeder	0
0-20000-0-25563	5	230	-1	-1	ANADYR'	-1	-1	0	177.57	64.78	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anadyr	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	176.3965530665584	178.7434469334416	64.28	65.28	S. Schroeder	0
-1	-1	231	-1	-1		-1	-1	0	-173.23	64.43	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anadyr	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-174.38844386287434	-172.07155613712564	63.93000000000001	64.93	S. Schroeder	0
0-20000-0-70316	5	232	-1	-1	COLD BAY, AK	-1	-1	0	-162.72	55.2	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anchorage	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-163.5960962211371	-161.8439037788629	54.7	55.7	S. Schroeder	0
0-20000-0-25677	5	233	-1	-1	BERINGOVSKAJA	-1	-1	0	179.32	63.05	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anadyr	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	178.2167654371894	-179.5767654371894	62.55	63.55	S. Schroeder	0
0-20000-0-25703	5	234	-1	-1	SEJMCHAN	-1	-1	0	152.43	62.93	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Magadan	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	151.33128901546795	153.52871098453207	62.43	63.43	S. Schroeder	0
-1	-1	235	-1	-1		-1	-1	0	-176.65	51.88	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anadyr	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-177.4599651244479	-175.8400348755521	51.38	52.38	S. Schroeder	0
0-20000-0-70308	5	236	-1	-1	ST. PAUL ISLANDS, AK	-1	-1	0	-170.22	57.15	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anadyr	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-171.14175832086127	-169.29824167913873	56.65	57.65	S. Schroeder	0
-1	-1	237	-1	-1		-1	-1	0	160.37	61.95	NA	1958-01-02	1978-12-31	1	0	63	NMS	-1	Magadan	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	159.30671746631765	161.43328253368236	61.45	62.45	S. Schroeder	0
0-20000-0-25913	5	238	-1	-1	MAGADAN	-1	-1	0	150.78	59.58	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Magadan	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	149.79251110384104	151.76748889615897	59.08	60.08	S. Schroeder	0
-1	-1	239	-1	-1		-1	-1	0	166.0	60.35	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anadyr	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	164.98928736761656	167.01071263238344	59.85	60.85	S. Schroeder	0
0-20000-0-71934	5	240	-1	-1	FORT SMITH A, NWT	-1	-1	0	-111.97	60.03	NA	1958-01-01	1971-09-30	1	0	63	NMS	-1	Yellowknife	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-112.97090786018103	-110.96909213981897	59.53	60.53	S. Schroeder	0
0-20000-0-71332	5	241	-1	-1	KUGLUKTUK CLIMATE, NU	-1	-1	0	-115.08	67.82	NA	1958-01-01	1970-02-17	1	0	63	NMS	-1	Yellowknife	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-116.40444165366603	-113.75555834633397	67.32	68.32	S. Schroeder	0
0-20000-0-71043	5	242	-1	-1	NORMAN WELLS A, NWT	-1	-1	0	-126.8	65.28	NA	1958-01-01	1971-09-30	1	0	63	NMS	-1	Whitehorse	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-127.99564542821687	-125.60435457178312	64.78	65.78	S. Schroeder	0
0-20000-0-26258	5	243	-1	-1	PSKOV	-1	-1	0	28.35	57.83	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Pskov	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	27.410914948873756	29.289085051126246	57.33	58.33	S. Schroeder	0
0-20000-0-26298	5	244	-1	-1	BOLOGOE	-1	-1	0	34.05	57.9	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Bologoye	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	33.10908668319467	34.990913316805326	57.4	58.4	S. Schroeder	0
0-20000-0-02226	5	245	-1	-1	OSTERSUND FROSON	-1	-1	0	14.5	63.18	NA	1958-01-01	1977-06-30	1	0	63	NMS	-1	Östersund	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	13.391817162158217	15.608182837841783	62.68	63.68	S. Schroeder	0
0-20000-0-71964	5	246	-1	-1	WHITEHORSE A, YT	-1	-1	0	-135.07	60.72	NA	1958-01-01	1971-09-30	1	0	63	NMS	-1	Whitehorse	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-136.09233179040257	-134.04766820959742	60.22	61.22	S. Schroeder	0
-1	-1	247	-1	-1		-1	-1	0	-135.0	68.23	NA	1958-01-01	1960-09-12	1	0	63	NMS	-1	Fairbanks	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-136.34813902526992	-133.65186097473008	67.73	68.73	S. Schroeder	0
0-20000-0-26038	5	248	-1	-1	TALLINN-HARKU	-1	-1	0	24.8	59.42	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Tallinn	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	23.81718149375517	25.78281850624483	58.92	59.92	S. Schroeder	0
0-20000-0-70266	5	249	-1	-1	FORT GREELY, AK	-1	-1	0	-145.71	63.98	NA	1958-01-02	1978-12-31	1	0	63	NMS	-1	Fairbanks	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-146.8497703623558	-144.57022963764422	63.48	64.47999999999999	S. Schroeder	0
0-20000-0-70273	5	250	-1	-1	ANCHORAGE/INT., AK	-1	-1	0	-149.98	61.22	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anchorage	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-151.018534282789	-148.94146571721097	60.72	61.72	S. Schroeder	0
0-20000-0-70261	5	251	-1	-1	FAIRBANKS/INT., AK	-1	-1	0	-147.87	64.82	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	College	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-149.04518915808677	-146.69481084191324	64.32	65.32	S. Schroeder	0
0-20000-0-26422	5	252	-1	-1	RIGA LU	-1	-1	0	24.07	56.97	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Riga	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	23.152700237409057	24.987299762590943	56.47	57.47	S. Schroeder	0
0-20000-0-70231	5	253	-1	-1	MCGRATH, AK	-1	-1	0	-155.62	62.96	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anchorage	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-156.7198379458079	-154.5201620541921	62.46	63.46	S. Schroeder	0
0-20000-0-70219	5	254	-1	-1	BETHEL/BETHEL AIRPORT, AK	-1	-1	0	-161.72	60.78	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anchorage	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-162.74424524368658	-160.69575475631342	60.28	61.28	S. Schroeder	0
0-20000-0-70133	5	255	-1	-1	KOTZEBUE, RALPH WIEN	-1	-1	0	-162.63	66.88	NA	1958-01-01	1978-12-27	1	0	63	NMS	-1	College	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-163.90337220251342	-161.35662779748657	66.38	67.38	S. Schroeder	0
0-20000-0-70200	5	256	-1	-1	NOME, AK	-1	-1	0	-165.43	64.5	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Anadyr	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-166.5914102486716	-164.26858975132842	64.0	65.0	S. Schroeder	0
0-20000-0-26629	5	257	-1	-1	KAUNAS (26629-0)	-1	-1	0	23.93	54.92	NA	1958-01-01	1959-12-08	1	0	63	NMS	-1	Kaunas	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	23.06001057408651	24.79998942591349	54.42	55.42	S. Schroeder	0
0-20000-0-26629	5	258	-1	-1	KAUNAS (26629-0)	-1	-1	0	23.93	54.92	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Kaunas	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	23.06001057408651	24.79998942591349	54.42	55.42	S. Schroeder	0
0-20000-0-26063	5	259	-1	-1	ST.PETERSBURG (VOEJKOVO) (26063-0)	-1	-1	0	30.3	59.97	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Saint Petersburg	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	29.30090594108938	31.299094058910622	59.47	60.47	S. Schroeder	0
0-20000-0-26702	5	260	-1	-1	KALININGRAD	-1	-1	0	20.62	54.7	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Kaliningrad	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	19.754734960824596	21.485265039175406	54.2	55.2	S. Schroeder	0
0-20000-0-26781	5	261	-1	-1	SMOLENSK	-1	-1	0	32.07	54.75	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Smolensk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	31.203666868179663	32.936333131820334	54.25	55.25	S. Schroeder	0
0-20000-0-26850	5	262	-1	-1	MINSK	-1	-1	0	27.53	53.87	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Minsk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	26.681995250396067	28.378004749603935	53.37	54.37	S. Schroeder	0
0-20000-0-71989	5	263	-1	-1	MOULD BAY CS, NWT	-1	-1	0	-119.33	76.23	NA	1958-01-01	1971-08-31	1	0	63	NMS	-1	Yellowknife	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-121.43062021069277	-117.22937978930723	75.73	76.73	S. Schroeder	0
0-20000-0-27199	5	264	-1	-1	KIROV (27199-0)	-1	-1	0	49.62	58.65	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Kirov	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	48.65895050928332	50.58104949071667	58.15	59.15	S. Schroeder	0
0-20000-0-71074	5	265	-1	-1	ISACHSEN (AUT), NU	-1	-1	0	-103.54	78.78	NA	1958-01-01	1971-08-31	1	0	63	NMS	-1	Yellowknife	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-106.1096799909386	-100.97032000906141	78.28	79.28	S. Schroeder	0
0-20000-0-71467	5	266	-1	-1	SACHS HARBOUR CLIMATE, NWT	-1	-1	0	-124.5	72.0	NA	1958-01-01	1971-09-30	1	0	63	NMS	-1	Yellowknife	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-126.1180339887499	-122.8819660112501	71.5	72.5	S. Schroeder	0
0-20000-0-27037	5	267	-1	-1	VOLOGDA (27037-0)	-1	-1	0	39.87	59.28	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Vologda	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	38.89122576053598	40.848774239464014	58.78	59.78	S. Schroeder	0
0-20000-0-70086	5	268	-1	-1	BARTER ISLAND	-1	-1	0	-143.63	70.13	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	College	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-145.10107641691368	-142.1589235830863	69.63	70.63	S. Schroeder	0
0-20000-0-70026	5	269	-1	-1	BARROW/W. POST W. ROGERS	-1	-1	0	-156.78	71.3	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	College	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	-158.3395126045474	-155.2204873954526	70.8	71.8	S. Schroeder	0
0-20000-0-27459	5	270	-1	-1	NIZHNIJ NOVGOROD	-1	-1	0	43.82	56.22	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Nizhniy Novgorod	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	42.92072834166778	44.71927165833222	55.72	56.72	S. Schroeder	0
0-20000-0-27595	5	271	-1	-1	KAZAN' (27595-0)	-1	-1	0	49.18	55.78	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Kazan	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	48.290908871229384	50.069091128770616	55.28	56.28	S. Schroeder	0
0-20000-0-27612	5	272	-1	-1	MOSKVA VDNH	-1	-1	0	37.57	55.75	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Moscow	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	36.6815927110878	38.4584072889122	55.25	56.25	S. Schroeder	0
0-20000-0-02464	5	273	-1	-1	STOCKHOLM/BROMMA	-1	-1	0	17.95	59.35	NA	1958-01-01	1977-06-30	1	0	63	NMS	-1	Solna	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	16.969208528208142	18.930791471791856	58.85	59.85	S. Schroeder	0
0-20000-0-27944	5	274	-1	-1	TAMBOV (27944-0)	-1	-1	0	41.47	52.73	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Tambov	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	40.644334086946714	42.295665913053284	52.23	53.23	S. Schroeder	0
0-20000-0-28275	5	275	-1	-1	TOBOL'SK	-1	-1	0	68.18	58.15	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Tobolsk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	67.2324870372164	69.12751296278361	57.65	58.65	S. Schroeder	0
0-20000-0-02836	5	276	-1	-1	SODANKYLA ARCTIC RESEARCH CENTRE	-1	-1	0	26.65	67.37	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Rovaniemi	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	25.350551642357978	27.94944835764202	66.87	67.87	S. Schroeder	0
0-20000-0-28440	5	277	-1	-1	EKATERINBURG	-1	-1	0	60.63	56.8	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Yekaterinburg	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	59.71686343686338	61.54313656313663	56.3	57.3	S. Schroeder	0
0-20000-0-02531	5	278	-1	-1	GOTEBORG, SOL	-1	-1	0	11.78	57.72	NA	1958-01-01	1977-06-30	1	0	63	NMS	-1	Göteborg	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	10.843770810819894	12.716229189180105	57.22	58.22	S. Schroeder	0
0-20000-0-28698	5	279	-1	-1	OMSK (28698-0)	-1	-1	0	73.4	54.93	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Omsk	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	72.52979429767	74.27020570233002	54.43	55.43	S. Schroeder	0
0-20000-0-28722	5	280	-1	-1	UFA-DIOMA	-1	-1	0	56.0	54.75	NA	1958-01-01	1978-12-31	1	0	63	NMS	-1	Ufa	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	-1	55.13366686817967	56.86633313182033	54.25	55.25	S. Schroeder	0
