62641_amma_identified.csv	195
64450_amma_identified.csv	39
64400_amma_identified.csv	39
62721_amma_identified.csv	195
08594_amma_identified.csv	51
68032_amma_identified.csv	34
61415_amma_identified.csv	150
61226_amma_identified.csv	144
62730_amma_identified.csv	195
62650_amma_identified.csv	195
62760_amma_identified.csv	195
64458_amma_identified.csv	39
62640_amma_identified.csv	195
67781_amma_identified.csv	248
67095_amma_identified.csv	141
65046_amma_identified.csv	163
61902_amma_identified.csv	198
67002_amma_identified.csv	118
67881_amma_identified.csv	248
62010_amma_identified.csv	135
61090_amma_identified.csv	161
61831_amma_identified.csv	85
64750_amma_identified.csv	213
60656_amma_identified.csv	61
63894_amma_identified.csv	227
65510_amma_identified.csv	21
65387_amma_identified.csv	215
60760_amma_identified.csv	221
60360_amma_identified.csv	61
61901_amma_identified.csv	198
60571_amma_identified.csv	61
60630_amma_identified.csv	61
65202_amma_identified.csv	163
62423_amma_identified.csv	64
62403_amma_identified.csv	64
60155_amma_identified.csv	136
62306_amma_identified.csv	64
67083_amma_identified.csv	141
62414_amma_identified.csv	64
63450_amma_identified.csv	68
65503_amma_identified.csv	21
62337_amma_identified.csv	64
62378_amma_identified.csv	64
08589_amma_identified.csv	51
61223_amma_identified.csv	144
60018_amma_identified.csv	67
63741_amma_identified.csv	114
64700_amma_identified.csv	213
60390_amma_identified.csv	61
60680_amma_identified.csv	61
64650_amma_identified.csv	40
61687_amma_identified.csv	204
64870_amma_identified.csv	46
65578_amma_identified.csv	43
61291_amma_identified.csv	144
65125_amma_identified.csv	163
61442_amma_identified.csv	150
64910_amma_identified.csv	46
65330_amma_identified.csv	25
61024_amma_identified.csv	161
65418_amma_identified.csv	81
61641_amma_identified.csv	204
61052_amma_identified.csv	161
65344_amma_identified.csv	25
23383_stationfile_identified.csv	190
22235_stationfile_identified.csv	190
04330_stationfile_identified.csv	83
21908_stationfile_identified.csv	190
04231_stationfile_identified.csv	83
25248_stationfile_identified.csv	190
23552_stationfile_identified.csv	190
22408_stationfile_identified.csv	190
22165_stationfile_identified.csv	190
01005_stationfile_identified.csv	166
01004_stationfile_identified.csv	166
23074_stationfile_identified.csv	190
04310_stationfile_identified.csv	83
23274_stationfile_identified.csv	190
20667_stationfile_identified.csv	190
71968_stationfile_identified.csv	37
22522_stationfile_identified.csv	190
02057_stationfile_identified.csv	196
25042_stationfile_identified.csv	190
23078_stationfile_identified.csv	190
21946_stationfile_identified.csv	190
04340_stationfile_identified.csv	83
70133_stationfile_identified.csv	231
24125_stationfile_identified.csv	190
21358_stationfile_identified.csv	190
71090_stationfile_identified.csv	37
20891_stationfile_identified.csv	190
20069_stationfile_identified.csv	190
25400_stationfile_identified.csv	190
23146_stationfile_identified.csv	190
04339_stationfile_identified.csv	83
24266_stationfile_identified.csv	190
22217_stationfile_identified.csv	190
02185_stationfile_identified.csv	196
