	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	file
10	0-20000-0-30688	0	11	['1:30688']	3	POKROVKA			0	121.55	53.35		19621206	19641228	1	0	63	NMS	190	Mogocha									[106, 107]							L.Haimberger	0	6.5		124.7	era5.1759.conv.1:30688
11	0-20000-0-80438	0	12	['2:80438']	3	MERIDA			0	-71.18	8.6		19631107	19631219	1	0	63	NMS	236	Kimbe									[38, 85, 106, 107, 117]							L.Haimberger	0	15639.5		180.6	era5.1759.conv.2:80438
12	0-20300-0-99008	0	13	['6:108425']	3	OCEAN WEATHER SHIP C			0	-35.5	52.75		19710503	19711006	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	5.6		None	era5.1759.conv.6:108425
13	0-20000-0-63043	0	14	['2:31403']	3	ASSAB			0	42.72	13.07		19640811	19640819	1	0	63	NMS		Zabid									[38, 85, 117]							L.Haimberger	0	5.5		145.1	era5.1759.conv.2:31403
14	0-20300-0-99006	0	15	['6:100332']	3	OCEAN WEATHER SHIP A			0	-33.0	62.0		19711006	19711006	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	15.3		None	era5.1759.conv.6:100332
15	0-20000-0-83362	0	16	['1:83361']	3	CUIABA (AERO)			0	-56.1	-15.65		19660603	19661230	1	0	63	NMS	30	Cuiaba									[106, 107]							L.Haimberger	0	5.5		2.6	era5.1759.conv.1:83361
16	0-20000-0-91294	0	17	['2:21502']	3	SOUTH POINT, HAWAII			0	-155.67	19.0		19400305	19400305	1	0	63	NMS	231	Hilo									[106, 107]							L.Haimberger	0	8.9		109.0	era5.1759.conv.2:21502
17	0-20500-0-81408	0	18	['6:100241']	3	TOWNSVILLE			0	146.75	-18.73		19710829	19710829	1	0	63	NMS		Townsville									[38, 85, 117]							L.Haimberger	0	27.5		55.5	era5.1759.conv.6:100241
18	0-246-0-101398	0	19	['6:101398']	3	MIKKELI AIRPORT			0	27.2	61.69		19710503	19710503	1	0	63	NMS	69	None									[38, 85, 106, 107, 117]							L.Haimberger	0	5886.9		None	era5.1759.conv.6:101398
19	0-20000-0-67964	0	20	['1:67964']	3	BULAWAYO (GOETZ OBSY.)			0	28.62	-20.15		19680104	19721230	1	0	63	NMS	248	Bulawayo									[38, 85, 106, 107, 117]							L.Haimberger	0	1.0		2.8	era5.1759.conv.1:67964
20	0-20000-0-29822	0	21	['1:29822']	3	KAMEN'-NA-OBI			0	81.27	53.82		19661004	19710625	1	0	63	NMS	190	Kamen-Na-Obi									[38, 85, 106, 107, 117]							L.Haimberger	0	3.0		3.1	era5.1759.conv.1:29822
21	0-20300-0-99006	0	22	['6:100331']	3	OCEAN WEATHER SHIP A			0	-33.0	62.0		19711015	19711015	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	12.3		None	era5.1759.conv.6:100331
22	0-20000-0-48035	0	23	['2:32942']	3	LASHIO			0	97.75	22.93		19450510	19450814	1	0	63	NMS	145	Lashio									[106, 107]							L.Haimberger	0	5.5		5.2	era5.1759.conv.2:32942
23	0-20000-0-45004	0	24	['1:45007']	3	KOWLOON (45004-0)			0	114.17	22.31		19490601	19491030	1	0	63	NMS	94	Shenzhen									[38, 85, 117]							L.Haimberger	0	3.8		23.5	era5.1759.conv.1:45007
24	0-20000-0-36821	0	25	['1:36821']	3	BAKANAS			0	76.25	44.81		19671218	19680524	1	0	63	NMS	124	Ushtobe									[106, 107]							L.Haimberger	0	2.7		142.5	era5.1759.conv.1:36821
25	0-20300-0-99016	0	26	['6:104655']	3	OCEAN WEATHER SHIP K			0	-16.0	45.0		19711121	19711121	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	15.8		None	era5.1759.conv.6:104655
26	0-20300-0-67194	0	27	['1:67194']	3	FAUX-CAP			0	45.533	-25.55		19700513	19700604	1	0	63	NMS	141	Tsihombe									[106, 107]							L.Haimberger	0	6.5		33.3	era5.1759.conv.1:67194
27	0-20000-0-65467	0	28	['1:65467']	3	TAKORADI			0	-1.77	4.88		19660527	19791218	1	0	63	NMS	81	Takoradi									[106, 107]							L.Haimberger	0	0.0		5.8	era5.1759.conv.1:65467
28	0-20300-0-23111	0	29	['2:3149']	3	PHOENIX (LUKE FIELD)			0	-112.3667	33.55		19631022	19631022	1	0	63	NMS	231	Goodyear									[38, 85, 106, 107, 117]							L.Haimberger	0	13.3		1.3	era5.1759.conv.2:3149
29	0-20500-0-81407	0	30	['2:81407']	3	REID RIVER			0	146.85	-18.23		19421012	19430322	1	0	63	NMS		None									[106, 107]							L.Haimberger	0	4203.3	170.5	None	era5.1759.conv.2:81407
30	0-20000-0-72221	0	31	['2:3842']	3	VALPARAISO/EGLIN AFB, FL.			0	-86.52	30.48		19490922	19491025	1	0	63	NMS	231	Niceville									[106, 107]							L.Haimberger	0	25.5		20.1	era5.1759.conv.2:3842
31	0-20000-0-71592	0	32	['1:72918']	3	ARCTIC BAY CS, NU			0	-85.01	72.99		19540101	19540319	1	0	63	NMS	37	None									[38, 85, 106, 107, 117]							L.Haimberger	0	9.5		None	era5.1759.conv.1:72918
32	0-20000-0-72222	0	33	['2:93828']	3	PENSACOLA, FL			0	-87.18	30.48		19460301	19460329	1	0	63	NMS	231	Warrington									[106, 107]							L.Haimberger	0	13.1		1.8	era5.1759.conv.2:93828
33	0-20500-0-24048	0	34	['2:24048']	3	GREYBULL BIG HORN CO			0	-107.93	44.52		19620103	19620103	1	0	63	NMS	231	Sheridan									[38, 85, 106, 107, 117]							L.Haimberger	0	11.1	9863.2	93.6	era5.1759.conv.2:24048
34	0-20000-0-59431	0	35	['2:42007']	3	NANNING			0	108.55	22.78		19440629	19450908	1	0	63	NMS	47	Nanning									[106, 107]							L.Haimberger	0	25.8		2.5	era5.1759.conv.2:42007
35	0-20300-0-99009	0	36	['6:104930']	3	OCEAN WEATHER SHIP D			0	-41.0	44.0		19710415	19710515	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	13.7		None	era5.1759.conv.6:104930
36	0-20000-0-72493	0	37	['2:93211']	3	OAKLAND/METROP. OAKLAND INT., CA.			0	-122.22	37.74		19490601	19490629	1	0	63	NMS	231	San Leandro									[106, 107]							L.Haimberger	0	2.1		4.0	era5.1759.conv.2:93211
37	0-20500-0-93912	0	38	['2:93912']	3	WALNUT RIDGE MUNI AP			0	-89.08	36.13		19450303	19450313	1	0	63	NMS	231	Jonesboro									[106, 107]							L.Haimberger	0	165.6	8002.2	37.4	era5.1759.conv.2:93912
38	0-20000-0-76394	0	39	['1:76393']	3	AEROP.INTERNACIONAL MONTERREY, N.L.			0	-100.23	25.87		19620306	19650731	1	0	63	NMS	156	Monterrey									[38, 85, 106, 107, 117]							L.Haimberger	0	20.1		7.6	era5.1759.conv.1:76393
39	0-20000-0-43230	0	40	['2:43230']	3	DAVANGERE			0	75.92	14.5		19510219	19510228	1	0	63	NMS	104	Seoul									[106, 107]							L.Haimberger	0	5699.6		124.5	era5.1759.conv.2:43230
40	0-20300-0-99016	0	41	['6:100158']	3	OCEAN WEATHER SHIP K			0	-16.0	45.0		19711006	19711006	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	15.8		None	era5.1759.conv.6:100158
41	0-20000-0-74718	0	42	['2:23164']	3	SALTON SEA, CA. (AFS)			0	-115.87	33.22		19640227	19640305	1	0	63	NMS	231	Brawley									[38, 85, 106, 107, 117]							L.Haimberger	0	0.0		41.6	era5.1759.conv.2:23164
42	0-20500-0-10710	0	43	['2:10710']	3	MANDINGA			0	-78.92	9.45		19430729	19440413	1	0	63	NMS		Chepo									[106, 107]							L.Haimberger	0	17.6	2090.1	31.4	era5.1759.conv.2:10710
43	0-20000-0-58238	0	44	['2:43102']	3	NANJING			0	118.9	31.93		19450908	19451220	1	0	63	NMS	47	Nanjing									[106, 107]							L.Haimberger	0	21.9		3.3	era5.1759.conv.2:43102
44	0-20000-0-40290	0	45	['1:40290']	3	JERUSALEM AIRPORT			0	35.22	31.87		19611017	19611017	1	0	63	NMS	182	Jerusalem									[106, 107]							L.Haimberger	0	0.0		10.0	era5.1759.conv.1:40290
45	0-20000-0-30822	0	46	['1:30822']	3	BABUSKIN			0	105.85	51.71		19670922	19680618	1	0	63	NMS	190	Selenginsk									[106, 107]							L.Haimberger	0	1.8		75.6	era5.1759.conv.1:30822
46	0-20300-0-99018	0	47	['6:105252']	3	OCEAN WEATHER SHIP M			0	2.0	66.0		19710602	19711021	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	11.2		None	era5.1759.conv.6:105252
47	0-20000-0-58027	0	48	['1:58028']	3	XUZHOU			0	117.15	34.28		19570601	19580618	1	0	63	NMS	47	Xuzhou									[38, 85, 106, 107, 117]							L.Haimberger	0	9.8		11.5	era5.1759.conv.1:58028
48	0-20000-0-37531	0	49	['1:37420']	3	GORI			0	44.11	42.0		19730306	19750831	1	0	63	NMS	78	Gori									[106, 107]							L.Haimberger	0	6.5		9.1	era5.1759.conv.1:37420
49	0-20000-0-60127	0	50	['2:13013']	3	TAZA			0	-4.0	34.22		19451021	19460227	1	0	63	NMS	136	Tawnat									[106, 107]							L.Haimberger	0	16.7		56.6	era5.1759.conv.2:13013
50	0-20000-0-91165	0	51	['2:22509']	3	LIHUE, KAUAI, HAWAII			0	-159.35	21.99		19400314	19411115	1	0	63	NMS	231	Kapaa									[106, 107]							L.Haimberger	0	25.8		33.2	era5.1759.conv.2:22509
51	0-20000-0-48024	0	52	['1:48024']	3	KALEMYO			0	94.07	23.2		19790331	19791228	1	0	63	NMS	145	Mawlaik									[106, 107]							L.Haimberger	0	0.0		59.7	era5.1759.conv.1:48024
52	0-20300-0-99014	0	53	['6:100189']	3	OCEAN WEATHER SHIP I			0	-19.0	59.0		19710519	19710710	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	12.5		None	era5.1759.conv.6:100189
53	0-20300-0-99006	0	54	['6:100328']	3	OCEAN WEATHER SHIP A			0	-33.0	62.0		19710712	19710712	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	15.3		None	era5.1759.conv.6:100328
54	0-20000-0-70162	0	55	['2:26537']	3	UMIAT			0	-152.13	69.37		19540501	19540804	1	0	63	NMS	231	College									[106, 107]							L.Haimberger	0	0.0		536.9	era5.1759.conv.2:26537
55	0-20000-0-42101	0	56	['2:42101']	3	PATIALA			0	76.47	30.33		19440404	19440619	1	0	63	NMS	104	Hengyang									[106, 107]							L.Haimberger	0	3535.3		6.4	era5.1759.conv.2:42101
56	0-20000-0-54342	0	57	['2:44201']	3	SHENYANG			0	123.52	41.73		19460526	19470424	1	0	63	NMS	47	Shenyang									[106, 107]							L.Haimberger	0	14.0		4.5	era5.1759.conv.2:44201
57	0-20500-0-81605	0	58	['2:81605']	3	EFATE			0	167.3	-16.47		19440101	19440728	1	0	63	NMS		None									[106, 107]							L.Haimberger	0	3760.6	117.3	None	era5.1759.conv.2:81605
58	0-20000-0-34737	0	59	['1:34737']	3	KUSHCHEVSKAJA			0	39.62	46.53		19760617	19791206	1	0	63	NMS	190	Kushchevskaya									[38, 85, 106, 107, 117]							L.Haimberger	0	4.5		1.1	era5.1759.conv.1:34737
59	0-20500-0-25621	0	60	['1:25621']	3	UMNAK			0	-166.1	53.38		19620609	19620913	1	0	63	NMS		None									[106, 107]							L.Haimberger	0	2306.3	13363.2	None	era5.1759.conv.1:25621
60	0-20000-0-91650	0	61	['2:81705']	3	ROTUMA			0	177.05	-12.5		19651209	19651231	1	0	63	NMS	70	None									[38, 85, 106, 107, 117]							L.Haimberger	0	3.1		None	era5.1759.conv.2:81705
61	0-20001-0-04030	0	62	['2:16203']	3	REYKJAVIK (4030-1)			0	-21.93	64.13		19420401	19431015	1	0	63	NMS		Reykjavik									[106, 107]							L.Haimberger	0	0.0		2.4	era5.1759.conv.2:16203
62	0-20300-0-99018	0	63	['6:105261']	3	OCEAN WEATHER SHIP M			0	2.0	66.0		19711010	19711010	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	18.2		None	era5.1759.conv.6:105261
63	0-20000-0-30802	0	64	['1:30802']	3	MONDY			0	100.98	51.68		19630221	19641230	1	0	63	NMS	190	Slyudyanka									[106, 107]							L.Haimberger	0	10.5		194.4	era5.1759.conv.1:30802
64	0-20000-0-70116	0	65	['2:26618']	3	WALES			0	-168.05	65.62		19500815	19510809	1	0	63	NMS	231	None									[106, 107]							L.Haimberger	0	0.0		None	era5.1759.conv.2:26618
65	0-20300-0-99016	0	66	['6:104656']	3	OCEAN WEATHER SHIP K			0	-16.0	45.0		19711021	19711021	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	11.1		None	era5.1759.conv.6:104656
66	0-20000-0-78730	0	67	['6:78730']	3	PUERTO CABEZAS			0	-83.63	14.07		19711107	19711107	1	0	63	NMS	164	Puerto Cabezas									[106, 107]							L.Haimberger	0	25.2		1.8	era5.1759.conv.6:78730
67	0-20000-0-98550	0	68	['2:41220']	3	TACLOBAN			0	125.03	11.23		19450606	19451031	1	0	63	NMS	176	Tacloban									[106, 107]							L.Haimberger	0	5.9		8.3	era5.1759.conv.2:41220
68	0-20000-0-48402	0	69	['2:41012']	3	CHAI NAT AGROMET			0	100.19	15.16		19680604	19680605	1	0	63	NMS	216	Takhli									[38, 85, 106, 107, 117]							L.Haimberger	0	17.8		5.0	era5.1759.conv.2:41012
69	0-20000-0-83525	0	70	['1:83525']	3	UBERLANDIA (AERO)			0	-48.22	-18.88		19660524	19700528	1	0	63	NMS	30	Uberlandia									[106, 107]							L.Haimberger	0	2.5		7.6	era5.1759.conv.1:83525
70	0-20000-0-91170	0	71	['2:22508']	3	WAHIAWA (WHEELER/SCHOFIELD), OAHU,  HAWAII			0	-158.03	21.48		19380325	19470326	1	0	63	NMS	231	Wahiawa									[106, 107]							L.Haimberger	0	1.0		2.5	era5.1759.conv.2:22508
71	0-20000-0-48093	0	72	['2:31903']	3	BAGO			0	96.48	17.34		19450502	19450517	1	0	63	NMS	145	Bago									[106, 107]							L.Haimberger	0	28.2		27.8	era5.1759.conv.2:31903
72	0-20000-0-08238	0	73	['1:8238']	3	TORTOSA			0	0.49	40.82		19661201	19711127	1	0	63	NMS	67	Tortosa									[106, 107]							L.Haimberger	0	0.8		2.0	era5.1759.conv.1:8238
73	0-20000-0-72293	0	74	['2:93115']	3	SAN DIEGO/MIRAMAR,  NAS, CA.			0	-117.12	32.83		19440104	19460429	1	0	63	NMS	231	Imperial Beach									[106, 107]							L.Haimberger	0	28.8		1.7	era5.1759.conv.2:93115
74	0-20000-0-56671	0	75	['1:56671']	3	HUILI			0	102.25	26.65		19790506	19791002	1	0	63	NMS	47	Panzhihua									[38, 85, 117]							L.Haimberger	0	3.3		56.2	era5.1759.conv.1:56671
75	0-20000-0-81415	0	76	['1:81415']	3	MARIPASOULA			0	-54.03	3.64		19660302	19711110	1	0	63	NMS	74	Kourou									[38, 85, 106, 107, 117]							L.Haimberger	0	1.1		227.4	era5.1759.conv.1:81415
76	0-20001-0-72662	0	77	['2:24006']	3	RAPID CITY WFO, SD.			0	-103.21	44.07		19510220	19510228	1	0	63	NMS	231	Rapid City									[106, 107]							L.Haimberger	0	12.5		13.0	era5.1759.conv.2:24006
77	0-20300-0-99013	0	78	['6:101671']	3	OCEAN WEATHER SHIP H			0	-71.0	38.0		19711028	19711028	1	0	63	NMS		Brigantine									[38, 85, 106, 107, 117]							L.Haimberger	0	20.8		322.5	era5.1759.conv.6:101671
78	0-20000-0-71716	0	79	['1:71714']	3	VALCARTIER A, QUE			0	-71.5	46.9		19701020	19720225	1	0	63	NMS	37	Quebec									[38, 85, 106, 107, 117]							L.Haimberger	0	13.5		11.5	era5.1759.conv.1:71714
79	0-20000-0-07627	0	80	['1:7627']	3	SAINT GIRONS			0	1.11	43.01		19691119	19721211	1	0	63	NMS	74	Saint-Gaudens									[106, 107]							L.Haimberger	0	1.4		32.9	era5.1759.conv.1:7627
80	0-20000-0-08055	0	81	['1:8055']	3	LEON/VIRGEN DEL CAMINO			0	-5.65	42.59		19700401	19711022	1	0	63	NMS	67	San Andres Del Rabanedo									[106, 107, 117]							L.Haimberger	0	1.1		4.5	era5.1759.conv.1:8055
81	0-20500-0-80310	0	82	['2:80310']	3	MIOS WOENDI NF			0	136.37	-0.75		19440820	19440830	1	0	63	NMS		Biak									[106, 107]							L.Haimberger	0	221.1	55.3	268.9	era5.1759.conv.2:80310
82	0-20300-0-99008	0	83	['6:100356']	3	OCEAN WEATHER SHIP C			0	-35.5	52.75		19710923	19710923	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	8.8		None	era5.1759.conv.6:100356
83	0-20000-0-74389	0	84	['2:14724']	3	GRAY, ME.			0	-70.26	43.89		19440104	19440203	1	0	63	NMS	231	South Portland									[106, 107]							L.Haimberger	0	26.7		1.2	era5.1759.conv.2:14724
84	0-20000-0-76903	0	85	['1:76903']	3	TAPACHULA, CHIS			0	-92.3	14.89		19620305	19630430	1	0	63	NMS	156	Tapachula									[106, 107]							L.Haimberger	0	10.8		9.0	era5.1759.conv.1:76903
85	0-20000-0-16253	0	86	['2:34114']	3	GRAZZANISE			0	14.08	41.06		19440328	19440512	1	0	63	NMS	109	Teano									[106, 107]							L.Haimberger	0	16.3		6.8	era5.1759.conv.2:34114
86	0-246-0-101267	0	87	['6:101267']	3	PORI TAHKOLUOTO HARBOUR			0	21.38	61.63		19710724	19710724	1	0	63	NMS		Ishigaki									[38, 85]							L.Haimberger	0	8847.5		547.9	era5.1759.conv.6:101267
87	0-20000-0-42708	0	88	['2:32802']	3	SHANTI NIKETAN			0	87.7	23.65		19441023	19441030	1	0	63	NMS	104	Guskhara									[106, 107]							L.Haimberger	0	21.5		4.5	era5.1759.conv.2:32802
88	0-20300-0-99006	0	89	['6:100333']	3	OCEAN WEATHER SHIP A			0	-33.0	62.0		19710423	19710519	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	15.7		None	era5.1759.conv.6:100333
89	0-20000-0-15023	0	90	['1:15023']	3	SUCEAVA			0	26.24	47.63		19760210	19791231	1	0	63	NMS	188	Suceava									[106, 107]							L.Haimberger	0	2.3		1.9	era5.1759.conv.1:15023
90	0-20000-0-32540	0	91	['2:45501']	3	PETROPAVLOVSK-KAMCHATSKIJ (32540-0)			0	158.58	53.08		19451021	19451214	1	0	63	NMS	190	Petropavlovsk-Kamchatskiy									[106, 107]							L.Haimberger	0	0.7		6.5	era5.1759.conv.2:45501
91	0-20000-0-48877	0	92	['2:41015']	3	NHA TRANG			0	109.22	12.22		19680402	19690604	1	0	63	NMS		Cam Ranh									[38, 85, 106, 107, 117]							L.Haimberger	0	27.7		11.7	era5.1759.conv.2:41015
92	0-20000-0-41685	0	93	['1:41685']	3	BARKHAN			0	69.72	29.88		19730813	19791207	1	0	63	NMS	177	Kohlu									[38, 85, 106, 107, 117]							L.Haimberger	0	0.0		45.2	era5.1759.conv.1:41685
93	0-20300-0-99014	0	94	['6:100192']	3	OCEAN WEATHER SHIP I			0	-19.0	59.0		19710923	19711006	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	25.1		None	era5.1759.conv.6:100192
94	0-20300-0-03138	0	95	['2:3138']	3	SHOSHONE			0	-116.2667	35.9667		19570717	19570923	1	0	63	NMS	231	Pahrump									[106, 107]							L.Haimberger	0	0.5		37.0	era5.1759.conv.2:3138
95	0-20300-0-99008	0	96	['6:100354']	3	OCEAN WEATHER SHIP C			0	-35.5	52.75		19710417	19710417	1	0	63	NMS		None									[38, 85, 106, 107, 117]							L.Haimberger	0	8.8		None	era5.1759.conv.6:100354
96	0-20000-0-22529	0	97	['2:22529']	3	KOLEZMA			0	35.88	64.23		19420701	19420831	1	0	63	NMS	190	Makakilo City									[106, 107]							L.Haimberger	0	10442.6		4.2	era5.1759.conv.2:22529
97	0-20000-0-91162	0	98	['1:91162']	3	BARKING SANDS (BONHAM AUX.LDNG.FLD), KAUAI HAWAII			0	-159.78	22.07		19680304	19710118	1	0	63	NMS		Kapaa									[38, 85, 106, 107, 117]							L.Haimberger	0	4.4		47.6	era5.1759.conv.1:91162
98	0-20000-0-04339	0	99	['2:17201']	3	ITTOQQORTOORMIIT (SCORESBYSUND)			0	-21.95	70.48		19420820	19440831	1	0	63	NMS	83	Akureyri									[106, 107]							L.Haimberger	0	0.7		560.3	era5.1759.conv.2:17201
99	0-20000-0-33587	0	100	['1:33587']	3	Uman			0	30.23	48.77		19500104	19501031	1	0	63	NMS	228	Zhashkiv									[38, 85, 106, 107, 117]							L.Haimberger	0	0.0		53.6	era5.1759.conv.1:33587
100	0-20000-0-72288	0	101	['2:23150']	3	BURBANK, CA			0	-118.36	34.2		19440628	19440706	1	0	63	NMS	231	Burbank									[106, 107]							L.Haimberger	0	4.3		1.1	era5.1759.conv.2:23150
101	0-20000-0-47644	0	102	['1:47644']	3	KIYOSE			0	139.53	35.78		19500513	19500530	1	0	63	NMS	113	Niiza									[38, 106, 107]							L.Haimberger	0	1.1		3.1	era5.1759.conv.1:47644
102	0-20000-0-15335	0	103	['1:15335']	3	TULCEA			0	28.82	45.19		19760520	19771114	1	0	63	NMS	188	Tulcea									[106, 107]							L.Haimberger	0	1.1		2.2	era5.1759.conv.1:15335
103	0-20000-0-80437	0	104	['2:80437']	3	EL VIGIA			0	-71.65	8.63		19631011	19631124	1	0	63	NMS	236	Daru									[38, 85, 117]							L.Haimberger	0	16207.5		3.3	era5.1759.conv.2:80437
104	0-20000-0-80241	0	105	['1:80241']	3	LAS GAVIOTAS			0	-70.92	4.55		19730607	19731213	1	0	63	NMS	48	Villanueva									[38, 85, 106, 107, 117]							L.Haimberger	0	22.9		164.0	era5.1759.conv.1:80241
105	0-20000-0-47114	0	106	['2:43222']	3	WONJU			0	127.95	37.34		19510622	19520803	1	0	63	NMS	121	Seoul									[106, 107]							L.Haimberger	0	12.3		89.2	era5.1759.conv.2:43222
106	0-20500-0-24106	0	107	['2:24106']	3	MOUNTAIN HOME AFB			0	-114.13	43.05		19450301	19450606	1	0	63	NMS	231	Mountain Home									[106, 107]							L.Haimberger	0	141.8	9538.1	17.3	era5.1759.conv.2:24106
107	0-20500-0-26106	0	108	['2:26106']	3	SAWMILL BAY			0	-117.08	65.73		19480201	19480409	1	0	63	NMS	37	Yellowknife									[106, 107]							L.Haimberger	0	84.4	14586.2	428.0	era5.1759.conv.2:26106
108	0-20500-0-23018	0	109	['2:23018']	3	HOBBS AAF			0	-102.78	32.75		19441220	19450625	1	0	63	NMS	231	Hobbs									[106, 107]							L.Haimberger	0	41.2	7250.2	9.5	era5.1759.conv.2:23018
109	0-20300-0-45703	0	110	['2:45703']	3	KISKA ISLAND			0	177.5667	51.9833		19440819	19451008	1	0	63	NMS	231	None									[106, 107]							L.Haimberger	0	0.4		None	era5.1759.conv.2:45703
110	0-20500-0-26632	0	111	['2:26632']	3	NORTHEAST CAPE			0	-167.07	63.32		19540812	19560823	1	0	63	NMS		None									[106, 107]							L.Haimberger	0	93.2	14049.0	None	era5.1759.conv.2:26632
111	0-20000-0-28676	0	112	['1:28679']	3	PETROPAVLOVSK (28676-0)			0	69.12	54.79		19660610	19680430	1	0	63	NMS	124	Petropavl									[106, 107]							L.Haimberger	0	4.9		5.1	era5.1759.conv.1:28679
112	0-20500-0-3117	0	113	['2:3117']	3	PONY SPRINGS			0	-113.38	38.52		19511012	19511129	1	0	63	NMS	231	Cedar City									[106, 107]							L.Haimberger	0	108.1	8531.4	165.7	era5.1759.conv.2:3117
113	0-20000-0-07535	0	114	['1:7535']	3	GOURDON			0	1.4	44.74		19700320	19720817	1	0	63	NMS	74	Cahors									[106, 107]							L.Haimberger	0	1.1		33.0	era5.1759.conv.1:7535
114	0-20000-0-72250	0	115	['2:12915']	3	BROWNSVILLE/INT., TX			0	-97.42	25.92		19290128	19291106	1	0	63	NMS	231	Matamoros									[106, 107]							L.Haimberger	0	13.8		5.0	era5.1759.conv.2:12915
115	0-20000-0-74732	0	116	['2:93039']	3	HOLLOMAN AFB, NM			0	-106.1	32.85		19480713	19480714	1	0	63	NMS	231	Alamogordo									[106, 107]							L.Haimberger	0	26.8		17.1	era5.1759.conv.2:93039
116	0-20000-0-87791	0	117	['1:87790']	3	VIEDMA AERO			0	-63.01	-40.86		19570701	19571017	1	0	63	NMS	10	Viedma									[38, 106, 107]							L.Haimberger	0	9.2		4.0	era5.1759.conv.1:87790
