	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
0	0-20000-0-91491	0	1	['91491']	1	CHRISTMAS ISLAND (91491-0)			0	-157.17	1.72				1	0	63			None									[104, 105, 106, 107, 117]							L.Haimberger	0
1	0-20000-0-43364	0	2	['43364']	1	HUT BAY			0	92.55	10.58				1	0	63			Port Blair									[39, 106, 107, 117]							L.Haimberger	0
2	0-20000-0-24988	0	3	['24988']	1	ARKA			0	142.33	60.08				1	0	63			None									[104, 105, 106, 107, 117]							L.Haimberger	0
3	0-20000-0-71415	0	4	['71415']	1	CARIBOU POINT (AUT), NS			0	-62.68	45.76				1	0	63			New Glasgow									[104, 105, 106, 107, 117]							L.Haimberger	0
4	0-20000-0-94325	0	5	['94325']	1	ALI CURUNG			0	134.4	-21.0				1	0	63			Alice Springs									[104, 105, 106, 107, 117]							L.Haimberger	0
5	0-20000-0-62301	0	6	['62301']	1	SIDI BARRANI			0	25.9	31.62				1	0	63			Marsa Matruh									[104, 105, 106, 107, 117]							L.Haimberger	0
6	0-20000-0-67699	0	7	['67699']	1	MIMOSA			0	35.58	-16.08				1	0	63			Mulanje									[104, 105, 106, 107, 117]							L.Haimberger	0
7	0-20000-0-94237	0	8	['94237']	1	LARRIMAH			0	133.21	-15.57				1	0	63			Katherine									[104, 105, 106, 107, 117]							L.Haimberger	0
8		0	9	['20358']	1				0						1	0	63			None									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
9	0-20000-0-38318	0	10	['38317']	1	BAYYRKUM			0	68.12	42.1				1	0	63			Arys									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
10	0-20000-0-48920	0	11	['48920']	1	TRUONG SA			0	111.92	8.65				1	0	63			Phan Rang									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
11	0-20000-0-60515	0	12	['60515']	1	BOU-SAADA			0	4.2	35.33				1	0	63			Birin									[104, 105, 106, 107, 117]							L.Haimberger	0
12	0-20000-0-28696	0	13	['28696']	1	KALACINSK			0	74.61	55.02				1	0	63			Kalachinsk									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
13	0-20000-0-94715	0	14	['94715']	1	FORBES AIRPORT AWS			0	147.92	-33.36				1	0	63			Dubbo									[104, 105, 106, 107, 117]							L.Haimberger	0
14	0-20000-0-34186	0	15	['34186']	1	ERSHOV			0	48.3	51.37				1	0	63			Yershov									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
15	0-20000-0-74638	0	16	['74638']	1	MELROSE GUNNERY RANGE, NM.			0	-103.8	34.3				1	0	63			Portales									[104, 105, 106, 107, 117]							L.Haimberger	0
16	0-20000-0-41314	0	17	['41314']	1	THUMRAIT			0	54.02	17.68				1	0	63			Salalah									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
17	0-20000-0-48068	0	18	['48068']	1	PINLAUNG			0	96.77	20.13				1	0	63			Loikaw									[104, 105, 106, 107, 117]							L.Haimberger	0
18	0-20000-0-80423	0	19	['80423']	1	GUIRIA			0	-62.32	10.58				1	0	63			Point Fortin									[104, 105, 106, 107, 117]							L.Haimberger	0
19	0-20000-0-94474	0	20	['94464']	1	PUKATJA			0	132.18	-26.26				1	0	63			Alice Springs									[104, 105, 106, 107, 117]							L.Haimberger	0
20	0-20000-0-60200	0	21	['60200']	1	BOUARFA			0	-1.95	32.57				1	0	63			Nador									[104, 105, 106, 107, 117]							L.Haimberger	0
21	0-20000-0-32562	0	22	['32564']	1	BOL' SHERETZK			0	156.3	52.83				1	0	63			Yelizovo									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
22	0-20000-0-68104	0	23	['68104']	1	WALVIS BAY (PELICAN POINT)			0	14.43	-22.88				1	0	63			Walvis Bay									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
23	0-20000-0-40763	0	24	['40763']	1	KASHMAR			0	58.47	35.27				1	0	63			Neyshabur									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
24	0-20000-0-94356	0	25	['94356']	1	CHARTERS TOWERS AIRPORT			0	146.27	-20.05				1	0	63			Townsville									[104, 105, 106, 107, 117]							L.Haimberger	0
25	0-20000-0-41020	0	26	['41026']	1	JEDDAH (KING ABDUL AZIZ INT. AIRPORT)			0	39.18	21.7				1	0	63			Jiddah									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
26	0-20000-0-48461	0	27	['48461']	1	PHATTHAYA			0	100.87	12.92				1	0	63			Pattaya									[104, 105, 106, 107, 117]							L.Haimberger	0
27	0-20000-0-48089	0	28	['48089']	1	SHWEGYIN			0	96.87	17.92				1	0	63			Nyaunglebin									[104, 105, 106, 107, 117]							L.Haimberger	0
28	0-20000-0-67346	0	29	['67346']	1	CHANGALANE			0	32.18	-26.28				1	0	63			Matola									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
29	0-20000-0-38567	0	30	['38567']	1	NAVOI			0	65.35	40.13				1	0	63			Karmana									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
30	0-20000-0-94980	0	31	['94984']	1	FLINDERS ISLAND AIRPORT			0	148.0	-40.09				1	0	63			Launceston									[104, 105, 106, 107, 117]							L.Haimberger	0
31	0-20000-0-65465	0	32	['65465']	1	AXIM			0	-2.23	4.87				1	0	63			Axim									[104, 105, 106, 107, 117]							L.Haimberger	0
32	0-20000-0-28831	0	33	['28831']	1	BELORECK			0	58.36	53.97				1	0	63			Beloretsk									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
33	0-20000-0-62635	0	34	['62635']	1	ARBAT			0	36.97	19.83				1	0	63			Sawakin									[104, 105, 106, 107, 117]							L.Haimberger	0
34	0-20000-0-24871	0	35	['24871']	1	OHOTSKIJ PEREVOZ			0	135.5	61.87				1	0	63			None									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
35	0-20000-0-82825	0	36	['82825']	1	PORTO VELHO (AERO)			0	-63.92	-8.77				1	0	63			Porto Velho									[104, 105, 106, 107, 117]							L.Haimberger	0
36	0-20000-0-16723	0	37	['16723']	1	SAMOS (AIRPORT)			0	26.92	37.69				1	0	63			Soke									[104, 105, 106, 107, 117]							L.Haimberger	0
37	0-20000-0-26666	0	38	['26666']	1	VITEBSK			0	30.25	55.25				1	0	63			Haradok									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
38	0-20000-0-03966	0	39	['03965']	1	GURTEEN			0	-8.0	53.02				1	0	63			Tullamore									[104, 105, 106, 107, 117]							L.Haimberger	0
39	0-20000-0-95901	0	40	['94880']	1	MOUNT BAW BAW			0	146.27	-37.84				1	0	63			Pakenham									[104, 105, 106, 107, 117]							L.Haimberger	0
40	0-20000-0-31913	0	41	['31913']	1	TURIJ ROG			0	131.98	45.22				1	0	63			Mishan									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
41	0-20000-0-68114	0	42	['68108']	1	OMARURU			0	15.93	-21.42				1	0	63			Omaruru									[104, 105, 106, 107, 117]							L.Haimberger	0
42	0-20000-0-01262	0	43	['01262']	1	NORDOYAN LH			0	10.55	64.8				1	0	63			Steinkjer									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
43	0-20000-0-54725	0	44	['54725']	1	HUIMIN			0	117.53	37.5				1	0	63			Binzhou									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
