	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	file
21	0-20000-0-62375	0	22	C:5984	3	GIZA - AGRIMET			0	31.216666666666665	30.05		19510311	19520321	1	0	63	NMS	64	Madinat Sittah Uktubar									[85, 106, 107]							L.Haimberger	0	26.1		7.3	era5.3188.conv.C:5984
22	0-20000-0-82900	0	23	C:5262	3	RECIFE (82900-0)			0	-34.916666666666664	-8.05		19280717	19281117	1	0	63	NMS	30	Olinda									[106, 107, 117]							L.Haimberger	0	8.1		0.4	era5.3188.conv.C:5262
23	0-20000-0-02562	0	24	C:5226	3	LINKOPING/MALMSLATT			0	15.525833333333335	58.398055555555565		19260507	19260507	1	0	63	NMS	196	Linkoping									[106, 107, 117]							L.Haimberger	0	2.5		5.7	era5.3188.conv.C:5226
24	0-20000-0-04219	0	25	C:5422	3	QEQERTARSUAQ HELIPORT			0	-53.53333333333333	69.25		19130310	19130529	1	0	63	NMS	83	None									[85]							L.Haimberger	0	2.3		None	era5.3188.conv.C:5422
25	0-300-0-16768	0	26	C:5207	3	Leros (Airport)			0	26.80305555555556	37.1825		19270617	19281112	1	0	63	NMS	88	Kalimnos									[106, 107, 117]							L.Haimberger	0	9.7		21.0	era5.3188.conv.C:5207
26	0-20000-0-72777	0	27	C:5153	3	HAVRE/CITY COUNTY,  MT.			0	-109.76666666666668	48.55		19271015	19280317	1	0	63	NMS	231	Great Falls									[106, 107, 117]							L.Haimberger	0	6.4		168.0	era5.3188.conv.C:5153
27	0-20000-0-41533	0	28	C:5300	3	RISALPUR			0	71.98333333333333	34.06666666666667		19271021	19271027	1	0	63	NMS	177	Risalpur									[38, 85, 117]							L.Haimberger	0	0.5		1.4	era5.3188.conv.C:5300
28	0-20000-0-43476	0	29	C:5116	3	BANDARAWELA			0	80.98333333333333	6.833333333333332		19270613	19270618	1	0	63	NMS	129	Badulla									[106, 107]							L.Haimberger	0	4.0		22.1	era5.3188.conv.C:5116
29	0-20000-0-96749	0	30	C:5487	3	JAKARTA/SOEKARNO-HATTA			0	106.65472222222223	-6.122222222222222		19100801	19100820	1	0	63	NMS	100	Jakarta									[38, 85]							L.Haimberger	0	20.4		0.6	era5.3188.conv.C:5487
30	0-20000-0-34523	0	31	C:5216	3	Luhansk			0	39.23388888888889	48.56555555555556		19271014	19271015	1	0	63	NMS	228	Krasnodon									[106, 107]							L.Haimberger	0	7.3		44.0	era5.3188.conv.C:5216
31	0-20000-0-72357	0	32	C:5261	3	NORMAN/MAX WESTHEIMER A, OK.			0	-97.43777777777778	35.18083333333333		19280315	19280316	1	0	63	NMS	231	Oklahoma City									[38, 85, 117]							L.Haimberger	0	29.5		5.2	era5.3188.conv.C:5261
32	0-20300-0-94937	0	33	C:5126	3	ELLENDALE			0	-98.5667	45.9833		19271014	19271015	1	0	63	NMS	231	Aberdeen									[38, 85, 117]							L.Haimberger	0	0.4		57.6	era5.3188.conv.C:5126
33	0-20000-0-83649	0	34	C:5390	3	VITORIA (AERO)			0	-40.28333333333333	-20.266666666666666		19280717	19281117	1	0	63	NMS	30	Serra									[106, 107, 117]							L.Haimberger	0	10.8		5.9	era5.3188.conv.C:5390
34	0-20000-0-41564	0	35	C:5185	3	KOHAT			0	71.43333333333334	33.56666666666667		19271015	19271015	1	0	63	NMS	177	Kohat									[38, 85, 117]							L.Haimberger	0	3.7		2.7	era5.3188.conv.C:5185
35	0-20000-0-45004	0	36	C:4905	3	KOWLOON (45004-0)			0	114.17277777777778	22.31194444444445		19230907	19231020	1	0	63	NMS	94	Shenzhen									[106, 107]							L.Haimberger	0	12.7		37.5	era5.3188.conv.C:4905
36	0-20000-0-20292	0	37	C:4734	3	GMO IM.E.K. FEDOROVA			0	104.29194444444445	77.71305555555556		19380718	19380724	1	0	63	NMS	190	None									[85, 117]							L.Haimberger	0	0.8		None	era5.3188.conv.C:4734
37	0-20000-0-21824	0	38	C:4767	3	TIKSI			0	128.91666666666666	71.58333333333333		19480312	19480424	1	0	63	NMS	190	None									[38, 85, 117]							L.Haimberger	0	0.4		None	era5.3188.conv.C:4767
38	0-20300-0-21965	0	39	C:4761	3	OSTROV CHETYREKHSTOLBO			0	162.4	70.63		19470619	19470619	1	0	63	NMS	190	None									[38, 39, 85, 117]							L.Haimberger	0	0.0		None	era5.3188.conv.C:4761
39	0-620-2001-08522	0	40	C:6125	3	FUNCHAL			0	-16.8925	32.6475		19350608	19350613	1	0	63	NMS	183	Funchal									[85]							L.Haimberger	0	0.8		1.8	era5.3188.conv.C:6125
40	0-20000-0-63820	0	41	C:4815	3	MOMBASA INTERNATIONAL AIRPORT			0	39.56305555555555	-4.046388888888889		19080930	19081003	1	0	63	NMS	114	Mombasa									[38, 85, 106, 107]							L.Haimberger	0	11.9		0.4	era5.3188.conv.C:4815
41	0-20300-0-21965	0	42	C:4718	3	OSTROV CHETYREKHSTOLBO			0	162.4	70.63		19361123	19361203	1	0	63	NMS	190	None									[85, 117]							L.Haimberger	0	0.0		None	era5.3188.conv.C:4718
42	0-246-0-101636	0	43	C:5210	3	LIEKSA LAMPELA			0	30.04583333333333	63.321111111111115		19270613	19281113	1	0	63	NMS	69	Lieksa									[106, 107, 117]							L.Haimberger	0	22.8		24.2	era5.3188.conv.C:5210
43	0-20000-0-28445	0	44	C:5347	3	EKATERINBURG (VERHNEE DUBROVO)			0	61.06666666666667	56.73333333333333		19250415	19250822	1	0	63	NMS	190	Yekaterinburg									[106, 107, 117]							L.Haimberger	0	28.8		2.7	era5.3188.conv.C:5347
44	0-20000-0-72226	0	45	C:5245	3	MONTGOMERY/DANNELLY,  AL.			0	-86.4	32.3		19280315	19280316	1	0	63	NMS	231	Montgomery									[38, 85, 117]							L.Haimberger	0	12.9		1.5	era5.3188.conv.C:5245
45	0-20000-0-07747	0	46	C:4347	3	PERPIGNAN			0	2.8727777777777783	42.73722222222222		19230513	19240727	1	0	63	NMS	74	Perpignan									[106, 107]							L.Haimberger	0	4.1		1.1	era5.3188.conv.C:4347
46	0-20000-0-74455	0	47	C:5111	3	QUAD CITY, IA.			0	-90.58166666666666	41.61138888888889		19271014	19271022	1	0	63	NMS	231	Rock Island									[106, 107, 117]							L.Haimberger	0	13.0		4.4	era5.3188.conv.C:5111
47	0-20000-0-07747	0	48	C:8022	3	PERPIGNAN			0	2.8727777777777783	42.73722222222222		19230513	19231013	1	0	63	NMS	74	Perpignan									[106, 107]							L.Haimberger	0	4.1		1.1	era5.3188.conv.C:8022
48	0-20300-0-93871	0	49	C:4899	3	DUE WEST			0	-82.3667	34.35		19230212	19231108	1	0	63	NMS	231	Greenwood									[38, 85]							L.Haimberger	0	0.3		25.7	era5.3188.conv.C:4899
49	0-20000-0-43128	0	50	C:5987	3	HYDERABAD AIRPORT			0	78.46666666666667	17.45		19500607	19500607	1	0	63	NMS	104	Hyderabad									[106, 107]							L.Haimberger	0	8.9		0.8	era5.3188.conv.C:5987
50	0-20000-0-13455	0	51	C:5191	3	HERCEG NOVI-IGALO			0	18.55	42.45		19270216	19270216	1	0	63	NMS	139	Trebinje									[106, 107]							L.Haimberger	0	4.7		37.7	era5.3188.conv.C:5191
51	0-20000-0-16324	0	52	C:5624	3	GROTTAGLIE			0	17.399722222222227	40.517222222222216		19260216	19260919	1	0	63	NMS	109	Taranto									[106, 107]							L.Haimberger	0	15.3		0.7	era5.3188.conv.C:5624
52	0-246-0-151049	0	53	C:5522	3	TAMPERE SATAKUNNANKATU			0	23.76472222222223	61.50111111111111		19340518	19340519	1	0	63	NMS	69	Tampere									[38, 85, 117]							L.Haimberger	0	0.3		1.1	era5.3188.conv.C:5522
53	0-20000-0-02966	0	54	C:5528	3	KOUVOLA UTTI AIRFIELD			0	26.948888888888888	60.89833333333333		19340803	19350813	1	0	63	NMS	69	Valkeala									[38, 85, 117]							L.Haimberger	0	2.3		12.1	era5.3188.conv.C:5528
54	0-20000-0-72356	0	55	C:5077	3	TULSA/INT., OK.			0	-95.88333333333334	36.2		19271014	19271015	1	0	63	NMS	231	Broken Arrow									[38, 85, 117]							L.Haimberger	0	19.7		3.6	era5.3188.conv.C:5077
55	0-20000-0-20674	0	56	C:4782	3	OSTROV DIKSON			0	80.4063888888889	73.51361111111113		19491116	19491230	1	0	63	NMS	190	None									[38, 85, 117]							L.Haimberger	0	1.5		None	era5.3188.conv.C:4782
56	0-20000-0-83630	0	57	C:4902	3	FRANCA (83630-0)			0	-47.43333333333333	-20.55		19230612	19231020	1	0	63	NMS	30	Franca									[106, 107]							L.Haimberger	0	4.1		0.4	era5.3188.conv.C:4902
57	0-20000-0-33393	0	58	C:5217	3	Lviv			0	23.965	49.8075		19280317	19281117	1	0	63	NMS	228	Lvov									[106, 107]							L.Haimberger	0	2.7		5.0	era5.3188.conv.C:5217
58	0-20000-0-11747	0	59	C:5289	3	PROSTEJOV			0	17.134722222222226	49.4525		19260914	19271024	1	0	63	NMS	54	Prostejov									[106, 107]							L.Haimberger	0	2.0		1.3	era5.3188.conv.C:5289
59	0-20000-0-83722	0	60	C:4879	3	BAURU AERO			0	-49.05	-22.33333333333333		19230612	19231019	1	0	63	NMS	30	Agudos									[106, 107]							L.Haimberger	0	16.0		0.4	era5.3188.conv.C:4879
60	0-20000-0-07024	0	61	C:5099	3	MAUPERTUS GONNEVILLE			0	-1.4636111111111108	49.65277777777778		19270613	19281114	1	0	63	NMS	74	Octeville									[106, 107]							L.Haimberger	0	13.7		0.6	era5.3188.conv.C:5099
61	0-20000-0-16061	0	62	C:5626	3	BRIC DELLA CROCE			0	7.731666666666666	45.03333333333333		19251213	19260226	1	0	63	NMS	109	Beinasco									[106, 107]							L.Haimberger	0	8.1		3.7	era5.3188.conv.C:5626
62	0-20000-0-16289	0	63	C:5614	3	NAPOLI/CAPODICHINO			0	14.290833333333332	40.88444444444443		19260309	19260309	1	0	63	NMS	109	Naples									[106, 107]							L.Haimberger	0	7.0		0.4	era5.3188.conv.C:5614
63	0-20000-0-07667	0	64	C:5106	3	HYERES			0	6.14638888888889	43.094444444444456		19270217	19271012	1	0	63	NMS	74	Sollies-Pont									[106, 107]							L.Haimberger	0	17.3		9.7	era5.3188.conv.C:5106
64	0-20000-0-42314	0	65	C:5440	3	DIBRUGARH /MOHANBARI			0	95.01666666666668	27.48333333333333		19420319	19420330	1	0	63	NMS	104	Tinsukia									[106, 107]							L.Haimberger	0	24.6		13.3	era5.3188.conv.C:5440
65	0-20000-0-16121	0	66	C:5595	3	GENOVA			0	8.921111111111111	44.41944444444446		19290113	19290113	1	0	63	NMS	109	Genoa									[106, 107]							L.Haimberger	0	2.7		4.4	era5.3188.conv.C:5595
66	0-20000-0-66305	0	67	C:5971	3	LOBITO			0	13.533333333333333	-12.366666666666667		19521007	19521129	1	0	63	NMS	8	Catumbela									[106, 107]							L.Haimberger	0	0.5		7.0	era5.3188.conv.C:5971
67	0-20000-0-16531	0	68	C:5359	3	OLBIA COSTA SMERALDA			0	9.517777777777779	40.89861111111111		19271014	19271014	1	0	63	NMS	109	Olbia									[106, 107, 117]							L.Haimberger	0	2.8		1.5	era5.3188.conv.C:5359
68	0-20500-0-94843	0	69	C:6074	3	SUNFLOWER			0	-80.75	43.13		19260504	19260531	1	0	63	NMS	37	Woodstock									[38, 85, 117]							L.Haimberger	0	0.0		0.4	era5.3188.conv.C:6074
69	0-20000-0-16158	0	70	C:5286	3	PISA S. GIUSTO			0	10.395555555555557	43.6825		19260507	19271015	1	0	63	NMS	109	Ponsacco									[106, 107, 117]							L.Haimberger	0	28.9		15.2	era5.3188.conv.C:5286
70	0-20000-0-10169	0	71	C:4981	3	ROSTOCK (RADAR)			0	12.058055555555557	54.17555555555556		19130402	19130602	1	0	63	NMS	56	Rostock									[106, 107]							L.Haimberger	0	10.7		3.5	era5.3188.conv.C:4981
71	0-20000-0-07354	0	72	C:5097	3	CHATEAUROUX DEOLS			0	1.7411111111111113	46.86972222222222		19280318	19280318	1	0	63	NMS	74	Chateauroux									[106, 107]							L.Haimberger	0	9.0		1.7	era5.3188.conv.C:5097
72	0-20000-0-42339	0	73	C:5805	3	JODHPUR			0	73.01666666666667	26.3		19360125	19360202	1	0	63	NMS	104	Jodhpur									[38, 85]							L.Haimberger	0	4.7		2.7	era5.3188.conv.C:5805
73	0-20000-0-27612	0	74	C:5246	3	MOSKVA VDNH			0	37.61666666666667	55.83333333333334		19250822	19270617	1	0	63	NMS	190	Nikolsko-Arkhangelskiy									[106, 107, 117]							L.Haimberger	0	24.0		1.4	era5.3188.conv.C:5246
74	0-246-0-101503	0	75	C:5509	3	KAUHAVA AIRFIELD			0	23.04361111111111	63.12027777777778		19350610	19350612	1	0	63	NMS	69	Lapua									[38, 85, 117]							L.Haimberger	0	1.8		19.4	era5.3188.conv.C:5509
75	0-20000-0-03796	0	76	C:5218	3	LANGDON BAY			0	1.3433333333333333	51.13361111111111		19260914	19270616	1	0	63	NMS	76	Ashford									[38, 85, 117]							L.Haimberger	0	23.4		11.3	era5.3188.conv.C:5218
76	0-20000-0-83742	0	77	C:4914	3	VASSOURAS			0	-43.66666666666666	-22.4		19230214	19231020	1	0	63	NMS	30	Mendes									[106, 107]							L.Haimberger	0	15.4		0.6	era5.3188.conv.C:4914
77	0-20500-0-35051	0	78	C:5132	3	WOODBRIDGE			0	1.4	52.08		19270613	19271011	1	0	63	NMS	76	Ipswich									[38, 85, 117]							L.Haimberger	0	15.2		18.6	era5.3188.conv.C:5132
78	0-20000-0-20292	0	79	C:4715	3	GMO IM.E.K. FEDOROVA			0	104.29194444444445	77.71305555555556		19370414	19370415	1	0	63	NMS	190	None									[85, 117]							L.Haimberger	0	0.8		None	era5.3188.conv.C:4715
79	0-20400-0-4932	0	80	C:4932	3	Willis Island			0	150.5	-16.5		19230104	19231206	1	0	63	NMS	13	Bowen									[106, 107]							L.Haimberger	0	0.0		456.0	era5.3188.conv.C:4932
80	0-246-0-100928	0	81	C:4995	3	KUMLINGE KK			0	20.746944444444445	60.25833333333333		19140819	19140820	1	0	63	NMS	15	Maarianhamina									[38, 85, 106, 107]							L.Haimberger	0	2.1		49.0	era5.3188.conv.C:4995
81	0-20000-0-07770	0	82	C:5152	3	CAP PERTUSATO			0	9.178333333333333	41.374722222222225		19271028	19281116	1	0	63	NMS	74	La Maddalena									[106, 107, 117]							L.Haimberger	0	27.9		4.4	era5.3188.conv.C:5152
82	0-20000-0-20292	0	83	C:4725	3	GMO IM.E.K. FEDOROVA			0	104.29194444444445	77.71305555555556		19370813	19370814	1	0	63	NMS	190	None									[85, 106, 107, 117]							L.Haimberger	0	0.8		None	era5.3188.conv.C:4725
83	0-20000-0-45004	0	84	C:5189	3	KOWLOON (45004-0)			0	114.17277777777778	22.31194444444445		19260515	19260515	1	0	63	NMS	94	Shenzhen									[38, 85]							L.Haimberger	0	12.7		37.5	era5.3188.conv.C:5189
84	0-20400-0-4716	0	85	C:4726	3	Mys Shmidta			0	180.53	68.92		19370806	19380607	1	0	63	NMS	190	Anadyr									[38, 85, 117]							L.Haimberger	0	0.0		483.8	era5.3188.conv.C:4726
85	0-20400-0-5085	0	86	C:5085	3	Capo Mele			0	8.2	43.08		19271014	19271014	1	0	63	NMS	74	San Remo									[106, 107, 117]							L.Haimberger	0	0.0		89.0	era5.3188.conv.C:5085
86	0-20000-0-16233	0	87	C:5619	3	GUIDONIA (16233-0)			0	12.7375	41.98861111111111		19260309	19310310	1	0	63	NMS	109	San Cesareo									[106, 107]							L.Haimberger	0	13.4		6.4	era5.3188.conv.C:5619
87	0-20000-0-10453	0	88	C:4986	3	BROCKEN			0	10.618333333333334	51.79861111111111		19060103	19060207	1	0	63	NMS	56	Bad Harzburg									[38, 85, 106, 107]							L.Haimberger	0	0.2		10.0	era5.3188.conv.C:4986
88	0-20000-0-03749	0	89	C:5399	3	MIDDLE WALLOP			0	-1.57	51.14972222222222		19281115	19281115	1	0	63	NMS	76	Winchester									[38, 85, 117]							L.Haimberger	0	17.8		11.5	era5.3188.conv.C:5399
89	0-20000-0-62721	0	90	C:5777	3	KHARTOUM			0	32.55	15.6		19080712	19080916	1	0	63	NMS	195	Khartoum									[106, 107]							L.Haimberger	0	0.0		2.2	era5.3188.conv.C:5777
90	0-20000-0-06458	0	91	C:5650	3	BEAUVECHAIN			0	4.763333333333334	50.74555555555556		19200211	19311125	1	0	63	NMS	20	Steenokkerzeel									[38, 85, 106, 107]							L.Haimberger	0	25.3		2.2	era5.3188.conv.C:5650
91	0-20000-0-10169	0	92	C:4980	3	ROSTOCK (RADAR)			0	12.058055555555557	54.17555555555556		19130402	19130514	1	0	63	NMS	56	Rostock									[38, 85]							L.Haimberger	0	10.7		3.5	era5.3188.conv.C:4980
92	0-20300-0-26702	0	93	C:5985	3	KALININGRAD			0	20.5583	54.7264		19200515	19210131	1	0	63	NMS	190	Svetlyy									[106, 107]							L.Haimberger	0	18.1		12.5	era5.3188.conv.C:5985
93	0-20400-0-5841	0	94	C:5841	3	Eismitte			0	-40.7	70.9		19300815	19310713	1	0	63	NMS	83	None									[38, 85]							L.Haimberger	0	0.0		None	era5.3188.conv.C:5841
94	0-807-0-Valandovo	0	95	C:5484	3	VALANDOVO			0	22.55638888888889	41.315		19180109	19180110	1	0	63	NMS	143	Valandovo									[106, 107]							L.Haimberger	0	9.7		10.0	era5.3188.conv.C:5484
95	0-20000-0-16599	0	96	C:5228	3	GUDJA			0	14.5	35.85		19280316	19280316	1	0	63	NMS	152	Sliema									[38, 85]							L.Haimberger	0	5.8		2.1	era5.3188.conv.C:5228
96	0-20000-0-07143	0	97	C:5096	3	CHARTRES			0	1.5011111111111108	48.460277777777776		19271003	19281112	1	0	63	NMS	74	Chartres									[106, 107]							L.Haimberger	0	1.1		0.6	era5.3188.conv.C:5096
97	0-20000-0-10724	0	98	C:5599	3	WEINBIET			0	8.121111111111112	49.37583333333333		19230117	19231127	1	0	63	NMS	56	Landau									[106, 107]							L.Haimberger	0	19.6		1.0	era5.3188.conv.C:5599
98	0-20000-0-04234	0	99	C:5416	3	MITTARFIK SISIMIUT (HOLSTEINSBORG LUFTHAVN)			0	-53.729444444444454	66.9513888888889		19120501	19120529	1	0	63	NMS	83	Nuuk									[106, 107]							L.Haimberger	0	3.5		318.8	era5.3188.conv.C:5416
99	0-20001-0-16080	0	100	C:5101	3	MILANO LINATE RDS			0	9.283055555555556	45.46138888888889		19271014	19280719	1	0	63	NMS	109	Sesto San Giovanni									[106, 107, 117]							L.Haimberger	0	9.1		1.1	era5.3188.conv.C:5101
100	0-20000-0-72308	0	101	C:5155	3	NORFOLK/INT., VA.			0	-76.2	36.9		19280315	19280316	1	0	63	NMS	231	Norfolk									[38, 85, 117]							L.Haimberger	0	9.5		9.3	era5.3188.conv.C:5155
101	0-20000-0-16066	0	102	C:5213	3	MILANO MALPENSA			0	8.723055555555558	45.63		19260507	19260508	1	0	63	NMS	109	Lonate Pozzolo									[106, 107, 117]							L.Haimberger	0	5.6		3.2	era5.3188.conv.C:5213
102	0-20400-0-5564	0	103	C:5564	3	Otto Nordenskjöld Glacier			0	-49.37	66.87		19260805	19260805	1	0	63	NMS	83	Nuuk									[106, 107]							L.Haimberger	0	0.0		319.1	era5.3188.conv.C:5564
103	0-20000-0-02667	0	104	C:5691	3	KARLSKRONA-SODERSTJERNA			0	15.586666666666668	56.14305555555556		19311218	19311218	1	0	63	NMS	196	Karlskrona									[106, 107]							L.Haimberger	0	3.0		0.4	era5.3188.conv.C:5691
104	0-20000-0-08508	0	105	C:4881	3	LAJES (ACORES) (8508-0)			0	-27.08722222222222	38.76777777777777		19230104	19231206	1	0	63	NMS	183	Angra									[106, 107]							L.Haimberger	0	18.0		1.2	era5.3188.conv.C:4881
105	0-20000-0-08420	0	106	C:5680	3	GRANADA/BASE AEREA			0	-3.631388888888889	37.13722222222222		19240203	19250317	1	0	63	NMS	67	Granada									[106, 107]							L.Haimberger	0	5.5		0.2	era5.3188.conv.C:5680
106	0-20000-0-26832	0	107	C:5209	3	LIDA			0	25.32333333333333	53.90222222222222		19280717	19281116	1	0	63	NMS	35	Lida									[106, 107]							L.Haimberger	0	2.9		0.4	era5.3188.conv.C:5209
107	0-20000-0-12560	0	108	C:5143	3	KATOWICE-MUCHOWEC			0	19.032777777777774	50.24055555555557		19271015	19280719	1	0	63	NMS	178	Gliwice									[106, 107]							L.Haimberger	0	26.1		3.1	era5.3188.conv.C:5143
108	0-20300-0-94881	0	109	C:5308	3	ROYAL CENTER			0	-86.4833	40.8833		19271015	19271016	1	0	63	NMS	231	Logansport									[38, 85, 117]							L.Haimberger	0	0.5		17.4	era5.3188.conv.C:5308
109	0-20000-0-20353	0	110	C:4744	3	MYS ZELANIYA			0	68.55	76.95		19391218	19391219	1	0	63	NMS	190	None									[38, 39, 85, 117]							L.Haimberger	0	11.2		None	era5.3188.conv.C:4744
110	0-20300-0-93871	0	111	C:5123	3	DUE WEST			0	-82.3667	34.35		19271014	19271016	1	0	63	NMS	231	Greenwood									[38, 85, 117]							L.Haimberger	0	0.3		25.7	era5.3188.conv.C:5123
111	0-20000-0-06215	0	112	C:5008	3	VOORSCHOTEN AWS			0	4.436388888888889	52.139722222222225		19310604	19310926	1	0	63	NMS	165	Rijnsburg									[38, 85]							L.Haimberger	0	8.9		2.9	era5.3188.conv.C:5008
112	0-20000-0-16294	0	113	C:5165	3	CAPRI			0	14.201944444444445	40.55777777777777		19260507	19271014	1	0	63	NMS	109	Ischia									[106, 107, 117]							L.Haimberger	0	27.9		1.5	era5.3188.conv.C:5165
113	0-20000-0-21824	0	114	C:4722	3	TIKSI			0	128.91666666666666	71.58333333333333		19370714	19370817	1	0	63	NMS	190	None									[38, 85, 117]							L.Haimberger	0	7.1		None	era5.3188.conv.C:4722
114	0-20400-0-4711	0	115	C:4711	3	Uelen			0	190.17	66.17		19350106	19350626	1	0	63	NMS	190	None									[85, 117]							L.Haimberger	0	0.0		None	era5.3188.conv.C:4711
