date	counts
197801	6227
197802	5734
197803	6486
197804	5871
197805	6335
197806	6137
197807	6319
197808	6276
197905	6652
197906	6706
197907	6090
197908	6305
197909	6285
197910	6215
197911	6127
197912	6607
198001	6224
198002	6206
198003	6326
198004	6280
198005	6663
198006	6022
198007	6505
198008	6719
198009	6100
198010	6408
198011	6202
198012	6390
198101	6426
198102	5949
198103	6720
198104	6097
198105	6588
198106	6295
198107	6271
198108	6337
198109	6146
198110	6442
198111	6489
198112	6271
198201	6406
198202	5887
198203	6526
198204	6350
198205	6518
198206	6454
198207	6263
198208	6377
198209	6396
198210	6319
198211	6279
198212	6666
198301	6263
198302	5816
198303	6474
198304	6518
198305	6334
198306	6284
198307	6696
198308	6263
198309	6307
198310	6691
198311	6093
198312	6340
198401	6505
198402	5685
198403	6591
198404	5939
198405	6276
198406	6202
198407	6401
198408	6406
198409	6151
198410	6385
198411	6395
198412	6090
198501	6464
198502	5857
198503	6423
198504	6355
198505	6586
198506	6422
198507	6392
198508	6613
198509	6617
198510	6388
198511	6378
198512	6795
198601	6266
198602	5867
198603	6588
198604	6601
198605	6441
198606	6401
198607	6815
198608	6200
198609	6346
198610	6823
198611	6142
198612	6644
198701	6781
198702	6035
198703	6473
198704	6519
198705	6859
198706	6218
198707	6482
198708	6879
198709	6285
198710	6662
198711	6481
198712	6651
198801	6584
198802	6049
198803	6439
198804	6391
198805	6605
198806	6600
198807	6259
198808	6584
198809	6648
198810	6349
198811	6355
198812	6747
198901	6151
198902	5900
198903	6630
198904	6707
198905	6421
198906	6375
198907	6954
198908	6351
198909	6419
198910	6824
198911	6100
198912	6260
199001	6380
199002	6028
199003	6544
199004	6650
199005	6957
199006	6423
199007	6860
199008	7169
199009	6523
199010	6801
199011	6530
199012	6812
199101	6829
199102	6187
199103	7162
199104	6405
199105	6918
199106	6714
199107	6966
199108	7089
199109	6834
199110	7010
199111	6819
199112	6514
199201	6741
199202	6306
199203	6816
199204	6977
199205	6711
199206	6797
199207	7169
199208	6705
199209	6587
199210	6987
199211	6283
199212	6796
199301	6967
199302	6023
199303	6706
199304	6879
199305	7161
199306	6457
199307	6897
199308	7011
199309	5830
199310	6550
199311	6200
199312	6408
199401	6206
199402	5702
199403	6371
199404	5936
199405	5628
199406	6188
199407	6833
199408	6762
199409	6706
199410	6817
199411	6832
199412	6669
199501	6592
