date	counts
195801	13530
195802	12341
195803	13951
195804	13427
195805	14107
195806	13706
195807	14144
195808	14109
195809	13891
195810	14276
195811	13689
195812	14226
195901	14100
195902	12754
195903	14470
195904	14089
195905	14463
195906	14123
195907	14469
195908	14382
195909	13928
195910	14418
195911	13905
195912	14575
196001	14364
196002	13495
196003	14759
196004	14161
196005	14602
196006	14365
196007	14831
196008	14989
196009	14563
196010	15070
196011	14461
196012	15011
196101	15126
196102	13881
196103	15309
196104	14935
196105	15591
196106	15029
196107	15468
196108	15443
196109	15001
196110	15482
196111	14833
196112	15373
196201	15338
196202	13942
196203	16373
196204	15877
196205	16881
196206	16365
196207	16519
196208	16876
196209	16469
196210	17164
196211	16440
196212	16624
196301	15166
196302	14496
196303	15367
196304	15635
196305	16173
196306	15807
196307	16074
196308	16084
196309	15460
196310	16203
196311	15528
196312	15934
196401	13974
196402	11440
196403	14661
196404	14004
196405	14305
196406	15019
196407	16038
196408	16240
196409	16057
196410	16741
196411	15885
196412	16653
196501	15393
196502	13995
196503	16090
196504	16209
196505	16561
196506	15965
196507	16382
196508	16633
196509	15688
196510	16598
196511	15682
196512	16315
196601	17211
196602	15446
196603	17270
196604	16700
196605	17697
196606	17965
196607	18540
196608	15608
196609	15059
196610	17748
196611	18306
196612	18974
196701	19485
196702	17695
196703	19687
196704	18927
196705	19487
196706	19048
196707	19605
196708	19583
196709	18373
196710	19279
196711	18945
196712	18532
196801	18431
196802	17616
196803	18735
196804	18187
196805	18669
196806	17999
196807	18812
196808	18662
196809	18142
196810	19160
196811	18554
196812	19178
196901	19374
196902	17690
196903	19144
196904	18228
196905	19289
196906	19287
196907	19629
196908	19285
196909	18721
196910	19785
196911	19046
196912	19277
197001	19549
197002	17719
197003	19527
197004	19193
197005	19858
197006	19230
197007	20016
197008	19692
197009	18836
197010	20089
197011	19470
197012	19959
197101	19101
197102	18192
197103	20133
197104	19472
197105	20160
197106	19616
197107	20091
197108	19865
197109	19171
197110	20475
197111	19926
197112	19877
197201	20017
197202	18816
197203	20474
197204	19737
197205	20661
197206	19743
197207	20117
197208	20513
197209	19914
197210	19168
197211	19635
197212	20377
197301	21480
197302	19511
197303	21419
197304	20729
197305	21568
197306	20886
197307	21356
197308	21280
197309	20783
197310	21587
197311	20654
197312	21343
197401	21373
197402	19359
197403	21561
197404	20165
197405	20657
197406	20338
197407	20985
197408	21308
197409	20525
197410	21113
197411	20149
197412	20645
197501	21040
197502	19147
197503	20985
197504	20153
197505	20978
197506	20146
197507	20508
197508	20595
197509	20161
197510	21085
197511	20542
197512	21338
197601	21072
197602	19985
197603	21360
197604	20449
197605	21071
197606	20250
197607	21027
197608	20864
197609	20414
197610	21174
197611	20411
197612	20727
197701	20729
197702	19201
197703	21427
197704	20386
197705	21062
197706	20080
197707	20538
197708	20517
197709	19999
197710	21008
197711	20589
197712	21146
197801	21001
197802	19314
197803	21326
197804	20514
197805	21306
197806	20750
197807	21197
197808	21304
197809	20562
197810	21382
197811	20756
197812	21585
197901	22012
197902	19829
197903	21718
197904	21037
197905	22177
197906	21451
197907	21391
197908	21484
197909	20286
197910	21354
197911	20708
197912	21042
198001	21244
198002	19879
198003	21290
198004	20849
198005	21176
198006	20057
198007	20982
198008	21158
198009	20069
198010	20015
198011	19271
198012	20099
198101	20618
198102	19256
198103	21316
198104	20422
198105	21178
198106	20324
198107	20880
198108	21081
198109	20222
198110	21151
198111	20802
198112	21299
198201	21365
198202	19536
198203	21909
198204	20897
198205	21449
198206	20800
198207	21290
198208	21095
198209	20674
198210	21634
198211	20906
198212	21421
198301	21615
198302	19469
198303	21631
198304	21056
198305	21938
198306	21005
198307	21446
198308	21659
198309	20873
198310	21627
198311	21314
198312	21511
198401	21493
198402	20169
198403	21438
198404	20745
198405	21457
198406	20578
198407	21201
198408	21264
198409	20533
198410	21363
198411	20584
198412	20986
198501	21331
198502	19365
198503	21462
198504	20959
198505	21235
198506	20357
198507	21420
198508	21125
198509	20340
198510	21278
198511	20578
198512	21330
198601	21590
198602	19785
198603	21749
198604	21006
198605	21503
198606	20332
198607	21096
198608	21181
198609	20832
198610	21678
198611	21045
198612	21717
198701	21680
198702	19722
198703	21987
198704	21084
198705	21822
198706	20944
198707	21470
198708	21583
198709	21099
198710	22097
198711	21435
198712	21988
198801	21801
198802	20259
198803	21837
198804	21069
198805	21761
198806	20919
198807	21611
198808	21669
198809	21264
198810	21964
198811	21453
198812	22151
198901	22309
198902	19881
198903	22037
198904	21378
198905	22040
198906	20591
198907	21383
198908	21619
198909	21033
198910	21996
198911	21333
198912	21169
199001	21179
199002	19766
199003	22120
199004	21253
199005	21650
199006	20832
199007	21529
199008	21458
199009	20486
199010	21059
199011	20306
199012	20923
199101	20956
199102	19166
199103	21449
199104	20740
199105	21533
199106	20327
199107	21008
199108	21400
199109	20329
199110	20893
199111	20258
199112	20708
199201	19940
199202	18896
199203	20281
199204	19802
199205	20680
199206	20112
199207	20868
199208	20981
199209	20457
199210	21233
199211	20514
199212	20867
199301	20678
199302	19044
199303	21092
199304	20480
199305	20774
199306	20081
199307	20392
199308	20242
199309	18771
199310	19549
199311	18873
199312	19430
199401	19374
199402	17910
199403	19723
199404	19165
199405	19657
199406	18880
199407	19527
199408	19712
199409	19010
199410	19734
199411	19074
199412	19499
199501	18670
199502	17077
199503	19015
199504	18365
199505	19092
199506	18021
199507	18675
199508	18523
199509	17810
199510	18600
199511	17990
199512	18621
199601	18089
199602	16771
199603	17655
199604	17037
199605	17430
199606	16571
199607	16959
199608	16540
199609	16085
199610	16570
199611	16237
199612	16676
199701	16427
199702	15144
199703	16754
199704	16789
199705	17185
199706	16519
199707	17319
199708	17045
199709	16773
199710	16986
199711	16475
199712	16869
199801	17157
199802	15555
199803	17423
199804	16709
199805	17159
199806	16187
199807	16717
199808	16509
199809	15768
199810	16341
199811	15593
199812	15425
199901	15689
199902	14741
199903	16472
199904	15956
199905	16331
199906	15571
199907	15936
199908	15498
199909	14812
199910	15263
199911	14844
199912	15534
200001	15974
200002	14990
200003	15852
200004	15377
200005	16438
200006	16180
200007	16584
200008	16682
200009	16053
200010	16994
200011	16225
200012	16760
200101	16778
200102	15624
200103	17069
200104	16992
200105	17422
200106	16553
200107	16697
200108	16963
200109	16273
200110	16714
200111	16297
200112	16628
200201	16553
200202	15081
200203	16824
200204	16268
200205	16688
200206	16199
200207	16890
200208	16886
200209	16398
200210	16601
200211	16124
200212	16437
200301	16694
200302	15356
200303	17044
200304	16582
200305	17015
200306	16452
200307	17058
200308	17046
200309	16540
200310	15973
200311	15502
200312	15996
200401	16678
200402	16141
200403	17449
200404	16784
200405	17162
200406	16769
200407	17165
200408	17076
200409	16584
200410	17778
200411	17086
200412	17498
200501	17372
200502	16093
200503	17766
200504	16747
200505	17296
200506	16968
200507	17270
200508	17466
200509	16931
200510	17812
200511	17284
200512	17638
200601	17677
200602	16189
200603	18299
200604	17521
200605	17914
200606	17252
200607	18181
200608	18155
200609	17665
200610	18313
200611	17269
200612	17619
200701	17775
200702	16120
200703	17958
200704	17559
200705	18505
200706	17596
200707	17907
200708	18089
200709	17185
200710	18237
200711	17634
200712	18045
200801	18106
200802	17103
200803	18031
200804	17440
200805	18271
200806	17790
200807	18311
200808	18319
200809	17831
200810	18561
200811	18461
200812	18774
200901	18442
200902	16729
200903	18513
200904	17631
200905	18169
200906	17540
200907	17904
200908	18196
200909	17682
200910	18555
200911	18142
200912	18536
201001	18273
201002	16315
201003	18401
201004	17805
201005	18270
201006	17738
201007	18008
201008	18098
201009	17548
201010	18559
201011	17975
201012	18323
201101	18333
201102	16810
201103	18585
201104	17806
201105	18393
201106	17672
201107	18454
201108	18441
201109	17924
201110	18398
201111	17805
201112	18284
201201	18402
201202	16964
201203	18238
201204	17578
201205	18258
201206	17828
201207	18359
201208	18238
201209	17445
201210	17790
201211	17273
201212	18007
201301	18120
201302	16448
201303	18179
201304	17390
201305	17985
201306	17685
201307	18309
201308	18376
201309	17834
201310	18503
201311	17654
201312	18156
201401	17971
201402	16537
201403	18409
201404	17572
201405	18492
201406	17811
201407	18425
201408	18081
201409	17431
201410	18321
201411	17868
201412	18247
201501	16273
201502	14510
201503	16060
201504	17528
201505	18084
201506	17563
201507	18066
201508	18472
201509	18037
201510	18469
201511	17983
201512	18403
201601	18382
201602	17143
201603	18664
201604	18231
201605	18786
201606	18253
201607	18647
201608	18693
201609	17996
201610	18585
201611	18039
201612	18372
201701	18322
201702	16645
201703	18468
201704	17611
201705	18166
201706	17458
201707	17990
201708	17759
201709	17216
201710	17863
201711	17117
201712	17557
201801	17689
201802	16098
201803	17835
201804	17577
201805	17867
201806	17382
201807	17507
201808	18083
201809	17479
201810	18139
201811	17264
201812	17792
201901	17353
201902	15563
201903	17363
201904	16548
201905	17127
201906	16739
201907	17720
201908	17668
201909	15969
201910	17402
201911	16597
201912	16980
202001	16047
202002	14336
202003	15850
202004	14981
202005	15419
202006	14877
202007	15513
202008	15480
202009	11774
