date	counts
190511	12
190706	13
190707	11
190708	15
190709	15
190710	17
190711	17
190803	12
190804	12
190807	14
190810	13
190812	18
190901	11
190902	14
190903	19
190905	17
190906	13
190907	18
190908	14
190909	15
190910	16
190912	16
191001	11
191002	16
191003	17
191004	11
191005	14
191007	15
191008	16
191009	15
191010	14
191011	14
191012	16
191101	15
191102	14
191103	26
191104	19
191105	15
191106	17
191108	11
191109	22
191110	28
191111	25
191112	21
191201	17
191202	25
191203	29
191204	19
191205	22
191206	22
191207	30
191208	17
191209	24
191210	29
191211	23
191212	24
191301	30
191302	31
191303	27
191304	18
191305	13
191306	23
191307	21
191308	15
191309	18
191310	14
191311	17
191401	11
191402	22
191403	13
191404	22
191405	30
191406	30
191407	28
191408	20
191411	21
191412	15
191501	20
191502	24
191503	20
191504	22
191505	16
191507	23
191508	12
191509	19
191510	23
191511	27
191512	23
191601	14
191602	24
191603	19
191604	24
191605	20
191606	22
191607	27
191608	26
191609	31
191610	27
191611	25
191612	26
191701	22
191702	15
191703	20
191704	24
191705	34
191706	22
191707	20
191708	28
191709	31
191710	26
191711	15
191712	13
192309	14
192310	11
192511	11
192512	11
192604	16
192605	18
192606	23
192607	27
192608	29
192609	33
192610	23
192611	22
192701	14
192702	14
192703	36
192704	23
192705	25
192706	19
192707	24
192708	27
192709	14
192710	21
192711	14
192712	25
192801	30
192802	38
192803	65
192804	41
192805	28
192806	20
192807	32
192808	15
192809	20
192810	23
192811	18
192812	14
192901	13
192905	15
192906	11
192907	17
192908	18
192911	11
192912	19
193001	18
193002	27
193003	39
193004	20
193005	41
193006	25
193007	41
193008	33
193009	32
193010	30
193011	38
193012	12
193101	15
193102	35
193103	65
193104	31
193105	52
193106	42
193107	38
193108	47
193109	44
193110	45
193111	40
193112	39
193201	42
193202	69
193203	54
193204	49
193205	28
193206	34
193207	20
193208	28
193307	14
193308	21
193309	18
193310	11
193312	24
193401	36
193405	11
193411	114
193412	88
193501	87
193502	89
193505	17
193506	30
193507	12
193510	13
193511	77
193512	40
193611	25
193704	13
193712	12
193802	11
193807	45
193904	32
193905	12
193912	25
194001	30
194002	22
194007	16
194104	27
194105	30
194106	27
194107	29
194108	28
194109	27
194110	17
194206	22
194209	15
194210	54
194211	17
194301	18
194302	23
194303	47
194304	46
194305	34
194306	42
194307	45
194308	40
194309	62
194310	139
194311	90
194312	130
194401	122
194402	91
194403	145
194404	64
194405	63
194406	109
194407	228
194408	207
194409	206
194410	128
194411	178
194412	210
194501	317
194502	273
194503	213
194504	200
194505	376
194506	578
194507	664
194508	262
194509	276
194510	282
194511	548
194512	578
194601	1227
194602	1242
194603	1490
194604	1299
194605	1453
194606	1335
194607	1236
194608	1411
194609	1454
194610	1506
194611	1542
194612	1633
194701	1565
194702	1491
194703	1872
194704	1892
194705	2033
194706	2045
194707	1945
194708	2196
194709	2186
194710	2122
194711	2181
194712	2093
194801	3833
194802	3474
194803	3995
194804	4267
194805	4358
194806	4400
194807	4299
194808	4276
194809	4188
194810	4465
194811	4656
194812	4576
194901	5202
194902	4569
194903	5077
194904	4916
194905	5212
194906	5165
194907	5394
194908	5329
194909	5519
194910	5750
194911	5281
194912	5512
195001	5971
195002	5792
195003	6512
195004	6228
195005	6736
195006	6304
195007	7239
195008	7319
195009	7317
195010	7988
195011	7587
195012	8102
195101	7926
195102	6952
195103	7819
195104	7597
195105	7515
195106	7198
195107	7427
195108	7504
195109	7610
195110	8028
195111	7622
195112	8182
195201	8099
195202	7237
195203	7942
195204	8021
195205	8124
195206	7590
195207	8584
195208	8694
195209	8343
195210	8578
195211	8537
195212	8539
195301	8530
195302	8238
195303	9918
195304	10112
195305	10377
195306	9964
195307	10235
195308	10349
195309	9877
195310	10219
195311	9808
195312	10102
195401	9960
195402	9297
195403	10373
195404	10219
195405	10552
195406	10230
195407	10602
195408	10548
195409	10217
195410	10242
195411	9952
195412	10081
195501	10347
195502	9598
195503	10878
195504	10638
195505	11115
195506	10847
195507	11788
195508	11974
195509	11357
195510	11459
195511	10853
195512	11351
195601	11866
195602	11354
195603	12615
195604	12616
195605	13413
195606	13003
195607	12973
195608	12681
195609	13131
195610	13496
195611	13157
195612	13633
195701	14041
195702	13010
195703	14908
195704	14091
195705	14980
195706	14083
195707	15027
195708	15108
195709	14962
195710	15176
195711	14660
195712	15178
195801	15033
195802	13658
195803	15537
195804	15247
195805	15809
195806	15432
195807	15972
195808	15706
195809	15456
195810	15724
195811	15013
195812	15686
195901	15513
195902	14020
195903	15971
195904	15675
195905	15950
195906	15520
195907	15804
195908	15700
195909	15163
195910	15540
195911	15165
195912	15704
196001	15695
196002	14818
196003	16278
196004	15618
196005	16074
196006	15773
196007	16274
196008	16394
196009	15853
196010	16308
196011	15739
196012	16447
196101	16525
196102	15221
196103	16817
196104	16420
196105	17053
196106	16401
196107	16820
196108	16828
196109	16295
196110	16711
196111	16046
196112	16599
196201	16460
196202	14903
196203	19010
196204	17676
196205	17830
196206	17472
196207	17704
196208	17961
196209	17591
196210	18440
196211	17657
196212	17940
196301	16104
196302	15356
196303	16168
196304	16599
196305	17244
196306	16771
196307	16996
196308	17041
196309	16322
196310	16976
196311	16362
196312	16791
196401	15118
196402	12424
196403	15786
196404	15258
196405	15345
196406	16036
196407	17243
196408	17302
196409	17074
196410	17778
196411	16961
196412	17805
196501	16832
196502	15106
196503	17270
196504	17350
196505	17692
196506	17028
196507	17522
196508	17590
196509	16779
196510	17862
196511	16840
196512	17672
196601	18092
196602	16307
196603	18202
196604	17349
196605	18439
196606	18664
196607	19309
196608	16507
196609	16723
196610	18317
196611	19606
196612	20215
196701	20229
196702	18422
196703	20428
196704	19593
196705	20126
196706	19706
196707	20334
196708	20377
196709	19072
196710	20075
196711	19772
196712	20328
196801	19690
196802	18445
196803	19483
196804	18787
196805	19212
196806	18528
196807	19295
196808	19120
196809	18653
196810	19609
196811	19266
196812	20017
196901	20116
196902	18415
196903	19954
196904	19142
196905	20145
196906	20033
196907	20314
196908	19919
196909	19412
196910	20639
196911	19823
196912	20117
197001	20405
197002	18514
197003	20205
197004	19922
197005	20608
197006	19958
197007	20780
197008	20418
197009	19542
197010	20795
197011	20162
197012	20794
197101	20698
197102	18826
197103	20865
197104	20468
197105	21017
197106	20414
197107	20826
197108	20661
197109	19865
197110	21321
197111	21034
197112	20977
197201	21054
197202	19811
197203	21381
197204	20635
197205	21617
197206	20599
197207	21183
197208	21603
197209	20838
197210	20329
197211	20896
197212	21544
197301	22499
197302	20430
197303	22187
197304	21378
197305	22186
197306	21251
197307	21757
197308	21675
197309	21185
197310	22073
197311	21431
197312	22152
197401	21973
197402	19902
197403	22033
197404	20543
197405	21141
197406	21079
197407	21847
197408	22269
197409	21166
197410	21693
197411	20871
197412	21405
197501	21828
197502	19761
197503	21471
197504	20772
197505	21503
197506	20693
197507	21013
197508	21065
197509	20577
197510	21716
197511	21114
197512	21967
197601	21849
197602	20591
197603	21909
197604	21034
197605	21667
197606	20876
197607	21589
197608	21369
197609	20804
197610	21664
197611	21173
197612	21627
197701	21370
197702	19860
197703	22073
197704	20913
197705	21627
197706	20635
197707	21300
197708	21358
197709	20722
197710	21806
197711	21630
197712	22341
197801	21627
197802	19944
197803	21737
197804	20857
197805	21591
197806	21188
197807	21591
197808	21710
197809	20824
197810	21637
197811	21347
197812	22711
197901	23051
197902	20889
197903	22390
197904	21242
197905	23133
197906	22424
197907	21860
197908	21880
197909	20238
197910	21404
197911	21151
197912	20697
198001	20954
198002	19363
198003	20672
198004	20126
198005	20642
198006	19370
198007	20589
198008	20790
198009	19614
198010	19477
198011	19026
198012	19925
198101	20424
198102	19104
198103	20914
198104	20134
198105	20854
198106	20109
198107	20396
198108	20697
198109	19647
198110	20728
198111	20565
198112	21076
198201	21546
198202	19735
198203	21952
198204	21150
198205	21604
198206	20845
198207	21280
198208	21177
198209	20503
198210	21675
198211	21131
198212	21805
198301	21799
198302	19702
198303	21731
198304	21075
198305	21893
198306	21194
198307	21432
198308	21637
198309	20894
198310	21723
198311	21651
198312	21917
198401	21429
198402	20205
198403	21255
198404	20412
198405	21189
198406	20310
198407	21082
198408	21157
198409	20398
198410	21406
198411	20725
198412	21120
198501	21457
198502	19375
198503	21410
198504	20695
198505	21101
198506	20281
198507	21025
198508	20691
198509	19854
198510	20861
198511	20338
198512	21110
198601	21569
198602	19672
198603	21425
198604	20545
198605	21260
198606	20072
198607	20804
198608	20952
198609	20621
198610	21566
198611	21039
198612	21800
198701	21781
198702	19908
198703	21777
198704	20872
198705	21618
198706	20767
198707	21281
198708	21380
198709	20901
198710	21878
198711	21390
198712	22023
198801	21887
198802	20340
198803	21840
198804	21008
198805	21633
198806	20743
198807	21381
198808	21511
198809	21157
198810	21798
198811	21635
198812	22361
198901	22439
198902	19903
198903	22024
198904	21102
198905	21753
198906	20374
198907	21337
198908	21426
198909	20816
198910	21860
198911	21478
198912	21452
199001	21368
199002	19901
199003	22045
199004	21192
199005	21578
199006	20610
199007	21358
199008	21299
199009	20324
199010	20854
199011	20162
199012	20722
199101	20651
199102	18852
199103	21055
199104	20502
199105	21239
199106	19937
199107	20582
199108	20993
199109	19975
199110	20573
199111	19838
199112	20348
199201	19611
199202	18811
199203	19962
199204	19427
199205	20234
199206	19597
199207	20347
199208	20323
199209	19817
199210	20527
199211	20384
199212	20816
199301	20548
199302	18869
199303	20681
199304	20171
199305	20547
199306	19814
199307	20182
199308	19967
199309	18523
199310	19307
199311	18587
199312	19041
199401	19112
199402	17667
199403	19429
199404	18902
199405	19550
199406	18610
199407	19329
199408	19578
199409	18926
199410	19590
199411	18987
199412	19491
199501	18594
199502	16676
199503	18380
199504	17775
199505	18482
199506	17540
199507	18265
199508	18121
199509	17373
199510	18171
199511	17709
199512	18171
199601	18118
199602	16419
199603	17458
199604	16846
199605	17250
199606	16277
199607	16791
199608	16547
199609	15838
199610	16376
199611	16032
199612	16609
199701	16250
199702	15069
199703	16648
199704	16870
199705	17110
199706	16712
199707	17297
199708	17022
199709	16970
199710	17015
199711	16416
199712	16915
199801	17385
199802	15605
199803	17333
199804	16586
199805	17211
199806	16026
199807	16555
199808	16503
199809	15583
199810	16151
199811	15555
199812	15354
199901	15774
199902	14840
199903	16686
199904	15993
199905	16303
199906	15556
199907	15970
199908	15637
199909	14994
199910	15462
199911	15159
199912	15974
200001	16164
200002	15465
200003	16232
200004	15708
200005	16832
200006	16656
200007	16944
200008	17056
200009	16569
200010	17452
200011	16649
200012	17290
200101	17142
200102	16141
200103	17401
200104	17422
200105	17923
200106	17059
200107	17166
200108	17415
200109	16588
200110	17149
200111	16701
200112	17055
200201	16979
200202	15576
200203	17277
200204	16729
200205	17306
200206	16909
200207	17593
200208	17577
200209	16986
200210	17313
200211	16727
200212	16961
200301	17147
200302	15789
200303	17359
200304	16926
200305	17419
200306	16911
200307	17511
200308	17448
200309	17023
200310	16476
200311	16042
200312	16552
200401	17310
200402	16771
200403	17970
200404	17251
200405	17701
200406	17029
200407	17943
200408	17696
200409	16822
200410	18468
200411	17687
200412	17762
200501	17623
200502	16370
200503	18066
200504	16909
200505	17603
200506	17367
200507	17771
200508	18159
200509	17189
200510	18639
200511	18042
200512	17918
200601	17933
200602	16419
200603	18456
200604	17647
200605	18180
200606	17927
200607	18851
200608	18860
200609	18071
200610	18906
200611	17854
200612	18336
200701	18388
200702	16677
200703	18582
200704	18129
200705	19225
200706	18519
200707	18635
200708	19004
200709	17955
200710	19240
200711	18310
200712	18820
200801	18757
200802	17703
200803	18744
200804	18267
200805	19072
200806	18653
200807	19096
200808	19057
200809	18636
200810	19471
200811	19495
200812	19768
200901	19357
200902	17345
200903	19259
200904	18488
200905	18904
200906	18279
200907	18642
200908	19072
200909	18305
200910	19420
200911	19000
200912	19114
201001	19183
201002	16910
201003	19198
201004	18760
201005	19164
201006	18779
201007	18722
201008	18771
201009	18134
201010	19490
201011	18708
201012	19052
201101	19205
201102	17601
201103	19239
201104	18449
201105	19270
201106	18651
201107	19267
201108	19396
201109	18794
201110	19442
201111	18699
201112	19173
201201	19229
201202	17659
201203	18979
201204	18244
201205	19055
201206	18573
201207	19217
201208	19239
201209	18337
201210	18873
201211	17970
201212	19018
201301	18851
201302	17153
201303	18923
201304	18140
201305	18689
201306	18454
201307	19163
201308	19261
201309	18715
201310	19364
201311	18462
201312	18890
201401	18770
201402	17220
201403	19194
201404	18390
201405	19168
201406	18646
201407	19327
201408	18900
201409	18389
201410	19486
201411	19023
201412	19433
201501	17520
201502	15471
201503	17119
201504	18598
201505	19137
201506	18725
201507	19280
201508	19774
201509	19182
201510	19748
201511	19253
201512	19663
201601	19538
201602	18015
201603	19706
201604	19494
201605	20148
201606	19495
201607	19992
201608	20000
201609	19343
201610	20034
201611	19346
201612	19357
201701	19367
201702	17460
201703	19378
201704	18454
201705	19101
201706	18413
201707	19019
201708	18727
201709	18050
201710	18834
201711	17981
201712	18502
201801	18745
201802	17085
201803	18832
201804	18694
201805	18980
201806	18384
201807	18760
201808	19363
201809	18738
201810	19351
201811	18572
201812	19361
201901	19217
201902	16760
201903	18782
201904	17979
201905	18602
201906	18286
201907	19428
201908	19108
201909	18423
201910	19063
201911	18213
201912	18526
202001	18277
202002	17108
202003	18464
202004	17447
202005	17723
202006	17225
202007	17960
202008	17751
202009	16854
202010	18040
202011	17720
202012	18383
