date	counts
193401	19
193408	13
193409	13
193506	24
193712	12
193901	12
193902	24
193903	28
193904	15
193905	13
193906	12
193907	23
193908	24
193909	37
193910	19
193911	49
193912	19
194001	11
194003	68
194004	75
194005	116
194006	126
194007	213
194008	259
194009	272
194010	311
194011	250
194012	292
194101	268
194102	266
194103	319
194104	194
194105	282
194106	268
194107	193
194108	195
194109	237
194110	231
194111	195
194112	231
194201	258
194202	190
194203	211
194204	228
194205	195
194206	201
194207	227
194208	231
194209	233
194210	185
194211	100
194212	153
194301	142
194302	136
194303	136
194304	112
194305	111
194306	129
194307	107
194308	169
194309	163
194310	151
194311	183
194312	156
194401	129
194402	134
194403	88
194404	75
194405	124
194406	65
194407	80
194408	84
194409	61
194410	91
194411	81
194412	68
194501	66
194502	82
194503	91
194504	32
194505	61
194506	61
194507	63
194508	60
194509	47
194510	44
194511	50
194512	26
194601	212
194602	259
194603	318
194604	187
194605	198
194606	242
194607	265
194608	310
194609	306
194610	264
194611	386
194612	640
194701	486
194702	655
194703	892
194704	898
194705	899
194706	932
194707	840
194708	913
194709	605
194710	720
194711	790
194712	871
194801	3261
194802	3274
194803	3750
194804	4241
194805	4401
194806	4474
194807	4596
194808	4727
194809	4626
194810	4727
194811	4919
194812	4697
194901	5185
194902	4651
194903	5011
194904	5204
194905	5460
194906	5595
194907	5807
194908	5600
194909	5826
194910	5724
194911	5106
194912	5421
195001	5881
195002	5597
195003	6110
195004	5883
195005	6357
195006	6372
195007	7087
195008	7202
195009	7291
195010	7882
195011	7676
195012	8048
195101	8187
195102	7337
195103	8429
195104	8125
195105	8381
195106	8179
195107	8751
195108	8352
195109	8341
195110	8995
195111	8352
195112	8772
195201	8604
195202	8182
195203	8893
195204	9060
195205	9260
195206	9174
195207	9990
195208	10243
195209	9932
195210	10185
195211	10040
195212	10104
195301	10281
195302	9410
195303	10951
195304	10911
195305	11186
195306	10859
195307	11164
195308	11287
195309	10855
195310	10893
195311	10571
195312	10877
195401	10946
195402	10446
195403	11065
195404	9692
195405	10047
195406	9640
195407	9943
195408	9973
195409	9600
195410	9647
195411	9491
195412	9611
195501	9718
195502	9412
195503	10923
195504	10559
195505	10924
195506	10428
195507	12405
195508	12710
195509	12067
195510	12319
195511	11865
195512	12143
195601	12561
195602	11879
195603	13097
195604	12925
195605	13567
195606	13189
195607	13373
195608	13114
195609	12915
195610	13615
195611	13376
195612	13675
195701	13926
195702	12823
195703	14600
195704	15304
195705	16084
195706	15011
195707	15974
195708	16021
195709	15364
195710	16004
195711	15670
195712	16161
195801	16322
195802	15168
195803	17252
195804	16734
195805	17295
195806	16796
195807	17338
195808	17170
195809	16600
195810	17269
195811	16638
195812	17389
195901	16950
195902	15465
195903	17548
195904	17056
195905	17406
195906	16700
195907	16948
195908	17301
195909	16932
195910	17559
195911	17060
195912	17404
196001	16962
196002	16046
196003	17632
196004	16429
196005	17593
196006	16934
196007	17271
196008	17211
196009	16953
196010	17653
196011	16709
196012	17414
196101	17740
196102	15956
196103	17768
196104	17286
196105	17790
196106	17020
196107	17814
196108	17954
196109	17413
196110	17885
196111	17301
196112	17983
196201	17960
196202	16375
196203	18149
196204	17745
196205	18548
196206	17946
196207	18184
196208	18265
196209	17680
196210	18238
196211	17527
196212	17859
196301	17747
196302	16044
196303	17905
196304	17296
196305	17715
196306	17113
196307	17546
196308	17100
196309	16574
196310	16160
196311	15783
196312	16233
196401	12830
196402	11400
196403	14495
196404	9938
196405	13972
196406	14880
196407	15785
196408	16184
196409	15698
196410	15522
196411	15309
196412	16141
196501	13932
196502	13473
196503	15681
196504	15873
196505	16285
196506	15431
196507	15760
196508	16070
196509	15212
196510	15643
196511	14616
196512	14548
196601	16384
196602	13999
196603	14592
196604	15446
196605	15410
196606	16125
196607	16891
196608	13499
196609	13454
196610	14854
196611	11725
196612	13230
196701	15376
196702	14129
196703	15954
196704	15621
196705	15772
196706	15491
196707	17063
196708	16316
196709	14876
196710	15486
196711	11488
196712	14433
196801	14383
196802	14458
196803	15402
196804	15244
196805	15676
196806	15391
196807	15701
196808	15502
196809	14965
196810	15919
196811	15210
196812	15586
196901	15560
196902	13328
196903	15814
196904	15257
196905	16209
196906	16330
196907	16945
196908	14747
196909	16470
196910	16726
196911	16233
196912	16348
197001	16992
197002	15249
197003	17014
197004	16903
197005	17134
197006	17776
197007	16766
197008	18513
197009	16104
197010	18021
197011	17257
197012	18173
197101	17278
197102	14996
197103	16203
197104	16470
197105	17150
197106	16805
197107	16262
197108	17287
197109	15809
197110	17178
197111	16868
197112	15880
197201	17356
197202	14822
197203	16794
197204	17753
197205	18052
197206	17185
197207	16896
197208	16393
197209	16914
197210	12148
197211	13278
197212	15999
197301	19751
197302	18769
197303	20167
197304	19909
197305	20525
197306	19816
197307	20437
197308	20419
197309	19638
197310	20655
197311	19991
197312	20707
197401	20139
197402	18185
197403	20896
197404	19164
197405	20170
197406	19459
197407	19575
197408	20169
197409	18886
197410	20443
197411	19679
197412	20658
197501	20733
197502	18736
197503	20632
197504	20009
197505	20688
197506	20036
197507	20484
197508	20533
197509	20035
197510	20447
197511	20243
197512	20820
197601	20711
197602	19486
197603	20740
197604	19697
197605	20382
197606	19628
197607	20304
197608	20285
197609	19757
197610	20410
197611	19555
197612	20339
197701	20283
197702	18602
197703	20661
197704	19935
197705	20445
197706	19612
197707	20214
197708	19915
197709	19383
197710	20361
197711	19872
197712	20313
197801	20514
197802	18945
197803	21097
197804	20301
197805	20948
197806	19927
197807	20528
197808	20559
197809	19904
197810	20819
197811	20117
197812	20875
197901	21705
197902	19785
197903	20991
197904	20294
197905	21767
197906	20854
197907	20930
197908	20738
197909	20008
197910	20769
197911	19983
197912	20981
198001	20667
198002	19574
198003	20970
198004	20186
198005	20576
198006	19523
198007	20160
198008	20511
198009	19420
198010	19626
198011	19153
198012	19781
198101	20222
198102	18629
198103	20702
198104	19770
198105	20715
198106	19697
198107	19956
198108	20260
198109	19587
198110	20436
198111	20207
198112	20960
198201	20890
198202	19090
198203	21597
198204	20659
198205	21090
198206	19599
198207	20642
198208	20536
198209	19930
198210	20972
198211	20248
198212	20773
198301	21058
198302	19025
198303	21086
198304	20612
198305	21296
198306	20434
198307	20959
198308	21149
198309	20496
198310	21367
198311	20773
198312	21310
198401	21448
198402	19943
198403	21316
198404	20238
198405	21252
198406	20465
198407	20739
198408	20992
198409	20566
198410	21376
198411	20583
198412	21233
198501	21176
198502	19182
198503	21246
198504	20492
198505	20686
198506	19474
198507	20726
198508	20393
198509	19798
198510	20944
198511	20046
198512	20818
198601	21281
198602	19086
198603	21244
198604	20225
198605	21175
198606	19960
198607	20772
198608	20333
198609	20210
198610	21212
198611	20285
198612	21074
198701	20990
198702	19421
198703	21757
198704	20749
198705	21627
198706	20809
198707	21048
198708	21260
198709	20807
198710	21213
198711	20366
198712	20825
198801	21427
198802	19636
198803	21157
198804	20763
198805	21200
198806	20555
198807	21308
198808	21318
198809	20819
198810	21485
198811	20598
198812	21491
198901	19990
198902	18946
198903	20733
198904	20108
198905	20712
198906	19470
198907	20094
198908	19673
198909	19483
198910	19332
198911	19217
198912	19624
199001	18916
199002	18883
199003	21341
199004	20463
199005	21256
199006	20744
199007	21210
199008	21236
199009	20276
199010	20645
199011	20366
199012	20918
199101	20672
199102	18830
199103	21227
199104	20007
199105	21151
199106	19446
199107	20460
199108	20448
199109	20117
199110	20427
199111	19184
199112	19708
199201	19523
199202	18733
199203	20108
199204	19215
199205	20063
199206	19434
199207	20122
199208	20284
199209	19717
199210	20469
199211	19819
199212	20976
199301	20215
199302	18896
199303	20743
199304	20004
199305	20504
199306	19617
199307	20187
199308	19612
199309	17032
199310	18792
199311	17245
199312	17725
199401	17803
199402	15422
199403	17876
199404	17757
199405	15506
199406	17308
199407	18781
199408	19135
199409	18014
199410	19621
199411	19173
199412	19908
199501	19039
199502	17420
199503	19584
199504	18950
199505	19581
199506	18849
199507	19836
199508	19888
199509	19280
199510	20223
199511	18539
199512	18860
199601	18845
199602	17561
199603	18288
199604	19065
199605	19524
199606	18536
199607	19021
199608	17478
199609	17831
199610	18324
199611	16964
199612	17868
199701	17571
199702	15097
199703	17463
199704	17855
199705	18562
199706	17966
199707	18529
199708	18598
199709	18220
199710	17148
199711	17040
199712	16870
199801	19120
199802	17006
199803	19365
199804	18384
199805	18609
199806	18006
199807	18641
199808	18570
199809	17721
199810	18378
199811	17840
199812	17503
199901	17525
199902	15997
199903	18188
199904	17361
199905	17939
199906	16996
199907	17504
199908	17483
199909	16607
199910	16987
199911	16831
199912	16766
200001	16923
200002	16282
200003	16898
200004	16457
200005	17171
200006	16980
200007	17369
200008	17400
200009	16849
200010	17395
200011	17105
200012	17851
200101	17613
200102	16076
200103	18021
200104	17294
200105	17856
200106	17095
200107	17208
200108	17703
200109	17126
200110	17633
200111	17073
200112	17740
200201	17605
200202	16190
200203	17831
200204	16768
200205	17492
200206	17037
200207	17556
200208	17780
200209	17199
200210	17177
200211	16557
200212	17195
200301	17518
200302	15942
200303	17772
200304	17262
200305	17630
200306	16966
200307	17611
200308	17662
200309	17177
200310	17733
200311	17206
200312	17610
200401	17722
200402	16687
200403	18005
200404	17335
200405	17876
200406	17058
200407	18204
200408	18597
200409	17453
200410	18425
200411	17663
200412	17918
200501	18145
200502	16825
200503	18846
200504	18167
200505	18812
200506	17966
200507	18518
200508	18810
200509	17818
200510	18797
200511	18314
200512	18643
200601	18524
200602	17044
200603	18837
200604	18078
200605	18616
200606	18312
200607	18873
200608	19272
200609	18381
200610	18563
200611	17862
200612	18234
200701	18111
200702	16436
200703	18456
200704	18245
200705	19368
200706	18617
200707	19396
200708	19484
200709	18566
200710	19373
200711	18518
200712	19138
200801	18956
200802	17844
200803	19244
200804	18433
200805	19182
200806	18650
200807	19294
200808	19454
200809	18881
200810	19473
200811	19196
200812	19572
200901	19234
200902	17389
200903	19382
200904	18493
200905	18939
200906	18439
200907	19122
200908	19338
200909	18694
200910	19339
200911	18746
200912	19362
201001	19254
201002	17406
201003	19269
201004	18437
201005	18823
201006	18104
201007	19065
201008	19399
201009	18721
201010	19877
201011	18969
201012	19530
201101	19564
201102	17537
201103	19634
201104	19081
201105	19636
201106	19190
201107	19867
201108	20406
201109	19992
201110	20490
201111	19723
201112	20127
201201	19802
201202	18438
201203	19580
201204	18761
201205	19758
201206	19289
201207	19818
201208	19538
201209	18875
201210	18969
201211	18617
201212	18979
201301	18960
201302	17126
201303	19235
201304	18441
201305	19234
201306	18932
201307	19130
201308	19029
201309	18363
201310	19291
201311	18580
201312	19109
201401	18758
