date	counts
190511	12
190706	13
190707	11
190708	15
190709	15
190710	17
190711	17
190803	12
190804	12
190807	14
190810	13
190812	18
190901	11
190902	14
190903	19
190905	17
190906	13
190907	18
190908	14
190909	15
190910	16
190912	16
191001	11
191002	16
191003	17
191004	11
191005	14
191007	15
191008	16
191009	15
191010	14
191011	14
191012	16
191101	15
191102	14
191103	26
191104	19
191105	14
191106	17
191108	11
191109	22
191110	28
191111	25
191112	21
191201	17
191202	25
191203	29
191204	19
191205	22
191206	22
191207	30
191208	17
191209	24
191210	29
191211	23
191212	24
191301	30
191302	31
191303	27
191304	18
191305	13
191306	23
191307	21
191308	15
191309	18
191310	14
191311	17
191401	11
191402	22
191403	13
191404	22
191405	30
191406	30
191407	28
191408	20
191411	21
191412	15
191501	20
191502	24
191503	20
191504	22
191505	16
191507	23
191508	12
191509	19
191510	23
191511	27
191512	23
191601	14
191602	24
191603	19
191604	24
191605	20
191606	22
191607	27
191608	26
191609	31
191610	27
191611	25
191612	26
191701	22
191702	15
191703	20
191704	24
191705	34
191706	22
191707	20
191708	28
191709	31
191710	26
191711	15
191712	13
192309	14
192310	11
192511	11
192604	16
192605	18
192606	25
192607	28
192608	30
192609	34
192610	25
192611	22
192701	14
192702	14
192703	36
192704	22
192705	25
192706	19
192707	25
192708	27
192709	16
192710	21
192711	16
192712	25
192801	30
192802	27
192803	48
192804	28
192805	28
192806	20
192807	32
192808	15
192809	20
192810	23
192811	18
192812	14
192901	12
192912	19
193001	18
193002	19
193003	23
193004	11
193005	12
193007	19
193008	18
193009	18
193010	15
193011	18
193012	12
193102	31
193103	37
193104	23
193105	33
193106	26
193107	15
193108	17
193109	12
193110	20
193111	35
193112	31
193201	25
193202	35
193203	37
193204	25
193206	18
193208	12
193307	13
193308	21
193309	18
193310	11
193401	32
193411	18
193502	11
193505	17
193506	50
193611	25
193712	12
193802	11
193807	20
193905	12
194001	45
194002	41
194003	40
194004	12
194007	16
194105	30
194106	27
194107	29
194108	28
194109	27
194110	17
194206	22
194210	29
194301	12
194303	19
194304	17
194306	14
194307	15
194308	24
194309	24
194310	93
194311	55
194312	95
194401	81
194402	83
194403	115
194404	60
194405	62
194406	88
194407	138
194408	133
194409	139
194410	113
194411	149
194412	128
194501	94
194502	86
194503	106
194504	63
194505	208
194506	464
194507	514
194508	172
194509	167
194510	159
194511	442
194512	481
194601	565
194602	543
194603	525
194604	399
194605	462
194606	433
194607	388
194608	545
194609	566
194610	567
194611	657
194612	676
194701	682
194702	660
194703	980
194704	1023
194705	1144
194706	1205
194707	1068
194708	1189
194709	1161
194710	1063
194711	1200
194712	1070
194801	2776
194802	2512
194803	2900
194804	3323
194805	3369
194806	3422
194807	3262
194808	3328
194809	3052
194810	3247
194811	3474
194812	3360
194901	4071
194902	3552
194903	3827
194904	3767
194905	3998
194906	3992
194907	4293
194908	4222
194909	4398
194910	4368
194911	3849
194912	4064
195001	4306
195002	4451
195003	4966
195004	4729
195005	5205
195006	4794
195007	5641
195008	5731
195009	5756
195010	6143
195011	5786
195012	6446
195101	6653
195102	5771
195103	6538
195104	6278
195105	6227
195106	5906
195107	6062
195108	6296
195109	6439
195110	6712
195111	6544
195112	7063
195201	7051
195202	6394
195203	7024
195204	7134
195205	7157
195206	6724
195207	7508
195208	7719
195209	7382
195210	7611
195211	7569
195212	7496
195301	7510
195302	7311
195303	9105
195304	9346
195305	9641
195306	9239
195307	9515
195308	9692
195309	9182
195310	9417
195311	9211
195312	9429
195401	9189
195402	8637
195403	9368
195404	9149
195405	9474
195406	9091
195407	9420
195408	9427
195409	9026
195410	9086
195411	8879
195412	8891
195501	9073
195502	8529
195503	9677
195504	9532
195505	10097
195506	9750
195507	10676
195508	10831
195509	10295
195510	10451
195511	9948
195512	10348
195601	10619
195602	10349
195603	11498
195604	11514
195605	12201
195606	11804
195607	11792
195608	11556
195609	12049
195610	12469
195611	12157
195612	12578
195701	12945
195702	12024
195703	13783
195704	12525
195705	13226
195706	12230
195707	13470
195708	13670
195709	13395
195710	13657
195711	13080
195712	13551
195801	13719
195802	12529
195803	14274
195804	13828
195805	14447
195806	14095
195807	14642
195808	14444
195809	14106
195810	14401
195811	13589
195812	14092
195901	13889
195902	12672
195903	14495
195904	14030
195905	14306
195906	13937
195907	14142
195908	14171
195909	13600
195910	13774
195911	13478
195912	14180
196001	13647
196002	12970
196003	14352
196004	13769
196005	14167
196006	13798
196007	14218
196008	14445
196009	13964
196010	14311
196011	13715
196012	14276
196101	14262
196102	13101
196103	14642
196104	14215
196105	14730
196106	14148
196107	14512
196108	14535
196109	14096
196110	14349
196111	13851
196112	14397
196201	14356
196202	13031
196203	14434
196204	14027
196205	14564
196206	14005
196207	14397
196208	14384
196209	14067
196210	14563
196211	14001
196212	14338
196301	12232
196302	11349
196303	12482
196304	11779
196305	12128
196306	11755
196307	11942
196308	11857
196309	14152
196310	14555
196311	14022
196312	14417
196401	10838
196402	8768
196403	12536
196404	7247
196405	11813
196406	13419
196407	14545
196408	14542
196409	14594
196410	14176
196411	14348
196412	15021
196501	12952
196502	12718
196503	14658
196504	14839
196505	15080
196506	14510
196507	14948
196508	14969
196509	13855
196510	14749
196511	13804
196512	13112
196601	15399
196602	12797
196603	13974
196604	14553
196605	15318
196606	15938
196607	16738
196608	12706
196609	13184
196610	15692
196611	11978
196612	14396
196701	17141
196702	15013
196703	17001
196704	15954
196705	17052
196706	17120
196707	17714
196708	17291
196709	15873
196710	16249
196711	17110
196712	11802
196801	15668
196802	15390
196803	16258
196804	15869
196805	16460
196806	15849
196807	16433
196808	16111
196809	15910
196810	16576
196811	16302
196812	16932
196901	16677
196902	15425
196903	13809
196904	15459
196905	16440
196906	17403
196907	17892
196908	17727
196909	16888
196910	17914
196911	17282
196912	16202
197001	18202
197002	16462
197003	18263
197004	17964
197005	18257
197006	16739
197007	18723
197008	17781
197009	17549
197010	18844
197011	17865
197012	18665
197101	5713
197102	14851
197103	16707
197104	16951
197105	17447
197106	15909
197107	16480
197108	15914
197109	15655
197110	17199
197111	17129
197112	16061
197201	16753
197202	15345
197203	17817
197204	16944
197205	17855
197206	16386
197207	15893
197208	16314
197209	16389
197210	11045
197211	13017
197212	15722
197301	19208
197302	17725
197303	18965
197304	18740
197305	19558
197306	18922
197307	18815
197308	19417
197309	18101
197310	19214
197311	18992
197312	19543
197401	19210
197402	17340
197403	19935
197404	18039
197405	18928
197406	18300
197407	18587
197408	18936
197409	18350
197410	19467
197411	18659
197412	19094
197501	19451
197502	17705
197503	19147
197504	18685
197505	19592
197506	18829
197507	19237
197508	19289
197509	18815
197510	19870
197511	19314
197512	20110
197601	19950
197602	18835
197603	20100
197604	19225
197605	19749
197606	19029
197607	19667
197608	19592
197609	19133
197610	19840
197611	19227
197612	19788
197701	19586
197702	18206
197703	20406
197704	19332
197705	19882
197706	18823
197707	19267
197708	19239
197709	18844
197710	19794
197711	19478
197712	20183
197801	19905
197802	18471
197803	20273
197804	19546
197805	20079
197806	19391
197807	19879
197808	20046
197809	19395
197810	20214
197811	19679
197812	20466
197901	21063
197902	18937
197903	20526
197904	19824
197905	20674
197906	20188
197907	19899
197908	19927
197909	18970
197910	20092
197911	19373
197912	20305
198001	20304
198002	18788
198003	20290
198004	19769
198005	20107
198006	18982
198007	19983
198008	20140
198009	19117
198010	18971
198011	18360
198012	19210
198101	19694
198102	18394
198103	20270
198104	19465
198105	20287
198106	19390
198107	19651
198108	20166
198109	19248
198110	20194
198111	19798
198112	20255
198201	20359
198202	18549
198203	20971
198204	19950
198205	20435
198206	19657
198207	20271
198208	20039
198209	19713
198210	20410
198211	19920
198212	20429
198301	20736
198302	18611
198303	20674
198304	20181
198305	20976
198306	20103
198307	20502
198308	20746
198309	20006
198310	20670
198311	20444
198312	20560
198401	20638
198402	19238
198403	20256
198404	19599
198405	20247
198406	19675
198407	20216
198408	20447
198409	19696
198410	20586
198411	19871
198412	20120
198501	20569
198502	18691
198503	20607
198504	20127
198505	20371
198506	19144
198507	20564
198508	20150
198509	19378
198510	20299
198511	19814
198512	20488
198601	20803
198602	18541
198603	20802
198604	20024
198605	20643
198606	19511
198607	20092
198608	19951
198609	19971
198610	20873
198611	19865
198612	21049
198701	20597
198702	18948
198703	20937
198704	20119
198705	20793
198706	19919
198707	20087
198708	20371
198709	20070
198710	20786
198711	20296
198712	20883
198801	20895
198802	19367
198803	20760
198804	20087
198805	20689
198806	19804
198807	19778
198808	20406
198809	20024
198810	20603
198811	20235
198812	20678
198901	20694
198902	19300
198903	21307
198904	20302
198905	21004
198906	19716
198907	20570
198908	20288
198909	19900
198910	20298
198911	19690
198912	19443
199001	19071
199002	18598
199003	21133
199004	20537
199005	20564
199006	20259
199007	20826
199008	20850
199009	19947
199010	20567
199011	19832
199012	20501
199101	20559
199102	18836
199103	20901
199104	19746
199105	20975
199106	19286
199107	20273
199108	20823
199109	19817
199110	20443
199111	19804
199112	19876
199201	19342
199202	18138
199203	19643
199204	19140
199205	19898
199206	19398
199207	20191
199208	20339
199209	19558
199210	20574
199211	19503
199212	20397
199301	20277
199302	18237
199303	20340
199304	19972
199305	19901
199306	19047
199307	19806
199308	18899
199309	16258
199310	17747
199311	16972
199312	17525
199401	16961
199402	15698
199403	17075
199404	16741
199405	14459
199406	16467
199407	18353
199408	18524
199409	18199
199410	18802
199411	18234
199412	18876
199501	17437
199502	15837
199503	18384
199504	17168
199505	18776
199506	17785
199507	18445
199508	17990
199509	17467
199510	18001
199511	17009
199512	18296
199601	17663
199602	16196
199603	16944
199604	16522
199605	17243
199606	16336
199607	16921
199608	16059
199609	15960
199610	16429
199611	16059
199612	16620
199701	16044
199702	14906
199703	16682
199704	16713
199705	17072
199706	16256
199707	17108
199708	16842
199709	16115
199710	15507
199711	15349
199712	15710
199801	17170
199802	15479
199803	17324
199804	16592
199805	17067
199806	16070
199807	16588
199808	16388
199809	15644
199810	16189
199811	15440
199812	15315
199901	15597
199902	14667
199903	16352
199904	15807
199905	16119
199906	15360
199907	15743
199908	15407
199909	14764
199910	15257
199911	14947
199912	15615
200001	16215
200002	15252
200003	16080
200004	15341
200005	16470
200006	16190
200007	16547
200008	16604
200009	16073
200010	17009
200011	16466
200012	16968
200101	16870
200102	15723
200103	17085
200104	16888
200105	17378
200106	16509
200107	16550
200108	16993
200109	16076
200110	16662
200111	16349
200112	16719
200201	16721
200202	15194
200203	16883
200204	16213
200205	16794
200206	16308
200207	17009
200208	16936
200209	16458
200210	16799
200211	16325
200212	16687
200301	16872
200302	15524
200303	17112
200304	16592
200305	17043
200306	16553
200307	17178
200308	17163
200309	16655
200310	16130
200311	15794
200312	16202
200401	16952
200402	16366
200403	17646
200404	16844
200405	17253
200406	16853
200407	17423
200408	17310
200409	16591
200410	17837
200411	17200
200412	17464
200501	17395
200502	16138
200503	17875
200504	16737
200505	17374
200506	17086
200507	17378
200508	17645
200509	16959
200510	17908
200511	17554
200512	17749
200601	17685
200602	16181
200603	18277
200604	17457
200605	17892
200606	17370
200607	18221
200608	18345
200609	17761
200610	18420
200611	17520
200612	17877
200701	17839
200702	16295
200703	18121
200704	17650
200705	18686
200706	17958
200707	18041
200708	18277
200709	17266
200710	18370
200711	17829
200712	18203
200801	18207
200802	17201
200803	18153
200804	17508
200805	18374
200806	17924
200807	18410
200808	18447
200809	17988
200810	18812
200811	18848
200812	18963
200901	18530
200902	16798
200903	18637
200904	17715
200905	18244
200906	17625
200907	17986
200908	18291
200909	17759
200910	18732
200911	18414
200912	18758
201001	18649
201002	16553
201003	18583
201004	18129
201005	18661
201006	18175
201007	18172
201008	18254
201009	17663
201010	18848
201011	18122
201012	18527
201101	18590
201102	17080
201103	18782
201104	17963
201105	18652
201106	18001
201107	18634
201108	18685
201109	18111
201110	18759
201111	18237
201112	18699
201201	18842
201202	17265
201203	18495
201204	17820
201205	18499
201206	18026
201207	18583
201208	18572
201209	17678
201210	18068
201211	17569
201212	18319
201301	18350
201302	16636
201303	18337
201304	17540
201305	18097
201306	17870
201307	18498
201308	18569
201309	18035
201310	18696
201311	17839
201312	18341
201401	18258
201402	16844
201403	18711
201404	17778
201405	18735
201406	18068
201407	18724
201408	18319
201409	17704
201410	18550
201411	18115
201412	18561
201501	16584
201502	14782
201503	16387
201504	17785
201505	18325
201506	17903
201507	18430
201508	18818
201509	18397
201510	18836
201511	18352
201512	18901
201601	18853
201602	17572
201603	19098
201604	18877
201605	19461
201606	18952
201607	19508
201608	19398
201609	18714
201610	19310
201611	18720
201612	19009
201701	19061
201702	17246
201703	19114
201704	18128
201705	18825
201706	18085
201707	18665
201708	18423
201709	17795
201710	18485
201711	17696
201712	18115
201801	18317
201802	16631
201803	18407
201804	18317
201805	18664
201806	18144
201807	18359
201808	18991
201809	18426
201810	19020
201811	18172
201812	18794
201901	18598
201902	16300
201903	18141
201904	17318
201905	17960
201906	17570
201907	18669
201908	18540
201909	16735
201910	18247
201911	17328
201912	17667
202001	17007
202002	14977
202003	16459
202004	15494
202005	15837
202006	15282
202007	16010
202008	15899
202009	15059
202010	15944
202011	15742
202012	15889
