date	counts
194306	3
194308	4
194309	1
194310	46
194311	68
194312	57
194401	60
194402	68
194403	58
194404	52
194405	77
194406	79
194407	72
194408	81
194409	70
194410	88
194411	79
194412	81
194501	85
194502	76
194503	85
194505	4
194506	4
194507	2
194508	2
194509	1
194601	565
194602	597
194603	690
194604	678
194605	753
194606	739
194607	781
194608	806
194609	761
194610	875
194611	990
194612	1317
194701	932
194702	1149
194703	1369
194704	1355
194705	1398
194706	1426
194707	1465
194708	1514
194709	1196
194710	1273
194711	1308
194712	1306
194801	1321
194802	1409
194803	1532
194804	1348
194805	1413
194806	1454
194807	1551
194808	1665
194809	1767
194810	1754
194811	1772
194812	1624
194901	1878
194902	1659
194903	1920
194904	2164
194905	2265
194906	2420
194907	2322
194908	2383
194909	2436
194910	2528
194911	2532
194912	2829
195001	3009
195002	2924
195003	3101
195004	2984
195005	3164
195006	3066
195007	3268
195008	3262
195009	3360
195010	3739
195011	3623
195012	3890
195101	3799
195102	4020
195103	4751
195104	4545
195105	4624
195106	4512
195107	4861
195108	4391
195109	4457
195110	4906
195111	4647
195112	4823
195201	4867
195202	4884
195203	5256
195204	5103
195205	5240
195206	5268
195207	4987
195208	4956
195209	5129
195210	5177
195211	5221
195212	5259
195301	5435
195302	4800
195303	5262
195304	5117
195305	5341
195306	5254
195307	5174
195308	5263
195309	5181
195310	5425
195311	5336
195312	5582
195401	6317
195402	5787
195403	5895
195404	4398
195405	4659
195406	4383
195407	4587
195408	4672
195409	4418
195410	4514
195411	4574
195412	4710
195501	4804
195502	4441
195503	5220
195504	5195
195505	5553
195506	5338
195507	6705
195508	6946
195509	6718
195510	6966
195511	6599
195512	6872
195601	7591
195602	7254
195603	7852
195604	7707
195605	7849
195606	7507
195607	7634
195608	7493
195609	7350
195610	7761
195611	7630
195612	7931
195701	7864
195702	7231
195703	8199
195704	8588
195705	9011
195706	9041
195707	9466
195708	9576
195709	9273
195710	9718
195711	9454
195712	9789
195801	10246
195802	9566
195803	10879
195804	10535
195805	10731
195806	10560
195807	10635
195808	10902
195809	10382
195810	11073
195811	10730
195812	11189
195901	10788
195902	10015
195903	11187
195904	10965
195905	11122
195906	10658
195907	10659
195908	10979
195909	10629
195910	11287
195911	11198
195912	11612
196001	11919
196002	11555
196003	12297
196004	11564
196005	12234
196006	11839
196007	12172
196008	12249
196009	11802
196010	12609
196011	11998
196012	12602
196101	12522
196102	11286
196103	12343
196104	12077
196105	12380
196106	11906
196107	12608
196108	12817
196109	12807
196110	12944
196111	12573
196112	13018
196201	12878
196202	11879
