date	counts
198506	20270
198507	20934
198508	20637
198509	20040
198510	21341
198511	21321
198512	21857
198601	22463
198602	20578
198603	21806
198604	20549
198605	21207
198606	20004
198607	20835
198608	21039
198609	20518
198610	21737
198611	21810
198612	22554
198701	22455
198702	20684
198703	22406
198704	21123
198705	22029
198706	21249
198707	21695
198708	21991
198709	21312
198710	22305
198711	22043
198712	22685
198801	22576
198802	20989
198803	22217
198804	21302
198805	21828
198806	21078
198807	21894
198808	21899
198809	21516
198810	22445
198811	22622
198812	23187
198901	23242
198902	21043
198903	22957
198904	21606
198905	22363
198906	21158
198907	21839
198908	21613
198909	21416
198910	22261
198911	22347
198912	22950
199001	22675
199002	20785
199003	22506
199004	21084
199005	21836
199006	21265
199007	21745
199008	21772
199009	20745
199010	21018
199011	20619
199012	21229
199101	20869
199102	18954
199103	21387
199104	20660
199105	21168
199106	20019
199107	20713
199108	20862
199109	20143
199110	20434
199111	19461
199112	20338
199201	19954
199202	19069
199203	20553
199204	19565
199205	20268
199206	19540
199207	20258
199208	20137
199209	19447
199210	20479
199211	20446
199212	21218
199301	21003
199302	19266
199303	21077
199304	20438
199305	20835
199306	20150
199307	20599
199308	20280
199309	19372
199310	20010
199311	19389
199312	20183
199401	19984
199402	18382
199403	20208
199404	19672
199405	20194
199406	19517
199407	20201
199408	20419
199409	19839
199410	20405
199411	19721
199412	20277
199501	19673
199502	17917
199503	20020
199504	18992
199505	19597
199506	18888
199507	19795
199508	19977
199509	18991
199510	20116
199511	19228
199512	19786
199601	19655
199602	18350
199603	19511
199604	18822
199605	19215
199606	18075
199607	19082
199608	18533
199609	17870
199610	18510
199611	17814
199612	18569
199701	18484
199702	16529
199703	18326
199704	18503
199705	18616
199706	17958
199707	18990
199708	18734
199709	18513
199710	18568
199711	18099
199712	18601
199801	19299
199802	17161
199803	19252
199804	18347
199805	18723
199806	17866
199807	18295
199808	18439
199809	17364
199810	18173
199811	17769
199812	17436
199901	17694
199902	16028
199903	18149
199904	17304
199905	17777
199906	16948
199907	17505
199908	17494
199909	16601
199910	16996
199911	16767
199912	17017
200001	17223
200002	16579
200003	17064
200004	16699
200005	17517
200006	17383
200007	17757
200008	17800
200009	17244
200010	17961
200011	17303
200012	17991
200101	17903
200102	16557
200103	18448
200104	17678
200105	18318
200106	17507
200107	17782
200108	18185
200109	17577
200110	18092
200111	17570
200112	18398
200201	18152
200202	16775
200203	18505
200204	17323
200205	18114
200206	17721
200207	18085
200208	18315
200209	17757
200210	17640
200211	16922
200212	17541
200301	17883
200302	16271
200303	18065
200304	17563
200305	17978
200306	17319
200307	17895
200308	17963
200309	17446
200310	17756
200311	17295
200312	17732
200401	17848
200402	16910
200403	18085
200404	17377
200405	17735
200406	17215
200407	18332
200408	18479
200409	17631
200410	18537
200411	17487
200412	18053
200501	18210
200502	16871
200503	18900
200504	18201
200505	18893
200506	18375
200507	18647
200508	18833
200509	18080
200510	19029
200511	18305
200512	18755
200601	18614
200602	17091
200603	18935
200604	18144
200605	18836
200606	18519
200607	19144
200608	19488
200609	18422
200610	18677
200611	18107
200612	18458
200701	18392
200702	16679
200703	18652
200704	18463
200705	19592
200706	18903
200707	19686
200708	19779
200709	18898
200710	19800
200711	18775
200712	19394
200801	19185
200802	18088
200803	19403
200804	18768
200805	19427
200806	18920
200807	19621
200808	19780
200809	19194
200810	19954
200811	19537
200812	19959
200901	19634
200902	17753
200903	19786
200904	18613
200905	19248
200906	18554
200907	19173
200908	19646
200909	18954
200910	19740
200911	19089
200912	19645
201001	19484
201002	17666
201003	19616
201004	18654
201005	19171
201006	18420
201007	19397
201008	19738
201009	19060
201010	20277
201011	19323
201012	19982
201101	20005
201102	17871
201103	19954
201104	19311
201105	19903
201106	19506
201107	20259
201108	20791
201109	20269
201110	20842
201111	19842
201112	20366
201201	20021
201202	18614
201203	19613
201204	18731
201205	19830
201206	19411
201207	19909
201208	19682
201209	18975
201210	19183
201211	18887
201212	19272
201301	19194
201302	17289
201303	19570
201304	18563
201305	19453
201306	19214
201307	19436
201308	19267
201309	18659
201310	19614
201311	18874
201312	19372
201401	18838
201402	17234
201403	19676
201404	18530
201405	19389
201406	18790
201407	19572
201408	19499
201409	18803
201410	19658
201411	19301
201412	19685
201501	18856
201502	16672
201503	17985
201504	18689
201505	19189
201506	18648
201507	19314
201508	20175
201509	19783
201510	20289
201511	19518
201512	20023
201601	19845
201602	18681
201603	20254
201604	19409
201605	19641
201606	19064
201607	20484
201608	20478
201609	20108
201610	20948
201611	20441
201612	20934
201701	20953
201702	19026
201703	20969
201704	20095
201705	20754
201706	20042
201707	20490
201708	20351
201709	19284
201710	19950
201711	19286
201712	19967
201801	20009
201802	18121
201803	20060
201804	19454
201805	19889
201806	19411
201807	19801
201808	20133
201809	19361
201810	20102
201811	19197
201812	20025
201901	19880
201902	17899
201903	19901
201904	18922
201905	19653
201906	19299
201907	20299
201908	20309
201909	19663
201910	20285
201911	19692
201912	20246
202001	19834
202002	18188
202003	19979
202004	17834
202005	18413
202006	17443
202007	18349
202008	18190
202009	17762
202010	18359
202011	17757
202012	18343
