date	counts
193409	12
193506	16
194006	18
194007	33
194008	42
194009	25
194010	13
194012	11
194101	43
194102	11
194103	13
194104	15
194105	41
194106	31
194107	26
194108	66
194109	60
194110	17
194111	33
194112	13
194201	25
194203	26
194204	97
194205	134
194206	133
194207	136
194208	161
194209	112
194210	65
194211	13
194301	13
194303	18
194304	34
194305	42
194306	57
194307	48
194308	83
194309	14
194310	13
194603	24
194604	35
194605	52
194606	66
194607	52
194608	108
194609	36
194612	11
194701	21
194702	12
194703	11
194705	64
194706	79
194707	46
194708	44
194712	14
194801	200
194802	251
194803	398
194804	941
194805	1140
194806	1385
194807	1420
194808	1445
194809	1209
194810	1059
194811	898
194812	699
194901	656
194902	820
194903	1078
194904	1170
194905	1403
194906	1454
194907	1622
194908	1782
194909	1511
194910	1644
194911	1509
194912	1521
195001	1713
195002	1596
195003	1973
195004	2282
195005	2644
195006	2969
195007	3456
195008	3403
195009	2912
195010	3098
195011	2872
195012	2978
195101	2936
195102	2707
195103	3236
195104	3480
195105	3966
195106	4117
195107	4515
195108	4675
195109	4246
195110	4174
195111	3659
195112	3444
195201	3520
195202	3622
195203	4221
195204	4748
195205	5023
195206	5103
195207	5663
195208	5716
195209	5325
195210	5151
195211	5041
195212	4812
195301	4893
195302	4635
195303	5507
195304	5835
195305	6350
195306	6197
195307	6378
195308	6344
195309	5766
195310	5588
195311	4925
195312	4948
195401	4940
195402	4939
195403	5532
195404	5068
195405	5731
195406	5760
195407	5923
195408	6113
195409	5652
195410	5132
195411	4801
195412	4915
195501	5216
195502	5218
195503	6337
195504	6202
195505	6553
195506	6449
195507	7921
195508	7918
195509	7238
195510	6998
195511	6385
195512	6362
195601	7151
195602	6650
195603	7781
195604	8073
195605	8784
195606	8654
195607	9485
195608	10853
195609	10179
195610	10503
195611	9906
195612	10066
195701	10202
195702	9682
195703	11780
195704	14448
195705	15798
195706	15237
195707	14782
195708	14361
195709	13479
195710	13442
195711	12988
195712	13204
195801	12167
195802	11772
195803	14257
195804	14241
195805	14196
195806	13817
195807	14562
195808	14130
195809	13437
195810	14026
195811	13272
195812	14034
195901	13113
195902	11918
195903	14345
195904	14220
195905	14756
195906	13794
195907	13939
195908	14140
195909	13808
195910	14044
195911	13535
195912	14133
196001	14097
196002	13719
196003	15152
196004	14934
196005	15646
196006	15028
196007	15133
196008	15347
196009	14767
196010	15379
196011	14458
196012	15575
196101	15540
196102	13909
196103	15870
196104	15458
196105	16064
196106	15414
196107	15616
196108	16007
196109	15490
196110	15954
196111	14752
196112	15122
196201	14799
196202	13452
196203	16233
196204	15913
196205	15921
196206	15482
196207	15550
196208	15582
196209	15086
196210	16135
196211	15217
196212	15324
196301	15112
196302	14069
196303	16046
196304	16499
196305	17482
196306	16777
196307	17126
196308	16880
196309	16072
196310	15002
196311	14012
196312	14348
196401	12664
196402	12284
196403	13368
196404	13128
196405	13676
196406	13888
196407	14445
196408	14291
196409	13944
196410	14438
196411	13764
196412	14339
196501	14308
196502	13265
196503	14966
196504	14625
196505	14986
196506	14659
196507	14929
196508	14744
196509	14241
196510	14641
196511	13650
196512	14650
196601	14519
196602	13203
196603	14750
196604	14381
196605	14972
196606	15425
196607	15883
196608	15113
196609	15157
196610	15166
196611	15139
196612	15574
196701	14526
196702	14043
196703	16358
196704	15931
196705	16223
196706	16322
196707	16638
196708	16327
196709	15172
196710	16476
196711	15673
196712	16111
196801	14766
196802	13928
196803	15887
196804	14592
196805	15819
196806	14002
196807	15547
196808	15129
196809	15211
196810	16041
196811	15114
196812	15670
196901	15835
196902	14193
196903	15963
196904	14854
196905	15746
196906	16243
196907	16912
196908	17282
196909	16983
196910	16938
196911	16763
196912	17316
197001	17183
197002	15984
197003	17693
197004	17380
197005	17967
197006	17825
197007	17752
197008	18235
197009	17249
197010	17826
197011	16635
197012	17761
197101	18559
197102	16581
197103	19462
197104	19200
197105	19723
197106	19195
197107	19340
197108	19439
197109	18721
197110	19451
197111	18716
197112	18859
197201	15908
197202	17104
197203	19197
197204	18812
197205	19340
197206	18958
197207	19414
197208	18991
197209	19115
197210	19639
197211	19389
197212	19913
197301	19790
197302	18479
197303	20192
197304	19292
197305	19909
197306	19364
197307	19748
197308	19472
197309	19118
197310	19635
197311	19482
197312	20214
197401	19390
197402	17226
197403	19067
197404	17573
197405	18964
197406	18954
197407	19649
197408	20504
197409	19267
197410	19736
197411	19300
197412	20127
197501	20067
197502	18194
197503	19581
197504	19160
197505	19790
197506	19152
197507	19303
197508	19561
197509	18949
197510	19507
197511	19744
197512	20235
197601	20084
197602	18941
197603	20013
197604	19169
197605	19945
197606	19024
197607	19411
197608	19121
197609	18491
197610	18891
197611	18487
197612	18975
197701	18860
197702	17488
197703	18971
197704	18333
197705	19168
197706	18234
197707	18687
197708	18521
197709	17826
197710	18847
197711	18830
197712	19253
197801	18522
197802	17220
197803	18975
197804	18101
197805	18897
197806	18484
197807	18977
197808	18956
197809	18137
197810	18882
197811	18685
197812	20104
197901	20426
197902	18689
197903	19844
197904	19246
197905	20839
197906	20123
197907	19711
197908	19760
197909	18474
197910	19495
197911	19042
197912	18965
198001	18736
198002	17766
198003	18458
198004	18010
198005	18307
198006	17306
198007	18204
198008	18361
198009	17282
198010	17596
198011	17533
198012	18190
198101	18342
198102	17241
198103	18386
198104	17819
198105	18496
198106	17896
198107	17893
198108	17764
198109	17222
198110	18261
198111	18512
198112	19078
198201	19457
198202	18135
198203	19603
198204	19151
198205	19368
198206	18481
198207	18986
198208	18864
198209	17998
198210	19073
198211	18770
198212	19461
198301	19482
198302	17738
198303	18997
198304	18554
198305	19311
198306	18715
198307	19098
198308	19023
198309	18503
198310	19115
198311	19050
198312	19773
198401	19481
198402	18147
198403	19202
198404	18234
198405	18907
198406	18130
198407	18406
198408	18677
198409	18164
198410	19012
198411	18765
198412	19475
198501	19258
198502	17506
198503	19013
198504	18177
198505	18605
198506	17669
198507	18098
198508	17840
198509	17292
198510	18506
198511	18494
198512	18790
198601	19175
198602	17516
198603	18840
198604	17681
198605	18299
198606	17175
198607	18140
198608	18113
198609	17640
198610	18749
198611	18548
198612	19079
198701	18948
198702	17762
198703	19482
198704	18331
198705	19294
198706	18479
198707	18915
198708	19160
198709	18411
198710	19105
198711	18977
198712	19460
198801	19592
198802	18201
198803	19244
198804	18607
198805	19190
198806	18361
198807	19056
198808	19047
198809	18697
198810	19506
198811	19423
198812	19976
198901	19867
198902	17791
198903	19684
198904	18544
198905	19235
198906	18309
198907	18680
198908	18757
198909	18428
198910	19122
198911	18951
198912	19531
199001	19184
199002	17485
199003	19378
199004	18467
199005	19042
199006	18612
199007	18878
199008	18833
199009	17907
199010	17991
199011	17294
199012	17781
199101	17578
199102	16143
199103	18261
199104	17798
199105	18245
199106	17822
199107	18162
199108	17987
199109	17346
199110	18003
199111	17151
199112	17791
199201	17571
199202	16914
199203	18158
199204	17338
199205	17719
199206	16898
199207	17427
199208	17355
199209	16762
199210	17392
199211	17207
199212	18279
199301	17755
199302	16524
199303	18254
199304	18022
199305	18344
199306	17717
199307	17965
199308	17599
199309	16851
199310	17368
199311	16729
199312	17235
199401	17200
199402	15764
199403	17524
199404	17383
199405	17947
199406	17192
199407	17671
199408	17777
199409	17079
199410	17876
199411	17060
199412	17575
199501	16712
199502	15443
199503	17570
199504	16717
199505	17242
199506	16578
199507	17424
199508	17523
199509	16486
199510	17112
199511	16453
199512	16743
199601	16427
199602	15576
199603	16928
199604	16294
199605	16926
199606	15967
199607	16785
199608	16333
199609	15622
199610	16105
199611	15561
199612	15979
199701	16077
199702	14513
199703	16259
199704	16254
199705	16618
199706	16041
199707	16934
199708	16689
199709	16387
199710	16367
199711	15745
199712	16108
199801	16779
199802	15070
199803	16881
199804	16305
199805	16907
199806	15962
199807	16315
199808	16277
199809	15294
199810	16403
199811	16017
199812	15484
199901	15554
199902	14399
199903	16575
199904	15733
199905	16417
199906	15637
199907	16287
199908	16015
199909	15194
199910	15576
199911	15359
199912	15454
200001	15415
200002	14973
200003	15440
200004	14993
200005	15747
200006	15528
200007	15777
200008	15852
200009	15303
200010	16021
200011	15422
200012	16003
200101	15826
200102	14686
200103	16666
200104	16009
200105	16560
200106	15813
200107	16253
200108	16528
200109	15771
200110	16312
200111	15682
200112	16152
200201	16119
200202	14817
200203	16565
200204	15734
200205	16483
200206	16004
200207	16258
200208	16496
200209	15933
200210	16546
200211	15650
200212	16081
200301	16280
200302	14831
200303	16735
200304	16456
200305	16890
200306	16346
200307	16895
200308	16815
200309	16293
200310	16518
200311	16043
200312	16366
200401	16470
200402	15572
200403	16813
200404	16269
200405	16602
200406	16060
200407	17008
200408	17256
200409	16391
200410	17066
200411	16163
200412	16666
200501	16774
200502	15557
200503	17469
200504	16872
200505	17273
200506	16630
200507	17106
200508	17162
200509	16468
200510	17549
200511	16765
200512	17045
200601	16805
200602	15521
200603	17183
200604	16576
200605	17188
200606	16792
200607	17583
200608	17832
200609	16956
200610	17293
200611	16662
200612	17029
200701	17045
200702	15600
200703	17685
200704	17353
200705	18353
200706	17529
200707	18251
200708	18334
200709	17645
200710	18453
200711	17402
200712	17877
200801	17681
200802	16576
200803	17878
200804	17377
200805	18211
200806	17509
200807	18254
200808	18468
200809	18006
200810	18728
200811	18120
200812	18362
200901	18289
200902	16637
200903	18534
200904	17638
200905	18321
200906	17606
200907	18108
200908	18583
200909	18022
200910	18595
200911	17877
200912	18491
201001	18332
201002	16560
201003	18617
201004	17687
201005	18365
201006	17668
201007	18365
201008	18649
201009	18019
201010	19044
201011	18025
201012	18594
201101	18607
201102	16681
201103	18842
201104	18281
201105	18766
201106	18293
201107	19033
201108	19664
201109	19249
201110	19839
201111	18759
201112	19259
201201	18870
201202	17797
201203	18941
201204	18138
201205	19192
201206	18696
201207	19131
201208	18873
201209	18241
201210	18522
201211	18278
201212	18492
201301	18613
201302	16811
201303	18938
201304	18117
201305	18864
201306	18571
201307	18539
201308	18510
201309	17945
201310	18793
201311	18086
201312	18513
201401	18098
201402	16523
201403	18829
201404	17997
201405	18791
201406	18091
201407	18752
