date	counts
193408	11
193409	12
193506	16
193909	11
193911	17
193912	16
194005	17
194006	33
194007	44
194008	53
194009	25
194010	13
194012	22
194101	43
194102	24
194103	48
194104	54
194105	73
194106	56
194107	67
194108	108
194109	81
194110	17
194111	33
194112	13
194201	51
194202	11
194203	26
194204	79
194205	109
194206	120
194207	85
194208	112
194209	117
194210	43
194211	13
194301	13
194303	18
194304	23
194305	42
194306	37
194307	48
194308	83
194309	14
194310	13
194605	15
194606	13
194607	12
194608	11
194609	11
194612	11
194701	21
194702	12
194703	11
194705	94
194706	56
194707	21
194708	25
194712	14
194802	24
194803	139
194804	686
194805	834
194806	1069
194807	1101
194808	1144
194809	883
194810	720
194811	552
194812	422
194901	335
194902	445
194903	677
194904	800
194905	908
194906	994
194907	1060
194908	1149
194909	990
194910	1111
194911	1021
194912	1003
195001	1218
195002	1159
195003	1506
195004	1645
195005	1994
195006	2180
195007	2706
195008	2694
195009	2445
195010	2496
195011	2395
195012	2453
195101	2572
195102	2367
195103	2919
195104	3106
195105	3592
195106	3668
195107	4022
195108	4230
195109	3850
195110	3823
195111	3358
195112	3187
195201	3123
195202	3247
195203	3786
195204	4182
195205	4489
195206	4604
195207	5084
195208	5213
195209	4889
195210	4810
195211	4686
195212	4472
195301	4525
195302	4267
195303	5176
195304	5506
195305	5915
195306	5752
195307	5917
195308	5900
195309	5469
195310	5221
195311	4696
195312	4682
195401	4675
195402	4753
195403	5342
195404	4773
195405	5190
195406	5155
195407	5288
195408	5415
195409	5163
195410	4749
195411	4591
195412	4608
195501	4815
195502	4830
195503	5756
195504	5640
195505	5732
195506	5563
195507	6878
195508	6891
195509	6378
195510	6352
195511	5934
195512	5820
195601	6212
195602	5799
195603	6654
195604	7005
195605	7610
195606	7490
195607	8372
195608	9998
195609	9468
195610	9801
195611	9215
195612	9220
195701	9346
195702	8988
195703	10933
195704	11127
195705	11981
195706	11308
195707	12417
195708	12163
195709	11307
195710	11226
195711	10803
195712	11062
195801	10838
195802	10595
195803	13013
195804	12926
195805	13409
195806	13033
195807	13413
195808	13318
195809	12585
195810	13023
195811	12208
195812	13044
195901	12308
195902	11339
195903	13616
195904	13339
195905	13912
195906	13209
195907	13379
195908	13600
195909	13193
195910	13403
195911	12762
195912	13219
196001	12864
196002	12472
196003	13792
196004	13414
196005	14234
196006	13773
196007	13701
196008	13801
196009	13400
196010	14120
196011	13133
196012	14208
196101	14359
196102	12972
196103	14503
196104	14321
196105	14712
196106	14151
196107	14754
196108	15061
196109	14524
196110	14785
196111	14155
196112	14472
196201	14271
196202	13256
196203	14998
196204	15007
196205	15637
196206	15073
196207	15358
196208	15277
196209	14795
196210	15270
196211	14353
196212	14512
196301	14390
196302	13199
196303	14997
196304	14772
196305	15243
196306	14675
196307	15032
196308	14699
196309	13951
196310	13016
196311	12216
196312	12510
196401	9457
196402	8816
196403	10799
196404	8922
196405	11015
196406	11523
196407	11866
196408	11670
196409	11606
196410	11624
196411	11293
196412	11827
196501	11370
196502	10885
196503	12438
196504	12179
196505	12474
196506	12154
196507	12382
196508	12247
